forecast_date,target_end_date,target,location,type,quantile,value
2022-05-02,2022-05-07,1 wk ahead inc case,PL,point,NA,5240
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.01,2797
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.025,2965
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.05,3198
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.1,3538
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.15,3790
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.2,3983
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.25,4160
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.3,4426
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.35,4633
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.4,4828
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.45,5033
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.5,5179
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.55,5319
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.6,5525
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.65,5763
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.7,6060
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.75,6287
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.8,6468
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.85,6714
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.9,7032
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.95,7392
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.975,7650
2022-05-02,2022-05-07,1 wk ahead inc case,PL,quantile,0.99,7996
2022-05-02,2022-05-14,2 wk ahead inc case,PL,point,NA,4945
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.01,2191
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.025,2369
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.05,2620
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.1,2962
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.15,3221
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.2,3443
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.25,3671
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.3,3940
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.35,4159
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.4,4419
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.45,4637
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.5,4813
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.55,5042
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.6,5274
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.65,5534
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.7,5891
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.75,6199
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.8,6407
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.85,6689
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.9,7098
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.95,7630
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.975,8020
2022-05-02,2022-05-14,2 wk ahead inc case,PL,quantile,0.99,8302
2022-05-02,2022-05-21,3 wk ahead inc case,PL,point,NA,4637
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.01,1631
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.025,1870
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.05,2109
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.1,2442
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.15,2719
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.2,2944
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.25,3202
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.3,3441
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.35,3690
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.4,3982
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.45,4226
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.5,4445
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.55,4666
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.6,4939
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.65,5247
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.7,5641
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.75,6023
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.8,6235
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.85,6635
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.9,7148
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.95,7762
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.975,8211
2022-05-02,2022-05-21,3 wk ahead inc case,PL,quantile,0.99,8672
2022-05-02,2022-05-28,4 wk ahead inc case,PL,point,NA,4232
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.01,1246
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.025,1435
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.05,1668
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.1,1994
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.15,2266
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.2,2499
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.25,2763
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.3,2980
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.35,3275
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.4,3477
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.45,3787
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.5,4067
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.55,4284
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.6,4509
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.65,4796
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.7,5231
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.75,5634
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.8,6054
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.85,6325
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.9,6729
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.95,7451
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.975,7815
2022-05-02,2022-05-28,4 wk ahead inc case,PL,quantile,0.99,8207
2022-05-02,2022-05-07,1 wk ahead inc death,PL,point,NA,67
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.01,27
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.025,29
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.05,31
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.1,35
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.15,38
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.2,42
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.25,45
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.3,48
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.35,51
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.4,54
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.45,57
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.5,60
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.55,64
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.6,68
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.65,72
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.7,77
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.75,82
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.8,89
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.85,98
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.9,111
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.95,129
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.975,146
2022-05-02,2022-05-07,1 wk ahead inc death,PL,quantile,0.99,163
2022-05-02,2022-05-14,2 wk ahead inc death,PL,point,NA,59
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.01,21
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.025,24
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.05,26
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.1,30
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.15,33
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.2,36
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.25,39
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.3,41
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.35,44
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.4,46
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.45,49
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.5,52
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.55,56
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.6,59
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.65,63
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.7,68
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.75,73
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.8,79
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.85,87
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.9,98
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.95,116
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.975,132
2022-05-02,2022-05-14,2 wk ahead inc death,PL,quantile,0.99,150
2022-05-02,2022-05-21,3 wk ahead inc death,PL,point,NA,55
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.01,16
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.025,19
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.05,21
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.1,25
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.15,28
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.2,30
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.25,33
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.3,36
2022-05-02,2022-05-21,3 wk ahead inc death,PL,quantile,0.35,39
