forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-08-08,2022-08-13,1 wk ahead inc case,PL,point,,25031,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.01,19425,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.025,19450,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.05,19490,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.1,19633,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.15,21615,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.2,22181,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.25,22303,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.3,23817,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.35,23982,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.4,24060,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.45,24126,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.5,24221,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.55,24350,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.6,26205,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.65,26292,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.7,26511,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.75,28214,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.8,28452,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.85,28681,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.9,30507,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.95,30635,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.975,30774,forecast
2022-08-08,2022-08-13,1 wk ahead inc case,PL,quantile,0.99,30857,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,point,,22483,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.01,14410,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.025,14540,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.05,14664,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.1,14791,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.15,17190,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.2,17648,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.25,17768,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.3,20140,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.35,20416,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.4,20542,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.45,22846,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.5,23060,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.55,23163,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.6,24913,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.65,25148,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.7,25330,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.75,27038,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.8,27339,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.85,27446,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.9,29247,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.95,29373,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.975,29437,forecast
2022-08-08,2022-08-20,2 wk ahead inc case,PL,quantile,0.99,29508,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,point,,17618,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.01,9563,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.025,9642,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.05,9700,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.1,9887,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.15,11919,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.2,12272,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.25,12418,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.3,14827,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.35,14989,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.4,15144,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.45,18802,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.5,18942,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.55,19277,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.6,20520,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.65,20736,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.7,20933,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.75,22391,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.8,22498,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.85,22687,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.9,23976,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.95,24220,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.975,24399,forecast
2022-08-08,2022-08-27,3 wk ahead inc case,PL,quantile,0.99,24438,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,point,,12471,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.01,5786,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.025,5823,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.05,5892,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.1,5993,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.15,7525,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.2,7691,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.25,7904,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.3,9726,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.35,9851,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.4,10106,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.45,13789,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.5,14004,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.55,14228,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.6,15063,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.65,15274,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.7,15450,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.75,16411,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.8,16557,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.85,16801,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.9,17679,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.95,17958,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.975,18132,forecast
2022-08-08,2022-09-03,4 wk ahead inc case,PL,quantile,0.99,18225,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,point,,101,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.01,65,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.025,67,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.05,69,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.1,73,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.15,75,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.2,78,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.25,80,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.3,82,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.35,84,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.4,86,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.45,88,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.5,90,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.55,94,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.6,101,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.65,109,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.7,117,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.75,124,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.8,130,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.85,136,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.9,142,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.95,149,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.975,153,forecast
2022-08-08,2022-08-13,1 wk ahead inc death,PL,quantile,0.99,158,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,point,,146,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.01,97,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.025,101,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.05,105,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.1,110,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.15,113,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.2,116,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.25,119,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.3,121,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.35,123,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.4,125,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.45,129,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.5,133,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.55,138,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.6,151,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.65,158,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.7,168,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.75,175,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.8,182,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.85,189,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.9,196,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.95,206,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.975,213,forecast
2022-08-08,2022-08-20,2 wk ahead inc death,PL,quantile,0.99,219,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,point,,184,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.01,131,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.025,136,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.05,140,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.1,145,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.15,150,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.2,153,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.25,156,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.3,160,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.35,164,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.4,167,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.45,171,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.5,176,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.55,184,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.6,191,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.65,200,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.7,206,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.75,213,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.8,219,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.85,224,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.9,232,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.95,242,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.975,246,forecast
2022-08-08,2022-08-27,3 wk ahead inc death,PL,quantile,0.99,252,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,point,,203,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.01,159,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.025,163,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.05,170,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.1,176,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.15,180,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.2,183,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.25,186,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.3,190,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.35,192,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.4,196,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.45,199,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.5,201,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.55,204,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.6,208,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.65,211,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.7,215,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.75,219,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.8,223,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.85,228,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.9,233,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.95,242,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.975,246,forecast
2022-08-08,2022-09-03,4 wk ahead inc death,PL,quantile,0.99,250,forecast
