forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-01-10,2022-01-15,1 wk ahead inc case,PL,point,,149716,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.01,61547,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.025,61926,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.05,62626,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.1,67197,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.15,69401,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.2,74108,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.25,81184,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.3,98576,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.35,105455,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.4,111585,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.45,118238,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.5,165713,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.55,171911,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.6,183340,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.65,188968,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.7,195717,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.75,206736,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.8,212762,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.85,221295,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.9,227893,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.95,256863,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.975,264471,forecast
2022-01-10,2022-01-15,1 wk ahead inc case,PL,quantile,0.99,275052,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,point,,344364,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.01,222046,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.025,222171,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.05,222278,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.1,222518,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.15,222820,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.2,223289,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.25,231807,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.3,232423,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.35,233362,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.4,236593,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.45,237663,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.5,238574,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.55,243441,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.6,244870,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.65,246448,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.7,422862,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.75,499650,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.8,607196,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.85,616712,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.9,618980,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.95,623158,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.975,628335,forecast
2022-01-10,2022-01-22,2 wk ahead inc case,PL,quantile,0.99,629952,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,point,,351412,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,quantile,0.01,216519,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,quantile,0.025,216577,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,quantile,0.05,216663,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,quantile,0.1,216783,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,quantile,0.15,216991,forecast
2022-01-10,2022-01-29,3 wk ahead inc case,PL,quantile,0.2,217625,forecast
