forecast_date,target_end_date,target,location,type,quantile,value
2021-07-19,2021-07-24,1 wk ahead inc case,PL,point,NA,633
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.01,478
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.025,499
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.05,519
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.1,540
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.15,554
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.2,567
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.25,581
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.3,588
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.35,602
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.4,609
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.45,623
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.5,630
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.55,636
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.6,650
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.65,664
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.7,671
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.75,679
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.8,692
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.85,712
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.9,733
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.95,760
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.975,795
2021-07-19,2021-07-24,1 wk ahead inc case,PL,quantile,0.99,816
2021-07-19,2021-07-31,2 wk ahead inc case,PL,point,NA,704
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.01,472
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.025,492
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.05,512
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.1,536
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.15,561
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.2,583
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.25,599
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.3,622
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.35,639
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.4,657
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.45,674
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.5,700
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.55,718
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.6,737
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.65,764
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.7,784
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.75,812
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.8,841
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.85,870
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.9,912
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.95,971
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.975,1020
2021-07-19,2021-07-31,2 wk ahead inc case,PL,quantile,0.99,1060
2021-07-19,2021-08-07,3 wk ahead inc case,PL,point,NA,793
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.01,447
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.025,469
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.05,496
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.1,530
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.15,561
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.2,593
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.25,620
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.3,649
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.35,685
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.4,717
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.45,749
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.5,791
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.55,826
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.6,863
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.65,910
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.7,951
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.75,1001
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.8,1054
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.85,1109
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.9,1176
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.95,1256
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.975,1340
2021-07-19,2021-08-07,3 wk ahead inc case,PL,quantile,0.99,1437
2021-07-19,2021-08-14,4 wk ahead inc case,PL,point,NA,888
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.01,418
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.025,450
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.05,481
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.1,522
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.15,557
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.2,598
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.25,638
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.3,680
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.35,730
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.4,778
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.45,828
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.5,882
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.55,938
2021-07-19,2021-08-14,4 wk ahead inc case,PL,quantile,0.6,998
