forecast_date,target_end_date,target,location,type,quantile,value
2021-03-15,2021-03-20,1 wk ahead inc death,PL,point,NA,2213
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.01,1582
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.025,1607
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.05,1637
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.1,1680
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.15,1718
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.2,1764
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.25,1842
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.3,1914
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.35,1953
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.4,1991
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.45,2035
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.5,2113
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.55,2180
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.6,2219
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.65,2269
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.7,2324
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.75,2524
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.8,2845
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.85,2902
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.9,2949
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.95,3007
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.975,3048
2021-03-15,2021-03-20,1 wk ahead inc death,PL,quantile,0.99,3089
2021-03-15,2021-03-27,2 wk ahead inc death,PL,point,NA,2754
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.01,1787
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.025,1819
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.05,1847
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.1,1891
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.15,1930
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.2,1978
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.25,2164
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.3,2293
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.35,2346
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.4,2386
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.45,2431
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.5,2603
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.55,2780
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.6,2828
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.65,2877
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.7,2934
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.75,3214
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.8,3786
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.85,3854
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.9,3909
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.95,3982
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.975,4034
2021-03-15,2021-03-27,2 wk ahead inc death,PL,quantile,0.99,4074
2021-03-15,2021-04-03,3 wk ahead inc death,PL,point,NA,3388
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.01,2006
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.025,2041
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.05,2076
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.1,2114
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.15,2154
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.2,2201
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.25,2525
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.3,2729
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.35,2786
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.4,2833
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.45,2890
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.5,3178
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.55,3478
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.6,3536
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.65,3597
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.7,3663
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.75,4063
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.8,4916
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.85,5000
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.9,5071
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.95,5149
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.975,5208
2021-03-15,2021-04-03,3 wk ahead inc death,PL,quantile,0.99,5261
2021-03-15,2021-04-10,4 wk ahead inc death,PL,point,NA,4099
2021-03-15,2021-04-10,4 wk ahead inc death,PL,quantile,0.01,2231
2021-03-15,2021-04-10,4 wk ahead inc death,PL,quantile,0.025,2260
2021-03-15,2021-04-10,4 wk ahead inc death,PL,quantile,0.05,2292
