forecast_date,target_end_date,target,location,type,quantile,value
2021-08-09,2021-08-14,1 wk ahead inc case,PL,point,NA,1354
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.01,526
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.025,581
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.05,623
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.1,685
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.15,747
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.2,795
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.25,850
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.3,898
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.35,953
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.4,1015
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.45,1084
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.5,1160
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.55,1250
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.6,1346
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.65,1463
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.7,1608
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.75,1760
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.8,1918
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.85,2104
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.9,2338
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.95,2648
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.975,2876
2021-08-09,2021-08-14,1 wk ahead inc case,PL,quantile,0.99,3089
2021-08-09,2021-08-21,2 wk ahead inc case,PL,point,NA,1882
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.01,532
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.025,581
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.05,644
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.1,735
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.15,826
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.2,910
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.25,980
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.3,1064
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.35,1155
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.4,1253
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.45,1372
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.5,1498
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.55,1666
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.6,1848
2021-08-09,2021-08-21,2 wk ahead inc case,PL,quantile,0.65,2058
