forecast_date,target_end_date,target,location,type,quantile,value
2021-09-20,2021-09-25,1 wk ahead inc case,PL,point,NA,5835
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.01,3988
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.025,4135
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.05,4256
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.1,4407
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.15,4554
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.2,4694
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.25,4838
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.3,5046
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.35,5325
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.4,5557
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.45,5794
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.5,5973
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.55,6125
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.6,6290
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.65,6435
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.7,6580
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.75,6674
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.8,6807
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.85,6930
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.9,7098
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.95,7407
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.975,7525
2021-09-20,2021-09-25,1 wk ahead inc case,PL,quantile,0.99,7738
2021-09-20,2021-10-02,2 wk ahead inc case,PL,point,NA,8908
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.01,5221
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.025,5397
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.05,5597
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.1,5926
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.15,6198
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.2,6484
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.25,6902
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.3,7218
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.35,7713
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.4,8164
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.45,8741
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.5,9079
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.55,9503
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.6,9828
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.65,10164
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.7,10443
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.75,10771
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.8,11064
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.85,11368
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.9,11704
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.95,12174
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.975,12601
2021-09-20,2021-10-02,2 wk ahead inc case,PL,quantile,0.99,13105
2021-09-20,2021-10-09,3 wk ahead inc case,PL,point,NA,13757
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.01,6901
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.025,7098
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.05,7280
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.1,7744
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.15,8467
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.2,9186
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.25,9789
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.3,10824
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.35,11646
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.4,12240
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.45,13143
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.5,13853
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.55,14758
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.6,15451
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.65,16058
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.7,16675
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.75,17309
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.8,17969
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.85,18537
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.9,19253
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.95,20404
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.975,21012
2021-09-20,2021-10-09,3 wk ahead inc case,PL,quantile,0.99,22136
2021-09-20,2021-10-16,4 wk ahead inc case,PL,point,NA,21339
2021-09-20,2021-10-16,4 wk ahead inc case,PL,quantile,0.01,8623
2021-09-20,2021-10-16,4 wk ahead inc case,PL,quantile,0.025,8787
2021-09-20,2021-10-16,4 wk ahead inc case,PL,quantile,0.05,9177
2021-09-20,2021-10-16,4 wk ahead inc case,PL,quantile,0.1,9727
2021-09-20,2021-10-16,4 wk ahead inc case,PL,quantile,0.15,11028
