forecast_date,target_end_date,target,location,type,quantile,value
2022-03-28,2022-04-02,1 wk ahead inc case,PL,point,NA,37179
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.01,26967
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.025,27494
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.05,28680
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.1,29433
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.15,30239
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.2,30936
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.25,32049
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.3,33012
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.35,34204
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.4,34949
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.45,35962
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.5,36512
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.55,37417
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.6,38509
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.65,39228
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.7,40682
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.75,41977
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.8,43230
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.85,44190
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.9,45618
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.95,47464
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.975,48809
2022-03-28,2022-04-02,1 wk ahead inc case,PL,quantile,0.99,51872
2022-03-28,2022-04-09,2 wk ahead inc case,PL,point,NA,25630
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.01,15610
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.025,16446
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.05,18235
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.1,19122
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.15,19650
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.2,20355
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.25,21050
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.3,22113
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.35,22987
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.4,23638
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.45,24229
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.5,24959
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.55,25897
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.6,26755
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.65,28180
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.7,28754
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.75,29366
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.8,30196
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.85,31111
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.9,32546
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.95,34851
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.975,36916
2022-03-28,2022-04-09,2 wk ahead inc case,PL,quantile,0.99,41905
2022-03-28,2022-04-16,3 wk ahead inc case,PL,point,NA,17281
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.01,8834
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.025,9196
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.05,11023
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.1,11796
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.15,12475
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.2,13137
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.25,13645
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.3,14325
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.35,15045
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.4,15573
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.45,16032
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.5,16463
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.55,17252
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.6,18166
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.65,18750
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.7,19653
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.75,20229
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.8,21026
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.85,22177
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.9,23345
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.95,24970
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.975,26979
2022-03-28,2022-04-16,3 wk ahead inc case,PL,quantile,0.99,33443
2022-03-28,2022-04-23,4 wk ahead inc case,PL,point,NA,11518
2022-03-28,2022-04-23,4 wk ahead inc case,PL,quantile,0.01,4849
2022-03-28,2022-04-23,4 wk ahead inc case,PL,quantile,0.025,5239
2022-03-28,2022-04-23,4 wk ahead inc case,PL,quantile,0.05,6500
2022-03-28,2022-04-23,4 wk ahead inc case,PL,quantile,0.1,7256
2022-03-28,2022-04-23,4 wk ahead inc case,PL,quantile,0.15,7700
