forecast_date,target_end_date,target,location,type,quantile,value
2021-05-17,2021-05-22,1 wk ahead inc case,PL,point,NA,15585
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.01,10827
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.025,11146
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.05,11568
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.1,12672
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.15,13610
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.2,14242
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.25,14645
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.3,14990
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.35,15222
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.4,15398
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.45,15568
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.5,15751
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.55,15974
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.6,16212
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.65,16449
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.7,16720
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.75,16978
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.8,17259
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.85,17541
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.9,17851
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.95,18259
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.975,18565
2021-05-17,2021-05-22,1 wk ahead inc case,PL,quantile,0.99,18906
2021-05-17,2021-05-29,2 wk ahead inc case,PL,point,NA,10700
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.01,6379
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.025,6616
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.05,7021
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.1,8026
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.15,8771
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.2,9345
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.25,9772
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.3,10094
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.35,10325
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.4,10480
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.45,10647
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.5,10822
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.55,11018
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.6,11200
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.65,11487
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.7,11753
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.75,12040
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.8,12281
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.85,12551
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.9,12922
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.95,13348
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.975,13608
2021-05-17,2021-05-29,2 wk ahead inc case,PL,quantile,0.99,13909
2021-05-17,2021-06-05,3 wk ahead inc case,PL,point,NA,7414
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.01,3920
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.025,4068
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.05,4397
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.1,5133
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.15,5774
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.2,6251
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.25,6627
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.3,6887
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.35,7042
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.4,7197
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.45,7329
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.5,7441
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.55,7600
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.6,7790
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.65,8015
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.7,8337
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.75,8589
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.8,8785
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.85,9076
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.9,9345
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.95,9680
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.975,9961
2021-05-17,2021-06-05,3 wk ahead inc case,PL,quantile,0.99,10150
2021-05-17,2021-06-12,4 wk ahead inc case,PL,point,NA,5139
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.01,2387
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.025,2513
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.05,2772
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.1,3264
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.15,3768
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.2,4169
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.25,4478
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.3,4669
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.35,4802
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.4,4907
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.45,5026
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.5,5145
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.55,5264
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.6,5425
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.65,5635
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.7,5887
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.75,6090
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.8,6289
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.85,6482
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.9,6734
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.95,7035
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.975,7245
2021-05-17,2021-06-12,4 wk ahead inc case,PL,quantile,0.99,7499
2021-05-17,2021-05-22,1 wk ahead inc death,PL,point,NA,1323
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.01,951
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.025,995
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.05,1039
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.1,1098
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.15,1142
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.2,1181
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.25,1215
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.3,1242
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.35,1269
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.4,1284
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.45,1308
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.5,1323
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.55,1343
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.6,1362
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.65,1382
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.7,1401
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.75,1426
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.8,1450
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.85,1475
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.9,1509
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.95,1553
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.975,1597
2021-05-17,2021-05-22,1 wk ahead inc death,PL,quantile,0.99,1641
2021-05-17,2021-05-29,2 wk ahead inc death,PL,point,NA,882
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.01,674
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.025,701
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.05,720
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.1,750
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.15,774
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.2,794
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.25,808
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.3,828
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.35,843
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.4,857
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.45,867
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.5,882
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.55,900
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.6,916
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.65,931
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.7,951
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.75,970
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.8,995
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.85,1014
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.9,1054
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.95,1102
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.975,1147
2021-05-17,2021-05-29,2 wk ahead inc death,PL,quantile,0.99,1193
2021-05-17,2021-06-05,3 wk ahead inc death,PL,point,NA,603
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.01,421
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.025,441
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.05,461
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.1,485
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.15,510
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.2,524
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.25,539
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.3,549
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.35,564
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.4,578
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.45,588
2021-05-17,2021-06-05,3 wk ahead inc death,PL,quantile,0.5,603
