forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2021-03-08,2021-03-13,1 wk ahead inc death,PL,point,NA,1609,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.01,1233,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.025,1269,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.05,1308,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.1,1357,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.15,1393,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.2,1423,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.25,1451,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.3,1476,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.35,1501,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.4,1526,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.45,1554,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.5,1582,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.55,1610,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.6,1639,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.65,1671,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.7,1706,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.75,1746,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.8,1789,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.85,1841,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.9,1902,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.95,1997,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.975,2077,forecast
2021-03-08,2021-03-13,1 wk ahead inc death,PL,quantile,0.99,2172,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,point,NA,1940,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.01,1393,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.025,1446,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.05,1498,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.1,1558,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.15,1605,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.2,1644,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.25,1686,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.3,1723,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.35,1761,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.4,1799,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.45,1833,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.5,1872,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.55,1913,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.6,1956,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.65,2005,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.7,2061,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.75,2134,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.8,2227,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.85,2330,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.9,2436,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.95,2587,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.975,2757,forecast
2021-03-08,2021-03-20,2 wk ahead inc death,PL,quantile,0.99,2947,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,point,NA,2335,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.01,1554,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.025,1612,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.05,1669,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.1,1744,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.15,1806,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.2,1863,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.25,1925,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.3,1993,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.35,2060,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.4,2119,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.45,2179,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.5,2238,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.55,2289,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.6,2344,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.65,2399,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.7,2473,forecast
2021-03-08,2021-03-27,3 wk ahead inc death,PL,quantile,0.75,2567,forecast
