location_name,location,target_variable,date,value,source,snapshot_date
France,FR,inc death,2020-09-26,580,ECDC,2023-11-24
France,FR,inc case,2020-09-26,74954,ECDC,2023-11-24
France,FR,inc death,2020-10-03,604,ECDC,2023-11-24
France,FR,inc case,2020-10-03,76953,ECDC,2023-11-24
France,FR,inc death,2020-10-10,714,ECDC,2023-11-24
France,FR,inc case,2020-10-10,117742,ECDC,2023-11-24
France,FR,inc death,2020-10-17,983,ECDC,2023-11-24
France,FR,inc case,2020-10-17,169382,ECDC,2023-11-24
France,FR,inc death,2020-10-24,1796,ECDC,2023-11-24
France,FR,inc case,2020-10-24,262993,ECDC,2023-11-24
France,FR,inc death,2020-10-31,3161,ECDC,2023-11-24
France,FR,inc case,2020-10-31,334606,ECDC,2023-11-24
France,FR,inc death,2020-11-07,4812,ECDC,2023-11-24
France,FR,inc case,2020-11-07,304647,ECDC,2023-11-24
France,FR,inc death,2020-11-14,5500,ECDC,2023-11-24
France,FR,inc case,2020-11-14,178339,ECDC,2023-11-24
France,FR,inc death,2020-11-21,5617,ECDC,2023-11-24
France,FR,inc case,2020-11-21,116391,ECDC,2023-11-24
France,FR,inc death,2020-11-28,4691,ECDC,2023-11-24
France,FR,inc case,2020-11-28,78267,ECDC,2023-11-24
France,FR,inc death,2020-12-05,3966,ECDC,2023-11-24
France,FR,inc case,2020-12-05,72129,ECDC,2023-11-24
France,FR,inc death,2020-12-12,3798,ECDC,2023-11-24
France,FR,inc case,2020-12-12,78745,ECDC,2023-11-24
France,FR,inc death,2020-12-19,3389,ECDC,2023-11-24
France,FR,inc case,2020-12-19,94319,ECDC,2023-11-24
France,FR,inc death,2020-12-26,3120,ECDC,2023-11-24
France,FR,inc case,2020-12-26,85104,ECDC,2023-11-24
France,FR,inc death,2021-01-02,2917,ECDC,2023-11-24
France,FR,inc case,2021-01-02,89728,ECDC,2023-11-24
France,FR,inc death,2021-01-09,3433,ECDC,2023-11-24
France,FR,inc case,2021-01-09,123771,ECDC,2023-11-24
France,FR,inc death,2021-01-16,3461,ECDC,2023-11-24
France,FR,inc case,2021-01-16,120598,ECDC,2023-11-24
France,FR,inc death,2021-01-23,3418,ECDC,2023-11-24
France,FR,inc case,2021-01-23,132695,ECDC,2023-11-24
France,FR,inc death,2021-01-30,3162,ECDC,2023-11-24
France,FR,inc case,2021-01-30,134230,ECDC,2023-11-24
France,FR,inc death,2021-02-06,3078,ECDC,2023-11-24
France,FR,inc case,2021-02-06,131751,ECDC,2023-11-24
France,FR,inc death,2021-02-13,2909,ECDC,2023-11-24
France,FR,inc case,2021-02-13,114509,ECDC,2023-11-24
France,FR,inc death,2021-02-20,2534,ECDC,2023-11-24
France,FR,inc case,2021-02-20,120536,ECDC,2023-11-24
France,FR,inc death,2021-02-27,2171,ECDC,2023-11-24
France,FR,inc case,2021-02-27,130618,ECDC,2023-11-24
France,FR,inc death,2021-03-06,2071,ECDC,2023-11-24
France,FR,inc case,2021-03-06,127029,ECDC,2023-11-24
France,FR,inc death,2021-03-13,1889,ECDC,2023-11-24
France,FR,inc case,2021-03-13,144730,ECDC,2023-11-24
France,FR,inc death,2021-03-20,1838,ECDC,2023-11-24
France,FR,inc case,2021-03-20,185686,ECDC,2023-11-24
France,FR,inc death,2021-03-27,1866,ECDC,2023-11-24
France,FR,inc case,2021-03-27,226159,ECDC,2023-11-24
France,FR,inc death,2021-04-03,1994,ECDC,2023-11-24
France,FR,inc case,2021-04-03,244901,ECDC,2023-11-24
France,FR,inc death,2021-04-10,2145,ECDC,2023-11-24
France,FR,inc case,2021-04-10,205883,ECDC,2023-11-24
France,FR,inc death,2021-04-17,1993,ECDC,2023-11-24
France,FR,inc case,2021-04-17,205276,ECDC,2023-11-24
France,FR,inc death,2021-04-24,2093,ECDC,2023-11-24
France,FR,inc case,2021-04-24,182848,ECDC,2023-11-24
France,FR,inc death,2021-05-01,1992,ECDC,2023-11-24
France,FR,inc case,2021-05-01,146406,ECDC,2023-11-24
France,FR,inc death,2021-05-08,1554,ECDC,2023-11-24
France,FR,inc case,2021-05-08,109742,ECDC,2023-11-24
France,FR,inc death,2021-05-15,1225,ECDC,2023-11-24
France,FR,inc case,2021-05-15,84111,ECDC,2023-11-24
France,FR,inc death,2021-05-22,965,ECDC,2023-11-24
France,FR,inc case,2021-05-22,85437,ECDC,2023-11-24
France,FR,inc death,2021-05-29,793,ECDC,2023-11-24
France,FR,inc case,2021-05-29,63401,ECDC,2023-11-24
France,FR,inc death,2021-06-05,598,ECDC,2023-11-24
France,FR,inc case,2021-06-05,49066,ECDC,2023-11-24
France,FR,inc death,2021-06-12,385,ECDC,2023-11-24
France,FR,inc case,2021-06-12,29340,ECDC,2023-11-24
France,FR,inc death,2021-06-19,328,ECDC,2023-11-24
France,FR,inc case,2021-06-19,17288,ECDC,2023-11-24
France,FR,inc death,2021-06-26,243,ECDC,2023-11-24
France,FR,inc case,2021-06-26,12858,ECDC,2023-11-24
France,FR,inc death,2021-07-03,193,ECDC,2023-11-24
France,FR,inc case,2021-07-03,15749,ECDC,2023-11-24
France,FR,inc death,2021-07-10,163,ECDC,2023-11-24
France,FR,inc case,2021-07-10,25738,ECDC,2023-11-24
France,FR,inc death,2021-07-17,122,ECDC,2023-11-24
France,FR,inc case,2021-07-17,51040,ECDC,2023-11-24
France,FR,inc death,2021-07-24,144,ECDC,2023-11-24
France,FR,inc case,2021-07-24,122790,ECDC,2023-11-24
France,FR,inc death,2021-07-31,290,ECDC,2023-11-24
France,FR,inc case,2021-07-31,153108,ECDC,2023-11-24
France,FR,inc death,2021-08-07,350,ECDC,2023-11-24
France,FR,inc case,2021-08-07,158592,ECDC,2023-11-24
France,FR,inc death,2021-08-14,467,ECDC,2023-11-24
France,FR,inc case,2021-08-14,166422,ECDC,2023-11-24
France,FR,inc death,2021-08-21,828,ECDC,2023-11-24
France,FR,inc case,2021-08-21,149868,ECDC,2023-11-24
France,FR,inc death,2021-08-28,744,ECDC,2023-11-24
France,FR,inc case,2021-08-28,125261,ECDC,2023-11-24
France,FR,inc death,2021-09-04,685,ECDC,2023-11-24
France,FR,inc case,2021-09-04,95498,ECDC,2023-11-24
France,FR,inc death,2021-09-11,613,ECDC,2023-11-24
France,FR,inc case,2021-09-11,70669,ECDC,2023-11-24
France,FR,inc death,2021-09-18,485,ECDC,2023-11-24
France,FR,inc case,2021-09-18,51163,ECDC,2023-11-24
France,FR,inc death,2021-09-25,406,ECDC,2023-11-24
France,FR,inc case,2021-09-25,39700,ECDC,2023-11-24
France,FR,inc death,2021-10-02,331,ECDC,2023-11-24
France,FR,inc case,2021-10-02,33506,ECDC,2023-11-24
France,FR,inc death,2021-10-09,246,ECDC,2023-11-24
France,FR,inc case,2021-10-09,29250,ECDC,2023-11-24
France,FR,inc death,2021-10-16,207,ECDC,2023-11-24
France,FR,inc case,2021-10-16,32843,ECDC,2023-11-24
France,FR,inc death,2021-10-23,203,ECDC,2023-11-24
France,FR,inc case,2021-10-23,36085,ECDC,2023-11-24
France,FR,inc death,2021-10-30,206,ECDC,2023-11-24
France,FR,inc case,2021-10-30,39946,ECDC,2023-11-24
France,FR,inc death,2021-11-06,235,ECDC,2023-11-24
France,FR,inc case,2021-11-06,49560,ECDC,2023-11-24
France,FR,inc death,2021-11-13,246,ECDC,2023-11-24
France,FR,inc case,2021-11-13,68055,ECDC,2023-11-24
France,FR,inc death,2021-11-20,325,ECDC,2023-11-24
France,FR,inc case,2021-11-20,122268,ECDC,2023-11-24
France,FR,inc death,2021-11-27,466,ECDC,2023-11-24
France,FR,inc case,2021-11-27,198036,ECDC,2023-11-24
France,FR,inc death,2021-12-04,640,ECDC,2023-11-24
France,FR,inc case,2021-12-04,292049,ECDC,2023-11-24
France,FR,inc death,2021-12-11,930,ECDC,2023-11-24
France,FR,inc case,2021-12-11,341145,ECDC,2023-11-24
France,FR,inc death,2021-12-18,1067,ECDC,2023-11-24
France,FR,inc case,2021-12-18,365223,ECDC,2023-11-24
France,FR,inc death,2021-12-25,1180,ECDC,2023-11-24
France,FR,inc case,2021-12-25,526052,ECDC,2023-11-24
France,FR,inc death,2022-01-01,1336,ECDC,2023-11-24
France,FR,inc case,2022-01-01,1151117,ECDC,2023-11-24
France,FR,inc death,2022-01-08,1504,ECDC,2023-11-24
France,FR,inc case,2022-01-08,1752836,ECDC,2023-11-24
France,FR,inc death,2022-01-15,1539,ECDC,2023-11-24
France,FR,inc case,2022-01-15,2028035,ECDC,2023-11-24
France,FR,inc death,2022-01-22,1723,ECDC,2023-11-24
France,FR,inc case,2022-01-22,2486551,ECDC,2023-11-24
France,FR,inc death,2022-01-29,2006,ECDC,2023-11-24
France,FR,inc case,2022-01-29,2404210,ECDC,2023-11-24
France,FR,inc death,2022-02-05,2069,ECDC,2023-11-24
France,FR,inc case,2022-02-05,1772483,ECDC,2023-11-24
France,FR,inc death,2022-02-12,2055,ECDC,2023-11-24
France,FR,inc case,2022-02-12,1004471,ECDC,2023-11-24
France,FR,inc death,2022-02-19,1810,ECDC,2023-11-24
France,FR,inc case,2022-02-19,597768,ECDC,2023-11-24
France,FR,inc death,2022-02-26,1414,ECDC,2023-11-24
France,FR,inc case,2022-02-26,413598,ECDC,2023-11-24
France,FR,inc death,2022-03-05,1124,ECDC,2023-11-24
France,FR,inc case,2022-03-05,363517,ECDC,2023-11-24
France,FR,inc death,2022-03-12,849,ECDC,2023-11-24
France,FR,inc case,2022-03-12,443492,ECDC,2023-11-24
France,FR,inc death,2022-03-19,810,ECDC,2023-11-24
France,FR,inc case,2022-03-19,606139,ECDC,2023-11-24
France,FR,inc death,2022-03-26,746,ECDC,2023-11-24
France,FR,inc case,2022-03-26,870396,ECDC,2023-11-24
France,FR,inc death,2022-04-02,819,ECDC,2023-11-24
France,FR,inc case,2022-04-02,976409,ECDC,2023-11-24
France,FR,inc death,2022-04-09,803,ECDC,2023-11-24
France,FR,inc case,2022-04-09,945487,ECDC,2023-11-24
France,FR,inc death,2022-04-16,864,ECDC,2023-11-24
France,FR,inc case,2022-04-16,839741,ECDC,2023-11-24
France,FR,inc death,2022-04-23,901,ECDC,2023-11-24
France,FR,inc case,2022-04-23,556868,ECDC,2023-11-24
France,FR,inc death,2022-04-30,877,ECDC,2023-11-24
France,FR,inc case,2022-04-30,394610,ECDC,2023-11-24
France,FR,inc death,2022-05-07,757,ECDC,2023-11-24
France,FR,inc case,2022-05-07,280568,ECDC,2023-11-24
France,FR,inc death,2022-05-14,622,ECDC,2023-11-24
France,FR,inc case,2022-05-14,231488,ECDC,2023-11-24
France,FR,inc death,2022-05-21,476,ECDC,2023-11-24
France,FR,inc case,2022-05-21,176051,ECDC,2023-11-24
France,FR,inc death,2022-05-28,328,ECDC,2023-11-24
France,FR,inc case,2022-05-28,125192,ECDC,2023-11-24
France,FR,inc death,2022-06-04,341,ECDC,2023-11-24
France,FR,inc case,2022-06-04,158236,ECDC,2023-11-24
France,FR,inc death,2022-06-11,260,ECDC,2023-11-24
France,FR,inc case,2022-06-11,206911,ECDC,2023-11-24
France,FR,inc death,2022-06-18,277,ECDC,2023-11-24
France,FR,inc case,2022-06-18,310743,ECDC,2023-11-24
France,FR,inc death,2022-06-25,313,ECDC,2023-11-24
France,FR,inc case,2022-06-25,468726,ECDC,2023-11-24
France,FR,inc death,2022-07-02,279,ECDC,2023-11-24
France,FR,inc case,2022-07-02,742798,ECDC,2023-11-24
France,FR,inc death,2022-07-09,443,ECDC,2023-11-24
France,FR,inc case,2022-07-09,916749,ECDC,2023-11-24
France,FR,inc death,2022-07-16,598,ECDC,2023-11-24
France,FR,inc case,2022-07-16,695874,ECDC,2023-11-24
France,FR,inc death,2022-07-23,750,ECDC,2023-11-24
France,FR,inc case,2022-07-23,533537,ECDC,2023-11-24
France,FR,inc death,2022-07-30,619,ECDC,2023-11-24
France,FR,inc case,2022-07-30,341542,ECDC,2023-11-24
France,FR,inc death,2022-08-06,547,ECDC,2023-11-24
France,FR,inc case,2022-08-06,222606,ECDC,2023-11-24
France,FR,inc death,2022-08-13,534,ECDC,2023-11-24
France,FR,inc case,2022-08-13,158934,ECDC,2023-11-24
France,FR,inc death,2022-08-20,428,ECDC,2023-11-24
France,FR,inc case,2022-08-20,126625,ECDC,2023-11-24
France,FR,inc death,2022-08-27,331,ECDC,2023-11-24
France,FR,inc case,2022-08-27,124833,ECDC,2023-11-24
France,FR,inc death,2022-09-03,315,ECDC,2023-11-24
France,FR,inc case,2022-09-03,114604,ECDC,2023-11-24
France,FR,inc death,2022-09-10,284,ECDC,2023-11-24
France,FR,inc case,2022-09-10,121887,ECDC,2023-11-24
France,FR,inc death,2022-09-17,210,ECDC,2023-11-24
France,FR,inc case,2022-09-17,192223,ECDC,2023-11-24
France,FR,inc death,2022-09-24,230,ECDC,2023-11-24
France,FR,inc case,2022-09-24,233438,ECDC,2023-11-24
France,FR,inc death,2022-10-01,225,ECDC,2023-11-24
France,FR,inc case,2022-10-01,313460,ECDC,2023-11-24
France,FR,inc death,2022-10-08,315,ECDC,2023-11-24
France,FR,inc case,2022-10-08,386806,ECDC,2023-11-24
France,FR,inc death,2022-10-15,417,ECDC,2023-11-24
France,FR,inc case,2022-10-15,393341,ECDC,2023-11-24
France,FR,inc death,2022-10-22,527,ECDC,2023-11-24
France,FR,inc case,2022-10-22,349861,ECDC,2023-11-24
France,FR,inc death,2022-10-29,496,ECDC,2023-11-24
France,FR,inc case,2022-10-29,223306,ECDC,2023-11-24
France,FR,inc death,2022-11-05,452,ECDC,2023-11-24
France,FR,inc case,2022-11-05,154612,ECDC,2023-11-24
France,FR,inc death,2022-11-12,400,ECDC,2023-11-24
France,FR,inc case,2022-11-12,152222,ECDC,2023-11-24
France,FR,inc death,2022-11-19,474,ECDC,2023-11-24
France,FR,inc case,2022-11-19,223958,ECDC,2023-11-24
France,FR,inc death,2022-11-26,455,ECDC,2023-11-24
France,FR,inc case,2022-11-26,295900,ECDC,2023-11-24
France,FR,inc death,2022-12-03,490,ECDC,2023-11-24
France,FR,inc case,2022-12-03,388196,ECDC,2023-11-24
France,FR,inc death,2022-12-10,589,ECDC,2023-11-24
France,FR,inc case,2022-12-10,432928,ECDC,2023-11-24
France,FR,inc death,2022-12-17,727,ECDC,2023-11-24
France,FR,inc case,2022-12-17,395113,ECDC,2023-11-24
France,FR,inc death,2022-12-24,809,ECDC,2023-11-24
France,FR,inc case,2022-12-24,303460,ECDC,2023-11-24
France,FR,inc death,2022-12-31,815,ECDC,2023-11-24
France,FR,inc case,2022-12-31,154693,ECDC,2023-11-24
France,FR,inc death,2023-01-07,783,ECDC,2023-11-24
France,FR,inc case,2023-01-07,83862,ECDC,2023-11-24
France,FR,inc death,2023-01-14,514,ECDC,2023-11-24
France,FR,inc case,2023-01-14,45256,ECDC,2023-11-24
France,FR,inc death,2023-01-21,403,ECDC,2023-11-24
France,FR,inc case,2023-01-21,33028,ECDC,2023-11-24
France,FR,inc death,2023-01-28,331,ECDC,2023-11-24
France,FR,inc case,2023-01-28,31423,ECDC,2023-11-24
France,FR,inc death,2023-02-04,265,ECDC,2023-11-24
France,FR,inc case,2023-02-04,27093,ECDC,2023-11-24
France,FR,inc death,2023-02-11,172,ECDC,2023-11-24
France,FR,inc case,2023-02-11,22718,ECDC,2023-11-24
France,FR,inc death,2023-02-18,180,ECDC,2023-11-24
France,FR,inc case,2023-02-18,24233,ECDC,2023-11-24
France,FR,inc death,2023-02-25,170,ECDC,2023-11-24
France,FR,inc case,2023-02-25,26367,ECDC,2023-11-24
France,FR,inc death,2023-03-04,152,ECDC,2023-11-24
France,FR,inc case,2023-03-04,25423,ECDC,2023-11-24
France,FR,inc death,2023-03-11,125,ECDC,2023-11-24
France,FR,inc case,2023-03-11,36059,ECDC,2023-11-24
France,FR,inc death,2023-03-18,164,ECDC,2023-11-24
France,FR,inc case,2023-03-18,46654,ECDC,2023-11-24
France,FR,inc death,2023-03-25,172,ECDC,2023-11-24
France,FR,inc case,2023-03-25,54829,ECDC,2023-11-24
France,FR,inc death,2023-04-01,210,ECDC,2023-11-24
France,FR,inc case,2023-04-01,57283,ECDC,2023-11-24
France,FR,inc death,2023-04-08,188,ECDC,2023-11-24
France,FR,inc case,2023-04-08,55344,ECDC,2023-11-24
France,FR,inc death,2023-04-15,167,ECDC,2023-11-24
France,FR,inc case,2023-04-15,52937,ECDC,2023-11-24
France,FR,inc death,2023-04-22,282,ECDC,2023-11-24
France,FR,inc case,2023-04-22,48813,ECDC,2023-11-24
France,FR,inc death,2023-04-29,252,ECDC,2023-11-24
France,FR,inc case,2023-04-29,40738,ECDC,2023-11-24
France,FR,inc death,2023-05-06,239,ECDC,2023-11-24
France,FR,inc case,2023-05-06,31332,ECDC,2023-11-24
France,FR,inc death,2023-05-13,160,ECDC,2023-11-24
France,FR,inc case,2023-05-13,24280,ECDC,2023-11-24
France,FR,inc death,2023-05-20,134,ECDC,2023-11-24
France,FR,inc case,2023-05-20,20919,ECDC,2023-11-24
France,FR,inc death,2023-05-27,149,ECDC,2023-11-24
France,FR,inc case,2023-05-27,25230,ECDC,2023-11-24
France,FR,inc death,2023-06-03,112,ECDC,2023-11-24
France,FR,inc case,2023-06-03,18614,ECDC,2023-11-24
France,FR,inc death,2023-06-10,106,ECDC,2023-11-24
France,FR,inc case,2023-06-10,15618,ECDC,2023-11-24
France,FR,inc death,2023-06-17,67,ECDC,2023-11-24
France,FR,inc case,2023-06-17,11200,ECDC,2023-11-24
France,FR,inc death,2023-06-24,68,ECDC,2023-11-24
France,FR,inc case,2023-06-24,8794,ECDC,2023-11-24
France,FR,inc case,2023-07-01,NA,ECDC,2023-11-24
France,FR,inc death,2023-07-01,NA,ECDC,2023-11-24
France,FR,inc case,2023-07-08,NA,ECDC,2023-11-24
France,FR,inc death,2023-07-08,NA,ECDC,2023-11-24
France,FR,inc case,2023-07-15,NA,ECDC,2023-11-24
France,FR,inc death,2023-07-15,NA,ECDC,2023-11-24
France,FR,inc case,2023-07-22,NA,ECDC,2023-11-24
France,FR,inc death,2023-07-22,NA,ECDC,2023-11-24
France,FR,inc case,2023-07-29,NA,ECDC,2023-11-24
France,FR,inc death,2023-07-29,NA,ECDC,2023-11-24
France,FR,inc case,2023-08-05,NA,ECDC,2023-11-24
France,FR,inc death,2023-08-05,NA,ECDC,2023-11-24
France,FR,inc case,2023-08-12,NA,ECDC,2023-11-24
France,FR,inc death,2023-08-12,NA,ECDC,2023-11-24
France,FR,inc case,2023-08-19,NA,ECDC,2023-11-24
France,FR,inc death,2023-08-19,NA,ECDC,2023-11-24
France,FR,inc case,2023-08-26,NA,ECDC,2023-11-24
France,FR,inc death,2023-08-26,NA,ECDC,2023-11-24
France,FR,inc case,2023-09-02,NA,ECDC,2023-11-24
France,FR,inc death,2023-09-02,NA,ECDC,2023-11-24
France,FR,inc case,2023-09-09,NA,ECDC,2023-11-24
France,FR,inc death,2023-09-09,NA,ECDC,2023-11-24
France,FR,inc case,2023-09-16,NA,ECDC,2023-11-24
France,FR,inc death,2023-09-16,NA,ECDC,2023-11-24
France,FR,inc case,2023-09-23,NA,ECDC,2023-11-24
France,FR,inc death,2023-09-23,NA,ECDC,2023-11-24
France,FR,inc case,2023-09-30,NA,ECDC,2023-11-24
France,FR,inc death,2023-09-30,NA,ECDC,2023-11-24
France,FR,inc case,2023-10-07,NA,ECDC,2023-11-24
France,FR,inc death,2023-10-07,NA,ECDC,2023-11-24
France,FR,inc case,2023-10-14,NA,ECDC,2023-11-24
France,FR,inc death,2023-10-14,NA,ECDC,2023-11-24
France,FR,inc case,2023-10-21,NA,ECDC,2023-11-24
France,FR,inc death,2023-10-21,NA,ECDC,2023-11-24
Germany,DE,inc death,2020-01-04,0,ECDC,2023-11-24
Germany,DE,inc case,2020-01-04,1,ECDC,2023-11-24
Germany,DE,inc case,2020-01-11,NA,ECDC,2023-11-24
Germany,DE,inc death,2020-01-11,NA,ECDC,2023-11-24
Germany,DE,inc case,2020-01-18,NA,ECDC,2023-11-24
Germany,DE,inc death,2020-01-18,NA,ECDC,2023-11-24
Germany,DE,inc death,2020-01-25,0,ECDC,2023-11-24
Germany,DE,inc case,2020-01-25,1,ECDC,2023-11-24
Germany,DE,inc death,2020-02-01,0,ECDC,2023-11-24
Germany,DE,inc case,2020-02-01,9,ECDC,2023-11-24
Germany,DE,inc death,2020-02-08,0,ECDC,2023-11-24
Germany,DE,inc case,2020-02-08,9,ECDC,2023-11-24
Germany,DE,inc death,2020-02-15,0,ECDC,2023-11-24
Germany,DE,inc case,2020-02-15,5,ECDC,2023-11-24
Germany,DE,inc death,2020-02-22,1,ECDC,2023-11-24
Germany,DE,inc case,2020-02-22,6,ECDC,2023-11-24
Germany,DE,inc death,2020-02-29,0,ECDC,2023-11-24
Germany,DE,inc case,2020-02-29,139,ECDC,2023-11-24
Germany,DE,inc death,2020-03-07,12,ECDC,2023-11-24
Germany,DE,inc case,2020-03-07,905,ECDC,2023-11-24
Germany,DE,inc death,2020-03-14,84,ECDC,2023-11-24
Germany,DE,inc case,2020-03-14,6441,ECDC,2023-11-24
Germany,DE,inc death,2020-03-21,479,ECDC,2023-11-24
Germany,DE,inc case,2020-03-21,22407,ECDC,2023-11-24
Germany,DE,inc death,2020-03-28,1459,ECDC,2023-11-24
Germany,DE,inc case,2020-03-28,33981,ECDC,2023-11-24
Germany,DE,inc death,2020-04-04,2273,ECDC,2023-11-24
Germany,DE,inc case,2020-04-04,36067,ECDC,2023-11-24
Germany,DE,inc death,2020-04-11,1878,ECDC,2023-11-24
Germany,DE,inc case,2020-04-11,27145,ECDC,2023-11-24
Germany,DE,inc death,2020-04-18,1226,ECDC,2023-11-24
Germany,DE,inc case,2020-04-18,17345,ECDC,2023-11-24
Germany,DE,inc death,2020-04-25,727,ECDC,2023-11-24
Germany,DE,inc case,2020-04-25,12351,ECDC,2023-11-24
Germany,DE,inc death,2020-05-02,388,ECDC,2023-11-24
Germany,DE,inc case,2020-05-02,7442,ECDC,2023-11-24
Germany,DE,inc death,2020-05-09,258,ECDC,2023-11-24
Germany,DE,inc case,2020-05-09,6243,ECDC,2023-11-24
Germany,DE,inc death,2020-05-16,165,ECDC,2023-11-24
Germany,DE,inc case,2020-05-16,4775,ECDC,2023-11-24
Germany,DE,inc death,2020-05-23,111,ECDC,2023-11-24
Germany,DE,inc case,2020-05-23,3604,ECDC,2023-11-24
Germany,DE,inc death,2020-05-30,65,ECDC,2023-11-24
Germany,DE,inc case,2020-05-30,3206,ECDC,2023-11-24
Germany,DE,inc death,2020-06-06,44,ECDC,2023-11-24
Germany,DE,inc case,2020-06-06,2354,ECDC,2023-11-24
Germany,DE,inc death,2020-06-13,35,ECDC,2023-11-24
Germany,DE,inc case,2020-06-13,2348,ECDC,2023-11-24
Germany,DE,inc death,2020-06-20,41,ECDC,2023-11-24
Germany,DE,inc case,2020-06-20,4192,ECDC,2023-11-24
Germany,DE,inc death,2020-06-27,21,ECDC,2023-11-24
Germany,DE,inc case,2020-06-27,3167,ECDC,2023-11-24
Germany,DE,inc death,2020-07-04,26,ECDC,2023-11-24
Germany,DE,inc case,2020-07-04,2691,ECDC,2023-11-24
Germany,DE,inc death,2020-07-11,25,ECDC,2023-11-24
Germany,DE,inc case,2020-07-11,2429,ECDC,2023-11-24
Germany,DE,inc death,2020-07-18,31,ECDC,2023-11-24
Germany,DE,inc case,2020-07-18,3044,ECDC,2023-11-24
Germany,DE,inc death,2020-07-25,33,ECDC,2023-11-24
Germany,DE,inc case,2020-07-25,3936,ECDC,2023-11-24
Germany,DE,inc death,2020-08-01,37,ECDC,2023-11-24
Germany,DE,inc case,2020-08-01,4843,ECDC,2023-11-24
Germany,DE,inc death,2020-08-08,34,ECDC,2023-11-24
Germany,DE,inc case,2020-08-08,6067,ECDC,2023-11-24
Germany,DE,inc death,2020-08-15,31,ECDC,2023-11-24
Germany,DE,inc case,2020-08-15,7971,ECDC,2023-11-24
Germany,DE,inc death,2020-08-22,31,ECDC,2023-11-24
Germany,DE,inc case,2020-08-22,9580,ECDC,2023-11-24
Germany,DE,inc death,2020-08-29,18,ECDC,2023-11-24
Germany,DE,inc case,2020-08-29,8844,ECDC,2023-11-24
Germany,DE,inc death,2020-09-05,35,ECDC,2023-11-24
Germany,DE,inc case,2020-09-05,8609,ECDC,2023-11-24
Germany,DE,inc death,2020-09-12,68,ECDC,2023-11-24
Germany,DE,inc case,2020-09-12,9785,ECDC,2023-11-24
Germany,DE,inc death,2020-09-19,82,ECDC,2023-11-24
Germany,DE,inc case,2020-09-19,12285,ECDC,2023-11-24
Germany,DE,inc death,2020-09-26,110,ECDC,2023-11-24
Germany,DE,inc case,2020-09-26,13064,ECDC,2023-11-24
Germany,DE,inc death,2020-10-03,121,ECDC,2023-11-24
Germany,DE,inc case,2020-10-03,15946,ECDC,2023-11-24
Germany,DE,inc death,2020-10-10,247,ECDC,2023-11-24
Germany,DE,inc case,2020-10-10,26145,ECDC,2023-11-24
Germany,DE,inc death,2020-10-17,464,ECDC,2023-11-24
Germany,DE,inc case,2020-10-17,42031,ECDC,2023-11-24
Germany,DE,inc death,2020-10-24,1015,ECDC,2023-11-24
Germany,DE,inc case,2020-10-24,74792,ECDC,2023-11-24
Germany,DE,inc death,2020-10-31,1621,ECDC,2023-11-24
Germany,DE,inc case,2020-10-31,111009,ECDC,2023-11-24
Germany,DE,inc death,2020-11-07,1910,ECDC,2023-11-24
Germany,DE,inc case,2020-11-07,125692,ECDC,2023-11-24
Germany,DE,inc death,2020-11-14,2536,ECDC,2023-11-24
Germany,DE,inc case,2020-11-14,127862,ECDC,2023-11-24
Germany,DE,inc death,2020-11-21,3226,ECDC,2023-11-24
Germany,DE,inc case,2020-11-21,128400,ECDC,2023-11-24
Germany,DE,inc death,2020-11-28,3601,ECDC,2023-11-24
Germany,DE,inc case,2020-11-28,123122,ECDC,2023-11-24
Germany,DE,inc death,2020-12-05,4480,ECDC,2023-11-24
Germany,DE,inc case,2020-12-05,128258,ECDC,2023-11-24
Germany,DE,inc death,2020-12-12,5762,ECDC,2023-11-24
Germany,DE,inc case,2020-12-12,156213,ECDC,2023-11-24
Germany,DE,inc death,2020-12-19,6460,ECDC,2023-11-24
Germany,DE,inc case,2020-12-19,174589,ECDC,2023-11-24
Germany,DE,inc death,2020-12-26,5728,ECDC,2023-11-24
Germany,DE,inc case,2020-12-26,138828,ECDC,2023-11-24
Germany,DE,inc death,2021-01-02,5744,ECDC,2023-11-24
Germany,DE,inc case,2021-01-02,122953,ECDC,2023-11-24
Germany,DE,inc death,2021-01-09,5759,ECDC,2023-11-24
Germany,DE,inc case,2021-01-09,145505,ECDC,2023-11-24
Germany,DE,inc death,2021-01-16,5096,ECDC,2023-11-24
Germany,DE,inc case,2021-01-16,118929,ECDC,2023-11-24
Germany,DE,inc death,2021-01-23,4107,ECDC,2023-11-24
Germany,DE,inc case,2021-01-23,95553,ECDC,2023-11-24
Germany,DE,inc death,2021-01-30,3102,ECDC,2023-11-24
Germany,DE,inc case,2021-01-30,78172,ECDC,2023-11-24
Germany,DE,inc death,2021-02-06,2268,ECDC,2023-11-24
Germany,DE,inc case,2021-02-06,64596,ECDC,2023-11-24
Germany,DE,inc death,2021-02-13,1680,ECDC,2023-11-24
Germany,DE,inc case,2021-02-13,50827,ECDC,2023-11-24
Germany,DE,inc death,2021-02-20,1478,ECDC,2023-11-24
Germany,DE,inc case,2021-02-20,52329,ECDC,2023-11-24
Germany,DE,inc death,2021-02-27,1227,ECDC,2023-11-24
Germany,DE,inc case,2021-02-27,56356,ECDC,2023-11-24
Germany,DE,inc death,2021-03-06,1049,ECDC,2023-11-24
Germany,DE,inc case,2021-03-06,58425,ECDC,2023-11-24
Germany,DE,inc death,2021-03-13,1104,ECDC,2023-11-24
