forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2022-05-23,1 wk ahead inc case,2022-05-28,DE,point,,222483,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,point,,158202,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,point,,115794,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,point,,87671,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.01,0,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.01,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.01,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.01,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.025,10711,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.025,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.025,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.025,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.05,44758,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.05,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.05,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.05,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.1,84013,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.1,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.1,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.1,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.15,110498,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.15,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.15,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.15,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.2,131547,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.2,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.2,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.2,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.25,149605,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.25,0,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.25,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.25,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.3,165822,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.3,26537,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.3,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.3,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.35,180850,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.35,61457,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.35,0,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.35,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.4,195109,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.4,94592,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.4,6737,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.4,0,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.45,208906,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.45,126651,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.45,61701,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.45,9702,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.5,222483,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.5,158202,forecast
2022-05-23,3 wk ahead inc case,2022-06-11,DE,quantile,0.5,115794,forecast
2022-05-23,4 wk ahead inc case,2022-06-18,DE,quantile,0.5,87671,forecast
2022-05-23,1 wk ahead inc case,2022-05-28,DE,quantile,0.55,236061,forecast
2022-05-23,2 wk ahead inc case,2022-06-04,DE,quantile,0.55,189753,forecast
