weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,1,1,-0.1,129,26,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.16,0.28,0.3,0.44,0.98,-0.54,125,26,NA
10,SGroup-RandomForest,inc case,4,Overall,1.54,0.57,0.55,0.67,0.99,-0.02,129,26,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.37,0.53,0.59,0.07,0.2,-0.91,128,26,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.16,0.34,0.28,0.25,0.52,-0.75,118,24,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.13,0.29,0.22,0.24,0.91,-0.67,104,21,NA
10,fjordhest-ensemble,inc case,4,Overall,1.31,0.32,0.42,0.57,0.96,-0.41,75,16,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,1,1,-0.11,129,26,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.14,0.32,0.33,0.46,0.98,-0.55,126,26,NA
10,SGroup-RandomForest,inc case,3,Overall,1.55,0.81,0.8,0.81,1,0,129,26,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.35,0.58,0.6,0.11,0.3,-0.86,127,26,NA
10,epiforecasts-tsensemble,inc case,3,Overall,1.1,0.38,0.31,0.26,0.57,-0.74,119,24,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,1.11,0.34,0.34,0.28,0.9,-0.67,114,23,NA
10,fjordhest-ensemble,inc case,3,Overall,1.27,0.35,0.41,0.51,0.95,-0.47,76,16,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.99,1,-0.13,129,26,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,1.12,0.35,0.36,0.43,0.98,-0.54,127,26,NA
10,SGroup-RandomForest,inc case,2,Overall,1.33,0.69,0.67,0.75,1,-0.14,129,26,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.27,0.59,0.63,0.14,0.41,-0.76,126,26,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.14,0.45,0.35,0.23,0.51,-0.72,119,24,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,1.11,0.38,0.39,0.25,0.94,-0.65,119,24,NA
10,fjordhest-ensemble,inc case,2,Overall,1.2,0.4,0.48,0.4,0.9,-0.46,77,16,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.95,1,-0.19,129,26,NA
10,SGroup-RandomForest,inc case,1,Overall,1.63,0.96,0.92,0.74,1,-0.1,129,26,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.15,0.62,0.68,0.22,0.58,-0.67,125,26,NA
10,epiforecasts-tsensemble,inc case,1,Overall,1.05,0.54,0.4,0.21,0.5,-0.71,118,24,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,1.05,0.43,0.45,0.3,0.92,-0.61,119,24,NA
10,fjordhest-ensemble,inc case,1,Overall,1.17,0.6,0.73,0.33,0.82,-0.4,79,16,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,-0.03,101,21,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.98,0.32,0.31,0.73,0.98,-0.17,83,19,NA
10,SGroup-RandomForest,inc death,4,Overall,1.99,0.84,0.78,0.45,0.86,-0.03,101,21,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,1.24,0.48,0.52,0.51,0.72,-0.4,93,20,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.11,0.32,0.33,0.79,0.96,-0.02,73,17,NA
10,epiforecasts-weeklygrowth,inc death,4,Overall,15003.03,3943.46,3935.04,0.58,0.87,-0.23,69,15,NA
10,fjordhest-ensemble,inc death,4,Overall,0.94,0.29,0.29,0.71,0.97,-0.07,70,15,NA
