weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.98,1,-0.16,100,25,NA
10,SGroup-RandomForest,inc case,4,Overall,0.95,0.7,0.78,0.75,0.99,-0.24,100,25,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1,0.84,1.11,0.22,0.45,-0.6,99,25,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.99,0.78,0.55,0.13,0.29,-0.81,91,23,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,0.84,0.51,0.35,0.22,0.95,-0.66,80,20,NA
10,fjordhest-ensemble,inc case,4,Overall,1.01,0.78,1.09,0.28,0.7,-0.62,64,16,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.97,1,-0.17,100,25,NA
10,SGroup-RandomForest,inc case,3,Overall,1.02,0.95,0.96,0.78,1,-0.17,100,25,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.07,1.05,1.18,0.24,0.56,-0.44,99,25,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.97,0.86,0.55,0.12,0.37,-0.76,89,23,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,0.89,0.72,0.79,0.28,0.95,-0.62,88,22,NA
10,fjordhest-ensemble,inc case,3,Overall,1.03,1.05,1.33,0.25,0.64,-0.6,64,16,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.95,1,-0.19,100,25,NA
10,SGroup-RandomForest,inc case,2,Overall,1.09,1,1.03,0.71,0.98,-0.27,100,25,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1,0.98,1.08,0.26,0.68,-0.28,99,25,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.96,0.9,0.58,0.17,0.37,-0.71,87,23,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,0.86,0.72,0.79,0.35,0.96,-0.57,92,23,NA
10,fjordhest-ensemble,inc case,2,Overall,1.05,1.11,1.39,0.23,0.66,-0.57,64,16,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.87,1,-0.23,100,25,NA
10,SGroup-RandomForest,inc case,1,Overall,1.13,1.14,1.16,0.73,1,-0.25,100,25,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.95,0.92,1.01,0.38,0.8,-0.13,100,25,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.95,0.86,0.57,0.19,0.41,-0.66,85,22,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.85,0.76,0.85,0.46,0.98,-0.48,92,23,NA
10,fjordhest-ensemble,inc case,1,Overall,1.01,1.17,1.43,0.32,0.75,-0.44,63,16,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,-0.08,79,20,NA
10,SGroup-RandomForest,inc death,4,Overall,2.71,1.3,1.11,0.48,0.9,-0.07,79,20,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,1.18,0.6,0.82,0.37,0.66,-0.66,71,19,NA
10,epiforecasts-tsensemble,inc death,4,Overall,0.94,0.38,0.32,0.6,0.82,-0.35,50,13,NA
10,epiforecasts-weeklygrowth,inc death,4,Overall,938.84,1725.72,1885.95,0.33,0.82,-0.54,51,13,NA
10,fjordhest-ensemble,inc death,4,Overall,4.41,0.62,0.57,0.7,0.88,-0.35,60,15,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,1,1,-0.11,79,20,NA
10,SGroup-RandomForest,inc death,3,Overall,2.16,1.31,1.21,0.52,0.87,-0.09,79,20,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,1.26,0.77,0.91,0.35,0.68,-0.61,69,19,NA
10,epiforecasts-tsensemble,inc death,3,Overall,0.74,0.35,0.32,0.6,0.81,-0.36,48,13,NA
10,epiforecasts-weeklygrowth,inc death,3,Overall,530.85,903.02,1060.99,0.33,0.82,-0.58,66,17,NA
10,fjordhest-ensemble,inc death,3,Overall,3.92,0.77,0.64,0.68,0.85,-0.38,60,15,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,1,1,-0.11,79,20,NA
10,SGroup-RandomForest,inc death,2,Overall,1.38,0.96,0.93,0.63,0.86,-0.18,79,20,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,1.32,0.84,0.95,0.38,0.78,-0.56,68,18,NA
10,epiforecasts-tsensemble,inc death,2,Overall,0.76,0.39,0.38,0.62,0.79,-0.38,47,13,NA
10,epiforecasts-weeklygrowth,inc death,2,Overall,594.04,1186.26,1465.45,0.35,0.85,-0.55,65,17,NA
10,fjordhest-ensemble,inc death,2,Overall,4.13,1.03,0.78,0.72,0.87,-0.38,60,15,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,1,1,-0.14,79,20,NA
10,SGroup-RandomForest,inc death,1,Overall,1.45,1.21,1.17,0.54,0.82,-0.24,79,20,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.28,0.95,1.04,0.41,0.81,-0.52,69,18,NA
10,epiforecasts-tsensemble,inc death,1,Overall,0.76,0.53,0.56,0.66,0.79,-0.32,47,13,NA
10,epiforecasts-weeklygrowth,inc death,1,Overall,1265.32,1607.97,2306.27,0.39,0.85,-0.52,71,19,NA
10,fjordhest-ensemble,inc death,1,Overall,4.5,1.56,0.98,0.63,0.86,-0.39,59,15,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.88,1,-0.2,59,9,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,1.19,1.48,1.48,0.19,0.66,-0.41,59,9,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.02,1.52,1.62,0.24,0.49,-0.6,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,4,Overall,0.98,1.18,1.22,0.4,0.87,-0.55,53,8,NA
10,fjordhest-ensemble,inc hosp,4,Overall,0.92,1.02,0.92,0.5,0.98,-0.47,46,7,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.9,1,-0.2,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,0.91,0.97,0.98,0.52,0.9,-0.43,50,9,NA
10,epiforecasts-EpiNow2,inc hosp,3,Overall,1.11,1.32,1.35,0.27,0.73,-0.32,59,9,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,0.95,1.35,1.42,0.25,0.51,-0.56,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,3,Overall,0.94,1.18,1.18,0.5,0.86,-0.48,56,9,NA
10,fjordhest-ensemble,inc hosp,3,Overall,0.84,0.92,0.84,0.54,1,-0.43,46,7,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.81,1,-0.2,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.84,0.84,0.84,0.6,0.94,-0.38,50,9,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,1.07,1.17,1.19,0.41,0.81,-0.22,59,9,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,0.9,1.17,1.23,0.29,0.61,-0.52,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,2,Overall,0.86,1.09,1.07,0.56,0.92,-0.4,59,9,NA
10,fjordhest-ensemble,inc hosp,2,Overall,0.79,0.79,0.75,0.65,1,-0.43,46,7,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.78,1,-0.2,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.77,0.76,0.76,0.64,0.96,-0.29,50,9,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,1.05,1.06,1.08,0.49,0.92,-0.14,59,9,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,0.87,1.06,1.1,0.37,0.73,-0.42,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,0.8,1.03,1,0.59,0.97,-0.32,59,9,NA
10,fjordhest-ensemble,inc hosp,1,Overall,0.73,0.73,0.72,0.63,0.98,-0.38,46,7,NA
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,-0.12,4,1,Belgium
10,SGroup-RandomForest,inc case,4,BE,0.98,0.55,0.55,0.5,1,-0.32,4,1,Belgium
10,epiforecasts-EpiNow2,inc case,4,BE,0.62,0.35,0.35,0.5,0.75,-0.55,4,1,Belgium
10,epiforecasts-tsensemble,inc case,4,BE,1.01,0.62,0.62,0,0,-1,4,1,Belgium
10,epiforecasts-weeklygrowth,inc case,4,BE,0.74,0.54,0.54,0.5,1,-0.52,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,-0.18,4,1,Belgium
10,SGroup-RandomForest,inc case,3,BE,1.23,0.87,0.87,1,1,-0.07,4,1,Belgium
10,epiforecasts-EpiNow2,inc case,3,BE,1.56,0.7,0.7,0.5,0.75,-0.15,4,1,Belgium
10,epiforecasts-tsensemble,inc case,3,BE,0.93,0.58,0.58,0,0.25,-0.92,4,1,Belgium
10,epiforecasts-weeklygrowth,inc case,3,BE,0.68,0.6,0.6,0.5,1,-0.38,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,-0.18,4,1,Belgium
10,SGroup-RandomForest,inc case,2,BE,1.68,1.29,1.29,1,1,-0.02,4,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,1.88,0.84,0.84,0.25,0.75,0.23,4,1,Belgium
10,epiforecasts-tsensemble,inc case,2,BE,0.85,0.51,0.51,0.25,0.5,-0.82,4,1,Belgium
10,epiforecasts-weeklygrowth,inc case,2,BE,0.53,0.47,0.47,0.75,1,-0.15,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,1,-0.18,4,1,Belgium
10,SGroup-RandomForest,inc case,1,BE,3.88,2.41,2.41,0.5,1,0.25,4,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,2.01,0.87,0.87,0,0.75,0.48,4,1,Belgium
10,epiforecasts-tsensemble,inc case,1,BE,0.73,0.42,0.42,0.25,0.5,-0.65,4,1,Belgium
10,epiforecasts-weeklygrowth,inc case,1,BE,0.35,0.39,0.39,1,1,0.02,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,-0.15,4,1,Bulgaria
10,SGroup-RandomForest,inc case,4,BG,0.89,0.57,0.57,1,1,-0.35,4,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,4,BG,1.1,0.47,0.47,0,0.75,-0.88,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,4,BG,1,0.57,0.57,0,0.25,-0.9,4,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,0.93,0.53,0.53,0.5,0.75,-0.52,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,-0.2,4,1,Bulgaria
10,SGroup-RandomForest,inc case,3,BG,0.74,1.09,1.09,1,1,-0.25,4,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,3,BG,1.01,0.38,0.38,0,1,-0.78,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,3,BG,0.88,0.5,0.5,0.25,0.25,-0.88,4,1,Bulgaria
10,fjordhest-ensemble,inc case,3,BG,1.06,0.53,0.53,0.25,0.75,-0.68,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,-0.28,4,1,Bulgaria
10,SGroup-RandomForest,inc case,2,BG,0.99,0.69,0.69,1,1,-0.4,4,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,2,BG,0.77,0.32,0.32,0.25,1,-0.62,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,2,BG,0.93,0.61,0.61,0,0,-1,4,1,Bulgaria
10,fjordhest-ensemble,inc case,2,BG,1.06,0.51,0.51,0,0.75,-0.85,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,0.75,1,-0.48,4,1,Bulgaria
10,SGroup-RandomForest,inc case,1,BG,1.02,0.95,0.95,1,1,-0.4,4,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,1,BG,0.58,0.35,0.35,0.75,1,-0.52,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,1,BG,0.92,0.75,0.75,0,0.25,-0.92,4,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,1.01,0.69,0.69,0,0.75,-0.85,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,-0.05,4,1,Bulgaria
10,SGroup-RandomForest,inc death,4,BG,1.56,0.21,0.21,1,1,0.2,4,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,4,BG,1.11,0.13,0.12,0.5,0.75,-0.68,4,1,Bulgaria
