weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.58,1,0.25,92,15,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.89,0.82,0.82,0.55,0.99,0.2,92,15,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.85,0.85,0.85,0.54,0.91,0.06,92,15,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.11,1.01,1.01,0.4,0.85,0.28,92,15,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,0.8,0.78,0.78,0.71,0.99,0.08,89,14,NA
10,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.29,1,0.29,7,1,Estonia
10,EuroCOVIDhub-ensemble,inc hosp,1,EE,1.16,1.2,1.2,0.29,0.86,0.23,7,1,Estonia
10,epiforecasts-EpiNow2,inc hosp,1,EE,1.32,1.34,1.34,0.29,0.86,0.27,7,1,Estonia
10,epiforecasts-tsensemble,inc hosp,1,EE,1.05,1.21,1.21,0.29,0.71,0.17,7,1,Estonia
10,epiforecasts-weeklygrowth,inc hosp,1,EE,1.28,1.34,1.34,0.43,0.86,0.11,7,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.03,7,1,Greece
10,EuroCOVIDhub-ensemble,inc hosp,1,GR,1.03,0.67,0.67,0.71,1,-0,7,1,Greece
10,epiforecasts-EpiNow2,inc hosp,1,GR,1.39,0.83,0.83,0.57,1,-0.17,7,1,Greece
10,epiforecasts-tsensemble,inc hosp,1,GR,1.08,0.55,0.55,0.43,1,0.17,7,1,Greece
10,epiforecasts-weeklygrowth,inc hosp,1,GR,1.17,0.66,0.66,0.57,1,-0.01,7,1,Greece
10,EuroCOVIDhub-baseline,inc hosp,1,HU,1,1,1,0.71,1,0.21,7,1,Hungary
10,EuroCOVIDhub-ensemble,inc hosp,1,HU,0.66,1,1,0.86,1,0.1,7,1,Hungary
10,epiforecasts-EpiNow2,inc hosp,1,HU,1.2,1.47,1.47,0.71,1,0.29,7,1,Hungary
10,epiforecasts-tsensemble,inc hosp,1,HU,0.58,0.81,0.81,0.86,1,0.06,7,1,Hungary
10,epiforecasts-weeklygrowth,inc hosp,1,HU,1.44,1.92,1.92,1,1,-0.21,7,1,Hungary
10,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,0.86,1,-0.06,7,1,Ireland
10,EuroCOVIDhub-ensemble,inc hosp,1,IE,1.07,0.98,0.98,0.71,1,-0.17,7,1,Ireland
10,epiforecasts-EpiNow2,inc hosp,1,IE,1.08,1.04,1.04,0.43,0.71,-0.47,7,1,Ireland
10,epiforecasts-tsensemble,inc hosp,1,IE,1.05,1,1,0.29,0.71,-0.17,7,1,Ireland
10,epiforecasts-weeklygrowth,inc hosp,1,IE,1.03,1.27,1.27,0.86,1,-0.01,7,1,Ireland
10,EuroCOVIDhub-baseline,inc hosp,1,LV,1,1,1,0.29,1,0.07,7,1,Latvia
10,EuroCOVIDhub-ensemble,inc hosp,1,LV,1.01,0.97,0.97,0.14,1,0.21,7,1,Latvia
10,epiforecasts-EpiNow2,inc hosp,1,LV,1.05,1.01,1.01,0.14,0.86,0.29,7,1,Latvia
10,epiforecasts-tsensemble,inc hosp,1,LV,1.03,1.04,1.04,0.29,0.86,0.23,7,1,Latvia
10,epiforecasts-weeklygrowth,inc hosp,1,LV,0.81,0.91,0.91,0.57,1,0.17,7,1,Latvia
10,EuroCOVIDhub-baseline,inc hosp,1,MT,1,1,1,0.43,1,0.23,7,1,Malta
10,EuroCOVIDhub-ensemble,inc hosp,1,MT,0.97,0.95,0.95,0.71,1,0.27,7,1,Malta
10,epiforecasts-EpiNow2,inc hosp,1,MT,0.84,0.95,0.95,0.71,1,0.31,7,1,Malta
10,epiforecasts-tsensemble,inc hosp,1,MT,1.12,1.05,1.05,0.43,1,0.46,7,1,Malta
10,epiforecasts-weeklygrowth,inc hosp,1,MT,0.94,1.5,1.5,1,1,-0.11,7,1,Malta
10,EuroCOVIDhub-baseline,inc hosp,1,SK,1,1,1,0.57,1,0.5,7,1,Slovakia
10,EuroCOVIDhub-ensemble,inc hosp,1,SK,0.88,0.81,0.81,0.57,1,0.46,7,1,Slovakia
10,epiforecasts-EpiNow2,inc hosp,1,SK,0.42,0.48,0.48,0.86,1,0.21,7,1,Slovakia
10,epiforecasts-tsensemble,inc hosp,1,SK,1.08,1.17,1.17,0.29,0.57,0.73,7,1,Slovakia
10,epiforecasts-weeklygrowth,inc hosp,1,SK,0.78,1.02,1.02,0.57,1,0.43,7,1,Slovakia
52,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.6,0.99,0.08,144,15,NA
