weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.78,1,0.13,199,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.81,0.69,0.68,0.7,0.97,0.12,199,30,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.3,0.99,0.94,0.43,0.84,0.13,143,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,1.11,0.87,0.87,0.35,0.74,0.29,144,29,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.72,0.63,0.61,0.69,0.97,0.06,141,30,NA
10,fjordhest-ensemble,inc case,1,Overall,1.03,0.88,0.97,0.6,0.89,0.11,110,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.9,1,0.12,169,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.83,0.69,0.72,0.72,0.97,0.14,169,30,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.29,0.99,0.9,0.41,0.79,0.16,114,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.14,0.86,0.84,0.38,0.71,0.33,115,29,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,0.78,0.62,0.58,0.7,0.98,0.09,112,29,NA
10,fjordhest-ensemble,inc case,2,Overall,0.93,0.81,0.91,0.59,0.89,0.13,90,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.9,1,0.13,141,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.8,0.76,0.75,0.69,0.96,0.15,141,30,NA
10,fjordhest-ensemble,inc case,3,Overall,0.99,0.92,0.93,0.56,0.86,0.16,71,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.93,1,0.12,112,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.78,0.77,0.77,0.73,0.96,0.15,112,30,NA
10,fjordhest-ensemble,inc case,4,Overall,1.09,0.93,0.93,0.67,0.86,0.17,51,22,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.85,1,-0.01,145,27,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,1.16,0.88,0.9,0.76,0.98,-0.1,145,27,NA
10,fjordhest-ensemble,inc death,1,Overall,1.47,1.2,1.18,0.45,0.8,-0.28,87,19,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.92,1,-0.01,119,27,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,1.09,0.8,0.82,0.82,0.99,-0.08,119,27,NA
10,fjordhest-ensemble,inc death,2,Overall,1.36,1.01,0.99,0.49,0.84,-0.22,69,19,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.96,1,0,98,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.14,0.81,0.83,0.86,1,-0.03,98,26,NA
10,fjordhest-ensemble,inc death,3,Overall,1.37,0.99,0.96,0.48,0.83,-0.21,54,19,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.96,1,-0.01,77,26,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.11,0.84,0.84,0.91,1,-0.02,77,26,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.59,0.98,0.02,116,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.91,0.84,0.85,0.52,0.99,-0.01,103,14,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.87,0.89,0.89,0.51,0.91,0.02,68,14,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.09,1.02,1.02,0.41,0.82,0.04,98,14,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,0.82,0.79,0.79,0.69,1,0.03,68,14,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.67,0.98,0.01,102,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.89,0.8,0.82,0.61,0.98,0.04,89,14,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,0.67,0.77,0.77,0.61,0.83,0.04,54,14,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,1.09,0.99,0.98,0.4,0.81,0.02,84,14,NA
10,epiforecasts-weeklygrowth,inc hosp,2,Overall,0.79,0.76,0.76,0.72,1,0.03,54,14,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.67,0.98,0.03,88,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,0.88,0.79,0.79,0.56,0.97,0.07,75,14,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,1.02,0.94,0.94,0.46,0.81,0.04,70,14,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.76,1,0.04,74,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.84,0.78,0.77,0.61,0.98,0.08,61,14,NA
10,MUNI-ARIMA,inc hosp,4,Overall,0.94,0.88,0.91,0.66,0.96,0.24,68,14,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.06,0.95,0.93,0.37,0.84,0.02,57,14,NA
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,1,0.14,1,0.8,7,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.77,0.77,0.8,0.29,1,0.73,7,1,Austria
10,epiforecasts-tsensemble,inc case,1,AT,0.95,1.03,1.02,0.4,0.4,0.54,5,1,Austria
10,epiforecasts-weeklygrowth,inc case,1,AT,0.59,0.59,0.59,0.4,1,0.62,5,1,Austria
10,fjordhest-ensemble,inc case,1,AT,0.83,0.75,0.73,0.33,0.83,0.55,6,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,1,0.17,1,0.73,6,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.83,0.84,0.85,0.17,1,0.72,6,1,Austria
10,epiforecasts-tsensemble,inc case,2,AT,1.07,1.17,1.18,0.25,0.25,0.7,4,1,Austria
10,epiforecasts-weeklygrowth,inc case,2,AT,0.61,0.64,0.65,0.25,1,0.65,4,1,Austria
10,fjordhest-ensemble,inc case,2,AT,0.88,0.87,0.83,0.2,0.8,0.56,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,0,1,0.72,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.9,0.91,0.92,0,1,0.78,5,1,Austria
10,fjordhest-ensemble,inc case,3,AT,0.81,0.9,0.89,0.25,0.75,0.6,4,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,1,0,1,0.72,4,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,0.98,0.97,0.97,0,1,0.78,4,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,1,0.22,6,1,Austria
10,EuroCOVIDhub-ensemble,inc death,1,AT,0.68,0.71,0.73,0.83,1,-0.03,6,1,Austria
10,fjordhest-ensemble,inc death,1,AT,0.78,0.58,0.56,0.4,1,-0.54,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,1,0.18,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,0.56,0.66,0.68,1,1,0.02,5,1,Austria
10,fjordhest-ensemble,inc death,2,AT,0.53,0.46,0.45,0.75,1,-0.28,4,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,1,0.17,4,1,Austria
10,EuroCOVIDhub-ensemble,inc death,3,AT,0.67,0.78,0.78,1,1,0.17,4,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,0.83,1,0.3,6,1,Belgium
