weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,4,Overall,1.56,1.49,0.35,0.89,0.08,231,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.81,0.99,0.13,306,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.81,1.82,0.43,0.82,0.22,306,32,NA
10,ILM-EKF,inc case,4,Overall,3.25,3.31,0.29,0.7,0.07,253,31,NA
10,MUNI-ARIMA,inc case,4,Overall,1.19,1.14,0.51,0.95,0.26,306,32,NA
10,USC-SIkJalpha,inc case,4,Overall,4.38,4.99,0.09,0.24,0.46,301,32,NA
10,AMM-EpiInvert,inc case,3,Overall,1.22,1.16,0.38,0.91,0.07,247,31,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.78,0.99,0.12,308,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.4,1.41,0.43,0.83,0.2,307,32,NA
10,ILM-EKF,inc case,3,Overall,2.13,2.23,0.3,0.72,0.03,256,31,NA
10,MUNI-ARIMA,inc case,3,Overall,1.06,1.06,0.54,0.93,0.25,308,32,NA
10,USC-SIkJalpha,inc case,3,Overall,3.87,4.64,0.12,0.29,0.43,303,32,NA
10,AMM-EpiInvert,inc case,2,Overall,1.02,0.96,0.4,0.92,0.04,251,31,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.72,1,0.11,309,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,1.36,1.32,0.44,0.87,0.16,304,32,NA
10,ILM-EKF,inc case,2,Overall,1.47,1.42,0.31,0.76,-0.01,259,31,NA
10,USC-SIkJalpha,inc case,2,Overall,3.07,3.59,0.12,0.33,0.38,305,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.87,0.8,0.34,0.9,0.09,261,32,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.59,1,0.13,310,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.99,0.9,0.47,0.91,0.04,275,32,NA
10,ILM-EKF,inc case,1,Overall,1,0.94,0.39,0.83,-0.04,262,31,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,1.15,1.2,0.58,0.88,-0.1,310,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.88,1,-0.03,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.63,1.22,0.48,0.86,-0.07,308,31,NA
10,ILM-EKF,inc death,4,Overall,2.11,1.61,0.56,0.91,-0.09,254,30,NA
10,MUNI-ARIMA,inc death,4,Overall,1.43,1.06,0.56,0.94,0.05,308,31,NA
10,USC-SIkJalpha,inc death,4,Overall,1.9,1.57,0.23,0.36,-0.15,297,31,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.85,1,-0.02,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.04,0.85,0.52,0.9,-0.08,307,31,NA
