weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,2,Overall,0.78,0.73,0.46,0.95,-0.01,208,31,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.58,0.98,0.1,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.76,0.7,0.55,0.92,0.01,318,32,NA
10,ILM-EKF,inc case,2,Overall,13.41,18.59,0.4,0.81,-0.11,306,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.71,0.68,0.54,0.95,0.09,318,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.18,1.29,0.16,0.41,0.13,317,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.89,0.78,0.34,0.93,0.08,216,30,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.5,0.99,0.11,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.76,0.68,0.53,0.94,0.03,318,32,NA
10,ILM-EKF,inc case,1,Overall,12.93,14.28,0.44,0.85,-0.07,303,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.74,0.68,0.47,0.94,0.05,318,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,1.07,1.1,0.56,0.89,-0.12,287,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.51,1.52,0.21,0.5,0.2,316,32,NA
10,AMM-EpiInvert,inc case,4,Overall,0.9,0.82,0.49,0.98,-0.12,183,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.62,0.97,0.15,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.83,0.8,0.5,0.93,0.04,318,32,NA
10,ILM-EKF,inc case,4,Overall,10.51,15.37,0.29,0.73,-0.07,312,32,NA
10,MUNI-ARIMA,inc case,4,Overall,0.85,0.82,0.53,0.94,0.18,318,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.99,1.02,0.47,0.84,-0.21,318,32,NA
10,USC-SIkJalpha,inc case,4,Overall,2.3,2.4,0.11,0.31,0.2,317,32,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,2.08,2.17,0.66,0.95,0.1,312,32,NA
10,AMM-EpiInvert,inc case,3,Overall,0.76,0.73,0.48,0.97,-0.07,195,31,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.61,0.98,0.12,318,32,NA
