weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,1,Overall,0.69,0.64,NA,NA,0.01,208,31,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.45,0.98,0.12,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.7,0.63,0.52,0.94,0.03,318,32,NA
10,ILM-EKF,inc case,1,Overall,14.32,17.39,0.42,0.84,-0.07,306,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.73,0.68,0.44,0.94,0.07,318,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.89,0.98,0.55,0.87,-0.15,287,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.55,1.6,0.2,0.48,0.2,317,32,NA
10,AMM-EpiInvert,inc case,4,Overall,0.89,0.78,NA,NA,-0.16,160,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.59,0.96,0.18,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.96,0.93,0.48,0.91,0.11,318,32,NA
10,ILM-EKF,inc case,4,Overall,10.17,14.76,0.27,0.69,0.02,315,32,NA
10,MUNI-ARIMA,inc case,4,Overall,0.9,0.89,0.51,0.93,0.22,318,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.98,0.99,0.46,0.81,-0.13,318,32,NA
10,USC-SIkJalpha,inc case,4,Overall,2.61,2.74,0.11,0.31,0.31,317,32,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.74,1.76,0.64,0.96,0.13,313,32,NA
10,AMM-EpiInvert,inc case,3,Overall,0.79,0.74,NA,NA,-0.09,183,31,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.56,0.97,0.16,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.83,0.79,0.52,0.92,0.07,318,32,NA
10,ILM-EKF,inc case,3,Overall,12.25,17.67,0.3,0.72,-0.03,312,32,NA
10,MUNI-ARIMA,inc case,3,Overall,0.83,0.8,0.51,0.92,0.16,318,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,1,1,0.47,0.81,-0.17,318,32,NA
10,USC-SIkJalpha,inc case,3,Overall,3.17,2.68,0.12,0.35,0.2,317,32,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,2.21,2.2,0.65,0.96,0.11,312,32,NA
10,AMM-EpiInvert,inc case,2,Overall,0.8,0.73,NA,NA,-0.05,195,31,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.54,0.97,0.15,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.75,0.69,0.55,0.92,0.02,318,32,NA
10,ILM-EKF,inc case,2,Overall,13.1,18.17,0.37,0.78,-0.06,309,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.78,0.76,0.51,0.92,0.11,318,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,1.02,0.97,0.43,0.82,-0.18,318,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.18,1.3,0.14,0.38,0.17,317,32,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,2.55,2.48,0.69,0.95,0.07,310,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.82,0.98,0.07,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.81,0.7,0.6,0.93,0.11,308,31,NA
10,ILM-EKF,inc death,4,Overall,3285.54,3815.66,0.5,0.88,0.07,305,31,NA
10,MUNI-ARIMA,inc death,4,Overall,1.17,1.04,0.64,0.95,0.2,308,31,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.86,0.75,0.61,0.86,-0.05,308,31,NA
10,USC-SIkJalpha,inc death,4,Overall,1.18,1.15,0.29,0.5,0.16,300,31,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.81,0.97,0.09,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.77,0.66,0.63,0.92,0.08,308,31,NA
10,ILM-EKF,inc death,3,Overall,2771.97,3531.23,0.6,0.89,0.05,302,31,NA
10,MUNI-ARIMA,inc death,3,Overall,1.18,1.02,0.63,0.95,0.16,308,31,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.91,0.8,0.56,0.86,-0.02,308,31,NA
10,USC-SIkJalpha,inc death,3,Overall,1.03,0.98,0.3,0.5,0.13,296,31,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.78,0.96,0.08,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.79,0.71,0.64,0.93,0.07,308,31,NA
10,ILM-EKF,inc death,2,Overall,2562.98,2775.26,0.7,0.91,0.05,299,31,NA
10,MUNI-ARIMA,inc death,2,Overall,1.12,0.95,0.58,0.93,0.11,308,31,NA
10,RobertWalraven-ESG,inc death,2,Overall,1.03,0.9,0.56,0.87,0.02,308,31,NA
10,USC-SIkJalpha,inc death,2,Overall,1.04,1.01,0.31,0.53,0.04,295,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.66,0.96,0.08,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.91,0.81,0.62,0.93,0.06,308,31,NA
10,ILM-EKF,inc death,1,Overall,16.27,15.57,0.79,0.93,0.07,296,31,NA
10,MUNI-ARIMA,inc death,1,Overall,1.06,0.91,0.53,0.94,0.08,308,31,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,1.25,1.09,0.53,0.88,-0.11,278,31,NA
10,USC-SIkJalpha,inc death,1,Overall,1.23,1.19,0.37,0.58,0.01,295,31,NA
10,AMM-EpiInvert,inc case,4,AT,1.04,0.99,NA,NA,-0.42,7,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.1,0.9,0.24,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,1.02,1.19,0.5,0.9,0.04,10,1,Austria
10,ILM-EKF,inc case,4,AT,1.09,1.28,0.3,0.9,-0.11,10,1,Austria
10,MUNI-ARIMA,inc case,4,AT,1,1.12,0.5,0.9,0.07,10,1,Austria
10,RobertWalraven-ESG,inc case,4,AT,1.1,1.29,0.3,0.7,-0.06,10,1,Austria
10,USC-SIkJalpha,inc case,4,AT,3.94,4.8,0.1,0.1,0.45,10,1,Austria
10,epiforecasts-weeklygrowth,inc case,4,AT,0.97,1.26,0.6,0.9,-0.04,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.2,1,0.22,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.96,1.03,0.3,0.9,-0.01,10,1,Austria
10,ILM-EKF,inc case,3,AT,0.9,0.98,0.4,0.8,-0.06,10,1,Austria
10,MUNI-ARIMA,inc case,3,AT,1,1.04,0.3,0.9,0.02,10,1,Austria
10,RobertWalraven-ESG,inc case,3,AT,1.09,1.26,0.3,0.6,-0.2,10,1,Austria
10,USC-SIkJalpha,inc case,3,AT,1.9,2.58,0.2,0.2,0.33,10,1,Austria
10,epiforecasts-weeklygrowth,inc case,3,AT,0.93,1.04,0.5,0.9,-0.03,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.3,1,0.2,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.81,0.81,0.4,0.8,-0.08,10,1,Austria
10,ILM-EKF,inc case,2,AT,0.72,0.76,0.4,0.8,-0.11,10,1,Austria
10,MUNI-ARIMA,inc case,2,AT,0.83,0.83,0.2,0.9,-0.09,10,1,Austria
10,RobertWalraven-ESG,inc case,2,AT,1.08,1.18,0.2,0.5,-0.3,10,1,Austria
10,USC-SIkJalpha,inc case,2,AT,1.41,1.86,0.1,0.2,0.29,10,1,Austria
10,epiforecasts-weeklygrowth,inc case,2,AT,0.84,0.88,0.6,0.9,0,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.1,1,0.1,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.63,0.58,0.4,0.9,-0.06,10,1,Austria
10,ILM-EKF,inc case,1,AT,0.57,0.51,0.5,0.8,-0.11,10,1,Austria
10,MUNI-ARIMA,inc case,1,AT,0.6,0.58,0.3,0.9,-0.03,10,1,Austria
10,SDSC_ISG-TrendModel,inc case,1,AT,0.64,0.58,0.67,1,-0.23,9,1,Austria
10,USC-SIkJalpha,inc case,1,AT,1.35,1.73,0.3,0.4,0.1,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.9,0.9,0.16,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,4,AT,0.75,0.78,0.6,0.8,0.23,10,1,Austria
10,ILM-EKF,inc death,4,AT,0.62,0.72,0.7,0.9,0.07,10,1,Austria
10,MUNI-ARIMA,inc death,4,AT,0.93,1,0.7,0.9,0.16,10,1,Austria
10,RobertWalraven-ESG,inc death,4,AT,0.93,0.89,0.4,0.6,-0.01,10,1,Austria
