weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,4,Overall,1.32,0.15,0.15,0.71,1,0.24,82,22,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.41,0.04,0.04,0.39,0.88,-0.19,82,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.96,1,0.11,90,23,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.38,0.09,0.09,0.94,1,0.04,82,22,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.61,0.1,0.1,0.8,1,-0.18,81,21,NA
10,fjordhest-ensemble,inc case,4,Overall,0.78,0.09,0.09,0.77,0.96,0.28,53,14,NA
10,ECDC-norrsken_blue,inc case,3,Overall,1.11,0.12,0.12,0.76,1,0.2,82,22,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.59,0.04,0.04,0.34,0.9,-0.2,82,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.96,1,0.11,90,23,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.58,0.08,0.08,0.94,1,0.05,82,22,NA
10,Lydia-SARIMA,inc case,3,Overall,22.52,3.02,3.97,1,1,0.12,62,16,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.88,0.09,0.08,0.86,1,-0.12,81,21,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.85,0.11,0.09,0.78,1,0.1,83,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.64,0.04,0.04,0.37,0.92,-0.22,83,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.97,1,0.1,90,23,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.55,0.07,0.07,0.9,1,0.03,83,22,NA
10,Lydia-SARIMA,inc case,2,Overall,20.51,3.28,5.06,1,1,0.1,62,17,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.88,0.08,0.07,0.89,1,-0.07,81,22,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.99,0.12,0.1,0.73,1,0.04,84,23,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.77,0.06,0.05,0.38,0.83,-0.15,84,23,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.98,1,0.1,91,24,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.59,0.08,0.07,0.85,1,0.03,84,23,NA
10,Lydia-SARIMA,inc case,1,Overall,16.23,4.17,7.86,1,1,0.08,61,18,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.72,0.09,0.08,0.87,1,-0.03,83,23,NA
10,ECDC-norrsken_blue,inc death,2,Overall,9.08,1.61,1.57,0.35,0.9,0.61,31,11,NA
10,ECDC-norrsken_green,inc death,2,Overall,6.58,1.1,1.07,0.32,0.52,0.67,31,11,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,1,1,0.03,69,18,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,1.89,0.51,0.47,0.87,1,0.22,39,13,NA
10,epiforecasts-tsensemble,inc death,2,Overall,1.81,0.29,0.33,0.96,1,0.05,47,14,NA
10,ECDC-norrsken_blue,inc death,1,Overall,11.92,3.45,3.57,0.33,0.82,0.62,33,12,NA
10,ECDC-norrsken_green,inc death,1,Overall,6.71,2.1,2.17,0.24,0.48,0.71,33,12,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,1,1,0.02,70,19,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,1.53,0.58,0.51,0.9,1,0.22,41,14,NA
10,epiforecasts-tsensemble,inc death,1,Overall,1.45,0.42,0.44,0.92,1,0.05,48,15,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,0.04,69,18,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.15,0.4,0.41,0.95,1,0.19,43,11,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.37,0.26,0.27,0.9,1,0.04,49,13,NA
10,fjordhest-ensemble,inc death,4,Overall,1.15,0.26,0.25,0.9,0.98,0.16,49,13,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,1,1,0.04,69,18,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.56,0.5,0.5,0.84,1,0.24,37,11,NA
10,epiforecasts-tsensemble,inc death,3,Overall,1.5,0.28,0.28,0.89,1,0.02,46,13,NA
10,ECDC-norrsken_green,inc hosp,4,Overall,0.55,0.11,0.1,0.6,1,0.3,5,1,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,1,1,0.1,7,2,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.78,0.25,0.26,1,1,0.05,6,2,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.02,0.2,0.22,1,1,-0.16,7,2,NA
10,ECDC-norrsken_green,inc hosp,3,Overall,0.98,0.12,0.12,0.67,1,0.13,6,2,NA
