weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,2,Overall,0.79,0.75,0.75,0.48,0.9,0.55,97,21,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.74,0.74,0.74,0.13,0.53,0.7,97,21,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.83,1,0.31,109,23,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.77,0.66,0.66,0.33,0.84,0.58,99,21,NA
10,Lydia-SARIMA,inc case,2,Overall,1.41,1.6,1.61,1,1,0.16,109,23,NA
10,Lydia-simpleARIMA,inc case,2,Overall,1.38,1.59,1.6,1,1,0.16,109,23,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.56,0.57,0.58,0.58,0.95,0.47,98,22,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.53,0.56,0.57,0.17,0.51,0.7,98,22,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.61,1,0.37,109,23,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.64,0.56,0.57,0.34,0.92,0.54,101,22,NA
10,Lydia-SARIMA,inc case,1,Overall,1.46,1.62,1.63,0.99,1,0.16,109,23,NA
10,Lydia-simpleARIMA,inc case,1,Overall,1.43,1.61,1.62,0.99,1,0.16,109,23,NA
10,fjordhest-ensemble,inc case,1,Overall,0.78,0.78,0.72,0.27,0.79,0.67,52,13,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.88,1,0.2,88,23,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.04,0.86,0.86,0.25,0.86,0.57,65,22,NA
10,ECDC-norrsken_blue,inc case,3,Overall,1,0.91,0.9,0.39,0.87,0.66,77,21,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.92,0.92,0.91,0.14,0.47,0.73,77,21,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.85,1,0.3,87,22,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.89,0.75,0.75,0.27,0.82,0.64,79,22,NA
10,Lydia-SARIMA,inc case,3,Overall,1.42,1.59,1.6,1,1,0.19,87,22,NA
10,Lydia-simpleARIMA,inc case,3,Overall,1.38,1.57,1.58,1,1,0.19,87,22,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.82,1,0.03,73,18,NA
10,Lydia-SARIMA,inc death,3,Overall,1.57,1.55,1.55,0.86,1,0.18,73,18,NA
10,Lydia-simpleARIMA,inc death,3,Overall,1.56,1.55,1.55,0.88,1,0.18,73,18,NA
10,ECDC-norrsken_green,inc hosp,2,Overall,1.73,2.11,1.59,0,0.43,0.96,7,2,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.18,0.94,0.71,17,3,NA
10,Lydia-SARIMA,inc hosp,2,Overall,1.77,1.8,2.08,0.18,0.59,0.83,17,3,NA
10,Lydia-simpleARIMA,inc hosp,2,Overall,1.76,1.8,2.07,0.18,0.65,0.82,17,3,NA
10,ECDC-norrsken_green,inc hosp,4,Overall,1.55,1.84,1.84,0,0,1,4,2,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.14,0.86,0.72,14,3,NA
10,ECDC-norrsken_green,inc hosp,1,Overall,1.46,1.89,1.51,0,0.17,0.98,6,2,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.24,1,0.69,17,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,1.28,1.45,1.33,0.5,1,0.56,8,2,NA
