weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.39,0.92,-0.07,313,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.09,1.08,0.32,0.77,-0.03,313,32,NA
10,ILM-EKF,inc case,4,Overall,3.58,4.46,0.13,0.46,-0,312,32,NA
10,MUNI-ARIMA,inc case,4,Overall,0.89,0.9,0.4,0.87,0.06,313,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.99,1.07,0.26,0.56,-0.31,313,32,NA
10,USC-SIkJalpha,inc case,4,Overall,1.66,1.95,0.12,0.28,0.39,312,32,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.52,1.59,0.48,0.95,0.04,283,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.36,0.94,-0.04,315,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.98,0.94,0.36,0.79,0,315,32,NA
10,ILM-EKF,inc case,3,Overall,4.5,5.92,0.18,0.51,0.02,315,32,NA
10,MUNI-ARIMA,inc case,3,Overall,0.83,0.83,0.4,0.87,0.06,315,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,1.01,1.06,0.3,0.6,-0.25,315,32,NA
10,USC-SIkJalpha,inc case,3,Overall,1.53,1.74,0.11,0.27,0.38,314,32,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,1.63,1.56,0.5,0.95,0.02,315,32,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.31,0.94,0.01,316,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.85,0.8,0.41,0.84,0.06,316,32,NA
10,ILM-EKF,inc case,2,Overall,6.08,8.14,0.25,0.61,0.05,316,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.82,0.8,0.4,0.88,0.09,316,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,1,1,0.32,0.63,-0.16,316,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.41,1.54,0.14,0.32,0.41,315,32,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,1.59,1.42,0.6,0.96,0.06,315,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.51,0.46,NA,NA,0.12,87,30,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.26,0.96,0.01,317,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.75,0.71,0.44,0.89,0.09,317,32,NA
10,ILM-EKF,inc case,1,Overall,8.94,11.28,0.32,0.71,0.09,317,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.81,0.79,0.36,0.88,0.08,317,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,0.99,0.95,0.38,0.78,-0.06,317,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.91,0.93,0.45,0.87,-0.11,317,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.71,1.7,0.17,0.41,0.44,316,32,NA
