weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,3,Overall,1.7,0.11,0.1,0.67,1,0.17,89,24,NA
10,ECDC-norrsken_green,inc case,3,Overall,1.06,0.05,0.05,0.37,0.85,-0.18,89,24,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.99,1,0.03,93,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.95,0.06,0.06,0.8,1,-0.05,89,24,NA
10,Lydia-SARIMA,inc case,3,Overall,27.93,2.93,3.98,1,1,0.09,66,20,NA
10,epiforecasts-tsensemble,inc case,3,Overall,1.23,0.05,0.05,0.66,0.95,-0.2,87,24,NA
10,ECDC-norrsken_blue,inc case,4,Overall,2.18,0.12,0.12,0.69,1,0.25,86,23,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.89,0.05,0.05,0.37,0.86,-0.23,86,23,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.98,1,0.05,91,24,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.83,0.07,0.07,0.86,1,0.03,86,23,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.19,0.05,0.05,0.73,0.98,-0.2,84,23,NA
10,ECDC-norrsken_blue,inc death,4,Overall,35.05,2.7,2.72,0.24,0.88,0.66,34,12,NA
10,ECDC-norrsken_green,inc death,4,Overall,36.06,3.23,3.25,0.29,0.56,0.66,34,12,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,0.02,67,18,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,3.04,0.66,0.57,0.86,1,0.21,42,14,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.43,0.16,0.18,0.94,0.98,0.03,48,14,NA
10,ECDC-norrsken_blue,inc death,3,Overall,25.29,2.8,2.86,0.26,0.87,0.66,38,12,NA
10,ECDC-norrsken_green,inc death,3,Overall,20.66,2.49,2.54,0.34,0.5,0.69,38,12,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,1,1,0.02,68,18,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,2.52,0.66,0.58,0.86,1,0.2,44,14,NA
10,epiforecasts-tsensemble,inc death,3,Overall,1.22,0.15,0.16,0.94,0.98,0.03,49,14,NA
10,ECDC-norrsken_green,inc hosp,4,Overall,2.02,0.27,0.26,0.29,0.71,0.29,7,2,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,1,1,0.09,8,2,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,1.25,0.26,0.26,1,1,0.09,8,2,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.57,0.16,0.16,1,1,-0.04,8,2,NA
10,ECDC-norrsken_green,inc hosp,3,Overall,3.07,0.22,0.2,0.25,0.75,0.72,4,1,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,1,1,0.08,6,2,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,1.51,0.17,0.16,1,1,0.25,4,1,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,1.81,0.1,0.12,1,1,0.03,6,2,NA
10,ECDC-norrsken_blue,inc case,4,BE,1.52,0.05,0.05,0.75,1,-0.4,4,1,Belgium
10,ECDC-norrsken_green,inc case,4,BE,1.8,0.04,0.04,0,0.5,-0.95,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,0.05,4,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,0.85,0.04,0.04,1,1,-0.18,4,1,Belgium
10,epiforecasts-tsensemble,inc case,4,BE,0.64,0.04,0.04,1,1,-0.08,4,1,Belgium
10,ECDC-norrsken_blue,inc case,3,BE,1.95,0.06,0.06,0.75,1,-0.45,4,1,Belgium
10,ECDC-norrsken_green,inc case,3,BE,1.96,0.05,0.05,0,0.5,-0.95,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,0.05,4,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,3,BE,1.1,0.05,0.05,1,1,-0.25,4,1,Belgium
10,epiforecasts-tsensemble,inc case,3,BE,0.74,0.04,0.04,1,1,-0.07,4,1,Belgium
10,ECDC-norrsken_blue,inc case,4,BG,3.12,0.44,0.44,0,1,0.7,4,1,Bulgaria
10,ECDC-norrsken_green,inc case,4,BG,0.72,0.07,0.07,0.25,0.75,0.8,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.1,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,4,BG,0.9,0.14,0.14,0.25,1,0.58,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,4,BG,0.84,0.08,0.08,1,1,0.25,4,1,Bulgaria
