weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,3,Overall,0.94,0.51,0.47,0.58,0.99,0.42,107,22,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.82,0.41,0.34,0.24,0.62,0.58,107,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.91,1,0.22,124,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.67,0.31,0.28,0.73,0.94,0.37,108,22,NA
10,Lydia-SARIMA,inc case,3,Overall,3.39,2.41,2.83,0.99,1,0.16,86,25,NA
10,Lydia-simpleARIMA,inc case,3,Overall,3.39,2.41,2.83,0.99,1,0.15,86,25,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.26,0.13,0.14,0.51,0.74,0.03,99,24,NA
10,epiforecasts-tsensemble,inc case,3,Overall,1.11,0.49,0.47,0.64,0.92,0.28,104,22,NA
10,fjordhest-ensemble,inc case,3,Overall,0.47,0.24,0.24,0.58,0.97,0.48,65,13,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.98,0.48,0.39,0.69,0.99,0.31,107,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.98,0.43,0.33,0.29,0.61,0.48,107,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.93,1,0.24,122,25,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.62,0.28,0.24,0.81,0.97,0.28,107,22,NA
10,Lydia-SARIMA,inc case,2,Overall,3.63,2.88,4.02,1,1,0.13,78,18,NA
10,Lydia-simpleARIMA,inc case,2,Overall,3.69,2.89,4.04,1,1,0.13,78,18,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.31,0.14,0.16,0.52,0.79,-0.06,95,23,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.85,0.39,0.37,0.81,0.96,0.17,104,22,NA
10,fjordhest-ensemble,inc case,2,Overall,0.46,0.21,0.19,0.72,1,0.35,65,13,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.8,0.4,0.37,0.7,0.99,0.16,107,22,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.82,0.34,0.33,0.27,0.66,0.29,107,22,NA
10,ECDC-soca_simplex,inc case,1,Overall,0.92,0.37,0.24,0.26,0.53,0.6,76,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.88,1,0.3,120,25,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.5,0.23,0.22,0.82,0.98,0.22,107,22,NA
10,Lydia-SARIMA,inc case,1,Overall,3.62,3.3,5.71,1,1,0.12,81,18,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.32,0.15,0.19,0.54,0.88,-0.12,91,20,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.66,0.37,0.36,0.89,0.97,0.1,106,22,NA
10,fjordhest-ensemble,inc case,1,Overall,0.49,0.19,0.18,0.66,0.97,0.4,65,13,NA
10,ECDC-norrsken_blue,inc case,4,Overall,1,0.61,0.58,0.43,0.98,0.53,107,23,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.87,0.48,0.55,0.14,0.57,0.71,107,23,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.92,1,0.21,124,25,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.67,0.34,0.33,0.55,0.94,0.47,109,23,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.31,0.17,0.17,0.4,0.73,0.17,103,24,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.22,0.61,0.58,0.47,0.9,0.42,102,22,NA
10,fjordhest-ensemble,inc case,4,Overall,0.49,0.27,0.27,0.38,0.92,0.6,65,13,NA
10,ECDC-norrsken_blue,inc death,4,Overall,2.29,1.58,1.52,0.19,1,0.69,42,11,NA
10,ECDC-norrsken_green,inc death,4,Overall,2.3,1.65,1.61,0.21,0.45,0.77,42,11,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.88,1,0.23,95,20,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.04,0.72,0.7,0.48,0.91,0.54,69,17,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,1.03,0.82,0.75,0.44,0.75,0.53,59,17,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.46,0.99,1.15,0.41,0.83,0.58,69,15,NA
10,fjordhest-ensemble,inc death,4,Overall,0.82,0.52,0.53,0.45,0.87,0.58,60,12,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.92,1,0.21,96,20,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.02,0.69,0.68,0.53,0.94,0.48,64,15,NA
10,Lydia-SARIMA,inc death,3,Overall,1.56,1.85,1.86,0.92,1,0.16,40,20,NA
10,Lydia-simpleARIMA,inc death,3,Overall,1.58,1.85,1.87,0.92,1,0.16,40,20,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,0.74,0.56,0.58,0.33,0.82,0.47,49,17,NA
10,epiforecasts-tsensemble,inc death,3,Overall,1.59,1.11,1.13,0.53,0.84,0.49,68,15,NA
10,fjordhest-ensemble,inc death,3,Overall,0.76,0.5,0.48,0.58,0.9,0.47,60,12,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.88,1,0.19,95,20,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.98,0.64,0.63,0.7,0.97,0.39,60,14,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.57,0.39,0.45,0.54,0.86,0.35,37,14,NA
