weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.42,0.88,-0.25,320,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.58,1.66,0.37,0.78,-0.17,320,32,NA
10,IEM_Health-CovidProject,inc case,4,Overall,1.63,1.79,0.19,0.54,-0.18,310,31,NA
10,ILM-EKF,inc case,4,Overall,5.52,5.93,0.24,0.61,-0.11,319,32,NA
10,Karlen-pypm,inc case,4,Overall,3.78,4.44,0.26,0.64,0.11,223,29,NA
10,LANL-GrowthRate,inc case,4,Overall,1.08,1.19,0.24,0.63,-0.38,320,32,NA
10,MUNI-ARIMA,inc case,4,Overall,1.14,1.17,0.53,0.92,-0.17,320,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,1.01,1.31,0.17,0.41,-0.53,320,32,NA
10,UMass-SemiMech,inc case,4,Overall,2.3,2.75,0.25,0.66,-0.63,64,32,NA
10,USC-SIkJalpha,inc case,4,Overall,2.97,3.85,0.11,0.22,-0.39,320,32,NA
10,UVA-Ensemble,inc case,4,Overall,1.64,NA,0.16,0.43,NA,320,32,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,2.27,2.41,0.45,0.76,-0.13,320,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.42,0.89,-0.2,320,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.39,1.36,0.38,0.83,-0.09,320,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.54,1.63,0.21,0.59,-0.04,310,31,NA
10,ILM-EKF,inc case,3,Overall,3.18,3.45,0.3,0.69,-0.03,319,32,NA
10,Karlen-pypm,inc case,3,Overall,3.2,3.81,0.29,0.72,0.12,251,29,NA
10,LANL-GrowthRate,inc case,3,Overall,1.12,1.17,0.32,0.73,-0.31,320,32,NA
10,MUNI-ARIMA,inc case,3,Overall,1.1,1.09,0.57,0.92,-0.1,320,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,1.01,1.27,0.2,0.46,-0.44,320,32,NA
10,UMass-SemiMech,inc case,3,Overall,2.2,1.82,0.41,0.88,-0.53,32,32,NA
10,USC-SIkJalpha,inc case,3,Overall,2.39,3.03,0.12,0.27,-0.26,320,32,NA
10,UVA-Ensemble,inc case,3,Overall,2.04,NA,0.27,0.65,NA,320,32,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,2.37,2.36,0.48,0.83,-0.03,320,32,NA
10,BIOCOMSC-Gompertz,inc case,2,Overall,1.29,NA,0.64,0.98,NA,195,32,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.43,0.91,-0.18,320,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,1.18,1.19,0.47,0.87,-0.05,320,32,NA
10,IEM_Health-CovidProject,inc case,2,Overall,1.39,1.45,0.25,0.68,0.07,310,31,NA
10,ILM-EKF,inc case,2,Overall,2.17,2.48,0.39,0.75,0.02,320,32,NA
10,Karlen-pypm,inc case,2,Overall,2.41,2.72,0.39,0.8,0.12,279,29,NA
10,LANL-GrowthRate,inc case,2,Overall,1.1,1.08,0.43,0.86,-0.27,320,32,NA
10,MUNI-ARIMA,inc case,2,Overall,1.01,1.08,0.62,0.94,-0.05,320,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,1,1.17,0.27,0.53,-0.36,320,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.76,2.21,0.13,0.35,-0.18,320,32,NA
10,UVA-Ensemble,inc case,2,Overall,2.49,NA,0.31,0.78,NA,320,32,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,2.32,2.53,0.51,0.89,-0.01,320,32,NA
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.91,NA,0.73,0.99,NA,168,31,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.36,0.95,-0.16,320,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.92,0.85,0.56,0.95,-0.04,320,32,NA
10,IEM_Health-CovidProject,inc case,1,Overall,1.31,1.25,0.35,0.85,0.12,310,31,NA
10,ILM-EKF,inc case,1,Overall,1.44,1.53,0.45,0.82,0.05,320,32,NA
10,Karlen-pypm,inc case,1,Overall,1.33,1.28,0.53,0.93,0.1,290,29,NA
10,LANL-GrowthRate,inc case,1,Overall,1.05,1.03,0.52,0.94,-0.36,320,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.86,0.89,0.59,0.93,-0.04,320,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,1.15,1.19,0.34,0.69,-0.23,320,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.84,NA,NA,NA,NA,320,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.31,1.49,0.17,0.61,-0.09,320,32,NA
10,UVA-Ensemble,inc case,1,Overall,3.79,NA,0.31,0.77,NA,320,32,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.39,1.37,0.6,0.93,-0.02,320,32,NA
10,LANL-GrowthRate,inc case,5,Overall,NA,NA,0.18,0.58,-0.46,320,32,NA
10,USC-SIkJalpha,inc case,5,Overall,NA,NA,0.11,0.2,-0.51,320,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.84,0.97,-0.16,320,32,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.69,0.56,0.62,0.95,-0.13,320,32,NA
10,IEM_Health-CovidProject,inc death,4,Overall,1.16,0.99,0.37,0.77,-0.24,309,31,NA
10,ILM-EKF,inc death,4,Overall,1.3,1.14,0.67,0.95,-0.02,319,32,NA
10,Karlen-pypm,inc death,4,Overall,1.6,1.19,0.29,0.83,-0.11,223,29,NA
10,LANL-GrowthRate,inc death,4,Overall,0.76,0.67,0.27,0.63,-0.3,320,32,NA
10,MUNI-ARIMA,inc death,4,Overall,0.94,0.81,0.66,0.95,-0.24,320,32,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.94,0.83,0.53,0.78,-0.37,320,32,NA
10,UMass-MechBayes,inc death,4,Overall,1.61,1.27,0.41,0.82,-0.08,320,32,NA
10,UMass-SemiMech,inc death,4,Overall,0.56,1.01,0.67,0.95,-0.11,64,32,NA
10,USC-SIkJalpha,inc death,4,Overall,0.94,0.9,0.26,0.39,-0.19,320,32,NA
10,USyd-OneModelMan,inc death,4,Overall,0.8,NA,NA,NA,NA,320,32,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,1.73,1.37,0.5,0.92,0,315,32,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.83,0.98,-0.17,320,32,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.63,0.5,0.6,0.96,-0.12,320,32,NA
10,IEM_Health-CovidProject,inc death,3,Overall,1.05,0.89,0.41,0.77,-0.2,309,31,NA
10,ILM-EKF,inc death,3,Overall,0.87,0.81,0.78,0.97,0.02,319,32,NA
10,Karlen-pypm,inc death,3,Overall,1.06,0.85,0.38,0.88,-0.14,251,29,NA
10,LANL-GrowthRate,inc death,3,Overall,0.71,0.61,0.31,0.66,-0.27,320,32,NA
10,MUNI-ARIMA,inc death,3,Overall,0.92,0.75,0.67,0.96,-0.21,320,32,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.87,0.78,0.54,0.78,-0.32,320,32,NA
10,UMass-MechBayes,inc death,3,Overall,1.18,0.9,0.43,0.82,-0.05,320,32,NA
10,UMass-SemiMech,inc death,3,Overall,0.54,0.82,0.72,0.97,0.11,32,32,NA
10,USC-SIkJalpha,inc death,3,Overall,0.96,0.93,0.27,0.4,-0.07,320,32,NA
10,USyd-OneModelMan,inc death,3,Overall,0.77,NA,NA,NA,NA,320,32,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,1.3,1.03,0.52,0.92,0.05,316,32,NA
10,BIOCOMSC-Gompertz,inc death,2,Overall,1.22,NA,0.38,0.83,NA,151,32,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.77,0.99,-0.18,320,32,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.65,0.5,0.6,0.97,-0.12,320,32,NA
10,IEM_Health-CovidProject,inc death,2,Overall,1.01,0.83,0.39,0.74,-0.12,309,31,NA
10,ILM-EKF,inc death,2,Overall,0.76,0.79,0.84,0.99,0.05,320,32,NA
10,Karlen-pypm,inc death,2,Overall,0.89,0.68,0.46,0.94,-0.16,279,29,NA
10,LANL-GrowthRate,inc death,2,Overall,0.8,0.69,0.38,0.73,-0.29,320,32,NA
10,MUNI-ARIMA,inc death,2,Overall,0.92,0.73,0.68,0.97,-0.19,320,32,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.87,0.74,0.54,0.82,-0.25,320,32,NA
10,UMass-MechBayes,inc death,2,Overall,1.08,0.82,0.42,0.9,-0.04,320,32,NA
10,USC-SIkJalpha,inc death,2,Overall,1,0.96,0.26,0.44,-0.04,320,32,NA
10,USyd-OneModelMan,inc death,2,Overall,0.83,NA,NA,NA,NA,320,32,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,1.09,0.89,0.49,0.93,0,316,32,NA
10,BIOCOMSC-Gompertz,inc death,1,Overall,1.16,NA,0.36,0.82,NA,124,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.67,0.99,-0.15,320,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.75,0.58,0.62,0.98,-0.12,320,32,NA
10,IEM_Health-CovidProject,inc death,1,Overall,1.05,0.84,0.43,0.81,-0.09,309,31,NA
10,ILM-EKF,inc death,1,Overall,0.86,1.14,0.89,0.99,0.05,320,32,NA
10,Imperial-DeCa,inc death,1,Overall,1.43,1.44,0.22,0.51,-0.26,131,21,NA
10,Imperial-RtI0,inc death,1,Overall,1.59,1.49,0.37,0.78,-0.23,131,21,NA
10,Imperial-sbkp,inc death,1,Overall,1.52,1.45,0.31,0.66,-0.06,131,21,NA
10,Karlen-pypm,inc death,1,Overall,0.95,0.73,0.53,0.97,-0.19,290,29,NA
10,LANL-GrowthRate,inc death,1,Overall,0.94,0.8,0.42,0.78,-0.27,320,32,NA
10,MUNI-ARIMA,inc death,1,Overall,0.99,0.76,0.66,0.96,-0.14,320,32,NA
10,RobertWalraven-ESG,inc death,1,Overall,0.89,0.75,0.58,0.86,-0.17,320,32,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,1.06,NA,NA,NA,NA,320,32,NA
10,UMass-MechBayes,inc death,1,Overall,1.22,0.9,0.44,0.93,-0.06,320,32,NA
10,USC-SIkJalpha,inc death,1,Overall,1.17,1.15,0.25,0.41,-0.04,320,32,NA
10,USyd-OneModelMan,inc death,1,Overall,0.99,NA,NA,NA,NA,320,32,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.17,0.88,0.55,0.94,-0.05,316,32,NA
10,LANL-GrowthRate,inc death,5,Overall,NA,NA,0.24,0.58,-0.34,320,32,NA
10,USC-SIkJalpha,inc death,5,Overall,NA,NA,0.27,0.4,-0.25,320,32,NA
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.4,1,-0.64,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,0.8,1.37,0.2,0.7,-0.23,10,1,Austria
10,IEM_Health-CovidProject,inc case,4,AT,0.91,1.34,0.2,0.6,-0.45,10,1,Austria
10,ILM-EKF,inc case,4,AT,1.43,1.9,0.3,0.7,-0.04,10,1,Austria
10,Karlen-pypm,inc case,4,AT,2.78,3.5,0.12,0.5,0.39,8,1,Austria
10,LANL-GrowthRate,inc case,4,AT,0.74,1.08,0.3,0.5,-0.68,10,1,Austria
10,MUNI-ARIMA,inc case,4,AT,0.56,0.74,0.6,1,-0.31,10,1,Austria
10,RobertWalraven-ESG,inc case,4,AT,1.06,1.69,0,0.1,-0.99,10,1,Austria
10,UMass-SemiMech,inc case,4,AT,0.51,2.17,0,0.5,-0.9,2,1,Austria
10,USC-SIkJalpha,inc case,4,AT,0.87,1.61,0.1,0.1,-0.33,10,1,Austria
10,UVA-Ensemble,inc case,4,AT,1.15,NA,0,0.5,NA,10,1,Austria
10,epiforecasts-EpiExpert,inc case,4,AT,9.62,16.43,0,0,1,1,1,Austria
10,epiforecasts-EpiExpert_Rt,inc case,4,AT,9.62,16.43,0,0,1,1,1,Austria
10,epiforecasts-EpiNow2,inc case,4,AT,4.13,6.49,0.4,0.6,-0.08,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.4,1,-0.63,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.6,0.88,0.3,0.8,-0.08,10,1,Austria
10,IEM_Health-CovidProject,inc case,3,AT,0.8,1.15,0.1,0.7,-0.11,10,1,Austria
10,ILM-EKF,inc case,3,AT,1.15,1.52,0.4,0.8,0.09,10,1,Austria
10,Karlen-pypm,inc case,3,AT,1.89,2.14,0.11,0.78,0.39,9,1,Austria
10,LANL-GrowthRate,inc case,3,AT,0.53,0.91,0.5,0.7,-0.47,10,1,Austria
10,MUNI-ARIMA,inc case,3,AT,0.58,0.75,0.7,1,-0.22,10,1,Austria
10,RobertWalraven-ESG,inc case,3,AT,0.96,1.51,0.1,0.1,-0.93,10,1,Austria
10,UMass-SemiMech,inc case,3,AT,0.53,1.1,0,1,-0.9,1,1,Austria
10,USC-SIkJalpha,inc case,3,AT,0.66,1.21,0.1,0.3,-0.27,10,1,Austria
10,UVA-Ensemble,inc case,3,AT,1.16,NA,0.4,0.8,NA,10,1,Austria
10,epiforecasts-EpiExpert,inc case,3,AT,4.21,7.21,0,0,1,1,1,Austria
10,epiforecasts-EpiExpert_Rt,inc case,3,AT,4.21,7.21,0,0,1,1,1,Austria
10,epiforecasts-EpiNow2,inc case,3,AT,2.49,3.74,0.4,0.6,-0.03,10,1,Austria
10,BIOCOMSC-Gompertz,inc case,2,AT,1.03,NA,0.57,1,NA,7,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.3,1,-0.55,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.51,0.59,0.6,0.9,0.03,10,1,Austria
10,IEM_Health-CovidProject,inc case,2,AT,0.71,0.97,0.4,0.7,0.13,10,1,Austria
10,ILM-EKF,inc case,2,AT,0.96,1.23,0.5,0.8,0.17,10,1,Austria
10,Karlen-pypm,inc case,2,AT,1.32,1.34,0.4,0.8,0.37,10,1,Austria
10,LANL-GrowthRate,inc case,2,AT,0.72,0.78,0.5,0.8,-0.16,10,1,Austria
10,MUNI-ARIMA,inc case,2,AT,0.56,0.68,0.6,1,-0.02,10,1,Austria
10,RobertWalraven-ESG,inc case,2,AT,0.87,1.21,0,0.2,-0.77,10,1,Austria
10,USC-SIkJalpha,inc case,2,AT,0.71,1.09,0.1,0.5,-0.26,10,1,Austria
10,UVA-Ensemble,inc case,2,AT,1.27,NA,0.3,0.9,NA,10,1,Austria
10,epiforecasts-EpiExpert,inc case,2,AT,1.56,3.02,0,0,1,1,1,Austria
10,epiforecasts-EpiExpert_Rt,inc case,2,AT,1.56,3.02,0,0,1,1,1,Austria
10,epiforecasts-EpiNow2,inc case,2,AT,2.19,2.48,0.4,0.9,0.12,10,1,Austria
10,BIOCOMSC-Gompertz,inc case,1,AT,0.66,NA,0.57,1,NA,7,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.3,1,-0.5,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.59,0.63,0.7,0.9,0.12,10,1,Austria
10,IEM_Health-CovidProject,inc case,1,AT,0.64,0.69,0.6,0.8,0.17,10,1,Austria
10,ILM-EKF,inc case,1,AT,0.97,1.04,0.6,0.9,0.2,10,1,Austria
10,Karlen-pypm,inc case,1,AT,1.16,1.21,0.5,1,0.39,10,1,Austria
10,LANL-GrowthRate,inc case,1,AT,0.46,0.58,0.5,0.9,-0.1,10,1,Austria
10,MUNI-ARIMA,inc case,1,AT,0.44,0.48,0.7,1,0.19,10,1,Austria
10,RobertWalraven-ESG,inc case,1,AT,0.82,0.93,0.3,0.7,-0.55,10,1,Austria
10,SDSC_ISG-TrendModel,inc case,1,AT,0.55,NA,NA,NA,NA,10,1,Austria
10,USC-SIkJalpha,inc case,1,AT,0.59,0.74,0.4,0.8,-0.13,10,1,Austria
10,UVA-Ensemble,inc case,1,AT,1.47,NA,0.4,1,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,1,AT,1.18,1.21,0.4,0.9,0.03,10,1,Austria
10,LANL-GrowthRate,inc case,5,AT,NA,NA,0.1,0.3,-0.87,10,1,Austria
10,USC-SIkJalpha,inc case,5,AT,NA,NA,0,0,-0.4,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.9,1,-0.14,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,4,AT,0.71,0.69,0.3,1,0.05,10,1,Austria
10,IEM_Health-CovidProject,inc death,4,AT,0.78,0.66,0.4,0.8,-0.33,10,1,Austria
10,ILM-EKF,inc death,4,AT,0.53,0.56,0.7,1,0.03,10,1,Austria
10,Karlen-pypm,inc death,4,AT,1.36,0.96,0.25,0.88,0.09,8,1,Austria
10,LANL-GrowthRate,inc death,4,AT,0.95,0.87,0.2,0.6,-0.17,10,1,Austria
10,MUNI-ARIMA,inc death,4,AT,0.91,0.73,0.6,1,-0.31,10,1,Austria
10,RobertWalraven-ESG,inc death,4,AT,0.67,0.54,0.7,0.8,-0.32,10,1,Austria
10,UMass-MechBayes,inc death,4,AT,0.75,0.53,0.4,0.8,0.2,10,1,Austria
10,UMass-SemiMech,inc death,4,AT,0.07,0.45,1,1,0.15,2,1,Austria
10,USC-SIkJalpha,inc death,4,AT,0.88,0.66,0,0.1,0.02,10,1,Austria
10,USyd-OneModelMan,inc death,4,AT,0.76,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiExpert,inc death,4,AT,5.82,8.5,0,0,1,1,1,Austria
10,epiforecasts-EpiExpert_Rt,inc death,4,AT,5.82,8.5,0,0,1,1,1,Austria
10,epiforecasts-EpiNow2,inc death,4,AT,2.56,2.53,0.6,0.9,0.25,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.9,1,-0.21,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,3,AT,0.67,0.6,0.4,1,-0,10,1,Austria
10,IEM_Health-CovidProject,inc death,3,AT,0.6,0.44,0.5,0.8,-0.3,10,1,Austria
10,ILM-EKF,inc death,3,AT,0.58,0.47,0.8,1,0.06,10,1,Austria
10,Karlen-pypm,inc death,3,AT,0.94,0.72,0.22,0.78,0.13,9,1,Austria
10,LANL-GrowthRate,inc death,3,AT,0.91,1.07,0.2,0.5,-0.25,10,1,Austria
10,MUNI-ARIMA,inc death,3,AT,0.77,0.66,0.7,1,-0.24,10,1,Austria
10,RobertWalraven-ESG,inc death,3,AT,0.67,0.55,0.7,0.8,-0.26,10,1,Austria
10,UMass-MechBayes,inc death,3,AT,0.66,0.46,0.3,0.7,0.29,10,1,Austria
10,UMass-SemiMech,inc death,3,AT,0.1,0.44,1,1,0.4,1,1,Austria
10,USC-SIkJalpha,inc death,3,AT,0.8,0.7,0,0.1,0.38,10,1,Austria
10,USyd-OneModelMan,inc death,3,AT,0.63,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiExpert,inc death,3,AT,2.26,3.79,0,0,1,1,1,Austria
10,epiforecasts-EpiExpert_Rt,inc death,3,AT,2.26,3.79,0,0,1,1,1,Austria
10,epiforecasts-EpiNow2,inc death,3,AT,1.27,1.28,0.2,0.9,0.24,10,1,Austria
10,BIOCOMSC-Gompertz,inc death,2,AT,2.4,NA,0.2,0.8,NA,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.8,1,-0.21,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,0.85,0.66,0.3,0.9,0.01,10,1,Austria
10,IEM_Health-CovidProject,inc death,2,AT,0.53,0.47,0.2,0.7,-0.18,10,1,Austria
10,ILM-EKF,inc death,2,AT,0.57,0.59,0.8,1,0.13,10,1,Austria
10,Karlen-pypm,inc death,2,AT,0.88,0.7,0.4,0.8,0.06,10,1,Austria
10,LANL-GrowthRate,inc death,2,AT,1.19,1.28,0.2,0.5,-0.33,10,1,Austria
10,MUNI-ARIMA,inc death,2,AT,0.75,0.72,0.5,1,-0.17,10,1,Austria
10,RobertWalraven-ESG,inc death,2,AT,0.87,0.7,0.5,0.9,-0.14,10,1,Austria
10,UMass-MechBayes,inc death,2,AT,0.71,0.59,0.3,0.9,0.15,10,1,Austria
10,USC-SIkJalpha,inc death,2,AT,0.94,0.92,0.2,0.3,0.1,10,1,Austria
10,USyd-OneModelMan,inc death,2,AT,0.51,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiExpert,inc death,2,AT,0.99,1.41,0,1,0.9,1,1,Austria
10,epiforecasts-EpiExpert_Rt,inc death,2,AT,0.99,1.41,0,1,0.9,1,1,Austria
10,epiforecasts-EpiNow2,inc death,2,AT,1.01,0.94,0.2,0.9,0.23,10,1,Austria
10,BIOCOMSC-Gompertz,inc death,1,AT,1.36,NA,0.2,0.4,NA,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.8,1,-0.21,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,1,AT,0.67,0.59,0.5,0.9,-0.09,10,1,Austria
10,IEM_Health-CovidProject,inc death,1,AT,0.54,0.56,0.2,0.8,-0.09,10,1,Austria
10,ILM-EKF,inc death,1,AT,0.65,0.89,0.9,1,0.12,10,1,Austria
10,Imperial-DeCa,inc death,1,AT,1.07,0.88,0,0.4,-0.16,5,1,Austria
10,Imperial-RtI0,inc death,1,AT,1.05,0.84,0.6,1,-0.14,5,1,Austria
10,Imperial-sbkp,inc death,1,AT,0.73,0.55,0.4,0.8,0,5,1,Austria
10,Karlen-pypm,inc death,1,AT,0.77,0.76,0.4,0.9,-0.04,10,1,Austria
10,LANL-GrowthRate,inc death,1,AT,1.03,1.46,0.4,0.6,-0.31,10,1,Austria
10,MUNI-ARIMA,inc death,1,AT,0.54,0.64,0.7,1,-0.09,10,1,Austria
10,RobertWalraven-ESG,inc death,1,AT,0.6,0.58,0.8,0.9,-0.06,10,1,Austria
10,SDSC_ISG-TrendModel,inc death,1,AT,0.66,NA,NA,NA,NA,10,1,Austria
10,UMass-MechBayes,inc death,1,AT,0.86,0.86,0.1,0.8,0.06,10,1,Austria
10,USC-SIkJalpha,inc death,1,AT,0.77,0.98,0.2,0.6,-0.13,10,1,Austria
10,USyd-OneModelMan,inc death,1,AT,0.62,NA,NA,NA,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc death,1,AT,0.72,0.73,0.5,1,0.09,10,1,Austria
10,LANL-GrowthRate,inc death,5,AT,NA,NA,0.1,0.4,-0.06,10,1,Austria
