weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.45,NA,0.65,0.97,NA,225,30,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.43,0.94,0.38,262,31,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.56,0.56,0.47,0.89,0.22,262,31,NA
10,IEM_Health-CovidProject,inc case,2,Overall,0.81,0.82,0.28,0.65,0.34,262,31,NA
10,ILM-EKF,inc case,2,Overall,0.46,0.51,0.43,0.89,0.09,261,31,NA
10,LANL-GrowthRate,inc case,2,Overall,0.51,0.56,0.6,0.9,-0.18,238,31,NA
10,MUNI-ARIMA,inc case,2,Overall,0.6,0.67,0.59,0.91,0.09,233,31,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.74,1.03,0.43,0.74,0.02,262,31,NA
10,UMass-SemiMech,inc case,2,Overall,0.71,0.81,0.36,0.84,0.27,262,31,NA
10,USC-SIkJalpha,inc case,2,Overall,0.7,0.85,0.26,0.28,0.33,262,31,NA
10,UVA-Ensemble,inc case,2,Overall,1.43,NA,0.62,0.81,NA,262,31,NA
10,epiforecasts-EpiExpert,inc case,2,Overall,0.54,0.54,0.31,0.71,0.44,75,20,NA
10,epiforecasts-EpiExpert_direct,inc case,2,Overall,0.56,0.62,0.3,0.58,0.4,53,16,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.62,0.65,0.4,0.8,-0.03,261,31,NA
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.5,NA,0.66,0.98,NA,224,28,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.38,0.98,0.31,262,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.56,0.56,0.54,0.94,0.12,262,30,NA
10,IEM_Health-CovidProject,inc case,1,Overall,0.79,0.77,0.38,0.79,0.21,262,30,NA
10,ILM-EKF,inc case,1,Overall,0.57,0.57,0.5,0.9,0.04,261,30,NA
10,LANL-GrowthRate,inc case,1,Overall,0.67,0.71,0.62,0.92,-0.33,237,30,NA
10,MUNI-ARIMA,inc case,1,Overall,0.56,0.6,0.59,0.89,0.09,262,30,NA
10,RobertWalraven-ESG,inc case,1,Overall,0.9,1.13,0.46,0.77,0.01,262,30,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.47,NA,NA,NA,NA,262,30,NA
10,UMass-SemiMech,inc case,1,Overall,0.95,1.11,0.48,0.9,0.17,262,30,NA
10,USC-SIkJalpha,inc case,1,Overall,0.95,1.14,0.27,0.31,0.31,262,30,NA
10,UVA-Ensemble,inc case,1,Overall,1.51,NA,0.61,0.9,NA,262,30,NA
10,epiforecasts-EpiExpert,inc case,1,Overall,0.62,0.54,0.33,0.86,0.31,63,19,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.73,0.72,0.47,0.84,-0.03,261,30,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.36,0.85,0.5,262,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.62,0.61,0.35,0.77,0.43,262,30,NA
10,IEM_Health-CovidProject,inc case,4,Overall,0.92,0.91,0.27,0.59,0.5,262,30,NA
10,ILM-EKF,inc case,4,Overall,0.61,0.58,0.46,0.91,0.21,261,30,NA
10,MUNI-ARIMA,inc case,4,Overall,0.58,0.81,0.58,0.92,0.12,153,28,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.57,0.98,0.47,0.74,0.14,262,30,NA
10,UMass-SemiMech,inc case,4,Overall,0.63,0.79,0.34,0.76,0.38,262,30,NA
10,USC-SIkJalpha,inc case,4,Overall,0.59,0.76,0.27,0.3,0.31,262,30,NA
10,UVA-Ensemble,inc case,4,Overall,1.2,NA,0.35,0.62,NA,234,30,NA
10,epiforecasts-EpiExpert,inc case,4,Overall,0.63,0.59,0.18,0.59,0.48,85,21,NA
10,epiforecasts-EpiExpert_Rt,inc case,4,Overall,0.58,0.45,0.2,0.67,0.28,60,18,NA
10,epiforecasts-EpiExpert_direct,inc case,4,Overall,0.52,0.61,0.17,0.43,0.48,46,16,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.68,0.64,0.37,0.8,0.04,261,30,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.39,0.89,0.44,261,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.58,0.56,0.39,0.84,0.32,261,30,NA
10,IEM_Health-CovidProject,inc case,3,Overall,0.83,0.83,0.26,0.61,0.43,261,30,NA
10,ILM-EKF,inc case,3,Overall,0.57,0.57,0.44,0.9,0.16,261,30,NA
10,MUNI-ARIMA,inc case,3,Overall,0.58,0.78,0.59,0.9,0.08,178,29,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.64,1.02,0.43,0.73,0.08,261,30,NA
10,UMass-SemiMech,inc case,3,Overall,0.6,0.67,0.39,0.79,0.3,261,30,NA
10,USC-SIkJalpha,inc case,3,Overall,0.64,0.77,0.25,0.28,0.34,261,30,NA
10,UVA-Ensemble,inc case,3,Overall,1.14,NA,0.48,0.73,NA,261,30,NA
10,epiforecasts-EpiExpert,inc case,3,Overall,0.71,0.64,0.22,0.62,0.49,79,21,NA
10,epiforecasts-EpiExpert_Rt,inc case,3,Overall,0.57,0.43,0.27,0.74,0.25,66,18,NA
10,epiforecasts-EpiExpert_direct,inc case,3,Overall,0.57,0.68,0.16,0.47,0.4,49,16,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.63,0.62,0.37,0.81,-0,260,30,NA
10,BIOCOMSC-Gompertz,inc death,2,Overall,0.76,NA,0.57,0.92,NA,229,29,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.65,0.94,0.37,282,31,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.34,0.33,0.65,0.96,0.27,282,31,NA
10,IEM_Health-CovidProject,inc death,2,Overall,0.76,0.67,0.44,0.85,0.4,278,31,NA
10,ILM-EKF,inc death,2,Overall,0.38,0.4,0.8,0.98,0.14,281,31,NA
10,LANL-GrowthRate,inc death,2,Overall,0.35,0.35,0.35,0.79,0.11,255,31,NA
10,MUNI-ARIMA,inc death,2,Overall,0.57,0.56,0.58,0.96,0.22,254,31,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.51,0.5,0.67,0.91,0.11,282,31,NA
10,UMass-MechBayes,inc death,2,Overall,0.42,0.4,0.53,0.93,0.19,282,31,NA
10,UMass-SemiMech,inc death,2,Overall,0.46,0.51,0.55,0.89,0.25,282,31,NA
10,USC-SIkJalpha,inc death,2,Overall,0.44,0.5,0.35,0.4,0.36,282,31,NA
10,USyd-OneModelMan,inc death,2,Overall,0.54,NA,NA,NA,NA,282,31,NA
10,epiforecasts-EpiExpert,inc death,2,Overall,0.57,0.44,0.36,0.78,0.33,78,18,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.5,0.48,0.54,0.93,0.07,265,31,NA
10,BIOCOMSC-Gompertz,inc death,1,Overall,0.84,NA,0.5,0.9,NA,222,29,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.54,0.97,0.32,281,30,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.46,0.44,0.69,0.97,0.17,281,30,NA
10,IEM_Health-CovidProject,inc death,1,Overall,0.77,0.65,0.55,0.88,0.25,276,30,NA
10,ILM-EKF,inc death,1,Overall,0.53,0.58,0.84,0.99,0.1,280,30,NA
10,Imperial-DeCa,inc death,1,Overall,0.86,1.09,0.17,0.43,-0.34,131,20,NA
10,Imperial-RtI0,inc death,1,Overall,0.94,1.08,0.26,0.62,0.06,131,20,NA
10,Imperial-sbkp,inc death,1,Overall,0.75,0.91,0.26,0.6,-0.1,131,20,NA
10,LANL-GrowthRate,inc death,1,Overall,0.6,0.56,0.31,0.81,0.08,254,30,NA
10,MUNI-ARIMA,inc death,1,Overall,0.68,0.61,0.56,0.95,0.15,281,30,NA
10,RobertWalraven-ESG,inc death,1,Overall,0.59,0.56,0.67,0.92,0.05,281,30,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,0.62,NA,NA,NA,NA,281,30,NA
10,UMass-MechBayes,inc death,1,Overall,0.65,0.57,0.56,0.92,0.15,281,30,NA
10,UMass-SemiMech,inc death,1,Overall,0.76,0.73,0.55,0.89,0.11,281,30,NA
10,USC-SIkJalpha,inc death,1,Overall,0.7,0.81,0.31,0.35,0.32,281,30,NA
10,USyd-OneModelMan,inc death,1,Overall,0.58,NA,NA,NA,NA,281,30,NA
10,epiforecasts-EpiExpert,inc death,1,Overall,0.7,0.54,0.42,0.82,0.27,66,17,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,0.73,0.66,0.54,0.94,0.02,264,30,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.58,0.87,0.43,277,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.34,0.32,0.52,0.9,0.44,277,31,NA
10,IEM_Health-CovidProject,inc death,4,Overall,1,0.88,0.34,0.75,0.55,275,31,NA
10,ILM-EKF,inc death,4,Overall,0.35,0.35,0.61,0.96,0.24,276,31,NA
10,MUNI-ARIMA,inc death,4,Overall,0.4,0.59,0.59,0.95,0.27,167,29,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.54,0.54,0.66,0.84,0.19,277,31,NA
