weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,1,1,0.09,131,28,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.4,0.16,0.17,0.81,1,0.15,125,28,NA
10,SGroup-RandomForest,inc case,4,Overall,1.38,0.6,0.56,0.27,0.99,0.53,131,28,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.38,0.12,0.13,0.36,0.74,-0.34,125,28,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.54,0.15,0.14,0.66,0.93,0.13,119,26,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,0.36,0.11,0.1,0.71,1,0.18,112,25,NA
10,fjordhest-ensemble,inc case,4,Overall,0.39,0.17,0.18,0.63,0.94,0.27,78,16,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,1,1,0.08,131,28,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.41,0.19,0.2,0.82,0.99,0.09,125,28,NA
10,SGroup-RandomForest,inc case,3,Overall,1.36,0.82,0.79,0.4,1,0.48,131,28,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.43,0.16,0.16,0.31,0.71,-0.39,126,28,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.58,0.18,0.15,0.65,0.93,0.04,119,26,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,0.63,0.26,0.28,0.74,1,0.11,121,26,NA
10,fjordhest-ensemble,inc case,3,Overall,0.44,0.18,0.19,0.71,0.96,0.19,77,16,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,1,1,0.07,131,28,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.41,0.18,0.19,0.74,1,0.03,128,28,NA
10,SGroup-RandomForest,inc case,2,Overall,1.24,0.71,0.7,0.56,0.98,0.29,131,28,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.42,0.18,0.18,0.31,0.71,-0.45,126,28,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.56,0.18,0.16,0.65,0.93,-0.04,120,27,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,0.71,0.29,0.31,0.63,0.98,0.04,126,27,NA
10,fjordhest-ensemble,inc case,2,Overall,0.53,0.19,0.2,0.64,0.93,0.14,76,16,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,1,1,0.05,131,28,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.47,0.18,0.18,0.74,0.99,-0.04,128,28,NA
10,SGroup-RandomForest,inc case,1,Overall,1.91,0.97,0.99,0.63,0.98,0.15,131,28,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.53,0.23,0.23,0.3,0.66,-0.48,128,28,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.65,0.23,0.21,0.63,0.93,-0.08,120,27,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.75,0.29,0.31,0.63,0.97,-0.04,126,27,NA
10,fjordhest-ensemble,inc case,1,Overall,0.73,0.23,0.23,0.59,0.93,0.1,74,16,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,0.07,106,24,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.47,0.26,0.25,0.88,1,0.1,92,22,NA
10,SGroup-RandomForest,inc death,4,Overall,1.09,0.56,0.52,0.38,0.92,0.21,106,24,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,0.45,0.19,0.18,0.67,0.95,-0.11,100,24,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.14,0.45,0.51,0.66,0.9,0.29,83,19,NA
10,epiforecasts-weeklygrowth,inc death,4,Overall,1874.34,777.83,963.7,0.81,1,0.05,83,19,NA
10,fjordhest-ensemble,inc death,4,Overall,0.56,0.28,0.24,0.77,0.97,0.17,73,15,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.99,1,0.05,106,24,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.39,0.24,0.24,0.9,1,0.06,91,22,NA
10,SGroup-RandomForest,inc death,3,Overall,0.62,0.38,0.37,0.47,0.92,0.09,106,24,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,0.44,0.23,0.22,0.66,0.93,-0.15,98,24,NA
10,epiforecasts-tsensemble,inc death,3,Overall,0.87,0.42,0.54,0.7,0.96,0.26,83,19,NA
10,epiforecasts-weeklygrowth,inc death,3,Overall,3275.85,1406.27,1208.46,0.73,0.98,0.11,98,23,NA
10,fjordhest-ensemble,inc death,3,Overall,0.42,0.25,0.24,0.81,1,0.14,72,15,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.98,1,0.01,106,24,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.4,0.27,0.26,0.87,1,0.02,92,22,NA
10,SGroup-RandomForest,inc death,2,Overall,0.87,0.6,0.62,0.54,0.91,0.06,106,24,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.44,0.26,0.25,0.62,0.93,-0.18,98,24,NA
10,epiforecasts-tsensemble,inc death,2,Overall,0.76,0.42,0.57,0.68,0.95,0.22,82,20,NA
10,epiforecasts-weeklygrowth,inc death,2,Overall,1512.5,913.29,788.22,0.74,0.96,0.08,101,24,NA
10,fjordhest-ensemble,inc death,2,Overall,0.48,0.27,0.25,0.73,1,0.06,71,15,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.94,1,-0.01,106,24,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.53,0.31,0.27,0.83,1,-0.04,90,21,NA
10,SGroup-RandomForest,inc death,1,Overall,1.01,0.76,0.91,0.57,0.87,-0.06,106,24,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,0.52,0.34,0.33,0.66,0.92,-0.19,99,23,NA
10,epiforecasts-tsensemble,inc death,1,Overall,0.77,0.47,0.64,0.76,0.98,0.16,80,20,NA
10,epiforecasts-weeklygrowth,inc death,1,Overall,1190.8,644.99,543.92,0.7,0.94,0.03,102,24,NA
10,fjordhest-ensemble,inc death,1,Overall,0.54,0.31,0.26,0.72,1,-0.02,69,15,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.93,1,0.1,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.84,0.55,0.54,0.69,0.96,0.06,52,8,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,0.62,0.56,0.53,0.48,0.78,-0.33,58,9,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.04,0.79,0.8,0.61,0.88,0.03,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,4,Overall,0.74,0.55,0.52,0.47,0.98,0.16,53,8,NA
