weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.78,NA,0.52,0.97,NA,222,29,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.53,0.93,0.01,258,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.9,0.96,0.4,0.85,-0.03,258,30,NA
10,IEM_Health-CovidProject,inc case,2,Overall,0.95,1.11,0.27,0.58,-0.06,257,29,NA
10,ILM-EKF,inc case,2,Overall,1.45,1.83,0.3,0.69,-0.17,257,30,NA
10,Karlen-pypm,inc case,2,Overall,3.04,2.12,0.36,0.71,0.41,72,26,NA
10,LANL-GrowthRate,inc case,2,Overall,0.98,1.02,0.39,0.78,-0.33,234,30,NA
10,MUNI-ARIMA,inc case,2,Overall,0.86,0.93,0.58,0.91,-0.13,258,30,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.98,1.21,0.33,0.65,-0.22,258,30,NA
10,USC-SIkJalpha,inc case,2,Overall,1.15,1.47,0.22,0.24,-0.06,258,30,NA
10,UVA-Ensemble,inc case,2,Overall,1.63,NA,0.56,0.86,NA,258,30,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.33,1.43,0.32,0.74,-0.14,257,30,NA
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.74,NA,0.57,0.98,NA,221,28,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.49,0.97,-0.03,258,29,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.88,0.84,0.47,0.92,-0.05,258,29,NA
10,IEM_Health-CovidProject,inc case,1,Overall,0.89,0.93,0.38,0.75,-0.09,256,28,NA
10,ILM-EKF,inc case,1,Overall,1.21,1.32,0.34,0.78,-0.16,258,29,NA
10,Karlen-pypm,inc case,1,Overall,1.87,1.23,0.6,0.92,0.28,95,25,NA
10,LANL-GrowthRate,inc case,1,Overall,0.85,0.82,0.44,0.88,-0.38,233,29,NA
10,MUNI-ARIMA,inc case,1,Overall,0.84,0.93,0.59,0.9,-0.09,258,29,NA
10,RobertWalraven-ESG,inc case,1,Overall,1.19,1.29,0.41,0.74,-0.17,258,29,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.72,NA,NA,NA,NA,258,29,NA
10,USC-SIkJalpha,inc case,1,Overall,1.31,1.46,0.27,0.39,0,258,29,NA
10,UVA-Ensemble,inc case,1,Overall,2.35,NA,0.59,0.9,NA,258,29,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.23,1.15,0.41,0.83,-0.07,258,29,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.48,0.89,0.08,258,29,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.96,1.11,0.29,0.74,0.04,258,29,NA
10,IEM_Health-CovidProject,inc case,4,Overall,0.99,1.25,0.21,0.45,-0.05,258,29,NA
10,ILM-EKF,inc case,4,Overall,1.29,1.61,0.3,0.7,-0.23,257,29,NA
10,Karlen-pypm,inc case,4,Overall,4.05,3.06,0.12,0.6,0.33,25,16,NA
10,LANL-GrowthRate,inc case,4,Overall,0.93,1.02,0.28,0.69,-0.16,232,28,NA
10,MUNI-ARIMA,inc case,4,Overall,0.86,0.87,0.52,0.9,-0.14,258,29,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.83,1.12,0.34,0.61,-0.28,258,29,NA
10,USC-SIkJalpha,inc case,4,Overall,0.86,1.13,0.21,0.22,-0.21,258,29,NA
10,UVA-Ensemble,inc case,4,Overall,1.2,NA,0.33,0.61,NA,258,29,NA
10,epiforecasts-EpiExpert,inc case,4,Overall,0.96,1.3,0.15,0.51,0.23,53,17,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.16,1.32,0.25,0.59,-0.22,257,29,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.51,0.9,0.05,257,29,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.98,1.1,0.32,0.78,-0,257,29,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.01,1.32,0.2,0.52,-0.06,257,29,NA
10,ILM-EKF,inc case,3,Overall,1.48,1.95,0.29,0.69,-0.19,256,29,NA
10,Karlen-pypm,inc case,3,Overall,4.12,2.76,0.24,0.58,0.4,50,26,NA
10,LANL-GrowthRate,inc case,3,Overall,0.96,1.1,0.31,0.68,-0.28,232,29,NA
10,MUNI-ARIMA,inc case,3,Overall,0.93,1.02,0.53,0.9,-0.15,257,29,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.91,1.19,0.3,0.62,-0.23,257,29,NA
10,USC-SIkJalpha,inc case,3,Overall,1.04,1.41,0.2,0.21,-0.14,257,29,NA
10,UVA-Ensemble,inc case,3,Overall,1.22,NA,0.48,0.77,NA,257,29,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.4,1.54,0.29,0.68,-0.19,256,29,NA
10,LANL-GrowthRate,inc case,5,Overall,NA,NA,0.22,0.67,-0.01,232,29,NA
10,USC-SIkJalpha,inc case,5,Overall,NA,NA,0.14,0.15,-0.19,257,29,NA
10,BIOCOMSC-Gompertz,inc death,2,Overall,1.25,NA,0.43,0.85,NA,219,30,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.82,0.98,0.17,282,30,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.46,0.42,0.74,0.96,0.15,282,30,NA
10,IEM_Health-CovidProject,inc death,2,Overall,0.7,0.59,0.53,0.86,0.08,274,30,NA
10,ILM-EKF,inc death,2,Overall,0.54,0.55,0.83,0.97,0.06,281,30,NA
10,Karlen-pypm,inc death,2,Overall,0.62,0.61,0.49,0.93,0.11,73,26,NA
10,LANL-GrowthRate,inc death,2,Overall,0.52,0.52,0.38,0.76,0.04,255,30,NA
10,MUNI-ARIMA,inc death,2,Overall,0.73,0.62,0.65,0.96,0.05,282,30,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.64,0.6,0.77,0.94,-0.05,282,30,NA
10,UMass-MechBayes,inc death,2,Overall,0.63,0.58,0.52,0.91,0.14,282,30,NA
10,USC-SIkJalpha,inc death,2,Overall,0.58,0.58,0.35,0.43,0.21,282,30,NA
10,USyd-OneModelMan,inc death,2,Overall,0.58,NA,NA,NA,NA,282,30,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.69,0.66,0.52,0.94,0.09,265,30,NA
10,BIOCOMSC-Gompertz,inc death,1,Overall,1.15,NA,0.4,0.85,NA,216,30,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.73,0.98,0.13,284,30,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.64,0.53,0.7,0.96,0.09,284,30,NA
10,IEM_Health-CovidProject,inc death,1,Overall,0.71,0.56,0.59,0.87,0.01,275,29,NA
10,ILM-EKF,inc death,1,Overall,0.76,0.7,0.84,0.97,0.07,284,30,NA
10,Imperial-DeCa,inc death,1,Overall,1.07,1.2,0.13,0.42,-0.16,121,19,NA
10,Imperial-RtI0,inc death,1,Overall,1.08,1.09,0.33,0.71,-0.07,121,19,NA
10,Imperial-sbkp,inc death,1,Overall,0.97,1.03,0.33,0.61,-0.18,121,19,NA
10,Karlen-pypm,inc death,1,Overall,0.61,0.68,0.56,0.96,-0.01,98,26,NA
10,LANL-GrowthRate,inc death,1,Overall,0.85,0.78,0.38,0.81,0.03,257,30,NA
10,MUNI-ARIMA,inc death,1,Overall,0.84,0.68,0.63,0.95,0.03,284,30,NA
10,RobertWalraven-ESG,inc death,1,Overall,0.77,0.67,0.73,0.94,-0.06,284,30,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,0.84,NA,NA,NA,NA,284,30,NA
10,UMass-MechBayes,inc death,1,Overall,0.85,0.71,0.51,0.89,0.13,284,30,NA
10,USC-SIkJalpha,inc death,1,Overall,0.83,0.83,0.31,0.39,0.2,284,30,NA
10,USyd-OneModelMan,inc death,1,Overall,0.75,NA,NA,NA,NA,284,30,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,0.99,0.85,0.53,0.94,0.07,266,30,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.75,0.94,0.28,282,30,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.32,0.37,0.65,0.91,0.26,282,30,NA
10,IEM_Health-CovidProject,inc death,4,Overall,0.75,0.74,0.41,0.79,0.26,276,30,NA
10,ILM-EKF,inc death,4,Overall,0.33,0.43,0.66,0.95,0.04,281,30,NA
10,Karlen-pypm,inc death,4,Overall,0.96,0.7,0.23,0.81,0.13,26,17,NA
10,LANL-GrowthRate,inc death,4,Overall,0.28,0.29,0.35,0.73,0.12,255,30,NA
10,MUNI-ARIMA,inc death,4,Overall,0.57,0.57,0.64,0.95,0.14,282,30,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.43,0.45,0.76,0.92,-0.02,282,30,NA
10,UMass-MechBayes,inc death,4,Overall,0.49,0.54,0.44,0.85,0.08,282,30,NA
10,USC-SIkJalpha,inc death,4,Overall,0.32,0.39,0.31,0.42,0.13,282,30,NA
10,USyd-OneModelMan,inc death,4,Overall,0.44,NA,NA,NA,NA,282,30,NA
10,epiforecasts-EpiExpert,inc death,4,Overall,0.41,0.39,0.4,0.73,0.33,55,15,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,0.43,0.52,0.5,0.89,0.01,266,30,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.79,0.96,0.23,281,30,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.36,0.38,0.7,0.94,0.21,281,30,NA
10,IEM_Health-CovidProject,inc death,3,Overall,0.68,0.63,0.48,0.86,0.17,274,30,NA
10,ILM-EKF,inc death,3,Overall,0.42,0.48,0.72,0.96,0.05,279,30,NA
10,Karlen-pypm,inc death,3,Overall,0.79,0.75,0.4,0.84,0.19,50,26,NA
10,LANL-GrowthRate,inc death,3,Overall,0.39,0.4,0.35,0.73,0.07,254,30,NA
10,MUNI-ARIMA,inc death,3,Overall,0.6,0.58,0.65,0.96,0.08,281,30,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.52,0.54,0.77,0.93,-0.05,281,30,NA
10,UMass-MechBayes,inc death,3,Overall,0.52,0.53,0.48,0.89,0.1,281,30,NA
10,USC-SIkJalpha,inc death,3,Overall,0.46,0.5,0.33,0.42,0.2,281,30,NA
10,USyd-OneModelMan,inc death,3,Overall,0.45,NA,NA,NA,NA,281,30,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,0.57,0.64,0.53,0.89,0.07,265,30,NA
10,LANL-GrowthRate,inc death,5,Overall,NA,NA,0.3,0.68,0.19,254,30,NA
10,USC-SIkJalpha,inc death,5,Overall,NA,NA,0.29,0.38,0.15,280,30,NA
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.8,1,0.14,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,0.74,0.91,0.3,0.8,0.1,10,1,Austria
10,IEM_Health-CovidProject,inc case,4,AT,0.71,1.01,0.2,0.3,0.06,10,1,Austria
10,ILM-EKF,inc case,4,AT,0.45,0.72,0.5,0.6,-0.35,10,1,Austria
10,LANL-GrowthRate,inc case,4,AT,0.54,0.66,0.33,0.67,-0.1,9,1,Austria
10,MUNI-ARIMA,inc case,4,AT,0.44,0.6,0.7,1,-0.19,10,1,Austria
10,RobertWalraven-ESG,inc case,4,AT,0.47,0.68,0.6,0.7,-0.4,10,1,Austria
10,USC-SIkJalpha,inc case,4,AT,0.5,0.84,0.3,0.3,-0.06,10,1,Austria
10,UVA-Ensemble,inc case,4,AT,0.92,NA,0.4,0.8,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,4,AT,2.08,2.7,0.2,0.5,-0.31,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.9,1,0.09,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.56,0.64,0.4,0.9,0.1,10,1,Austria
10,IEM_Health-CovidProject,inc case,3,AT,0.64,0.85,0.1,0.5,0.09,10,1,Austria
10,ILM-EKF,inc case,3,AT,0.56,0.79,0.4,0.7,-0.39,10,1,Austria
10,LANL-GrowthRate,inc case,3,AT,0.46,0.62,0.44,0.78,-0.28,9,1,Austria
10,MUNI-ARIMA,inc case,3,AT,0.59,0.68,0.8,1,-0.11,10,1,Austria
10,RobertWalraven-ESG,inc case,3,AT,0.58,0.79,0.6,0.6,-0.35,10,1,Austria
10,USC-SIkJalpha,inc case,3,AT,0.78,1.12,0,0,0.2,10,1,Austria
10,UVA-Ensemble,inc case,3,AT,0.74,NA,0.7,0.9,NA,10,1,Austria
10,epiforecasts-EpiNow2,inc case,3,AT,2.87,3.38,0.2,0.4,-0.08,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.8,1,0.01,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.45,0.5,0.8,0.9,0.04,10,1,Austria
10,IEM_Health-CovidProject,inc case,2,AT,0.58,0.71,0.3,0.7,0.1,10,1,Austria
10,ILM-EKF,inc case,2,AT,0.67,0.84,0.6,0.7,-0.31,10,1,Austria
10,LANL-GrowthRate,inc case,2,AT,0.52,0.54,0.67,0.78,-0.32,9,1,Austria
10,MUNI-ARIMA,inc case,2,AT,0.59,0.61,0.7,1,-0.06,10,1,Austria
10,RobertWalraven-ESG,inc case,2,AT,0.67,0.79,0.6,0.7,-0.31,10,1,Austria
10,USC-SIkJalpha,inc case,2,AT,0.73,0.9,0.2,0.3,0.25,10,1,Austria
10,UVA-Ensemble,inc case,2,AT,1.29,NA,0.6,1,NA,10,1,Austria
