weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.78,1,0.16,226,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.8,0.67,0.67,0.69,0.98,0.15,226,30,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.25,0.93,0.88,0.42,0.85,0.13,169,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,1.09,0.83,0.82,0.35,0.76,0.32,171,29,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.71,0.6,0.58,0.68,0.98,0.11,167,30,NA
10,fjordhest-ensemble,inc case,1,Overall,1.03,0.85,0.94,0.57,0.91,0.17,129,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.91,1,0.13,198,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.79,0.64,0.68,0.74,0.97,0.15,198,30,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.25,0.94,0.86,0.41,0.77,0.18,142,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.08,0.8,0.77,0.39,0.73,0.35,143,29,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,0.76,0.61,0.57,0.73,0.99,0.1,139,29,NA
10,fjordhest-ensemble,inc case,2,Overall,0.88,0.74,0.84,0.61,0.91,0.16,110,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.92,1,0.13,168,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.82,0.66,0.72,0.69,0.96,0.17,168,30,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.31,0.97,0.87,0.39,0.76,0.16,113,30,NA
10,epiforecasts-tsensemble,inc case,3,Overall,1.14,0.81,0.77,0.33,0.72,0.37,114,29,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,0.8,0.62,0.58,0.67,0.98,0.13,111,29,NA
10,fjordhest-ensemble,inc case,3,Overall,0.92,0.75,0.87,0.59,0.89,0.17,90,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.93,1,0.13,140,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.8,0.72,0.72,0.69,0.96,0.2,140,30,NA
10,fjordhest-ensemble,inc case,4,Overall,1,0.84,0.84,0.63,0.89,0.2,71,22,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.85,1,0,165,27,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,1.15,0.89,0.9,0.76,0.98,-0.08,165,27,NA
10,fjordhest-ensemble,inc death,1,Overall,1.47,1.19,1.18,0.44,0.8,-0.24,102,19,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.92,1,0,144,27,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,1.06,0.8,0.82,0.83,0.99,-0.06,144,27,NA
10,fjordhest-ensemble,inc death,2,Overall,1.37,0.97,0.94,0.48,0.86,-0.22,87,19,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.96,1,0,117,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.12,0.78,0.81,0.83,1,-0.04,117,26,NA
10,fjordhest-ensemble,inc death,3,Overall,1.35,0.95,0.93,0.48,0.86,-0.19,69,19,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.96,1,-0,97,26,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.08,0.77,0.8,0.88,0.99,-0,97,26,NA
10,fjordhest-ensemble,inc death,4,Overall,1.45,0.95,0.92,0.46,0.87,-0.19,54,19,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.58,0.98,0.07,130,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.9,0.83,0.83,0.55,0.99,0.05,117,14,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.85,0.86,0.86,0.54,0.91,0.04,82,14,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.09,1,1,0.42,0.84,0.09,112,14,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,0.8,0.78,0.78,0.71,1,0.06,82,14,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.65,0.98,0.06,116,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.88,0.79,0.81,0.59,0.98,0.08,103,14,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,0.69,0.75,0.75,0.59,0.82,0.06,68,14,NA
