weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.97,1,-0.08,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.05,0.76,0.78,0.78,0.99,-0.11,105,23,NA
10,Lydia-simpleARIMA,inc case,4,Overall,1.82,1.54,1.51,1,1,0.07,119,25,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.3,0.78,0.76,0.21,0.64,-0.27,104,24,NA
10,fjordhest-ensemble,inc case,4,Overall,0.98,0.6,0.61,0.35,0.85,-0.22,68,14,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.96,1,-0.11,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.02,0.79,0.74,0.79,0.99,-0.09,90,24,NA
10,Lydia-SARIMA,inc case,3,Overall,1.42,1.47,1.54,1,1,0.05,94,25,NA
10,Lydia-simpleARIMA,inc case,3,Overall,1.46,1.47,1.49,1,1,0.06,119,25,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.27,0.88,0.91,0.34,0.74,-0.34,89,24,NA
10,fjordhest-ensemble,inc case,3,Overall,0.9,0.59,0.58,0.35,0.91,-0.26,68,14,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.86,1,-0.15,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.82,0.77,0.67,0.78,1,-0.08,72,24,NA
10,Lydia-SARIMA,inc case,2,Overall,1.18,1.41,1.47,1,1,0.03,119,25,NA
10,Lydia-simpleARIMA,inc case,2,Overall,1.21,1.41,1.47,1,1,0.04,119,25,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.12,0.87,0.91,0.36,0.75,-0.3,113,24,NA
10,fjordhest-ensemble,inc case,2,Overall,0.83,0.62,0.63,0.37,0.88,-0.31,68,14,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.71,1,-0.22,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.75,0.76,0.62,0.7,0.95,-0.17,61,24,NA
10,Lydia-SARIMA,inc case,1,Overall,1.11,1.3,1.38,0.97,1,0.01,119,25,NA
10,Lydia-simpleARIMA,inc case,1,Overall,1.11,1.3,1.38,0.97,1,0.01,119,25,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.23,1.02,1.09,0.35,0.73,-0.32,112,24,NA
10,fjordhest-ensemble,inc case,1,Overall,0.92,0.81,0.82,0.46,0.75,-0.36,68,14,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.83,0.97,-0.19,104,21,NA
10,Lydia-SARIMA,inc death,3,Overall,1.05,1.11,1.11,0.86,0.98,-0.15,83,21,NA
10,Lydia-simpleARIMA,inc death,3,Overall,1.08,1.11,1.11,0.86,0.97,-0.16,104,21,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.83,0.94,-0.21,103,21,NA
10,Lydia-SARIMA,inc death,2,Overall,1.02,1.04,1.04,0.82,0.94,-0.16,103,21,NA
10,Lydia-simpleARIMA,inc death,2,Overall,1.01,1.04,1.04,0.82,0.94,-0.16,103,21,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.7,0.92,-0.26,104,21,NA
10,Lydia-SARIMA,inc death,1,Overall,0.94,0.97,0.97,0.78,0.91,-0.16,104,21,NA
10,Lydia-simpleARIMA,inc death,1,Overall,0.92,0.97,0.97,0.78,0.91,-0.15,104,21,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.28,1,-0.57,18,3,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,0.61,0.92,0.91,0.58,1,0.13,12,3,NA
10,fjordhest-ensemble,inc hosp,4,Overall,1.18,1.16,1.16,0.33,1,-0.58,12,2,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.5,1,-0.52,18,3,NA
10,epiforecasts-EpiNow2,inc hosp,3,Overall,0.77,0.95,0.95,0.47,0.93,-0.02,15,3,NA
10,fjordhest-ensemble,inc hosp,3,Overall,1.13,1.11,1.11,0.25,1,-0.56,12,2,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.56,0.94,-0.53,18,3,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,0.84,0.91,0.94,0.44,0.94,-0.13,18,3,NA
10,fjordhest-ensemble,inc hosp,2,Overall,1.12,1.09,1.05,0.5,1,-0.53,12,2,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.5,0.94,-0.53,18,3,NA
10,fjordhest-ensemble,inc hosp,1,Overall,1.06,0.98,0.98,0.42,1,-0.55,12,2,NA
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,0.02,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,1.02,0.69,0.69,1,1,0.08,5,1,Belgium
10,Lydia-simpleARIMA,inc case,4,BE,10.87,2.42,2.42,1,1,0.2,5,1,Belgium
10,epiforecasts-tsensemble,inc case,4,BE,1.03,0.21,0.21,0.2,0.8,0.2,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,0,5,1,Belgium
10,Lydia-SARIMA,inc case,3,BE,8.23,2.57,2.58,1,1,0.2,4,1,Belgium
10,Lydia-simpleARIMA,inc case,3,BE,8.37,2.58,2.57,1,1,0.2,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,3,BE,1.27,0.44,0.44,0.5,0.5,-0.55,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,-0.04,5,1,Belgium
10,Lydia-SARIMA,inc case,2,BE,6.31,2.64,2.64,1,1,0.2,5,1,Belgium
10,Lydia-simpleARIMA,inc case,2,BE,6.4,2.65,2.65,1,1,0.2,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,1.19,0.47,0.47,0.4,0.4,-0.52,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,1,-0.08,5,1,Belgium
10,Lydia-SARIMA,inc case,1,BE,3.43,2.64,2.64,1,1,0.16,5,1,Belgium
10,Lydia-simpleARIMA,inc case,1,BE,3.67,2.64,2.64,1,1,0.16,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,1.21,0.62,0.62,0.2,0.4,-0.72,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.22,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,4,BG,1.03,0.99,0.99,1,1,0.3,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,4,BG,0.32,1.4,1.4,1,1,0.02,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,4,BG,1.92,0.91,0.91,0,1,0.72,5,1,Bulgaria
