weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,1,1,0.12,141,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.49,0.28,0.28,0.79,1,0.26,137,29,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.31,0.13,0.12,0.38,0.8,-0.07,139,30,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.58,0.26,0.27,0.55,0.84,0.39,126,28,NA
10,fjordhest-ensemble,inc case,4,Overall,0.61,0.33,0.34,0.66,1,0.38,88,20,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,1,1,0.14,143,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.47,0.29,0.29,0.77,1,0.25,138,29,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.34,0.15,0.14,0.42,0.82,-0.1,141,30,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.57,0.26,0.26,0.58,0.87,0.37,125,28,NA
10,fjordhest-ensemble,inc case,3,Overall,0.49,0.3,0.31,0.74,0.99,0.29,87,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.99,1,0.15,145,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.5,0.28,0.27,0.77,1,0.23,136,29,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.44,0.19,0.19,0.44,0.86,-0.1,142,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.63,0.28,0.25,0.58,0.89,0.35,128,28,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,0.78,0.45,0.45,0.64,1,0.31,110,29,NA
10,fjordhest-ensemble,inc case,2,Overall,0.54,0.3,0.34,0.73,1,0.22,86,18,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.97,1,0.2,147,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.56,0.28,0.26,0.77,1,0.22,137,29,NA
10,SGroup-RandomForest,inc case,1,Overall,1.36,0.93,0.88,0.54,0.99,0.44,117,30,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.49,0.24,0.25,0.48,0.88,-0.11,143,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.66,0.32,0.3,0.64,0.9,0.32,133,28,NA
