weeks_included,model,target_variable,horizon,location,location_name,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc
52,EuroCOVIDhub-baseline,inc case,3,HU,Hungary,1,1,1,1,1,0.02,29,1
52,EuroCOVIDhub-ensemble,inc case,3,HU,Hungary,1.48,0.64,0.67,0.83,0.96,0.18,24,1
52,epiforecasts-tsensemble,inc case,3,HU,Hungary,1.31,0.45,0.46,0.5,0.92,-0.1,24,1
52,ECDC-norrsken_blue,inc case,4,HU,Hungary,2.45,0.91,0.86,0.47,0.88,0.59,17,1
52,ECDC-norrsken_green,inc case,4,HU,Hungary,1.7,0.65,0.62,0.29,0.53,0.28,17,1
52,EuroCOVIDhub-baseline,inc case,4,HU,Hungary,1,1,1,1,1,0.03,29,1
52,EuroCOVIDhub-ensemble,inc case,4,HU,Hungary,1.48,0.59,0.65,0.83,0.96,0.17,24,1
52,epiforecasts-tsensemble,inc case,4,HU,Hungary,1.34,0.41,0.42,0.5,0.92,-0.13,24,1
52,EuroCOVIDhub-baseline,inc death,2,HU,Hungary,1,1,1,1,1,-0.05,22,1
52,epiforecasts-tsensemble,inc death,2,HU,Hungary,3.06,0.81,0.81,0.33,0.78,0.64,9,1
52,EuroCOVIDhub-baseline,inc death,3,HU,Hungary,1,1,1,1,1,-0.05,21,1
52,epiforecasts-tsensemble,inc death,3,HU,Hungary,3.48,0.6,0.6,0.38,0.62,0.69,8,1
52,EuroCOVIDhub-baseline,inc death,4,HU,Hungary,1,1,1,1,1,-0.03,20,1
52,epiforecasts-tsensemble,inc death,4,HU,Hungary,3,0.6,0.6,0.29,0.71,0.71,7,1
52,ECDC-norrsken_blue,inc case,1,IE,Ireland,1.71,0.94,1.03,0.67,1,0.21,18,1
52,ECDC-norrsken_green,inc case,1,IE,Ireland,1.74,0.87,0.95,0.17,0.78,0.03,18,1
52,EuroCOVIDhub-baseline,inc case,1,IE,Ireland,1,1,1,0.83,1,0.12,29,1
52,EuroCOVIDhub-ensemble,inc case,1,IE,Ireland,1.04,0.51,0.46,0.7,1,0.11,27,1
52,Lydia-SARIMA,inc case,1,IE,Ireland,1.3,5.18,5.29,1,1,0.06,25,1
52,epiforecasts-tsensemble,inc case,1,IE,Ireland,1.05,0.51,0.46,0.52,0.92,0.2,25,1
52,ECDC-norrsken_blue,inc case,2,IE,Ireland,1.85,0.76,0.8,0.61,1,0.18,18,1
52,ECDC-norrsken_green,inc case,2,IE,Ireland,1.97,0.71,0.75,0.22,0.83,-0.04,18,1
52,EuroCOVIDhub-baseline,inc case,2,IE,Ireland,1,1,1,1,1,0.04,29,1
52,EuroCOVIDhub-ensemble,inc case,2,IE,Ireland,1.03,0.39,0.37,0.63,1,0.03,27,1
52,Lydia-SARIMA,inc case,2,IE,Ireland,1.03,3.55,3.59,1,1,0.03,25,1
52,epiforecasts-tsensemble,inc case,2,IE,Ireland,1.11,0.39,0.37,0.36,0.88,0.13,25,1
52,ECDC-norrsken_blue,inc case,3,IE,Ireland,2.43,0.76,0.8,0.67,1,0.2,18,1
52,ECDC-norrsken_green,inc case,3,IE,Ireland,2.3,0.67,0.71,0.28,0.72,-0.04,18,1
52,EuroCOVIDhub-baseline,inc case,3,IE,Ireland,1,1,1,1,1,0.04,29,1
52,EuroCOVIDhub-ensemble,inc case,3,IE,Ireland,1.06,0.35,0.33,0.63,1,0.07,27,1
52,Lydia-SARIMA,inc case,3,IE,Ireland,1.19,2.93,2.96,1,1,0.02,25,1
52,epiforecasts-tsensemble,inc case,3,IE,Ireland,1.12,0.29,0.28,0.32,0.88,0.14,25,1
52,ECDC-norrsken_blue,inc case,4,IE,Ireland,3.04,0.79,0.82,0.61,1,0.25,18,1
52,ECDC-norrsken_green,inc case,4,IE,Ireland,2.86,0.7,0.72,0.28,0.72,0.01,18,1
52,EuroCOVIDhub-baseline,inc case,4,IE,Ireland,1,1,1,1,1,0.03,29,1
52,EuroCOVIDhub-ensemble,inc case,4,IE,Ireland,1.05,0.33,0.31,0.67,1,0.11,27,1
52,epiforecasts-tsensemble,inc case,4,IE,Ireland,1.12,0.24,0.24,0.36,0.88,0.12,25,1
52,ECDC-norrsken_blue,inc case,1,IS,Iceland,1.14,0.38,0.37,0.81,1,0.29,16,1
52,ECDC-norrsken_green,inc case,1,IS,Iceland,1.07,0.32,0.31,0.25,0.56,0.41,16,1
52,EuroCOVIDhub-baseline,inc case,1,IS,Iceland,1,1,1,1,1,0.03,28,1
52,EuroCOVIDhub-ensemble,inc case,1,IS,Iceland,0.88,0.31,0.35,0.74,0.91,0.19,23,1
52,epiforecasts-tsensemble,inc case,1,IS,Iceland,1.01,0.24,0.23,0.48,0.91,0.13,23,1
52,ECDC-norrsken_blue,inc case,2,IS,Iceland,1.44,0.3,0.27,0.75,1,0.33,16,1
52,ECDC-norrsken_green,inc case,2,IS,Iceland,1.12,0.21,0.2,0.31,0.69,0.48,16,1
52,EuroCOVIDhub-baseline,inc case,2,IS,Iceland,1,1,1,1,1,0.03,28,1
52,EuroCOVIDhub-ensemble,inc case,2,IS,Iceland,0.93,0.23,0.28,0.83,0.91,0.16,23,1
52,epiforecasts-tsensemble,inc case,2,IS,Iceland,1,0.14,0.14,0.57,0.87,0.06,23,1
52,ECDC-norrsken_blue,inc case,3,IS,Iceland,1.84,0.3,0.26,0.62,1,0.48,16,1
52,ECDC-norrsken_green,inc case,3,IS,Iceland,1.2,0.18,0.16,0.38,0.75,0.58,16,1
52,EuroCOVIDhub-baseline,inc case,3,IS,Iceland,1,1,1,1,1,0.03,28,1
52,EuroCOVIDhub-ensemble,inc case,3,IS,Iceland,0.93,0.22,0.26,0.83,0.91,0.21,23,1
52,epiforecasts-tsensemble,inc case,3,IS,Iceland,0.94,0.11,0.11,0.57,0.87,0.02,23,1
52,ECDC-norrsken_blue,inc case,4,IS,Iceland,1.98,0.29,0.26,0.5,1,0.45,16,1
52,ECDC-norrsken_green,inc case,4,IS,Iceland,1.19,0.18,0.16,0.25,0.75,0.48,16,1
52,EuroCOVIDhub-baseline,inc case,4,IS,Iceland,1,1,1,1,1,0.02,28,1
52,EuroCOVIDhub-ensemble,inc case,4,IS,Iceland,1.04,0.22,0.27,0.74,0.91,0.17,23,1
52,epiforecasts-tsensemble,inc case,4,IS,Iceland,0.96,0.1,0.11,0.43,0.83,-0.06,23,1
52,ECDC-norrsken_blue,inc case,1,IT,Italy,0.21,0.22,0.23,0.89,1,-0.12,18,1
52,ECDC-norrsken_green,inc case,1,IT,Italy,0.12,0.09,0.1,0.56,1,-0.16,18,1
52,EuroCOVIDhub-baseline,inc case,1,IT,Italy,1,1,1,0.97,1,0.12,29,1
52,EuroCOVIDhub-ensemble,inc case,1,IT,Italy,0.37,0.31,0.34,0.83,1,-0.03,24,1
52,epiforecasts-tsensemble,inc case,1,IT,Italy,1.45,1.27,1.03,0.75,0.88,0.21,16,1
52,ECDC-norrsken_blue,inc case,2,IT,Italy,0.29,0.28,0.28,0.94,1,0.28,18,1
52,ECDC-norrsken_green,inc case,2,IT,Italy,0.1,0.09,0.09,0.78,1,-0.02,18,1
52,EuroCOVIDhub-baseline,inc case,2,IT,Italy,1,1,1,0.97,1,0.11,29,1
52,EuroCOVIDhub-ensemble,inc case,2,IT,Italy,0.46,0.34,0.4,0.92,1,0.06,24,1
52,epiforecasts-tsensemble,inc case,2,IT,Italy,1.37,1.14,0.95,0.75,0.88,0.21,16,1
52,ECDC-norrsken_blue,inc case,3,IT,Italy,0.49,0.36,0.35,0.39,1,0.5,18,1
52,ECDC-norrsken_green,inc case,3,IT,Italy,0.12,0.1,0.1,0.78,1,0.04,18,1
52,EuroCOVIDhub-baseline,inc case,3,IT,Italy,1,1,1,0.97,1,0.1,29,1
52,EuroCOVIDhub-ensemble,inc case,3,IT,Italy,0.55,0.37,0.45,0.88,1,0.09,24,1
52,epiforecasts-tsensemble,inc case,3,IT,Italy,1.49,1.03,0.83,0.62,0.88,0.16,16,1
52,ECDC-norrsken_blue,inc case,4,IT,Italy,0.72,0.48,0.45,0.22,1,0.64,18,1
52,ECDC-norrsken_green,inc case,4,IT,Italy,0.13,0.11,0.11,0.83,1,0.07,18,1
52,EuroCOVIDhub-baseline,inc case,4,IT,Italy,1,1,1,1,1,0.1,29,1
52,EuroCOVIDhub-ensemble,inc case,4,IT,Italy,0.59,0.39,0.47,0.75,1,0.11,24,1
52,epiforecasts-tsensemble,inc case,4,IT,Italy,1.57,0.94,0.76,0.62,0.88,0.14,16,1
52,ECDC-norrsken_blue,inc case,3,LI,Liechtenstein,1.85,0.36,0.34,0.62,1,0.53,16,1
52,ECDC-norrsken_green,inc case,3,LI,Liechtenstein,1.64,0.35,0.31,0.62,0.88,0.44,16,1
52,EuroCOVIDhub-baseline,inc case,3,LI,Liechtenstein,1,1,1,1,1,-0.02,28,1
52,EuroCOVIDhub-ensemble,inc case,3,LI,Liechtenstein,0.71,0.28,0.27,0.94,1,0.17,16,1
52,Lydia-SARIMA,inc case,3,LI,Liechtenstein,1.54,1.98,1.93,1,1,0.02,23,1
52,epiforecasts-tsensemble,inc case,3,LI,Liechtenstein,0.58,0.06,0.07,1,1,0.06,11,1
52,ECDC-norrsken_blue,inc case,2,LI,Liechtenstein,1.26,0.31,0.28,0.75,1,0.42,16,1
52,ECDC-norrsken_green,inc case,2,LI,Liechtenstein,0.89,0.2,0.18,0.56,0.94,0.41,16,1
52,EuroCOVIDhub-baseline,inc case,2,LI,Liechtenstein,1,1,1,1,1,-0.04,27,1
52,EuroCOVIDhub-ensemble,inc case,2,LI,Liechtenstein,0.59,0.22,0.2,0.88,1,0.16,16,1
52,Lydia-SARIMA,inc case,2,LI,Liechtenstein,1.27,2.25,2.12,1,1,0.02,23,1
52,epiforecasts-tsensemble,inc case,2,LI,Liechtenstein,0.77,0.08,0.11,0.91,1,0.05,11,1
52,ECDC-norrsken_blue,inc case,1,LI,Liechtenstein,0.99,0.31,0.27,0.75,1,0.31,16,1
52,ECDC-norrsken_green,inc case,1,LI,Liechtenstein,0.55,0.16,0.13,0.62,0.81,0.31,16,1
52,EuroCOVIDhub-baseline,inc case,1,LI,Liechtenstein,1,1,1,0.92,1,-0.08,26,1
52,EuroCOVIDhub-ensemble,inc case,1,LI,Liechtenstein,0.46,0.16,0.15,0.88,1,0.15,16,1
52,Lydia-SARIMA,inc case,1,LI,Liechtenstein,1.33,2.43,2.13,1,1,0.02,23,1
52,epiforecasts-tsensemble,inc case,1,LI,Liechtenstein,0.65,0.08,0.14,1,1,0.07,11,1
52,ECDC-norrsken_blue,inc case,4,LI,Liechtenstein,3.27,0.4,0.38,0.25,1,0.62,16,1
52,ECDC-norrsken_green,inc case,4,LI,Liechtenstein,3.99,0.75,0.66,0.38,0.88,0.54,16,1
52,EuroCOVIDhub-baseline,inc case,4,LI,Liechtenstein,1,1,1,1,1,-0.01,28,1
52,EuroCOVIDhub-ensemble,inc case,4,LI,Liechtenstein,1.12,0.32,0.3,0.94,1,0.16,16,1
52,epiforecasts-tsensemble,inc case,4,LI,Liechtenstein,0.63,0.03,0.04,1,1,0.02,11,1
52,ECDC-norrsken_blue,inc case,1,LT,Lithuania,1.36,0.98,1.12,0.62,1,0.32,13,1
52,ECDC-norrsken_green,inc case,1,LT,Lithuania,1.4,1.02,1.16,0.31,0.85,0.25,13,1
52,EuroCOVIDhub-baseline,inc case,1,LT,Lithuania,1,1,1,0.6,1,0.14,25,1
52,EuroCOVIDhub-ensemble,inc case,1,LT,Lithuania,0.94,0.78,0.84,0.75,1,0.16,20,1
52,Lydia-SARIMA,inc case,1,LT,Lithuania,6.69,7.68,4.91,1,1,0.17,21,1
52,epiforecasts-tsensemble,inc case,1,LT,Lithuania,1.21,0.83,0.94,0.65,0.8,-0.01,20,1
52,ECDC-norrsken_blue,inc case,2,LT,Lithuania,1.12,0.67,0.66,0.85,1,0.31,13,1
52,ECDC-norrsken_green,inc case,2,LT,Lithuania,1.21,0.7,0.69,0.23,0.92,0.24,13,1
52,EuroCOVIDhub-baseline,inc case,2,LT,Lithuania,1,1,1,0.84,1,0.12,25,1
52,EuroCOVIDhub-ensemble,inc case,2,LT,Lithuania,0.88,0.59,0.7,0.85,1,0.12,20,1
52,Lydia-SARIMA,inc case,2,LT,Lithuania,6.67,5.55,4.09,1,1,0.18,21,1
52,epiforecasts-tsensemble,inc case,2,LT,Lithuania,1.03,0.57,0.67,0.63,0.79,-0.05,19,1
52,ECDC-norrsken_blue,inc case,3,LT,Lithuania,0.99,0.57,0.52,0.77,1,0.32,13,1
52,ECDC-norrsken_green,inc case,3,LT,Lithuania,1.1,0.6,0.56,0.38,0.92,0.21,13,1
52,EuroCOVIDhub-baseline,inc case,3,LT,Lithuania,1,1,1,0.8,1,0.1,25,1
52,EuroCOVIDhub-ensemble,inc case,3,LT,Lithuania,0.89,0.56,0.67,0.76,1,0.14,21,1
52,Lydia-SARIMA,inc case,3,LT,Lithuania,5.85,4.27,3.43,1,1,0.2,21,1
52,epiforecasts-tsensemble,inc case,3,LT,Lithuania,1.04,0.55,0.66,0.5,0.8,-0.02,20,1
52,ECDC-norrsken_blue,inc case,4,LT,Lithuania,1.4,0.7,0.59,0.71,1,0.37,14,1
52,ECDC-norrsken_green,inc case,4,LT,Lithuania,0.9,0.62,0.52,0.5,0.93,0.09,14,1
52,EuroCOVIDhub-baseline,inc case,4,LT,Lithuania,1,1,1,0.8,1,0.12,25,1
52,EuroCOVIDhub-ensemble,inc case,4,LT,Lithuania,0.96,0.56,0.65,0.68,1,0.12,22,1
52,epiforecasts-tsensemble,inc case,4,LT,Lithuania,1.01,0.51,0.62,0.43,0.81,-0.07,21,1
52,ECDC-norrsken_blue,inc death,1,LT,Lithuania,2.97,1.95,2.15,0.23,0.92,0.72,13,1
52,ECDC-norrsken_green,inc death,1,LT,Lithuania,2.3,1.63,1.8,0.23,0.46,0.79,13,1
52,EuroCOVIDhub-baseline,inc death,1,LT,Lithuania,1,1,1,0.88,1,0.02,25,1
52,EuroCOVIDhub-ensemble,inc death,1,LT,Lithuania,1.16,0.85,0.82,0.75,1,0.19,20,1
52,Lydia-SARIMA,inc death,1,LT,Lithuania,0.93,2.61,2.36,1,1,0.01,21,1
52,epiforecasts-tsensemble,inc death,1,LT,Lithuania,0.87,0.43,0.4,0.75,1,-0.02,20,1
52,ECDC-norrsken_blue,inc death,2,LT,Lithuania,3.1,1.67,1.79,0.15,1,0.73,13,1
52,ECDC-norrsken_green,inc death,2,LT,Lithuania,2.5,1.37,1.47,0.15,0.31,0.86,13,1
52,EuroCOVIDhub-baseline,inc death,2,LT,Lithuania,1,1,1,1,1,0.01,25,1
52,EuroCOVIDhub-ensemble,inc death,2,LT,Lithuania,1.11,0.79,0.79,0.7,1,0.19,20,1
52,Lydia-SARIMA,inc death,2,LT,Lithuania,0.91,1.96,1.88,1,1,0.01,21,1
52,epiforecasts-tsensemble,inc death,2,LT,Lithuania,0.65,0.34,0.31,0.74,1,0,19,1
52,ECDC-norrsken_blue,inc death,3,LT,Lithuania,4.47,1.6,1.65,0.15,1,0.72,13,1
52,ECDC-norrsken_green,inc death,3,LT,Lithuania,4,1.52,1.56,0.15,0.54,0.81,13,1
52,EuroCOVIDhub-baseline,inc death,3,LT,Lithuania,1,1,1,1,1,0.02,25,1
52,EuroCOVIDhub-ensemble,inc death,3,LT,Lithuania,1.32,0.82,0.8,0.67,1,0.17,21,1
52,Lydia-SARIMA,inc death,3,LT,Lithuania,1.06,1.74,1.72,1,1,0.02,21,1
52,epiforecasts-tsensemble,inc death,3,LT,Lithuania,0.72,0.27,0.27,0.6,1,-0.08,20,1
52,ECDC-norrsken_blue,inc death,4,LT,Lithuania,5.42,1.69,1.74,0.07,1,0.74,14,1
52,ECDC-norrsken_green,inc death,4,LT,Lithuania,6.87,2.28,2.35,0,0.5,0.89,14,1
52,EuroCOVIDhub-baseline,inc death,4,LT,Lithuania,1,1,1,1,1,0.01,25,1
52,EuroCOVIDhub-ensemble,inc death,4,LT,Lithuania,1.56,0.89,0.85,0.73,1,0.26,22,1
52,epiforecasts-tsensemble,inc death,4,LT,Lithuania,0.78,0.26,0.26,0.71,1,-0.13,21,1
52,ECDC-norrsken_blue,inc case,1,LU,Luxembourg,1.12,0.79,0.79,0.72,1,0.19,18,1
52,ECDC-norrsken_green,inc case,1,LU,Luxembourg,0.75,0.52,0.52,0.39,0.89,0.26,18,1
52,EuroCOVIDhub-baseline,inc case,1,LU,Luxembourg,1,1,1,0.83,1,0.04,29,1
52,EuroCOVIDhub-ensemble,inc case,1,LU,Luxembourg,0.8,0.6,0.61,0.84,1,0.12,25,1
52,Lydia-SARIMA,inc case,1,LU,Luxembourg,1.14,1.88,1.69,1,1,0.03,24,1
52,epiforecasts-tsensemble,inc case,1,LU,Luxembourg,1.03,0.63,0.68,0.58,0.92,0.19,24,1
52,ECDC-norrsken_blue,inc case,2,LU,Luxembourg,1.13,0.72,0.7,0.78,1,0.19,18,1
52,ECDC-norrsken_green,inc case,2,LU,Luxembourg,0.73,0.44,0.43,0.5,0.83,0.26,18,1
52,EuroCOVIDhub-baseline,inc case,2,LU,Luxembourg,1,1,1,0.9,1,0.04,29,1
52,EuroCOVIDhub-ensemble,inc case,2,LU,Luxembourg,0.78,0.54,0.56,0.88,1,0.13,25,1
52,Lydia-SARIMA,inc case,2,LU,Luxembourg,1.24,1.83,1.69,1,1,0.03,24,1
52,epiforecasts-tsensemble,inc case,2,LU,Luxembourg,1.05,0.56,0.61,0.38,0.88,0.18,24,1
52,ECDC-norrsken_blue,inc case,3,LU,Luxembourg,1.21,0.69,0.66,0.78,1,0.23,18,1
52,ECDC-norrsken_green,inc case,3,LU,Luxembourg,0.73,0.39,0.38,0.33,0.83,0.29,18,1
52,EuroCOVIDhub-baseline,inc case,3,LU,Luxembourg,1,1,1,1,1,0.03,29,1
52,EuroCOVIDhub-ensemble,inc case,3,LU,Luxembourg,0.79,0.5,0.53,0.84,1,0.15,25,1
52,Lydia-SARIMA,inc case,3,LU,Luxembourg,1.3,1.72,1.64,1,1,0.04,24,1
52,epiforecasts-tsensemble,inc case,3,LU,Luxembourg,1,0.47,0.51,0.38,0.83,0.16,24,1
52,ECDC-norrsken_blue,inc case,4,LU,Luxembourg,1.32,0.68,0.64,0.83,1,0.28,18,1
52,ECDC-norrsken_green,inc case,4,LU,Luxembourg,0.73,0.36,0.34,0.28,1,0.19,18,1
52,EuroCOVIDhub-baseline,inc case,4,LU,Luxembourg,1,1,1,1,1,0.04,29,1
52,EuroCOVIDhub-ensemble,inc case,4,LU,Luxembourg,0.87,0.47,0.52,0.84,1,0.14,25,1
52,epiforecasts-tsensemble,inc case,4,LU,Luxembourg,1.03,0.41,0.43,0.42,0.92,0.06,24,1
52,EuroCOVIDhub-baseline,inc case,1,LV,Latvia,1,1,1,1,1,-0.09,8,1
52,Lydia-SARIMA,inc case,1,LV,Latvia,0.81,1.5,1.33,1,1,0.05,4,1
52,Lydia-simpleARIMA,inc case,1,LV,Latvia,1.05,1.57,1.51,1,1,0.08,6,1
52,epiforecasts-EpiNow2,inc case,1,LV,Latvia,1.01,0.42,0.49,0.5,0.67,0.27,6,1
52,fjordhest-ensemble,inc case,1,LV,Latvia,0.69,0.21,0.22,0.75,1,-0.21,8,1
52,EuroCOVIDhub-baseline,inc case,2,LV,Latvia,1,1,1,1,1,-0.1,7,1
52,EuroCOVIDhub-ensemble,inc case,2,LV,Latvia,0.8,0.44,0.42,1,1,-0.06,7,1
52,Lydia-simpleARIMA,inc case,2,LV,Latvia,2.63,1.9,2.04,1,1,0.1,5,1
52,fjordhest-ensemble,inc case,2,LV,Latvia,0.97,0.23,0.22,0.71,1,-0.36,7,1
52,EuroCOVIDhub-baseline,inc case,3,LV,Latvia,1,1,1,1,1,-0.12,6,1
52,EuroCOVIDhub-ensemble,inc case,3,LV,Latvia,0.94,0.41,0.39,1,1,-0.12,6,1
52,Lydia-simpleARIMA,inc case,3,LV,Latvia,5.89,2.56,2.91,1,1,0.15,4,1
52,epiforecasts-weeklygrowth,inc case,3,LV,Latvia,1.04,0.23,0.22,0.67,1,-0.37,6,1
52,fjordhest-ensemble,inc case,3,LV,Latvia,1.32,0.25,0.24,0.5,1,-0.45,6,1
52,EuroCOVIDhub-baseline,inc case,4,LV,Latvia,1,1,1,1,1,-0.1,5,1
52,EuroCOVIDhub-ensemble,inc case,4,LV,Latvia,0.99,0.27,0.27,0.8,1,-0.28,5,1
52,epiforecasts-tsensemble,inc case,4,LV,Latvia,1.01,0.18,0.19,0,1,-0.8,4,1
52,epiforecasts-weeklygrowth,inc case,4,LV,Latvia,1.11,0.19,0.19,0.6,1,-0.46,5,1
52,fjordhest-ensemble,inc case,4,LV,Latvia,1.44,0.21,0.21,0.6,1,-0.52,5,1
52,EuroCOVIDhub-baseline,inc death,1,LV,Latvia,1,1,1,0.75,1,-0.35,8,1
52,Lydia-SARIMA,inc death,1,LV,Latvia,1.3,1.1,1.11,0.5,1,-0.55,4,1
52,Lydia-simpleARIMA,inc death,1,LV,Latvia,1.33,1.09,1.08,0.5,1,-0.53,6,1
52,epiforecasts-EpiNow2,inc death,1,LV,Latvia,0.57,0.67,0.68,0.67,1,-0.38,6,1
52,fjordhest-ensemble,inc death,1,LV,Latvia,0.81,0.91,0.89,0.5,1,-0.48,8,1
52,EuroCOVIDhub-baseline,inc death,2,LV,Latvia,1,1,1,0.86,1,-0.36,7,1
52,EuroCOVIDhub-ensemble,inc death,2,LV,Latvia,1.05,0.93,0.93,0.43,1,-0.49,7,1
52,Lydia-simpleARIMA,inc death,2,LV,Latvia,1.3,1.02,1.04,0.6,1,-0.5,5,1
52,fjordhest-ensemble,inc death,2,LV,Latvia,0.92,0.91,0.89,0.43,1,-0.49,7,1
52,EuroCOVIDhub-baseline,inc death,3,LV,Latvia,1,1,1,0.67,1,-0.4,6,1
52,EuroCOVIDhub-ensemble,inc death,3,LV,Latvia,1.07,0.97,0.96,0.17,1,-0.62,6,1
52,Lydia-simpleARIMA,inc death,3,LV,Latvia,1.38,1.07,1.1,1,1,-0.4,4,1
52,epiforecasts-weeklygrowth,inc death,3,LV,Latvia,1.44,1.52,1.52,0,1,-0.83,6,1
52,fjordhest-ensemble,inc death,3,LV,Latvia,0.97,0.98,0.96,0.5,1,-0.55,6,1
52,EuroCOVIDhub-baseline,inc death,4,LV,Latvia,1,1,1,1,1,-0.34,5,1
52,EuroCOVIDhub-ensemble,inc death,4,LV,Latvia,1.07,1.09,1.08,0.4,1,-0.66,5,1
52,epiforecasts-tsensemble,inc death,4,LV,Latvia,1.09,1.7,1.74,0,0.25,-0.98,4,1
52,epiforecasts-weeklygrowth,inc death,4,LV,Latvia,1.4,1.63,1.62,0,1,-0.84,5,1
52,fjordhest-ensemble,inc death,4,LV,Latvia,0.96,0.98,0.96,0.6,1,-0.56,5,1
52,ECDC-norrsken_blue,inc case,1,MT,Malta,1.63,0.87,0.97,0.28,0.94,0.43,18,1
52,ECDC-norrsken_green,inc case,1,MT,Malta,2.55,1.41,1.54,0.11,0.44,0.54,18,1
52,EuroCOVIDhub-baseline,inc case,1,MT,Malta,1,1,1,0.93,1,0.08,29,1
52,EuroCOVIDhub-ensemble,inc case,1,MT,Malta,1.13,0.65,0.59,0.58,0.92,0.2,26,1
52,epiforecasts-tsensemble,inc case,1,MT,Malta,1,0.56,0.51,0.71,0.92,0.12,24,1
52,ECDC-norrsken_blue,inc case,2,MT,Malta,2,0.78,0.86,0.33,0.94,0.55,18,1
52,ECDC-norrsken_green,inc case,2,MT,Malta,3.35,1.26,1.35,0.22,0.56,0.6,18,1
52,EuroCOVIDhub-baseline,inc case,2,MT,Malta,1,1,1,1,1,0.06,29,1
52,EuroCOVIDhub-ensemble,inc case,2,MT,Malta,1.19,0.54,0.5,0.5,0.92,0.26,26,1
52,epiforecasts-tsensemble,inc case,2,MT,Malta,1.04,0.4,0.37,0.62,0.92,0.11,24,1
52,ECDC-norrsken_blue,inc case,3,MT,Malta,2.55,0.79,0.85,0.28,0.94,0.62,18,1
52,ECDC-norrsken_green,inc case,3,MT,Malta,4.69,1.38,1.42,0.11,0.67,0.58,18,1
52,EuroCOVIDhub-baseline,inc case,3,MT,Malta,1,1,1,1,1,0.05,29,1
52,EuroCOVIDhub-ensemble,inc case,3,MT,Malta,1.23,0.49,0.46,0.46,0.96,0.28,26,1
52,epiforecasts-tsensemble,inc case,3,MT,Malta,1.08,0.28,0.27,0.46,0.92,0.06,24,1
52,ECDC-norrsken_blue,inc case,4,MT,Malta,3.29,0.83,0.86,0.22,0.94,0.68,18,1
52,ECDC-norrsken_green,inc case,4,MT,Malta,6.87,1.78,1.76,0.06,0.72,0.66,18,1
52,EuroCOVIDhub-baseline,inc case,4,MT,Malta,1,1,1,1,1,0.05,29,1
52,EuroCOVIDhub-ensemble,inc case,4,MT,Malta,1.26,0.47,0.45,0.5,0.96,0.32,26,1
52,epiforecasts-tsensemble,inc case,4,MT,Malta,1.03,0.22,0.22,0.5,0.92,0.02,24,1
52,EuroCOVIDhub-baseline,inc death,1,MT,Malta,1,1,1,0.86,1,0.06,29,1
52,epiforecasts-tsensemble,inc death,1,MT,Malta,0.86,0.75,0.75,0.75,1,0.14,24,1
52,EuroCOVIDhub-baseline,inc death,2,MT,Malta,1,1,1,0.9,1,0.07,29,1
52,epiforecasts-tsensemble,inc death,2,MT,Malta,0.88,0.82,0.82,0.75,0.96,0.09,24,1
52,EuroCOVIDhub-baseline,inc death,3,MT,Malta,1,1,1,0.9,1,0.05,29,1
52,epiforecasts-tsensemble,inc death,3,MT,Malta,0.97,0.8,0.8,0.75,0.96,0.17,24,1
52,EuroCOVIDhub-baseline,inc death,4,MT,Malta,1,1,1,0.93,1,0.05,29,1
52,epiforecasts-tsensemble,inc death,4,MT,Malta,1.12,0.57,0.57,0.75,1,0.14,24,1
52,ECDC-norrsken_blue,inc case,1,NL,Netherlands,0.36,0.06,0.04,0.65,1,-0.18,17,1
52,ECDC-norrsken_green,inc case,1,NL,Netherlands,0.46,0.05,0.03,0.41,0.88,0.2,17,1
52,EuroCOVIDhub-baseline,inc case,1,NL,Netherlands,1,1,1,1,1,-0,29,1
52,EuroCOVIDhub-ensemble,inc case,1,NL,Netherlands,0.4,0.09,0.14,0.88,1,0.04,24,1
52,epiforecasts-tsensemble,inc case,1,NL,Netherlands,0.48,0.05,0.06,0.65,0.76,-0.19,17,1
52,ECDC-norrsken_blue,inc case,2,NL,Netherlands,0.35,0.07,0.05,0.71,1,-0.12,17,1
52,ECDC-norrsken_green,inc case,2,NL,Netherlands,0.55,0.05,0.04,0.29,0.82,0.2,17,1
52,EuroCOVIDhub-baseline,inc case,2,NL,Netherlands,1,1,1,1,1,0.01,29,1
52,EuroCOVIDhub-ensemble,inc case,2,NL,Netherlands,0.5,0.1,0.15,0.96,1,0.03,24,1
52,epiforecasts-tsensemble,inc case,2,NL,Netherlands,0.58,0.04,0.05,0.65,0.76,-0.33,17,1
52,ECDC-norrsken_blue,inc case,3,NL,Netherlands,0.34,0.07,0.05,0.82,1,-0.03,17,1
52,ECDC-norrsken_green,inc case,3,NL,Netherlands,0.61,0.05,0.04,0.35,0.82,0.18,17,1
52,EuroCOVIDhub-baseline,inc case,3,NL,Netherlands,1,1,1,1,1,0.02,29,1
52,EuroCOVIDhub-ensemble,inc case,3,NL,Netherlands,0.54,0.1,0.16,0.92,1,0.03,24,1
52,epiforecasts-tsensemble,inc case,3,NL,Netherlands,0.64,0.04,0.04,0.53,0.71,-0.41,17,1
52,ECDC-norrsken_blue,inc case,4,NL,Netherlands,0.42,0.08,0.05,0.88,1,0.11,17,1
52,ECDC-norrsken_green,inc case,4,NL,Netherlands,0.64,0.05,0.04,0.29,0.82,0.16,17,1
