weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.39,0.92,0.01,315,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.04,1.02,0.36,0.8,0.07,315,32,NA
10,ILM-EKF,inc case,4,Overall,4.48,5.69,0.15,0.49,0.08,315,32,NA
10,MUNI-ARIMA,inc case,4,Overall,0.85,0.87,0.43,0.88,0.13,315,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.94,1.01,0.31,0.61,-0.22,315,32,NA
10,USC-SIkJalpha,inc case,4,Overall,1.67,1.95,0.09,0.25,0.46,314,32,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.67,1.69,0.5,0.95,0.07,315,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.38,0.94,0.05,316,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.97,0.93,0.41,0.81,0.1,316,32,NA
10,ILM-EKF,inc case,3,Overall,5.71,7.45,0.21,0.56,0.11,316,32,NA
10,MUNI-ARIMA,inc case,3,Overall,0.85,0.85,0.42,0.88,0.15,316,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.99,1.01,0.35,0.65,-0.16,316,32,NA
10,USC-SIkJalpha,inc case,3,Overall,1.56,1.74,0.1,0.28,0.45,315,32,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,1.65,1.57,0.55,0.96,0.11,315,32,NA
10,AMM-EpiInvert,inc case,2,Overall,0.76,0.78,NA,NA,0.19,87,30,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.35,0.94,0.1,317,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.83,0.81,0.45,0.86,0.15,317,32,NA
10,ILM-EKF,inc case,2,Overall,7.59,10.06,0.29,0.66,0.14,317,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.84,0.84,0.42,0.89,0.16,317,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.99,0.98,0.34,0.68,-0.09,317,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.45,1.53,0.13,0.32,0.46,316,32,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,1.48,1.36,0.64,0.95,0.14,315,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.79,0.82,NA,NA,0.08,114,31,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.28,0.96,0.11,319,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.8,0.79,0.49,0.9,0.16,319,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.87,0.87,0.38,0.89,0.16,319,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,1,0.94,0.42,0.82,0,319,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.93,0.95,0.5,0.87,-0.08,319,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.67,1.57,0.18,0.43,0.44,318,32,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,1.42,1.27,0.74,0.94,0.14,316,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.79,0.98,-0.08,307,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.89,0.84,0.56,0.93,-0.05,307,31,NA
10,ILM-EKF,inc death,4,Overall,1074.75,1342.17,0.5,0.88,0.03,307,31,NA
10,MUNI-ARIMA,inc death,4,Overall,1.14,1.04,0.63,0.96,0.05,307,31,NA
10,RobertWalraven-ESG,inc death,4,Overall,1.05,1.01,0.44,0.75,-0.31,307,31,NA
10,USC-SIkJalpha,inc death,4,Overall,1.03,1.03,0.31,0.55,0.03,307,31,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.79,0.96,-0.08,307,31,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.85,0.82,0.63,0.92,-0.01,307,31,NA
10,ILM-EKF,inc death,3,Overall,1241.12,1500.98,0.61,0.91,0.07,307,31,NA
10,MUNI-ARIMA,inc death,3,Overall,1.09,1.01,0.63,0.94,0.03,307,31,NA
10,RobertWalraven-ESG,inc death,3,Overall,1.04,0.98,0.45,0.79,-0.2,307,31,NA
10,USC-SIkJalpha,inc death,3,Overall,1.04,1.04,0.31,0.55,0.08,306,31,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.74,0.95,-0.06,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.82,0.82,0.64,0.94,0.01,308,31,NA
10,ILM-EKF,inc death,2,Overall,1344.29,1425.48,0.71,0.92,0.09,308,31,NA
10,MUNI-ARIMA,inc death,2,Overall,1.02,0.97,0.56,0.94,0.02,308,31,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.98,0.96,0.48,0.81,-0.12,308,31,NA
10,USC-SIkJalpha,inc death,2,Overall,0.98,0.99,0.34,0.57,0.06,306,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.63,0.95,-0.03,310,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.92,0.89,0.57,0.91,0.05,310,32,NA
