weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-ensemble,inc case,3,BG,1,0.68,0.68,0.6,0.8,0.64,5,1,Bulgaria
10,Lydia-SARIMA,inc case,3,BG,1.19,1.94,1.94,1,1,0.14,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,3,BG,1.11,1.95,1.95,1,1,0.12,5,1,Bulgaria
10,ECDC-norrsken_blue,inc case,2,BG,1.49,1.1,1.1,0.4,1,0.6,5,1,Bulgaria
10,ECDC-norrsken_green,inc case,2,BG,1.13,0.87,0.85,0.2,0.6,0.68,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,0.38,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,2,BG,1.03,0.77,0.77,0.4,0.6,0.7,5,1,Bulgaria
10,Lydia-SARIMA,inc case,2,BG,0.82,1.97,1.99,1,1,0.08,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,2,BG,0.88,1.99,2,1,1,0.08,5,1,Bulgaria
10,fjordhest-ensemble,inc case,2,BG,0.93,0.62,0.63,0.25,0.75,0.75,4,1,Bulgaria
10,ECDC-norrsken_blue,inc case,1,BG,1.37,1.26,1.25,0.4,1,0.58,5,1,Bulgaria
10,ECDC-norrsken_green,inc case,1,BG,1.41,1.32,1.3,0.2,0.4,0.82,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,0.2,1,0.54,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,1,BG,1.09,0.91,0.9,0.2,1,0.76,5,1,Bulgaria
10,Lydia-SARIMA,inc case,1,BG,0.74,2.14,2.17,1,1,0.04,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,1,BG,0.73,2.14,2.17,1,1,0.08,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,1,BG,1.19,1.07,1.08,0,0.25,0.98,4,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,0.94,0.74,0.73,0.2,1,0.72,5,1,Bulgaria
10,ECDC-norrsken_blue,inc case,4,BG,2.28,1.38,1.38,0.25,0.75,0.75,4,1,Bulgaria
10,ECDC-norrsken_green,inc case,4,BG,0.9,0.64,0.64,0.5,0.75,0.68,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.22,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,4,BG,0.99,0.71,0.71,0.25,0.75,0.68,4,1,Bulgaria
10,ECDC-norrsken_blue,inc death,3,BG,3.33,1.12,1.12,0.4,1,0.48,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,3,BG,1.37,0.5,0.5,0.6,0.8,0.52,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,0.08,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,3,BG,1.04,0.48,0.48,0.6,1,0.36,5,1,Bulgaria
10,Lydia-SARIMA,inc death,3,BG,1.74,1.83,1.83,1,1,0,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,3,BG,1.89,1.81,1.81,1,1,0,5,1,Bulgaria
10,ECDC-norrsken_blue,inc death,2,BG,3.12,1.25,1.23,0.6,1,0.54,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,2,BG,1.41,0.64,0.63,0.4,0.8,0.56,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,0.14,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,2,BG,1.09,0.52,0.51,0.4,1,0.44,5,1,Bulgaria
10,Lydia-SARIMA,inc death,2,BG,1.7,2.02,2.02,1,1,0.04,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,2,BG,1.84,2,2,1,1,0.04,5,1,Bulgaria
10,fjordhest-ensemble,inc death,2,BG,1.06,0.41,0.43,0.25,1,0.52,4,1,Bulgaria
10,ECDC-norrsken_blue,inc death,1,BG,2.45,1.56,1.56,0.4,1,0.66,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,1,BG,1.33,0.85,0.84,0.2,0.6,0.74,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,1,1,0.3,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,1,BG,1.08,0.64,0.64,0.4,1,0.54,5,1,Bulgaria
10,Lydia-SARIMA,inc death,1,BG,1.85,2.62,2.64,1,1,0.08,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,1,BG,1.93,2.62,2.64,1,1,0.08,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,1,BG,1.06,0.61,0.62,0.25,1,0.62,4,1,Bulgaria
10,fjordhest-ensemble,inc death,1,BG,1,0.57,0.56,0.4,1,0.52,5,1,Bulgaria
10,ECDC-norrsken_blue,inc death,4,BG,4.11,1.38,1.38,0.5,1,0.5,4,1,Bulgaria
10,ECDC-norrsken_green,inc death,4,BG,1.19,0.51,0.51,0.5,0.75,0.48,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.05,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,4,BG,1,0.53,0.53,0.5,1,0.35,4,1,Bulgaria
10,ECDC-norrsken_blue,inc case,3,CZ,1.73,1.82,1.82,0.2,0.6,0.8,5,1,Czechia
10,ECDC-norrsken_green,inc case,3,CZ,1.72,2.08,2.08,0,0.4,0.9,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,1,0.6,1,0.5,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,3,CZ,1.49,1.45,1.45,0,0.6,0.84,5,1,Czechia
10,Lydia-SARIMA,inc case,3,CZ,0.81,1.15,1.15,1,1,0.18,5,1,Czechia
10,Lydia-simpleARIMA,inc case,3,CZ,0.83,1.17,1.17,1,1,0.18,5,1,Czechia
10,ECDC-norrsken_blue,inc case,2,CZ,1.56,1.49,1.57,0.4,0.8,0.68,5,1,Czechia
10,ECDC-norrsken_green,inc case,2,CZ,1.48,1.57,1.71,0,0.4,0.9,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,1,0.8,1,0.5,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,2,CZ,1.53,1.27,1.33,0.2,0.8,0.7,5,1,Czechia
10,Lydia-SARIMA,inc case,2,CZ,1.59,1.76,1.64,1,1,0.18,5,1,Czechia
10,Lydia-simpleARIMA,inc case,2,CZ,1.59,1.76,1.64,1,1,0.2,5,1,Czechia
10,fjordhest-ensemble,inc case,2,CZ,1.81,1.67,1.61,0.25,0.5,0.7,4,1,Czechia
10,ECDC-norrsken_blue,inc case,1,CZ,1.66,1.38,1.4,0.6,1,0.56,5,1,Czechia
10,ECDC-norrsken_green,inc case,1,CZ,1.32,1.13,1.13,0.2,0.4,0.78,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,0.6,1,0.42,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,1,CZ,1.51,1.14,1.15,0.6,1,0.54,5,1,Czechia
10,Lydia-SARIMA,inc case,1,CZ,4.03,3.43,3.44,1,1,0.1,5,1,Czechia
10,Lydia-simpleARIMA,inc case,1,CZ,3.99,3.43,3.44,1,1,0.1,5,1,Czechia
10,epiforecasts-tsensemble,inc case,1,CZ,2.02,1.47,1.37,0.5,1,0.45,4,1,Czechia
10,fjordhest-ensemble,inc case,1,CZ,2.62,2.09,2.17,0.2,0.8,0.74,5,1,Czechia
10,ECDC-norrsken_blue,inc case,4,CZ,1.84,2.02,2.02,0,0.5,0.88,4,1,Czechia
10,ECDC-norrsken_green,inc case,4,CZ,1.92,2.42,2.42,0,0.25,0.98,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,1,0.5,1,0.52,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,4,CZ,1.52,1.59,1.59,0,0.5,0.9,4,1,Czechia
10,ECDC-norrsken_blue,inc death,1,CZ,1.84,1.66,1.62,0.6,0.8,0.46,5,1,Czechia
10,ECDC-norrsken_green,inc death,1,CZ,2.11,2.12,2.04,0.2,0.2,0.76,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,0.4,1,0.26,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,1,CZ,1.36,1.28,1.24,0.6,0.8,0.48,5,1,Czechia
10,epiforecasts-tsensemble,inc death,1,CZ,1.81,1.55,1.78,0.25,0.75,0.78,4,1,Czechia
10,fjordhest-ensemble,inc death,1,CZ,0.93,0.93,0.89,0.6,0.6,0.48,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,1,0.38,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,3,CZ,1.23,1.08,1.08,0.2,0.8,0.7,5,1,Czechia
10,Lydia-SARIMA,inc death,3,CZ,1.11,1.62,1.62,1,1,0.06,5,1,Czechia
10,Lydia-simpleARIMA,inc death,3,CZ,1.18,1.65,1.65,1,1,0.08,5,1,Czechia
10,ECDC-norrsken_blue,inc death,2,CZ,1.52,1.44,1.43,0.25,1,0.62,4,1,Czechia
10,ECDC-norrsken_green,inc death,2,CZ,2.25,2.15,2.13,0,0.25,0.98,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,0.8,1,0.38,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,2,CZ,1.36,1.24,1.22,0.2,1,0.66,5,1,Czechia
10,Lydia-SARIMA,inc death,2,CZ,2.03,2.02,2.06,1,1,0.12,5,1,Czechia
10,Lydia-simpleARIMA,inc death,2,CZ,1.96,1.99,2.03,1,1,0.12,5,1,Czechia
10,fjordhest-ensemble,inc death,2,CZ,1.29,1.21,1.2,0,0.5,0.88,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,1,0.38,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,4,CZ,1.06,1.05,1.05,0,1,0.9,4,1,Czechia
10,ECDC-norrsken_green,inc hosp,3,CZ,1.26,1.54,1.59,0,0,1,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,3,CZ,1,1,1,0.33,1,0.62,6,1,Czechia
10,Lydia-SARIMA,inc hosp,3,CZ,1.23,1.16,1.15,0.33,1,0.57,6,1,Czechia
10,Lydia-simpleARIMA,inc hosp,3,CZ,1.23,1.16,1.14,0.33,1,0.57,6,1,Czechia
10,ECDC-norrsken_green,inc hosp,1,CZ,1.48,1.65,1.52,0,0,1,6,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,0.67,1,0.48,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,1,CZ,1.24,1.21,1.26,0.6,1,0.52,5,1,Czechia
10,epiforecasts-tsensemble,inc hosp,1,CZ,1.41,1.34,1.4,0.6,1,0.44,5,1,Czechia
10,ECDC-norrsken_green,inc hosp,2,CZ,1.18,1.42,1.4,0,0.2,0.98,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,2,CZ,1,1,1,0.5,1,0.55,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,2,CZ,1.14,1.16,1.24,0.4,1,0.66,5,1,Czechia
10,Lydia-SARIMA,inc hosp,2,CZ,1.39,1.3,1.22,0.5,1,0.55,6,1,Czechia
10,Lydia-simpleARIMA,inc hosp,2,CZ,1.37,1.29,1.21,0.5,1,0.53,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,2,CZ,1.24,1.32,1.42,0.4,0.8,0.68,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,DK,1,1,1,1,1,0.26,5,1,Denmark
10,Lydia-SARIMA,inc case,3,DK,5.19,3.03,3.03,1,1,0.26,5,1,Denmark
10,Lydia-simpleARIMA,inc case,3,DK,5.16,3.04,3.04,1,1,0.26,5,1,Denmark
10,EuroCOVIDhub-baseline,inc case,2,DK,1,1,1,1,1,0.34,5,1,Denmark
10,Lydia-SARIMA,inc case,2,DK,4.41,2.9,2.9,1,1,0.24,5,1,Denmark
10,Lydia-simpleARIMA,inc case,2,DK,4.42,2.92,2.92,1,1,0.24,5,1,Denmark
10,EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,0.4,1,0.54,5,1,Denmark
10,Lydia-SARIMA,inc death,3,DK,1.78,1.88,1.88,0.4,1,0.64,5,1,Denmark
10,Lydia-simpleARIMA,inc death,3,DK,1.77,1.89,1.89,0.4,1,0.64,5,1,Denmark
10,EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,0.2,1,0.62,5,1,Denmark
10,Lydia-SARIMA,inc death,2,DK,2.15,2.47,2.47,0.2,0.6,0.78,5,1,Denmark
10,Lydia-simpleARIMA,inc death,2,DK,2.17,2.48,2.48,0.2,0.6,0.78,5,1,Denmark
10,EuroCOVIDhub-baseline,inc case,3,EE,1,1,1,0.8,1,0.44,5,1,Estonia
10,Lydia-SARIMA,inc case,3,EE,2.81,2.68,2.68,1,1,0.24,5,1,Estonia
10,Lydia-simpleARIMA,inc case,3,EE,2.97,2.73,2.73,1,1,0.26,5,1,Estonia
10,EuroCOVIDhub-baseline,inc case,2,EE,1,1,1,0.6,1,0.48,5,1,Estonia
10,Lydia-SARIMA,inc case,2,EE,2.74,2.86,2.86,1,1,0.2,5,1,Estonia
10,Lydia-simpleARIMA,inc case,2,EE,2.86,2.88,2.88,1,1,0.22,5,1,Estonia
10,ECDC-norrsken_blue,inc case,1,EE,0.57,0.61,0.61,0.75,1,0.42,4,1,Estonia
10,ECDC-norrsken_green,inc case,1,EE,0.71,0.54,0.54,0,0.75,0.9,4,1,Estonia
10,EuroCOVIDhub-baseline,inc case,1,EE,1,1,1,0.2,1,0.62,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc case,1,EE,0.73,0.59,0.59,0,1,0.6,4,1,Estonia
10,epiforecasts-tsensemble,inc case,1,EE,1.39,0.93,0.93,0,1,0.78,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,3,EE,1,1,1,0.4,1,0.54,5,1,Estonia
10,Lydia-SARIMA,inc death,3,EE,1.05,1.05,1.05,0.6,1,0.4,5,1,Estonia
10,Lydia-simpleARIMA,inc death,3,EE,1.03,1.05,1.05,0.8,1,0.38,5,1,Estonia
10,EuroCOVIDhub-baseline,inc death,2,EE,1,1,1,0.6,1,0.48,5,1,Estonia
10,Lydia-SARIMA,inc death,2,EE,1,1.06,1.06,0.6,1,0.32,5,1,Estonia
10,Lydia-simpleARIMA,inc death,2,EE,1.04,1.06,1.06,0.6,1,0.32,5,1,Estonia
10,ECDC-norrsken_blue,inc death,1,EE,1.44,1.5,1.5,0.5,1,0.5,4,1,Estonia
10,ECDC-norrsken_green,inc death,1,EE,0.89,1,1,0.25,0.75,0.35,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,1,EE,1,1,1,0.4,1,0.42,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc death,1,EE,1.22,0.83,0.83,0.75,1,0.28,4,1,Estonia
10,epiforecasts-tsensemble,inc death,1,EE,1.22,1.17,1.17,0.75,1,0.38,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,3,FI,1,1,1,1,1,-0.13,6,1,Finland
10,Lydia-SARIMA,inc death,3,FI,8.69,4.81,4.81,0.67,1,0.57,6,1,Finland
10,Lydia-simpleARIMA,inc death,3,FI,8.59,4.78,4.78,0.67,1,0.58,6,1,Finland
10,ECDC-norrsken_blue,inc case,3,GR,1.55,1.58,1.58,0.2,0.8,0.82,5,1,Greece
10,ECDC-norrsken_green,inc case,3,GR,1.68,2.01,2.01,0,0.2,0.98,5,1,Greece
10,EuroCOVIDhub-baseline,inc case,3,GR,1,1,1,0.2,1,0.68,5,1,Greece
10,EuroCOVIDhub-ensemble,inc case,3,GR,1.27,1.39,1.39,0,0.6,0.94,5,1,Greece
10,Lydia-SARIMA,inc case,3,GR,0.73,1.01,1.01,1,1,0.24,5,1,Greece
10,Lydia-simpleARIMA,inc case,3,GR,0.73,1,1,1,1,0.24,5,1,Greece
10,ECDC-norrsken_blue,inc case,2,GR,1.23,1.25,1.27,0.2,0.6,0.74,5,1,Greece
10,ECDC-norrsken_green,inc case,2,GR,1.51,1.77,1.78,0,0.4,0.96,5,1,Greece
10,EuroCOVIDhub-baseline,inc case,2,GR,1,1,1,0.2,1,0.74,5,1,Greece
10,EuroCOVIDhub-ensemble,inc case,2,GR,1.16,1.25,1.26,0,0.4,0.9,5,1,Greece
10,Lydia-SARIMA,inc case,2,GR,0.81,1.04,1.06,1,1,0.24,5,1,Greece
10,Lydia-simpleARIMA,inc case,2,GR,0.81,1.04,1.06,1,1,0.24,5,1,Greece
10,fjordhest-ensemble,inc case,2,GR,1.07,1.24,1.16,0,0.25,0.92,4,1,Greece
10,ECDC-norrsken_blue,inc case,1,GR,1.09,1.01,1.03,0.4,0.8,0.7,5,1,Greece
10,ECDC-norrsken_green,inc case,1,GR,1.52,1.68,1.69,0,0,1,5,1,Greece
10,EuroCOVIDhub-baseline,inc case,1,GR,1,1,1,0.2,1,0.78,5,1,Greece
10,EuroCOVIDhub-ensemble,inc case,1,GR,1.13,1.19,1.19,0.2,0.6,0.82,5,1,Greece
10,Lydia-SARIMA,inc case,1,GR,0.87,1.09,1.09,1,1,0.22,5,1,Greece
10,Lydia-simpleARIMA,inc case,1,GR,0.85,1.1,1.09,1,1,0.22,5,1,Greece
10,epiforecasts-tsensemble,inc case,1,GR,1.28,1.3,1.27,0,0.75,0.85,4,1,Greece
10,fjordhest-ensemble,inc case,1,GR,1.05,1.14,1.13,0.2,0.4,0.72,5,1,Greece
10,ECDC-norrsken_blue,inc case,4,GR,1.8,1.93,1.93,0,0.75,0.92,4,1,Greece
10,ECDC-norrsken_green,inc case,4,GR,1.81,2.33,2.33,0,0,1,4,1,Greece
10,EuroCOVIDhub-baseline,inc case,4,GR,1,1,1,0,1,0.72,4,1,Greece
10,EuroCOVIDhub-ensemble,inc case,4,GR,1.32,1.55,1.55,0,0.5,0.95,4,1,Greece
10,EuroCOVIDhub-baseline,inc death,3,GR,1,1,1,0.4,1,0.02,5,1,Greece
10,EuroCOVIDhub-ensemble,inc death,3,GR,1.04,1.01,1.01,0.2,1,-0.04,5,1,Greece
10,Lydia-SARIMA,inc death,3,GR,0.98,1.04,1.04,1,1,-0.1,5,1,Greece
10,Lydia-simpleARIMA,inc death,3,GR,0.96,1.05,1.05,1,1,-0.1,5,1,Greece
10,EuroCOVIDhub-baseline,inc death,2,GR,1,1,1,0.4,1,0.08,5,1,Greece
10,EuroCOVIDhub-ensemble,inc death,2,GR,1.23,1.35,1.35,0.2,0.6,0.18,5,1,Greece
10,Lydia-SARIMA,inc death,2,GR,1.03,1.07,1.06,0.8,1,-0.04,5,1,Greece
10,Lydia-simpleARIMA,inc death,2,GR,1.01,1.07,1.06,0.8,1,-0.02,5,1,Greece
10,fjordhest-ensemble,inc death,2,GR,1.13,1.3,1.31,0,0.5,0.45,4,1,Greece
10,EuroCOVIDhub-baseline,inc death,1,GR,1,1,1,0.2,1,0.3,5,1,Greece
10,EuroCOVIDhub-ensemble,inc death,1,GR,1.3,1.41,1.37,0.2,0.8,0.34,5,1,Greece
10,epiforecasts-tsensemble,inc death,1,GR,2.11,2.58,2.72,0.25,0.5,0.58,4,1,Greece
10,fjordhest-ensemble,inc death,1,GR,1.2,1.42,1.4,0.2,0.6,0.34,5,1,Greece
10,EuroCOVIDhub-baseline,inc death,4,GR,1,1,1,1,1,0.05,4,1,Greece
10,EuroCOVIDhub-ensemble,inc death,4,GR,0.96,0.79,0.79,0.5,1,-0.05,4,1,Greece
10,EuroCOVIDhub-baseline,inc case,3,HU,1,1,1,1,1,0.32,5,1,Hungary
10,Lydia-SARIMA,inc case,3,HU,1.04,1.54,1.54,1,1,0.14,5,1,Hungary
10,Lydia-simpleARIMA,inc case,3,HU,1.02,1.52,1.52,1,1,0.14,5,1,Hungary
10,EuroCOVIDhub-baseline,inc case,2,HU,1,1,1,1,1,0.36,5,1,Hungary
10,Lydia-SARIMA,inc case,2,HU,1.27,1.72,1.72,1,1,0.14,5,1,Hungary
10,Lydia-simpleARIMA,inc case,2,HU,1.24,1.7,1.7,1,1,0.16,5,1,Hungary
10,ECDC-norrsken_blue,inc case,1,HU,1.4,0.95,1.06,0.75,1,0.5,4,1,Hungary
