weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,epiforecasts-EpiNow2,inc case,2,Overall,0.28,0.1,0.14,0.53,0.82,-0.16,91,20,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.66,0.29,0.27,0.88,0.97,0.08,106,22,NA
10,fjordhest-ensemble,inc case,2,Overall,0.44,0.16,0.15,0.77,1,0.33,65,13,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.44,0.21,0.19,0.81,1,0.01,106,22,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.33,0.1,0.09,0.34,0.83,0.08,106,22,NA
10,ECDC-soca_simplex,inc case,1,Overall,0.76,0.25,0.22,0.28,0.58,0.59,96,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.9,1,0.26,118,25,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.39,0.15,0.14,0.88,0.99,0.12,106,22,NA
10,Lydia-SARIMA,inc case,1,Overall,4.61,3.36,6.17,1,1,0.11,81,18,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.59,0.28,0.27,0.92,0.99,0.03,105,22,NA
10,fjordhest-ensemble,inc case,1,Overall,0.49,0.15,0.14,0.67,0.97,0.37,66,14,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.94,1,0.19,94,20,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.98,0.65,0.64,0.56,0.94,0.49,64,15,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,0.65,0.49,0.53,0.47,0.8,0.46,49,17,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.58,1.07,1.04,0.52,0.87,0.48,67,15,NA
10,fjordhest-ensemble,inc death,4,Overall,0.75,0.47,0.46,0.57,0.92,0.47,60,12,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.96,1,0.16,93,20,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.94,0.58,0.57,0.65,0.97,0.39,60,14,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,0.58,0.35,0.39,0.38,0.84,0.36,37,14,NA
10,epiforecasts-tsensemble,inc death,3,Overall,1.73,1.01,0.96,0.65,0.91,0.37,65,15,NA
10,fjordhest-ensemble,inc death,3,Overall,0.7,0.4,0.39,0.65,0.93,0.37,60,12,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.95,1,0.13,92,20,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.99,0.56,0.57,0.75,1,0.32,57,12,NA
10,epiforecasts-tsensemble,inc death,2,Overall,1.57,0.79,0.79,0.71,0.98,0.26,63,14,NA
10,fjordhest-ensemble,inc death,2,Overall,0.8,0.4,0.39,0.73,1,0.27,60,12,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.92,1,0.12,90,20,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.9,0.54,0.55,0.79,1,0.24,56,12,NA
10,epiforecasts-tsensemble,inc death,1,Overall,1.37,0.71,0.73,0.79,1,0.12,62,14,NA
10,fjordhest-ensemble,inc death,1,Overall,0.75,0.41,0.39,0.85,1,0.17,61,13,NA
10,ECDC-norrsken_green,inc hosp,4,Overall,0.81,0.69,0.63,0.14,0.43,0.77,7,2,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.57,1,0.42,14,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.9,0.76,0.74,0.91,1,0.29,11,2,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,0.96,0.93,1.06,0.79,0.86,0.26,14,3,NA
10,ECDC-norrsken_green,inc hosp,1,Overall,0.52,0.21,0.16,0.29,0.86,0.41,7,2,NA
10,ECDC-soca_simplex,inc hosp,1,Overall,0.69,0.32,0.37,0.18,0.91,0.47,11,2,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.86,1,0.29,14,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.58,0.43,0.45,1,1,0.13,11,2,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,0.45,0.41,0.43,0.92,1,0.02,13,3,NA
10,ECDC-soca_simplex,inc hosp,3,Overall,1.15,0.71,0.57,0,0.29,0.93,7,2,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.79,1,0.35,14,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,0.79,0.63,0.64,1,1,0.23,11,2,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,0.71,0.68,0.84,0.93,0.93,0.11,14,3,NA
10,ECDC-soca_simplex,inc hosp,2,Overall,0.82,0.49,0.45,0.11,0.56,0.84,9,2,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.71,1,0.32,14,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.51,0.47,0.52,1,1,0.23,10,2,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,0.38,0.44,0.42,0.92,1,0.05,13,3,NA
10,ECDC-norrsken_blue,inc case,4,BE,1.05,0.44,0.44,0.4,1,0.48,5,1,Belgium
10,ECDC-norrsken_green,inc case,4,BE,0.93,0.33,0.33,0,0.4,0.86,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,0.18,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,0.77,0.27,0.27,0.4,1,0.52,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,4,BE,0.33,0.11,0.11,0.2,1,0.6,5,1,Belgium
10,epiforecasts-tsensemble,inc case,4,BE,0.78,0.23,0.23,0.4,1,0.46,5,1,Belgium
10,ECDC-norrsken_blue,inc case,3,BE,0.83,0.37,0.37,0.6,1,0.28,5,1,Belgium
10,ECDC-norrsken_green,inc case,3,BE,0.78,0.29,0.29,0.4,0.6,0.76,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,0.16,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,3,BE,0.59,0.22,0.22,0.6,1,0.4,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,3,BE,0.3,0.1,0.1,0.4,1,0.46,5,1,Belgium
10,epiforecasts-tsensemble,inc case,3,BE,0.59,0.19,0.19,0.6,1,0.32,5,1,Belgium
10,ECDC-norrsken_blue,inc case,2,BE,0.46,0.27,0.3,0.8,1,0.12,5,1,Belgium
10,ECDC-norrsken_green,inc case,2,BE,0.48,0.18,0.22,0.4,0.8,0.64,5,1,Belgium
10,ECDC-soca_simplex,inc case,2,BE,0.57,0.16,0.09,0,0.5,0.95,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,0.2,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,2,BE,0.41,0.17,0.19,0.8,1,0.26,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,0.3,0.1,0.11,0.6,1,0.24,5,1,Belgium
10,epiforecasts-tsensemble,inc case,2,BE,0.39,0.17,0.18,0.8,1,0.2,5,1,Belgium
10,ECDC-norrsken_blue,inc case,1,BE,0.18,0.18,0.18,0.8,1,-0.12,5,1,Belgium
10,ECDC-norrsken_green,inc case,1,BE,0.22,0.08,0.08,0.4,1,0.44,5,1,Belgium
10,ECDC-soca_simplex,inc case,1,BE,0.27,0.13,0.13,0.6,0.6,0.48,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,1,0.28,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,0.26,0.13,0.13,1,1,0.14,5,1,Belgium
10,Lydia-SARIMA,inc case,1,BE,1.35,5.89,6.17,1,1,0.1,4,1,Belgium
10,epiforecasts-tsensemble,inc case,1,BE,0.27,0.15,0.15,1,1,0.04,5,1,Belgium
10,ECDC-norrsken_blue,inc case,4,BG,1.21,0.73,0.73,0.4,1,0.58,5,1,Bulgaria
10,ECDC-norrsken_green,inc case,4,BG,1.69,0.95,0.95,0,0.4,0.88,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.2,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,4,BG,0.91,0.48,0.48,0.6,0.8,0.6,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,4,BG,0.48,0.26,0.26,0.4,0.6,0.36,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,4,BG,1.13,0.56,0.56,0.6,0.8,0.64,5,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,0.58,0.29,0.29,0.6,0.6,0.54,5,1,Bulgaria
10,ECDC-norrsken_blue,inc case,3,BG,1.21,0.64,0.64,0.6,1,0.36,5,1,Bulgaria
10,ECDC-norrsken_green,inc case,3,BG,1.65,0.82,0.82,0,0.6,0.6,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,0.18,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,3,BG,0.81,0.38,0.38,0.8,0.8,0.42,5,1,Bulgaria
10,Lydia-SARIMA,inc case,3,BG,1.29,2.25,2.25,1,1,0.1,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,3,BG,1.19,2.26,2.26,1,1,0.1,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,3,BG,0.34,0.16,0.16,0.4,0.6,-0.02,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,3,BG,1.04,0.41,0.41,0.8,0.8,0.42,5,1,Bulgaria
10,fjordhest-ensemble,inc case,3,BG,0.55,0.26,0.26,0.8,0.8,0.34,5,1,Bulgaria
10,ECDC-norrsken_blue,inc case,2,BG,1.01,0.53,0.58,0.8,1,0.14,5,1,Bulgaria
10,ECDC-norrsken_green,inc case,2,BG,1.18,0.52,0.65,0.2,0.8,0.46,5,1,Bulgaria
10,ECDC-soca_simplex,inc case,2,BG,1.17,0.45,0.3,0,0.25,0.95,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,0.2,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,2,BG,0.67,0.25,0.26,0.8,1,0.24,5,1,Bulgaria
10,Lydia-SARIMA,inc case,2,BG,1.75,2.6,2.59,1,1,0.1,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,2,BG,0.3,0.12,0.12,0.2,0.6,-0.26,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,2,BG,0.93,0.31,0.32,0.8,1,0.3,5,1,Bulgaria
10,fjordhest-ensemble,inc case,2,BG,0.44,0.16,0.17,0.6,1,0.28,5,1,Bulgaria
10,ECDC-norrsken_blue,inc case,1,BG,0.4,0.32,0.32,0.6,1,-0.12,5,1,Bulgaria
10,ECDC-norrsken_green,inc case,1,BG,0.42,0.2,0.2,0.4,0.8,0.18,5,1,Bulgaria
10,ECDC-soca_simplex,inc case,1,BG,0.76,0.38,0.38,0.4,0.8,0.6,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,0.8,1,0.26,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,1,BG,0.57,0.24,0.24,0.8,1,0.16,5,1,Bulgaria
10,Lydia-SARIMA,inc case,1,BG,1.31,3.32,3.32,1,1,0.06,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,1,BG,0.81,0.36,0.36,0.8,1,0.22,5,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,0.53,0.2,0.2,0.6,1,0.34,5,1,Bulgaria
10,ECDC-norrsken_blue,inc death,4,BG,3.56,1.1,1.1,0.2,1,0.7,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,4,BG,1.74,0.6,0.6,0.4,0.4,0.72,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.1,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,4,BG,1.19,0.35,0.35,0.4,1,0.48,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,4,BG,0.93,0.27,0.27,0.2,0.8,0.4,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,4,BG,1.22,0.31,0.31,0.4,1,0.48,5,1,Bulgaria
10,fjordhest-ensemble,inc death,4,BG,1.26,0.31,0.31,0.4,1,0.36,5,1,Bulgaria
10,ECDC-norrsken_blue,inc death,3,BG,2.35,0.86,0.86,0.4,1,0.56,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,3,BG,1.17,0.41,0.41,0.4,0.6,0.58,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,0.04,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,3,BG,1.17,0.31,0.31,0.4,1,0.36,5,1,Bulgaria
10,Lydia-SARIMA,inc death,3,BG,0.57,1.94,1.94,1,1,0,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,3,BG,0.7,1.94,1.94,1,1,0,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,3,BG,1.09,0.31,0.31,0,0.6,0.24,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,3,BG,1.17,0.31,0.31,0.6,1,0.26,5,1,Bulgaria
10,fjordhest-ensemble,inc death,3,BG,1.13,0.29,0.29,0.6,1,0.24,5,1,Bulgaria
10,ECDC-norrsken_blue,inc death,2,BG,3.43,1.19,1.19,0.2,1,0.58,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,2,BG,1.45,0.55,0.56,0.2,0.4,0.72,5,1,Bulgaria
10,ECDC-soca_simplex,inc death,2,BG,0.84,0.41,0.36,0.25,0.5,-0.28,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,0.04,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,2,BG,1.16,0.34,0.34,0.6,1,0.24,5,1,Bulgaria
10,Lydia-SARIMA,inc death,2,BG,0.36,2.23,2.22,1,1,-0.06,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,2,BG,1.11,0.37,0.38,0.2,0.6,0,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,2,BG,1.09,0.3,0.31,0.4,1,0.06,5,1,Bulgaria
10,fjordhest-ensemble,inc death,2,BG,1.07,0.26,0.28,0.8,1,0.1,5,1,Bulgaria
10,ECDC-norrsken_blue,inc death,1,BG,2.46,1.44,1.44,0.4,1,0.48,5,1,Bulgaria
10,ECDC-norrsken_green,inc death,1,BG,0.85,0.62,0.62,0.4,0.6,0.64,5,1,Bulgaria
10,ECDC-soca_simplex,inc death,1,BG,0.85,0.5,0.5,0.2,0.6,-0.08,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,1,1,-0.02,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,1,BG,1,0.44,0.44,0.6,1,0.12,5,1,Bulgaria
10,Lydia-SARIMA,inc death,1,BG,0.69,3.19,3.19,1,1,-0.02,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,1,BG,0.92,0.44,0.44,0.6,1,-0.1,5,1,Bulgaria
10,fjordhest-ensemble,inc death,1,BG,0.77,0.31,0.31,1,1,-0.08,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,CY,1,1,1,0,1,0.78,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,3,CY,0.04,0.04,0.04,0,0.25,-0.98,4,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,2,CY,1,1,1,0,1,0.9,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,2,CY,0.04,0.04,0.04,0,0.4,-0.96,5,1,Cyprus
10,ECDC-norrsken_blue,inc case,4,CZ,1.59,0.66,0.66,0,1,0.66,5,1,Czechia
10,ECDC-norrsken_green,inc case,4,CZ,0.63,0.23,0.23,0.2,0.4,0.76,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,1,1,1,0.14,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,4,CZ,0.61,0.22,0.22,1,1,0.26,5,1,Czechia
10,fjordhest-ensemble,inc case,4,CZ,0.17,0.09,0.09,1,1,0.18,5,1,Czechia
10,ECDC-norrsken_blue,inc case,3,CZ,1.14,0.45,0.45,0.2,1,0.5,5,1,Czechia
10,ECDC-norrsken_green,inc case,3,CZ,0.51,0.19,0.19,0.4,0.6,0.66,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,1,1,1,0.16,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,3,CZ,0.53,0.17,0.17,1,1,0.24,5,1,Czechia
10,fjordhest-ensemble,inc case,3,CZ,0.18,0.08,0.08,1,1,0.14,5,1,Czechia
10,ECDC-norrsken_blue,inc case,2,CZ,0.77,0.29,0.3,0.6,1,0.4,5,1,Czechia
10,ECDC-norrsken_green,inc case,2,CZ,0.28,0.1,0.13,0.6,0.8,0.42,5,1,Czechia
10,ECDC-soca_simplex,inc case,2,CZ,0.31,0.13,0.09,0,0.25,0.98,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,1,1,1,0.18,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,2,CZ,0.33,0.1,0.11,1,1,0.2,5,1,Czechia
10,fjordhest-ensemble,inc case,2,CZ,0.12,0.06,0.06,0.8,1,0.1,5,1,Czechia
10,ECDC-norrsken_blue,inc case,1,CZ,0.39,0.15,0.15,0.8,1,0.28,5,1,Czechia
10,ECDC-norrsken_green,inc case,1,CZ,0.11,0.04,0.04,0.6,0.8,0.36,5,1,Czechia
10,ECDC-soca_simplex,inc case,1,CZ,0.21,0.08,0.08,0.2,0.6,0.84,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,1,1,0.2,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,1,CZ,0.21,0.05,0.05,0.8,1,0.24,5,1,Czechia
10,fjordhest-ensemble,inc case,1,CZ,0.13,0.04,0.04,0.6,1,0.48,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,1,0.12,5,1,Czechia
10,fjordhest-ensemble,inc death,4,CZ,0.63,0.27,0.27,1,1,0.22,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,1,0.1,5,1,Czechia
10,fjordhest-ensemble,inc death,3,CZ,0.45,0.21,0.21,1,1,0.18,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,1,1,0.14,5,1,Czechia
10,fjordhest-ensemble,inc death,2,CZ,0.26,0.16,0.16,1,1,0.14,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,1,1,0.18,5,1,Czechia
10,fjordhest-ensemble,inc death,1,CZ,0.26,0.13,0.13,1,1,0.08,5,1,Czechia
10,ECDC-norrsken_green,inc hosp,4,CZ,0.62,0.42,0.42,0.17,0.5,0.73,6,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,4,CZ,1,1,1,1,1,0.18,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,4,CZ,0.86,0.55,0.55,1,1,0.23,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,4,CZ,0.75,0.6,0.6,1,1,0.15,6,1,Czechia
10,ECDC-norrsken_green,inc hosp,3,CZ,0.61,0.32,0.42,0.33,0.67,0.67,6,1,Czechia
10,ECDC-soca_simplex,inc hosp,3,CZ,1.05,0.48,0.33,0,0.5,0.88,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,3,CZ,1,1,1,1,1,0.15,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,3,CZ,0.84,0.46,0.49,1,1,0.22,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,3,CZ,0.89,0.52,0.53,1,1,0.12,6,1,Czechia
10,ECDC-norrsken_green,inc hosp,2,CZ,0.72,0.29,0.36,0.17,0.67,0.67,6,1,Czechia
10,ECDC-soca_simplex,inc hosp,2,CZ,0.75,0.27,0.21,0.2,0.6,0.78,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,2,CZ,1,1,1,1,1,0.15,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,2,CZ,0.68,0.36,0.37,1,1,0.17,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,2,CZ,0.65,0.42,0.42,1,1,0.08,6,1,Czechia
10,ECDC-norrsken_green,inc hosp,1,CZ,0.43,0.13,0.13,0.33,0.83,0.63,6,1,Czechia
10,ECDC-soca_simplex,inc hosp,1,CZ,0.53,0.16,0.16,0.17,1,0.53,6,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,1,1,0.15,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,1,CZ,0.55,0.3,0.3,1,1,0.15,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,1,CZ,0.52,0.37,0.37,1,1,0.02,6,1,Czechia
10,ECDC-norrsken_blue,inc case,4,EE,0.51,0.27,0.27,1,1,0.2,5,1,Estonia
10,ECDC-norrsken_green,inc case,4,EE,0.35,0.1,0.1,0,1,0.1,5,1,Estonia
10,EuroCOVIDhub-baseline,inc case,4,EE,1,1,1,1,1,0.14,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc case,4,EE,0.45,0.15,0.15,1,1,0.12,5,1,Estonia
10,epiforecasts-EpiNow2,inc case,4,EE,0.18,0.06,0.06,0.4,0.6,-0.66,5,1,Estonia
10,epiforecasts-tsensemble,inc case,4,EE,0.89,0.2,0.2,0.4,1,-0.06,5,1,Estonia
10,ECDC-norrsken_blue,inc case,3,EE,0.77,0.28,0.29,0.8,1,0.18,5,1,Estonia
10,ECDC-norrsken_green,inc case,3,EE,0.58,0.14,0.14,0,1,0.16,5,1,Estonia
10,EuroCOVIDhub-baseline,inc case,3,EE,1,1,1,1,1,0.18,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc case,3,EE,0.54,0.14,0.15,1,1,-0.02,5,1,Estonia
10,Lydia-SARIMA,inc case,3,EE,17.08,4.97,4.47,1,1,0.2,4,1,Estonia
10,Lydia-simpleARIMA,inc case,3,EE,17.53,5.04,4.53,1,1,0.2,4,1,Estonia
10,epiforecasts-EpiNow2,inc case,3,EE,0.32,0.08,0.08,0.4,0.8,-0.68,5,1,Estonia
10,epiforecasts-tsensemble,inc case,3,EE,0.88,0.16,0.19,0.8,1,-0.16,5,1,Estonia
10,ECDC-norrsken_blue,inc case,2,EE,1.07,0.26,0.27,0.8,1,-0.04,5,1,Estonia
10,ECDC-norrsken_green,inc case,2,EE,0.7,0.13,0.15,0.4,1,-0.16,5,1,Estonia
10,ECDC-soca_simplex,inc case,2,EE,0.78,0.17,0.14,0.5,0.75,0.55,4,1,Estonia
10,EuroCOVIDhub-baseline,inc case,2,EE,1,1,1,1,1,0.18,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc case,2,EE,0.52,0.12,0.13,1,1,-0.14,5,1,Estonia
10,Lydia-SARIMA,inc case,2,EE,20.62,5.22,5.21,1,1,0.2,5,1,Estonia
10,epiforecasts-EpiNow2,inc case,2,EE,0.63,0.11,0.11,0.2,0.8,-0.8,5,1,Estonia
10,epiforecasts-tsensemble,inc case,2,EE,0.89,0.15,0.15,1,1,-0.22,5,1,Estonia
10,ECDC-norrsken_blue,inc case,1,EE,1.19,0.34,0.34,0.8,1,-0.08,5,1,Estonia
10,ECDC-norrsken_green,inc case,1,EE,0.72,0.17,0.17,0,0.8,-0.24,5,1,Estonia
10,ECDC-soca_simplex,inc case,1,EE,0.54,0.17,0.17,0.4,0.6,0.56,5,1,Estonia
10,EuroCOVIDhub-baseline,inc case,1,EE,1,1,1,1,1,0.26,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc case,1,EE,0.76,0.2,0.2,0.8,1,-0.14,5,1,Estonia
10,Lydia-SARIMA,inc case,1,EE,20.98,7.9,7.9,1,1,0.2,5,1,Estonia
10,epiforecasts-tsensemble,inc case,1,EE,1.02,0.26,0.26,1,1,-0.14,5,1,Estonia
10,ECDC-norrsken_blue,inc death,4,EE,2.58,1.58,1.58,0.4,1,0.64,5,1,Estonia
10,ECDC-norrsken_green,inc death,4,EE,0.75,0.58,0.58,0.6,0.8,0.5,5,1,Estonia
10,EuroCOVIDhub-baseline,inc death,4,EE,1,1,1,1,1,0.14,5,1,Estonia
10,EuroCOVIDhub-ensemble,inc death,4,EE,1.08,0.75,0.75,0.6,1,0.4,5,1,Estonia
10,epiforecasts-EpiNow2,inc death,4,EE,0.58,0.33,0.33,0.8,1,0.18,5,1,Estonia
10,epiforecasts-tsensemble,inc death,4,EE,1.08,0.67,0.67,0.8,1,0.36,5,1,Estonia
10,ECDC-norrsken_blue,inc death,3,EE,4.24,1.48,1.5,0.4,1,0.66,5,1,Estonia
10,ECDC-norrsken_green,inc death,3,EE,1.39,0.7,0.7,0.6,0.8,0.58,5,1,Estonia
10,EuroCOVIDhub-baseline,inc death,3,EE,1,1,1,1,1,0.08,5,1,Estonia
