weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.4,NA,0.78,1,NA,80,29,NA
10,DSMPG-bayes,inc case,2,Overall,1.03,0.85,0.5,0.95,0.22,189,25,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.26,0.84,0.19,317,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.82,0.69,0.51,0.93,0.2,317,32,NA
10,IEM_Health-CovidProject,inc case,2,Overall,1.19,1.08,0.33,0.8,0.29,317,32,NA
10,ILM-EKF,inc case,2,Overall,1.05,0.87,0.44,0.93,0.17,317,32,NA
10,LANL-GrowthRate,inc case,2,Overall,0.74,0.68,0.58,0.94,-0.1,317,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.43,0.68,0.52,0.92,0.32,62,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.88,NA,0.32,0.67,NA,317,32,NA
10,UMass-SemiMech,inc case,2,Overall,0.92,0.95,0.5,0.92,0.22,218,32,NA
10,USC-SIkJalpha,inc case,2,Overall,0.87,0.94,0.42,0.59,0.14,317,32,NA
10,UVA-Ensemble,inc case,2,Overall,1.53,NA,0.25,0.49,NA,289,32,NA
10,bisop-seirfilterlite,inc case,2,Overall,1.12,0.96,0.25,0.79,0,84,28,NA
10,epiforecasts-EpiExpert,inc case,2,Overall,0.89,0.88,0.28,0.73,0.24,165,32,NA
10,epiforecasts-EpiExpert_Rt,inc case,2,Overall,0.6,0.78,0.36,0.78,0.33,55,19,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.95,0.89,0.46,0.87,0.14,316,32,NA
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.39,NA,0.79,1,NA,104,29,NA
10,DSMPG-bayes,inc case,1,Overall,0.89,0.68,0.5,0.92,0.26,210,25,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.2,0.92,0.25,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.75,0.64,0.66,0.97,0.16,318,32,NA
10,IEM_Health-CovidProject,inc case,1,Overall,1.19,1,0.44,0.92,0.3,318,32,NA
10,ILM-EKF,inc case,1,Overall,0.94,0.77,0.5,0.94,0.16,318,32,NA
10,LANL-GrowthRate,inc case,1,Overall,0.93,0.83,0.66,0.95,-0.23,318,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.38,0.64,0.53,0.89,0.26,94,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,0.93,0.84,0.33,0.74,0.17,318,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.83,NA,NA,NA,NA,254,32,NA
10,UMass-SemiMech,inc case,1,Overall,1.03,1.06,0.57,0.94,0.14,250,32,NA
10,USC-SIkJalpha,inc case,1,Overall,0.98,1.02,0.5,0.61,0.18,318,32,NA
10,UVA-Ensemble,inc case,1,Overall,1.74,NA,0.31,0.64,NA,318,32,NA
10,bisop-seirfilterlite,inc case,1,Overall,1.6,1.2,0.27,0.71,0.06,84,28,NA
10,epiforecasts-EpiExpert,inc case,1,Overall,0.83,0.79,0.35,0.8,0.26,139,32,NA
10,epiforecasts-EpiExpert_Rt,inc case,1,Overall,0.68,0.82,0.57,0.91,0.16,56,19,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1,0.83,0.56,0.9,0.12,317,32,NA
10,DSMPG-bayes,inc case,3,Overall,1.41,1.29,0.49,NA,0.3,148,25,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.28,0.81,0.22,285,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.95,0.85,0.44,0.89,0.28,285,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.43,1.32,0.33,0.75,0.34,285,32,NA
10,ILM-EKF,inc case,3,Overall,1.31,1.18,0.45,0.88,0.22,285,32,NA
10,LANL-GrowthRate,inc case,3,Overall,0.76,0.7,0.52,0.88,0.03,285,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.93,NA,0.31,0.63,NA,285,32,NA
10,UMass-SemiMech,inc case,3,Overall,0.91,0.96,0.49,0.88,0.22,186,32,NA
10,USC-SIkJalpha,inc case,3,Overall,0.88,0.91,0.38,0.54,0.13,285,32,NA
10,UVA-Ensemble,inc case,3,Overall,1.29,NA,0.16,0.38,NA,225,32,NA
10,bisop-seirfilterlite,inc case,3,Overall,1.18,1.08,0.4,0.85,-0,84,28,NA
10,epiforecasts-EpiExpert,inc case,3,Overall,0.92,0.91,0.27,0.7,0.27,149,32,NA
10,epiforecasts-EpiExpert_Rt,inc case,3,Overall,0.62,0.81,0.33,0.74,0.42,43,19,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.04,0.98,0.43,0.86,0.14,284,32,NA
10,DSMPG-bayes,inc case,4,Overall,1.7,1.57,0.45,NA,0.33,146,25,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.29,0.77,0.25,253,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.17,1.03,0.4,0.87,0.32,253,32,NA
10,IEM_Health-CovidProject,inc case,4,Overall,1.8,1.59,0.32,0.73,0.35,253,32,NA
10,ILM-EKF,inc case,4,Overall,1.75,1.52,0.43,0.87,0.27,253,32,NA
10,LANL-GrowthRate,inc case,4,Overall,0.83,0.72,0.45,0.85,0.15,253,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.9,NA,0.32,0.64,NA,253,32,NA
10,UMass-SemiMech,inc case,4,Overall,1.07,1.04,0.43,0.9,0.27,154,32,NA
10,USC-SIkJalpha,inc case,4,Overall,0.9,0.93,0.37,0.54,0.15,253,32,NA
10,UVA-Ensemble,inc case,4,Overall,1.22,NA,0.12,0.28,NA,161,32,NA
10,bisop-seirfilterlite,inc case,4,Overall,1.18,1.11,0.44,0.89,0.03,84,28,NA
10,epiforecasts-EpiExpert,inc case,4,Overall,0.96,0.92,0.26,0.69,0.33,133,32,NA
10,epiforecasts-EpiExpert_Rt,inc case,4,Overall,0.67,0.86,0.23,0.61,0.38,31,19,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.19,1.05,0.41,0.85,0.16,252,32,NA
10,LANL-GrowthRate,inc case,5,Overall,NA,NA,0.41,0.82,0.23,221,32,NA
10,USC-SIkJalpha,inc case,5,Overall,NA,NA,0.33,0.54,0.16,221,32,NA
10,BIOCOMSC-Gompertz,inc death,2,Overall,0.54,NA,0.62,0.95,NA,80,29,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.49,0.89,0.15,319,32,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.49,0.46,0.69,0.98,0.22,319,32,NA
10,IEM_Health-CovidProject,inc death,2,Overall,1.02,0.92,0.52,0.92,0.13,319,32,NA
10,ILM-EKF,inc death,2,Overall,0.75,0.67,0.78,0.99,0.21,319,32,NA
10,LANL-GrowthRate,inc death,2,Overall,0.63,0.53,0.39,0.88,-0.01,319,32,NA
10,MUNI-ARIMA,inc death,2,Overall,0.65,0.98,0.44,0.97,0.46,63,32,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.8,0.79,0.47,0.72,-0.06,319,32,NA
10,UMass-MechBayes,inc death,2,Overall,0.5,0.57,0.58,0.94,0.17,219,32,NA
10,UMass-SemiMech,inc death,2,Overall,0.63,0.75,0.58,0.88,0.27,219,32,NA
10,USC-SIkJalpha,inc death,2,Overall,0.67,0.66,0.5,0.66,0.31,319,32,NA
10,USyd-OneModelMan,inc death,2,Overall,0.76,NA,NA,NA,NA,223,32,NA
10,bisop-seirfilterlite,inc death,2,Overall,1.04,0.99,0.5,0.88,-0.22,84,28,NA
10,epiforecasts-EpiExpert,inc death,2,Overall,0.83,0.76,0.32,0.75,0.27,165,32,NA
10,epiforecasts-EpiExpert_Rt,inc death,2,Overall,0.52,0.68,0.47,0.84,0.41,55,19,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.89,0.79,0.47,0.89,0.35,317,32,NA
10,BIOCOMSC-Gompertz,inc death,1,Overall,0.59,NA,0.6,0.95,NA,101,29,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.34,0.94,0.16,319,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.56,0.59,0.75,0.98,0.15,319,32,NA
10,IEM_Health-CovidProject,inc death,1,Overall,0.94,0.92,0.6,0.94,0.12,319,32,NA
10,ILM-EKF,inc death,1,Overall,0.75,0.87,0.88,0.99,0.15,319,32,NA
10,Imperial-DeCa,inc death,1,Overall,0.97,1.24,0.24,0.45,-0.18,164,22,NA
10,Imperial-RtI0,inc death,1,Overall,1.03,1.17,0.35,0.6,0,164,22,NA
10,Imperial-sbkp,inc death,1,Overall,0.99,1.18,0.2,0.58,0.03,164,22,NA
10,LANL-GrowthRate,inc death,1,Overall,0.74,0.69,0.38,0.87,0,319,32,NA
10,MUNI-ARIMA,inc death,1,Overall,0.58,0.86,0.54,0.94,0.28,95,32,NA
10,RobertWalraven-ESG,inc death,1,Overall,0.82,0.81,0.47,0.79,0,319,32,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,0.79,NA,NA,NA,NA,255,32,NA
10,UMass-MechBayes,inc death,1,Overall,0.72,0.79,0.61,0.94,0.12,251,32,NA
10,UMass-SemiMech,inc death,1,Overall,0.82,0.98,0.63,0.91,0.15,251,32,NA
10,USC-SIkJalpha,inc death,1,Overall,0.75,0.94,0.49,0.62,0.25,319,32,NA
10,USyd-OneModelMan,inc death,1,Overall,0.72,NA,NA,NA,NA,255,32,NA
10,bisop-seirfilterlite,inc death,1,Overall,1.94,1.76,0.38,0.77,-0.21,84,28,NA
10,epiforecasts-EpiExpert,inc death,1,Overall,0.88,0.82,0.39,0.78,0.21,138,32,NA
10,epiforecasts-EpiExpert_Rt,inc death,1,Overall,0.71,0.86,0.55,0.95,0.27,56,19,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,0.99,0.95,0.59,0.93,0.23,317,32,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.51,0.85,0.15,287,32,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.53,0.47,0.63,0.97,0.27,287,32,NA
10,IEM_Health-CovidProject,inc death,3,Overall,1.16,1.03,0.48,0.91,0.14,287,32,NA
10,ILM-EKF,inc death,3,Overall,0.9,0.73,0.69,0.98,0.27,287,32,NA
10,LANL-GrowthRate,inc death,3,Overall,0.64,0.53,0.39,0.86,0,287,32,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.86,0.89,0.43,0.7,-0.12,287,32,NA
10,UMass-MechBayes,inc death,3,Overall,0.56,0.54,0.58,0.97,0.21,187,32,NA
10,UMass-SemiMech,inc death,3,Overall,0.71,0.68,0.51,0.91,0.35,187,32,NA
10,USC-SIkJalpha,inc death,3,Overall,0.71,0.69,0.43,0.61,0.37,287,32,NA
10,USyd-OneModelMan,inc death,3,Overall,0.95,NA,NA,NA,NA,191,32,NA
10,bisop-seirfilterlite,inc death,3,Overall,0.8,0.65,0.43,0.95,-0.12,84,28,NA
10,epiforecasts-EpiExpert,inc death,3,Overall,0.79,0.75,0.29,0.76,0.28,151,32,NA
10,epiforecasts-EpiExpert_Rt,inc death,3,Overall,0.56,0.68,0.28,0.74,0.54,43,19,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,1.03,0.87,0.45,0.9,0.38,285,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.56,0.82,0.17,255,32,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.64,0.55,0.6,0.95,0.32,255,32,NA
10,IEM_Health-CovidProject,inc death,4,Overall,1.39,1.21,0.44,0.91,0.12,255,32,NA
10,ILM-EKF,inc death,4,Overall,1.23,0.95,0.62,0.98,0.33,255,32,NA
10,LANL-GrowthRate,inc death,4,Overall,0.64,0.5,0.43,0.85,0.02,255,32,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.93,0.96,0.41,0.67,-0.14,255,32,NA
10,UMass-MechBayes,inc death,4,Overall,0.7,0.63,0.59,0.96,0.26,155,32,NA
10,UMass-SemiMech,inc death,4,Overall,0.83,0.76,0.46,0.89,0.44,155,32,NA
10,USC-SIkJalpha,inc death,4,Overall,0.71,0.67,0.45,0.64,0.36,255,32,NA
10,USyd-OneModelMan,inc death,4,Overall,1.16,NA,NA,NA,NA,159,32,NA
10,bisop-seirfilterlite,inc death,4,Overall,0.79,0.66,0.46,0.96,0.04,84,28,NA
10,epiforecasts-EpiExpert,inc death,4,Overall,0.86,0.8,0.27,0.76,0.27,135,32,NA
10,epiforecasts-EpiExpert_Rt,inc death,4,Overall,0.58,0.74,0.29,0.68,0.57,31,19,NA
