weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.97,1,0.14,144,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.8,0.48,0.47,0.72,0.99,0.28,144,30,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.25,0.71,0.65,0.33,0.71,0.18,139,30,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.02,0.55,0.54,0.4,0.76,0.46,142,29,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,0.7,0.48,0.48,0.7,0.99,0.21,137,29,NA
10,fjordhest-ensemble,inc case,4,Overall,0.76,0.48,0.55,0.63,0.97,0.32,98,20,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.98,1,0.15,142,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.71,0.44,0.44,0.73,0.99,0.25,142,30,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.09,0.62,0.58,0.34,0.7,0.12,138,30,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.94,0.51,0.51,0.42,0.8,0.43,137,29,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,0.62,0.42,0.41,0.71,1,0.2,136,28,NA
10,fjordhest-ensemble,inc case,3,Overall,0.76,0.49,0.55,0.67,0.98,0.29,97,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,1,1,0.16,141,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.66,0.42,0.42,0.78,1,0.21,141,30,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.91,0.48,0.44,0.35,0.78,0.05,137,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.87,0.47,0.46,0.51,0.82,0.38,131,29,NA
10,fjordhest-ensemble,inc case,2,Overall,0.7,0.44,0.48,0.67,1,0.26,94,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.93,1,0.22,143,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.77,0.45,0.44,0.76,1,0.2,140,30,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.95,0.48,0.45,0.39,0.85,-0.03,140,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.89,0.49,0.48,0.48,0.88,0.34,130,29,NA
10,fjordhest-ensemble,inc case,1,Overall,1.06,0.56,0.64,0.67,1,0.21,93,20,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.95,1,0.06,113,26,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.94,0.71,0.74,0.88,0.99,0.05,113,26,NA
10,fjordhest-ensemble,inc death,4,Overall,1.23,0.67,0.65,0.52,0.93,-0.03,82,18,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.95,1,0.07,108,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.06,0.73,0.74,0.77,1,0.05,108,26,NA
10,fjordhest-ensemble,inc death,3,Overall,1.28,0.76,0.75,0.49,0.92,-0,79,18,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.94,1,0.09,108,26,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.96,0.71,0.71,0.76,1,0.05,108,26,NA
10,fjordhest-ensemble,inc death,2,Overall,1.22,0.77,0.76,0.51,0.95,0.01,78,18,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.9,1,0.07,114,26,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,1.12,0.77,0.78,0.81,0.99,0.06,109,26,NA
10,fjordhest-ensemble,inc death,1,Overall,1.5,1.01,1,0.58,0.89,-0.04,80,18,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.63,1,0.35,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.78,0.68,0.68,0.55,0.97,0.37,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,0.64,0.62,0.62,0.4,0.79,0.25,86,14,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.02,0.91,0.91,0.29,0.83,0.48,86,14,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.67,1,0.33,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,0.73,0.67,0.67,0.6,0.97,0.33,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,3,Overall,0.71,0.64,0.64,0.42,0.78,0.16,86,14,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,0.94,0.83,0.83,0.33,0.86,0.43,84,14,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.72,1,0.3,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.75,0.69,0.69,0.59,0.98,0.29,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,0.72,0.63,0.63,0.48,0.86,0.06,86,14,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,0.88,0.79,0.79,0.43,0.85,0.37,84,14,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.74,1,0.28,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.65,0.66,0.69,0.69,0.97,0.25,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.64,0.58,0.64,0.49,0.9,-0.01,86,14,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,0.75,0.78,0.81,0.54,0.88,0.33,84,14,NA
10,fjordhest-ensemble,inc hosp,1,Overall,0.67,0.64,0.53,0.64,0.94,0.03,33,10,NA
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,1,0.6,1,0.44,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,0.71,0.72,0.72,0.6,1,0.56,5,1,Austria
10,epiforecasts-tsensemble,inc case,4,AT,0.8,0.86,0.86,0.6,0.6,0.2,5,1,Austria
10,epiforecasts-weeklygrowth,inc case,4,AT,0.46,0.55,0.55,0.6,1,0.58,5,1,Austria
10,fjordhest-ensemble,inc case,4,AT,0.82,0.88,0.88,0.2,1,0.74,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,0.8,1,0.44,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.5,0.52,0.52,0.8,1,0.44,5,1,Austria
10,epiforecasts-tsensemble,inc case,3,AT,0.66,0.64,0.64,0.8,0.8,-0.04,5,1,Austria
10,epiforecasts-weeklygrowth,inc case,3,AT,0.43,0.48,0.48,0.6,1,0.52,5,1,Austria
10,fjordhest-ensemble,inc case,3,AT,0.68,0.7,0.7,0.4,1,0.58,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,1,1,1,0.38,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.41,0.44,0.44,1,1,0.34,5,1,Austria
10,epiforecasts-tsensemble,inc case,2,AT,0.42,0.39,0.39,1,1,-0.12,5,1,Austria
10,fjordhest-ensemble,inc case,2,AT,0.76,0.67,0.67,0.4,1,0.54,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,1,0.8,1,0.4,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.33,0.38,0.39,1,1,0.22,5,1,Austria
10,epiforecasts-EpiNow2,inc case,1,AT,0.23,0.15,0.15,0.25,1,-0.55,4,1,Austria
10,epiforecasts-tsensemble,inc case,1,AT,0.36,0.47,0.47,1,1,-0.04,5,1,Austria
10,fjordhest-ensemble,inc case,1,AT,0.57,0.49,0.5,0.6,1,0.3,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,1,0.3,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,4,AT,0.56,0.62,0.62,1,1,0.24,5,1,Austria
10,fjordhest-ensemble,inc death,4,AT,0.3,0.34,0.34,1,1,0.12,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,1,0.28,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,3,AT,0.59,0.59,0.59,1,1,0.2,5,1,Austria
10,fjordhest-ensemble,inc death,3,AT,0.37,0.31,0.31,1,1,-0.08,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,1,0.3,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,0.41,0.44,0.44,1,1,0.1,5,1,Austria
10,fjordhest-ensemble,inc death,2,AT,0.45,0.35,0.35,0.8,1,-0.08,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,1,0.3,5,1,Austria
