weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.49,NA,0.86,1,NA,124,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.27,0.89,0.54,294,31,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.75,0.61,0.53,0.91,0.21,294,31,NA
10,ILM-EKF,inc case,2,Overall,0.62,0.77,0.45,0.86,0.13,214,31,NA
10,JBUD-HMXK,inc case,2,Overall,0.99,0.88,NA,NA,0.28,259,28,NA
10,MUNI-ARIMA,inc case,2,Overall,0.88,0.87,0.31,0.78,0.36,294,31,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.91,0.86,0.53,0.85,-0.04,294,31,NA
10,USC-SIkJalpha,inc case,2,Overall,1.05,1.01,0.16,0.51,0.42,291,31,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.89,1.59,0.51,0.86,-0.06,294,31,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,0.88,0.79,0.54,0.96,0.28,294,31,NA
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.58,NA,0.85,1,NA,117,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.21,0.92,0.53,296,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.7,0.57,0.59,0.92,0.18,296,32,NA
10,ILM-EKF,inc case,1,Overall,0.53,0.58,0.48,0.86,0.11,223,32,NA
10,JBUD-HMXK,inc case,1,Overall,0.82,0.71,0.53,0.89,0.2,257,29,NA
10,MUNI-ARIMA,inc case,1,Overall,0.84,0.84,0.33,0.78,0.3,296,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,1.05,0.93,0.53,0.89,-0,296,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.89,0.91,0.72,0.93,0,296,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.03,0.9,0.15,0.63,0.42,293,32,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,3.34,4.71,0.55,0.89,-0.05,296,32,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.89,0.75,0.61,0.94,0.23,296,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.25,0.84,0.52,292,31,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.77,0.68,0.49,0.89,0.19,292,31,NA
10,IEM_Health-CovidProject,inc case,3,Overall,0.88,0.85,0.42,0.78,0.22,282,30,NA
10,JBUD-HMXK,inc case,3,Overall,1.3,1.18,NA,NA,0.33,260,28,NA
10,MUNI-ARIMA,inc case,3,Overall,0.89,0.96,0.27,0.78,0.46,263,31,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.89,0.82,0.53,0.85,-0.04,292,31,NA
10,USC-SIkJalpha,inc case,3,Overall,1.25,1.16,0.16,0.47,0.34,290,31,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.02,0.94,0.46,0.86,-0.09,292,31,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,0.95,0.89,0.49,0.96,0.3,292,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.22,0.78,0.53,291,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.83,0.73,0.49,0.85,0.19,291,32,NA
10,IEM_Health-CovidProject,inc case,4,Overall,0.95,0.9,0.42,0.78,0.2,281,31,NA
10,JBUD-HMXK,inc case,4,Overall,1.56,1.53,NA,NA,0.4,261,29,NA
10,MUNI-ARIMA,inc case,4,Overall,0.96,1.07,0.25,0.76,0.57,232,30,NA
