weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.76,1,0.12,169,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.81,0.72,0.71,0.69,0.97,0.11,169,30,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.26,1.03,0.97,0.42,0.86,0.13,114,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,1.14,0.94,0.94,0.31,0.72,0.27,115,29,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.76,0.64,0.62,0.66,0.96,0.07,113,30,NA
10,fjordhest-ensemble,inc case,1,Overall,0.96,0.93,1.02,0.6,0.87,0.1,90,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.88,1,0.12,141,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.81,0.77,0.75,0.7,0.96,0.13,141,30,NA
10,fjordhest-ensemble,inc case,2,Overall,0.99,0.96,0.98,0.55,0.86,0.13,71,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.9,1,0.12,112,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.79,0.8,0.79,0.72,0.96,0.11,112,30,NA
10,fjordhest-ensemble,inc case,3,Overall,1.04,0.98,0.99,0.55,0.84,0.13,51,22,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.83,1,-0.02,119,27,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,1.12,0.88,0.88,0.76,0.97,-0.11,119,27,NA
10,fjordhest-ensemble,inc death,1,Overall,1.36,1.18,1.17,0.43,0.81,-0.26,69,19,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.91,1,-0.02,99,27,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,1.1,0.82,0.84,0.84,0.99,-0.06,99,27,NA
10,fjordhest-ensemble,inc death,2,Overall,1.38,1.04,1.01,0.48,0.81,-0.23,54,19,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.96,1,-0.01,77,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.11,0.84,0.84,0.91,1,-0.03,77,26,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.57,0.98,-0.01,103,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.92,0.86,0.86,0.53,0.99,-0.04,90,14,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.87,0.91,0.91,0.53,0.91,0.02,55,14,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.13,1.05,1.04,0.4,0.8,0.02,85,14,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,0.84,0.79,0.79,0.73,1,-0,55,14,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.66,0.98,-0.02,89,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.95,0.84,0.84,0.61,0.97,0.02,76,14,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,1.08,0.97,0.97,0.39,0.8,-0.01,71,14,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.67,0.97,-0.02,75,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,0.9,0.81,0.81,0.56,0.97,0.04,62,14,NA
10,MUNI-ARIMA,inc hosp,3,Overall,1.02,0.95,0.96,0.58,0.94,0.16,69,14,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,1,0.93,0.92,0.47,0.81,-0,57,14,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.79,1,-0.01,61,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.87,0.82,0.82,0.62,0.98,0.05,48,14,NA
10,MUNI-ARIMA,inc hosp,4,Overall,1.03,1,1.02,0.73,0.96,0.21,55,14,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.04,0.88,0.86,0.36,0.84,-0.01,44,14,NA
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,1,0.17,1,0.83,6,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.82,0.81,0.83,0.17,1,0.77,6,1,Austria
10,epiforecasts-tsensemble,inc case,1,AT,1.03,1.11,1.11,0.25,0.25,0.72,4,1,Austria
10,epiforecasts-weeklygrowth,inc case,1,AT,0.65,0.61,0.62,0.25,1,0.7,4,1,Austria
10,fjordhest-ensemble,inc case,1,AT,0.85,0.78,0.75,0.4,0.8,0.54,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,1,0,1,0.78,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.9,0.89,0.9,0,1,0.8,5,1,Austria
10,fjordhest-ensemble,inc case,2,AT,0.87,0.86,0.85,0.25,0.75,0.55,4,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,0,1,0.72,4,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.97,0.96,0.96,0,1,0.8,4,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,1,0.18,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,1,AT,0.8,0.76,0.78,0.8,1,-0.08,5,1,Austria
10,fjordhest-ensemble,inc death,1,AT,0.93,0.65,0.64,0.25,1,-0.58,4,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,1,0.15,4,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,0.66,0.78,0.78,1,1,0.12,4,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,0.8,1,0.26,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,0.8,0.65,0.7,0.6,1,0.32,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,0.65,0.54,0.52,0.5,1,0.5,4,1,Belgium
10,epiforecasts-tsensemble,inc case,1,BE,1.19,1.16,1.13,0,0,1,4,1,Belgium
10,epiforecasts-weeklygrowth,inc case,1,BE,0.88,0.91,0.89,0.5,1,0.5,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,0.22,4,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,2,BE,0.91,0.77,0.77,0.5,1,0.38,4,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,1,BE,1,1,1,0,1,0.19,8,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,1,BE,0.86,0.84,0.8,0.43,1,0.26,7,1,Belgium
10,epiforecasts-EpiNow2,inc hosp,1,BE,1.24,1.5,1.55,0.5,0.75,0.5,4,1,Belgium
10,epiforecasts-tsensemble,inc hosp,1,BE,1,0.96,0.94,0,1,0.27,6,1,Belgium
10,epiforecasts-weeklygrowth,inc hosp,1,BE,0.64,0.64,0.67,0.5,1,0.42,4,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,2,BE,1,1,1,0.14,1,0.19,7,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,2,BE,0.78,0.82,0.82,0.33,1,0.45,6,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,3,BE,1,1,1,0.33,1,0.25,6,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,3,BE,0.94,0.92,0.92,0.4,1,0.6,5,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,4,BE,1,1,1,0.6,1,0.36,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,4,BE,1.14,0.98,0.98,0.25,1,0.68,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,1,1,-0.33,6,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,1,BG,1.09,0.79,0.84,1,1,-0.25,6,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,1,BG,1.96,0.74,0.72,0.75,1,0.05,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,1,BG,0.76,0.3,0.29,0.75,1,-0.42,4,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,2,1.26,1.23,1,1,-0.17,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,-0.2,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,2,BG,0.9,0.74,0.74,0.8,1,-0.22,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,-0.15,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,3,BG,1.05,0.72,0.72,1,1,-0.22,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,1,1,-0.1,6,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,1,BG,1.07,0.67,0.72,1,1,-0.12,6,1,Bulgaria
10,fjordhest-ensemble,inc death,1,BG,1.23,0.53,0.5,0.75,1,-0.32,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,-0.14,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,2,BG,1.05,0.75,0.75,1,1,-0.22,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,-0.1,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,3,BG,1,0.8,0.8,1,1,-0.15,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,CY,1,1,1,0.83,1,0.28,6,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,1,CY,1.16,0.62,0.74,0.83,1,0.13,6,1,Cyprus
10,epiforecasts-EpiNow2,inc case,1,CY,1.25,0.54,0.51,0.75,0.75,-0.4,4,1,Cyprus
10,epiforecasts-tsensemble,inc case,1,CY,1.3,0.49,0.46,0.5,1,0.4,4,1,Cyprus
10,epiforecasts-weeklygrowth,inc case,1,CY,1.3,0.73,0.69,1,1,-0.25,4,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,2,CY,1,1,1,0.8,1,0.24,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,2,CY,0.9,0.68,0.68,0.8,1,0.16,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,3,CY,1,1,1,1,1,0.28,4,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,3,CY,0.92,0.68,0.68,1,1,0.22,4,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,1,CY,1,1,1,1,1,-0,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,1,CY,1,1,1,1,1,-0.04,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,2,CY,1,1,1,1,1,0,4,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,2,CY,1,1,1,1,1,0,4,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,0.33,1,0.58,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,1,CZ,1.05,0.88,0.93,0.5,1,0.63,6,1,Czechia
10,epiforecasts-EpiNow2,inc case,1,CZ,1.56,1.3,1.24,0.25,1,0.78,4,1,Czechia
10,epiforecasts-tsensemble,inc case,1,CZ,1.19,1,0.96,0.25,1,0.78,4,1,Czechia
10,epiforecasts-weeklygrowth,inc case,1,CZ,0.62,0.54,0.52,0.5,1,0.42,4,1,Czechia
10,fjordhest-ensemble,inc case,1,CZ,1.11,0.88,0.96,0.4,1,0.68,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,1,1,1,0.46,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,2,CZ,1.14,0.95,0.96,0.4,1,0.66,5,1,Czechia
10,fjordhest-ensemble,inc case,2,CZ,1.29,1,1,0.25,1,0.72,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,1,1,1,0.4,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,3,CZ,1.15,0.97,0.97,0.5,1,0.65,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,1,1,0.14,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,1,CZ,0.55,0.57,0.61,1,1,0.18,5,1,Czechia
10,fjordhest-ensemble,inc death,1,CZ,0.54,0.4,0.38,0.5,1,0.5,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,1,1,0.15,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,2,CZ,0.87,0.69,0.69,1,1,0.22,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,0.86,1,0.21,7,1,Czechia
