weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.8,1,0.17,317,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.32,1.27,0.42,0.83,0.23,280,32,NA
10,USC-SIkJalpha,inc case,4,Overall,4.55,5.2,0.11,0.35,0.4,285,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.8,1,0.15,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.09,1.07,0.4,0.82,0.19,281,32,NA
10,ILM-EKF,inc case,3,Overall,1.33,1.27,0.29,0.69,0.17,307,32,NA
10,USC-SIkJalpha,inc case,3,Overall,2.78,3.19,0.11,0.38,0.32,285,32,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.76,1,0.15,320,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.92,0.82,0.4,0.83,0.17,283,32,NA
10,ILM-EKF,inc case,2,Overall,1.11,1.02,0.3,0.71,0.12,310,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.79,0.76,0.57,0.94,0.13,224,32,NA
10,USC-SIkJalpha,inc case,2,Overall,3.77,3.13,0.13,0.45,0.27,286,32,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.6,1.56,0.47,0.85,-0.29,125,32,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.62,1,0.16,320,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.79,0.68,0.42,0.9,0.06,283,32,NA
10,ILM-EKF,inc case,1,Overall,0.91,0.93,0.33,0.74,0.11,311,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.86,0.85,0.46,0.94,0.04,224,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.83,0.83,0.58,0.87,-0.09,320,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.25,1.28,0.2,0.58,0.06,285,32,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.8,1.72,0.51,0.87,-0.24,156,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.77,0.97,0.05,309,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.7,0.65,0.46,0.84,-0.07,217,31,NA
10,USC-SIkJalpha,inc death,4,Overall,0.71,0.69,0.27,0.42,-0.18,256,31,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.75,0.97,0.05,309,31,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.61,0.56,0.5,0.89,-0.09,217,31,NA
10,ILM-EKF,inc death,3,Overall,0.7,0.67,0.61,0.92,-0.02,302,31,NA
10,USC-SIkJalpha,inc death,3,Overall,0.75,0.75,0.26,0.42,-0.21,256,31,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.71,0.96,0.06,310,31,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.57,0.54,0.6,0.91,-0.07,217,31,NA
10,ILM-EKF,inc death,2,Overall,0.67,0.63,0.68,0.92,-0,305,31,NA
10,MUNI-ARIMA,inc death,2,Overall,1.02,0.93,0.47,0.86,0.09,217,31,NA
10,USC-SIkJalpha,inc death,2,Overall,0.76,0.76,0.3,0.48,-0.19,256,31,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,1.1,1.18,0.47,0.94,-0.23,116,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.56,0.94,0.08,311,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.69,0.65,0.59,0.92,0.02,217,32,NA
10,ILM-EKF,inc death,1,Overall,0.74,0.75,0.72,0.92,0.04,307,31,NA
10,MUNI-ARIMA,inc death,1,Overall,0.93,0.91,0.43,0.83,0.09,218,32,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,1.14,1.06,0.47,0.83,-0.09,311,32,NA
10,USC-SIkJalpha,inc death,1,Overall,1.01,1.03,0.29,0.48,-0.11,252,32,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.26,1.16,0.52,0.92,-0.19,146,32,NA
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.7,1,0.05,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,1.24,1.2,0.44,1,0.06,9,1,Austria
10,USC-SIkJalpha,inc case,4,AT,2.43,2.49,0.22,0.44,0.38,9,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.6,1,0.03,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.98,0.96,0.56,1,0.03,9,1,Austria
10,ILM-EKF,inc case,3,AT,1.45,1.44,0.2,0.8,-0.03,10,1,Austria
10,USC-SIkJalpha,inc case,3,AT,23.83,24.48,0.22,0.33,0.36,9,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.5,1,-0.04,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.78,0.81,0.56,0.89,0,9,1,Austria
10,ILM-EKF,inc case,2,AT,1.15,1.2,0.4,0.9,-0.03,10,1,Austria
10,MUNI-ARIMA,inc case,2,AT,0.59,0.67,0.71,1,-0.01,7,1,Austria
10,USC-SIkJalpha,inc case,2,AT,66.28,50.62,0,0.22,0.33,9,1,Austria
10,epiforecasts-EpiNow2,inc case,2,AT,1.5,1.62,0.25,0.75,-0.38,4,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.1,1,0.1,10,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,1,0.89,0.33,1,-0.11,9,1,Austria
10,ILM-EKF,inc case,1,AT,0.97,0.97,0.4,0.8,-0.03,10,1,Austria
10,MUNI-ARIMA,inc case,1,AT,1.19,1.2,0.14,0.86,-0.17,7,1,Austria
10,SDSC_ISG-TrendModel,inc case,1,AT,1.07,0.96,0.6,1,-0.18,10,1,Austria
10,USC-SIkJalpha,inc case,1,AT,3.88,3.34,0.22,0.44,0.21,9,1,Austria
10,epiforecasts-EpiNow2,inc case,1,AT,1.55,1.41,0.2,0.8,-0.38,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,0.9,1,0.02,10,1,Austria
10,USC-SIkJalpha,inc death,4,AT,0.91,1.04,0.22,0.44,-0.31,9,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.9,1,-0.01,10,1,Austria
10,ILM-EKF,inc death,3,AT,0.76,0.71,0.9,1,-0.23,10,1,Austria
10,USC-SIkJalpha,inc death,3,AT,1.23,1.11,0.22,0.33,-0.37,9,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,0.9,1,0.02,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,1.16,1.16,0.57,0.86,-0.19,7,1,Austria
10,ILM-EKF,inc death,2,AT,1.03,1.02,0.8,1,-0.07,10,1,Austria
10,MUNI-ARIMA,inc death,2,AT,1.77,1.66,0.43,0.86,0.14,7,1,Austria
10,USC-SIkJalpha,inc death,2,AT,0.79,0.87,0.44,0.67,-0.52,9,1,Austria
10,epiforecasts-EpiNow2,inc death,2,AT,1.61,1.61,0.25,0.75,0.08,4,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.2,1,-0.06,10,1,Austria
10,EuroCOVIDhub-ensemble,inc death,1,AT,0.75,0.81,0.43,0.86,0.07,7,1,Austria
10,ILM-EKF,inc death,1,AT,0.72,0.78,0.6,1,-0.02,10,1,Austria
10,MUNI-ARIMA,inc death,1,AT,1.13,1.34,0.14,0.43,0.03,7,1,Austria
10,SDSC_ISG-TrendModel,inc death,1,AT,1.43,1.54,0.1,0.7,-0.09,10,1,Austria
10,USC-SIkJalpha,inc death,1,AT,0.6,0.72,0.11,0.56,-0.28,9,1,Austria
10,epiforecasts-EpiNow2,inc death,1,AT,0.87,0.92,0.4,0.8,0.08,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,0.03,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,1.47,1.26,0.22,0.56,-0.02,9,1,Belgium
10,USC-SIkJalpha,inc case,4,BE,1.93,1.98,0.11,0.44,0.43,9,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,0.9,1,-0.01,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,3,BE,1.07,1.02,0.33,0.67,0.07,9,1,Belgium
10,ILM-EKF,inc case,3,BE,2.56,2.48,0.3,0.4,0.27,10,1,Belgium
10,Karlen-pypm,inc case,3,BE,1.1,1.11,0,0.25,-0.26,8,1,Belgium
10,USC-SIkJalpha,inc case,3,BE,1.39,1.51,0.22,0.33,0.2,9,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.8,1,-0.05,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,2,BE,1.07,0.98,0.22,0.56,0.01,9,1,Belgium
10,ILM-EKF,inc case,2,BE,2.49,2.48,0.3,0.4,0.1,10,1,Belgium
10,MUNI-ARIMA,inc case,2,BE,1.6,1.35,0,0.71,-0.61,7,1,Belgium
10,USC-SIkJalpha,inc case,2,BE,1.31,1.36,0,0.33,-0.07,9,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,1.5,1.21,0.25,0.5,-0.8,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.7,1,-0.02,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,0.8,0.82,0.22,0.78,-0.13,9,1,Belgium
10,ILM-EKF,inc case,1,BE,2.13,2.4,0.1,0.5,0.22,10,1,Belgium
10,MUNI-ARIMA,inc case,1,BE,0.87,0.99,0,0.86,-0.69,7,1,Belgium
10,SDSC_ISG-TrendModel,inc case,1,BE,1.33,1.58,0.1,0.3,-0.55,10,1,Belgium
10,USC-SIkJalpha,inc case,1,BE,1.02,1.12,0.11,0.44,-0.09,9,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,1.74,1.47,0.2,0.8,-0.76,5,1,Belgium
10,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.8,1,-0.02,10,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,3,BE,0.66,0.69,0.14,0.71,-0.03,7,1,Belgium
10,ILM-EKF,inc death,3,BE,2.02,2.27,0.2,0.6,0.1,10,1,Belgium
