weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,1,1,0.12,142,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.56,0.31,0.32,0.82,1,0.24,139,30,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.52,0.24,0.22,0.35,0.77,-0.02,139,30,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.67,0.32,0.32,0.51,0.83,0.4,129,29,NA
10,fjordhest-ensemble,inc case,4,Overall,0.63,0.36,0.39,0.67,0.99,0.37,91,20,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,1,1,0.14,142,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.52,0.31,0.31,0.78,1,0.24,138,29,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.43,0.18,0.17,0.38,0.78,-0.09,140,30,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.63,0.29,0.29,0.55,0.85,0.38,127,28,NA
10,fjordhest-ensemble,inc case,3,Overall,0.62,0.36,0.37,0.72,1,0.31,89,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.99,1,0.15,144,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.52,0.31,0.3,0.76,1,0.21,139,29,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.44,0.2,0.19,0.4,0.85,-0.13,142,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.68,0.32,0.3,0.59,0.9,0.33,126,28,NA
10,fjordhest-ensemble,inc case,2,Overall,0.56,0.34,0.37,0.73,1,0.24,88,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.97,1,0.2,146,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.64,0.32,0.3,0.8,1,0.21,137,29,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.56,0.28,0.27,0.46,0.87,-0.13,143,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.74,0.35,0.3,0.62,0.91,0.31,129,28,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,0.84,0.46,0.47,0.67,1,0.24,111,29,NA
10,fjordhest-ensemble,inc case,1,Overall,0.7,0.35,0.42,0.66,1,0.2,87,18,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.97,1,0.11,111,26,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.87,0.58,0.61,0.83,1,0.17,107,26,NA
10,fjordhest-ensemble,inc death,4,Overall,0.98,0.5,0.48,0.56,0.97,0.21,78,18,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.97,1,0.11,111,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.81,0.45,0.49,0.83,1,0.18,104,23,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,1.01,0.55,0.48,0.6,0.88,0.09,89,26,NA
10,epiforecasts-tsensemble,inc death,3,Overall,1.09,0.57,0.55,0.56,0.91,0.41,80,21,NA
10,fjordhest-ensemble,inc death,3,Overall,0.81,0.42,0.47,0.62,0.97,0.24,77,17,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.97,1,0.1,116,26,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.81,0.45,0.44,0.79,1,0.14,106,23,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,1,0.53,0.5,0.62,0.9,0.01,115,26,NA
10,epiforecasts-tsensemble,inc death,2,Overall,1.15,0.58,0.6,0.56,0.92,0.36,100,21,NA
10,fjordhest-ensemble,inc death,2,Overall,0.84,0.44,0.46,0.7,1,0.15,79,17,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.93,1,0.09,121,26,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.76,0.45,0.47,0.9,1,0.1,105,23,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,0.93,0.51,0.51,0.67,0.92,-0.05,120,26,NA
10,epiforecasts-tsensemble,inc death,1,Overall,1.17,0.63,0.71,0.64,0.93,0.33,99,21,NA
