weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.6,1,0.25,91,15,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.83,0.76,0.76,0.62,0.99,0.21,91,15,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.82,0.73,0.73,0.52,0.92,0.08,91,15,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.1,1.01,1.01,0.44,0.84,0.3,90,15,NA
10,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.14,1,0.26,7,1,Estonia
10,EuroCOVIDhub-ensemble,inc hosp,1,EE,1.09,1.14,1.14,0.43,0.86,0.26,7,1,Estonia
10,epiforecasts-EpiNow2,inc hosp,1,EE,1.18,1.24,1.24,0.43,0.86,0.33,7,1,Estonia
10,epiforecasts-tsensemble,inc hosp,1,EE,0.92,1.13,1.13,0.43,0.71,0.29,7,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.04,7,1,Greece
10,EuroCOVIDhub-ensemble,inc hosp,1,GR,1.07,0.67,0.67,0.71,1,0.06,7,1,Greece
10,epiforecasts-EpiNow2,inc hosp,1,GR,1.5,0.89,0.89,0.43,1,-0.07,7,1,Greece
10,epiforecasts-tsensemble,inc hosp,1,GR,1.02,0.61,0.61,0.43,0.86,0.23,7,1,Greece
10,EuroCOVIDhub-baseline,inc hosp,1,HU,1,1,1,0.57,1,0.39,7,1,Hungary
10,EuroCOVIDhub-ensemble,inc hosp,1,HU,0.72,0.97,0.97,0.71,1,0.26,7,1,Hungary
10,epiforecasts-EpiNow2,inc hosp,1,HU,1.15,1.31,1.31,0.57,1,0.37,7,1,Hungary
10,epiforecasts-tsensemble,inc hosp,1,HU,0.64,0.84,0.84,0.86,1,0.26,7,1,Hungary
10,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,1,1,0.09,7,1,Ireland
10,EuroCOVIDhub-ensemble,inc hosp,1,IE,1.04,0.86,0.86,0.86,1,-0.06,7,1,Ireland
10,epiforecasts-EpiNow2,inc hosp,1,IE,1.09,0.85,0.85,0.43,0.86,-0.43,7,1,Ireland
10,epiforecasts-tsensemble,inc hosp,1,IE,1.15,0.9,0.9,0.29,0.86,0.1,7,1,Ireland
10,EuroCOVIDhub-baseline,inc hosp,1,LV,1,1,1,0.43,1,0.06,7,1,Latvia
10,EuroCOVIDhub-ensemble,inc hosp,1,LV,1.06,1,1,0.29,1,0.2,7,1,Latvia
10,epiforecasts-EpiNow2,inc hosp,1,LV,1.06,1.02,1.02,0.29,0.86,0.26,7,1,Latvia
10,epiforecasts-tsensemble,inc hosp,1,LV,1.18,1.16,1.16,0.29,0.86,0.21,7,1,Latvia
10,EuroCOVIDhub-baseline,inc hosp,1,MT,1,1,1,0.57,1,0.04,7,1,Malta
10,EuroCOVIDhub-ensemble,inc hosp,1,MT,0.96,0.95,0.95,0.86,1,0.1,7,1,Malta
10,epiforecasts-EpiNow2,inc hosp,1,MT,0.78,0.89,0.89,0.86,1,0.14,7,1,Malta
10,epiforecasts-tsensemble,inc hosp,1,MT,0.96,0.95,0.95,0.57,1,0.33,7,1,Malta
10,EuroCOVIDhub-baseline,inc hosp,1,SK,1,1,1,0.43,1,0.59,7,1,Slovakia
10,EuroCOVIDhub-ensemble,inc hosp,1,SK,0.84,0.79,0.79,0.43,1,0.53,7,1,Slovakia
10,epiforecasts-EpiNow2,inc hosp,1,SK,0.27,0.37,0.37,0.86,1,0.13,7,1,Slovakia
10,epiforecasts-tsensemble,inc hosp,1,SK,1.05,1.2,1.2,0.14,0.57,0.81,7,1,Slovakia
52,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.61,0.99,0.09,158,15,NA
52,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.88,0.82,0.82,0.59,0.99,0.08,147,15,NA
52,epiforecasts-EpiNow2,inc hosp,1,Overall,0.84,0.83,0.83,0.54,0.92,0.05,106,15,NA
52,epiforecasts-tsensemble,inc hosp,1,Overall,1.07,0.98,0.98,0.44,0.85,0.16,137,15,NA
52,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.42,1,0.08,12,1,Estonia
52,EuroCOVIDhub-ensemble,inc hosp,1,EE,1.07,1.09,1.08,0.45,0.91,0.09,11,1,Estonia
52,epiforecasts-EpiNow2,inc hosp,1,EE,1.18,1.2,1.24,0.38,0.88,0.2,8,1,Estonia
52,epiforecasts-tsensemble,inc hosp,1,EE,0.91,1.06,1.04,0.45,0.82,0.13,11,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.07,12,1,Greece
52,EuroCOVIDhub-ensemble,inc hosp,1,GR,1.12,0.73,0.74,0.73,1,0.19,11,1,Greece
52,epiforecasts-EpiNow2,inc hosp,1,GR,1.47,0.89,0.85,0.5,1,-0.05,8,1,Greece
52,epiforecasts-tsensemble,inc hosp,1,GR,1.17,0.67,0.68,0.45,0.91,0.35,11,1,Greece
52,EuroCOVIDhub-baseline,inc hosp,1,HU,1,1,1,0.56,1,0.16,9,1,Hungary
52,EuroCOVIDhub-ensemble,inc hosp,1,HU,0.79,1,1,0.67,1,0.07,9,1,Hungary
52,epiforecasts-EpiNow2,inc hosp,1,HU,1.12,1.35,1.3,0.62,1,0.32,8,1,Hungary
52,epiforecasts-tsensemble,inc hosp,1,HU,0.77,0.97,1.01,0.67,0.89,0.02,9,1,Hungary
52,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,0.75,1,-0.14,12,1,Ireland
52,EuroCOVIDhub-ensemble,inc hosp,1,IE,1.03,0.97,0.98,0.64,1,-0.29,11,1,Ireland
52,epiforecasts-EpiNow2,inc hosp,1,IE,1.12,1.04,1.01,0.38,0.75,-0.5,8,1,Ireland
52,epiforecasts-tsensemble,inc hosp,1,IE,1.08,1.04,1.06,0.27,0.64,-0.22,11,1,Ireland
52,EuroCOVIDhub-baseline,inc hosp,1,LV,1,1,1,0.5,1,-0,12,1,Latvia
52,EuroCOVIDhub-ensemble,inc hosp,1,LV,1.02,0.97,0.98,0.27,1,0,11,1,Latvia
52,epiforecasts-EpiNow2,inc hosp,1,LV,1.04,1,1,0.25,0.88,0.3,8,1,Latvia
52,epiforecasts-tsensemble,inc hosp,1,LV,1.11,1.1,1.1,0.18,0.82,0,11,1,Latvia
52,EuroCOVIDhub-baseline,inc hosp,1,MT,1,1,1,0.67,1,0.1,12,1,Malta
52,EuroCOVIDhub-ensemble,inc hosp,1,MT,1.04,0.94,0.94,0.82,1,0.11,11,1,Malta
52,epiforecasts-EpiNow2,inc hosp,1,MT,0.91,0.95,0.96,0.75,1,0.21,8,1,Malta
52,epiforecasts-tsensemble,inc hosp,1,MT,1.12,1,1,0.55,1,0.23,11,1,Malta
52,EuroCOVIDhub-baseline,inc hosp,1,SK,1,1,1,0.55,1,0.25,11,1,Slovakia
52,EuroCOVIDhub-ensemble,inc hosp,1,SK,0.89,0.82,0.82,0.55,1,0.21,11,1,Slovakia
52,epiforecasts-EpiNow2,inc hosp,1,SK,0.37,0.44,0.44,0.88,1,0.17,8,1,Slovakia
52,epiforecasts-tsensemble,inc hosp,1,SK,1.09,1.13,1.15,0.27,0.73,0.35,11,1,Slovakia
