weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,4,Overall,1.29,1.31,0.35,0.84,0.15,262,32,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.81,1,0.14,311,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.32,1.32,0.44,0.83,0.18,276,32,NA
10,ILM-EKF,inc case,4,Overall,1.75,1.77,0.28,0.69,0.08,264,31,NA
10,AMM-EpiInvert,inc case,3,Overall,1.3,1.3,0.33,0.82,0.16,272,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.8,1,0.1,312,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.27,1.26,0.42,0.83,0.17,277,32,NA
10,ILM-EKF,inc case,3,Overall,1.45,1.47,0.29,0.69,0.04,266,32,NA
10,AMM-EpiInvert,inc case,2,Overall,1.01,1.01,0.32,0.84,0.14,276,32,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.72,1,0.1,314,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,1.02,1.03,0.41,0.83,0.15,278,32,NA
10,ILM-EKF,inc case,2,Overall,1.11,1.15,0.29,0.74,0.04,297,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.81,0.78,0.31,0.84,0.12,283,32,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.58,1,0.13,315,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.88,0.82,0.43,0.88,0.08,279,32,NA
10,ILM-EKF,inc case,1,Overall,0.92,0.99,0.35,0.77,0.09,300,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.96,1.01,0.57,0.86,-0.09,315,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.84,0.99,-0.03,308,31,NA
10,ILM-EKF,inc death,4,Overall,1.36,1.07,0.57,0.91,-0.15,260,30,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.81,1,-0.06,308,31,NA
10,ILM-EKF,inc death,3,Overall,0.93,0.83,0.64,0.92,-0.17,261,31,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.74,0.98,-0.05,308,31,NA
10,ILM-EKF,inc death,2,Overall,0.95,0.81,0.71,0.93,-0.12,292,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.6,0.94,0.01,308,31,NA
10,ILM-EKF,inc death,1,Overall,0.89,0.89,0.77,0.93,-0.03,295,31,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,1.2,1.12,0.5,0.84,-0.08,308,31,NA
10,AMM-EpiInvert,inc case,4,AT,1.04,1.06,0.3,1,0.14,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.7,1,0.23,10,1,Austria
10,ILM-EKF,inc case,4,AT,1.59,1.47,0.22,0.89,-0.01,9,1,Austria
10,AMM-EpiInvert,inc case,3,AT,1.1,1.02,0.3,1,0.15,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.6,1,0.19,10,1,Austria
10,ILM-EKF,inc case,3,AT,1.57,1.37,0.22,1,0.1,9,1,Austria
10,AMM-EpiInvert,inc case,2,AT,1.04,0.88,0.3,1,0.07,10,1,Austria
10,BIOCOMSC-Gompertz,inc case,2,AT,0.76,NA,0.9,1,NA,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0.7,1,0.1,10,1,Austria
10,ILM-EKF,inc case,2,AT,1.24,1.12,0.4,1,0.03,10,1,Austria
10,AMM-EpiInvert,inc case,1,AT,1.03,0.88,0.2,1,-0.06,10,1,Austria
10,BIOCOMSC-Gompertz,inc case,1,AT,0.73,NA,1,1,NA,10,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.2,1,0.14,10,1,Austria
10,ILM-EKF,inc case,1,AT,1.01,0.88,0.6,1,0.02,10,1,Austria
10,SDSC_ISG-TrendModel,inc case,1,AT,1.19,1.14,0.8,1,-0.17,10,1,Austria
10,BIOCOMSC-Gompertz,inc death,2,AT,5.88,NA,0.5,0.9,NA,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,-0.03,10,1,Austria
10,ILM-EKF,inc death,2,AT,1.17,0.82,1,1,-0.2,10,1,Austria
10,BIOCOMSC-Gompertz,inc death,1,AT,1.82,NA,0.3,0.9,NA,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,0.5,1,0.01,10,1,Austria
10,ILM-EKF,inc death,1,AT,0.82,0.84,0.9,1,-0.12,10,1,Austria
10,SDSC_ISG-TrendModel,inc death,1,AT,1.47,1.39,0.5,0.8,-0.08,10,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,-0.07,10,1,Austria
10,ILM-EKF,inc death,4,AT,1.3,0.69,0.67,1,-0.33,9,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,0.9,1,-0.05,10,1,Austria
10,ILM-EKF,inc death,3,AT,0.75,0.65,0.78,1,-0.26,9,1,Austria
10,AMM-EpiInvert,inc case,4,BE,1.37,1.11,0.1,0.8,0.04,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,0.07,10,1,Belgium
10,ILM-EKF,inc case,4,BE,1.4,1.27,0.11,0.33,-0.01,9,1,Belgium
10,AMM-EpiInvert,inc case,3,BE,1.53,1.18,0.2,0.7,0.15,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,-0.03,10,1,Belgium
10,ILM-EKF,inc case,3,BE,1.44,1.22,0.22,0.33,-0.32,9,1,Belgium
10,AMM-EpiInvert,inc case,2,BE,1.05,0.96,0.3,0.8,0.06,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,0.8,1,-0.06,10,1,Belgium
10,ILM-EKF,inc case,2,BE,1.43,1.41,0.2,0.3,-0.38,10,1,Belgium
10,AMM-EpiInvert,inc case,1,BE,0.57,0.61,0.4,0.9,0.12,10,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,0.7,1,0,10,1,Belgium
10,ILM-EKF,inc case,1,BE,1.4,1.6,0.1,0.5,-0.11,10,1,Belgium
10,SDSC_ISG-TrendModel,inc case,1,BE,1.07,1.22,0.1,0.3,-0.55,10,1,Belgium
10,EuroCOVIDhub-baseline,inc death,4,BE,1,1,0.9,1,-0.04,10,1,Belgium
10,ILM-EKF,inc death,4,BE,1.19,0.86,0.22,0.89,-0.23,9,1,Belgium
10,EuroCOVIDhub-baseline,inc death,3,BE,1,1,0.9,1,-0.09,10,1,Belgium
10,ILM-EKF,inc death,3,BE,0.92,0.77,0.22,0.89,-0.43,9,1,Belgium
10,EuroCOVIDhub-baseline,inc death,2,BE,1,1,0.6,1,-0.08,10,1,Belgium
10,ILM-EKF,inc death,2,BE,1.08,1.12,0.2,0.7,-0.27,10,1,Belgium
10,EuroCOVIDhub-baseline,inc death,1,BE,1,1,0.4,1,0.03,10,1,Belgium
10,ILM-EKF,inc death,1,BE,1.04,1.09,0.6,0.8,0.03,10,1,Belgium
10,SDSC_ISG-TrendModel,inc death,1,BE,0.83,1.1,0.3,0.6,-0.54,10,1,Belgium
10,AMM-EpiInvert,inc case,3,BG,0.86,0.42,0.3,1,0.01,10,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,0.2,10,1,Bulgaria
10,ILM-EKF,inc case,3,BG,0.72,0.3,0.44,1,-0.3,9,1,Bulgaria
10,AMM-EpiInvert,inc case,2,BG,1.06,0.49,0.1,1,-0.04,10,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,0.14,10,1,Bulgaria
10,ILM-EKF,inc case,2,BG,0.77,0.35,0.6,1,-0.18,10,1,Bulgaria
10,AMM-EpiInvert,inc case,1,BG,0.82,0.43,0.2,0.9,-0,10,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,1,0.2,10,1,Bulgaria
10,ILM-EKF,inc case,1,BG,0.88,0.45,0.6,1,-0.15,10,1,Bulgaria
10,SDSC_ISG-TrendModel,inc case,1,BG,0.69,0.4,0.8,1,-0.18,10,1,Bulgaria
10,AMM-EpiInvert,inc case,4,BG,0.82,0.49,0.33,1,0.1,9,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,0.22,10,1,Bulgaria
10,ILM-EKF,inc case,4,BG,0.78,0.41,0.33,1,-0.24,9,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,0.09,10,1,Bulgaria
10,ILM-EKF,inc death,4,BG,0.45,0.25,0.67,1,-0.19,9,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,0.09,10,1,Bulgaria
10,ILM-EKF,inc death,3,BG,0.42,0.26,0.78,1,-0.14,9,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,0.12,10,1,Bulgaria
10,ILM-EKF,inc death,2,BG,0.65,0.34,1,1,-0.14,10,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,1,0.04,10,1,Bulgaria
10,ILM-EKF,inc death,1,BG,0.68,0.58,1,1,-0.09,10,1,Bulgaria
10,SDSC_ISG-TrendModel,inc death,1,BG,1.24,0.79,0.7,0.9,0.05,10,1,Bulgaria
10,AMM-EpiInvert,inc case,4,CH,1.05,1.08,0.33,0.78,0.3,9,1,Switzerland
10,EuroCOVIDhub-baseline,inc case,4,CH,1,1,0.6,1,0.46,10,1,Switzerland
10,ILM-EKF,inc case,4,CH,1.52,1.52,0.33,0.67,0.33,9,1,Switzerland
10,AMM-EpiInvert,inc case,2,CH,0.95,0.92,0.5,0.8,0.35,10,1,Switzerland
10,EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.8,1,0.43,10,1,Switzerland
10,ILM-EKF,inc case,2,CH,0.93,0.82,0.5,0.7,0.23,10,1,Switzerland
10,AMM-EpiInvert,inc case,1,CH,1.04,0.92,0.6,0.8,0.19,10,1,Switzerland
10,EuroCOVIDhub-baseline,inc case,1,CH,1,1,0.5,1,0.39,10,1,Switzerland
10,ILM-EKF,inc case,1,CH,0.98,0.81,0.7,0.8,0.14,10,1,Switzerland
10,SDSC_ISG-TrendModel,inc case,1,CH,6.25,7.11,0,0,-1,10,1,Switzerland
10,AMM-EpiInvert,inc case,3,CH,1.07,1.06,0.44,0.67,0.39,9,1,Switzerland
10,EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.6,1,0.45,10,1,Switzerland
10,ILM-EKF,inc case,3,CH,0.93,0.86,0.44,0.67,0.26,9,1,Switzerland
10,EuroCOVIDhub-baseline,inc death,4,CH,1,1,1,1,0.01,10,1,Switzerland
10,ILM-EKF,inc death,4,CH,1.13,0.66,0.78,1,-0.13,9,1,Switzerland
10,EuroCOVIDhub-baseline,inc death,3,CH,1,1,0.9,1,-0.02,10,1,Switzerland
10,ILM-EKF,inc death,3,CH,0.89,0.65,0.89,1,-0.14,9,1,Switzerland
10,EuroCOVIDhub-baseline,inc death,2,CH,1,1,0.9,1,0,10,1,Switzerland
10,ILM-EKF,inc death,2,CH,0.82,0.78,0.7,1,-0.09,10,1,Switzerland
10,EuroCOVIDhub-baseline,inc death,1,CH,1,1,0.5,1,0.05,10,1,Switzerland
10,ILM-EKF,inc death,1,CH,0.86,1.14,0.7,1,-0.04,10,1,Switzerland
10,SDSC_ISG-TrendModel,inc death,1,CH,0.96,1.13,0.4,0.6,-0.39,10,1,Switzerland
10,AMM-EpiInvert,inc case,2,CY,1.4,1.11,0.25,1,0.2,8,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,2,CY,1,1,0.6,1,0.05,10,1,Cyprus
10,ILM-EKF,inc case,2,CY,1.5,1.09,0.3,1,0.14,10,1,Cyprus
10,AMM-EpiInvert,inc case,4,CY,1.63,1.09,0.67,1,0.12,6,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,4,CY,1,1,1,1,0.03,10,1,Cyprus
10,ILM-EKF,inc case,4,CY,2.1,1.25,0.67,1,0.28,9,1,Cyprus
10,AMM-EpiInvert,inc case,3,CY,1.31,0.91,0.71,1,0.06,7,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,3,CY,1,1,1,1,-0.05,10,1,Cyprus
10,ILM-EKF,inc case,3,CY,2.12,1.23,0.56,1,0.17,9,1,Cyprus
10,AMM-EpiInvert,inc case,1,CY,1.21,1.04,0.38,1,0.22,8,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,1,CY,1,1,0.4,1,0.22,10,1,Cyprus
10,ILM-EKF,inc case,1,CY,1.57,1.15,0.4,1,0.18,10,1,Cyprus
10,SDSC_ISG-TrendModel,inc case,1,CY,1.02,1.34,0.8,1,0,10,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,4,CY,1,1,1,1,-0.04,10,1,Cyprus
10,ILM-EKF,inc death,4,CY,1.3,1.24,0.67,1,0.09,9,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,3,CY,1,1,0.9,1,-0.03,10,1,Cyprus
10,ILM-EKF,inc death,3,CY,1.57,1.43,0.78,1,0.09,9,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,2,CY,1,1,0.9,1,-0.02,10,1,Cyprus
10,ILM-EKF,inc death,2,CY,1.23,1.29,0.9,1,0.03,10,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,1,CY,1,1,0.8,1,-0.02,10,1,Cyprus
10,ILM-EKF,inc death,1,CY,1.12,1.75,1,1,0.02,10,1,Cyprus
10,SDSC_ISG-TrendModel,inc death,1,CY,1.31,1.56,0.4,0.8,-0.2,10,1,Cyprus
10,AMM-EpiInvert,inc case,1,CZ,0.88,0.53,0,0.75,0.43,4,1,Czechia
10,BIOCOMSC-Gompertz,inc case,1,CZ,0.66,NA,0.4,1,NA,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0.86,1,0.36,7,1,Czechia
10,ILM-EKF,inc case,1,CZ,2.51,2.25,0.43,0.43,0.53,7,1,Czechia
10,SDSC_ISG-TrendModel,inc case,1,CZ,0.78,0.62,0.57,1,0.36,7,1,Czechia
10,BIOCOMSC-Gompertz,inc case,2,CZ,0.56,NA,1,1,NA,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0.83,1,0.38,6,1,Czechia
10,ILM-EKF,inc case,2,CZ,5.12,7.2,0.33,0.33,0.65,6,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,0.8,1,0.32,5,1,Czechia
10,ILM-EKF,inc case,3,CZ,14.07,14.44,0.2,0.2,0.72,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,0.75,1,0.35,4,1,Czechia
10,ILM-EKF,inc case,4,CZ,29.06,30.42,0,0,1,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,0.06,10,1,Czechia
10,ILM-EKF,inc death,4,CZ,13.3,8.75,0.11,0.67,-0.02,9,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,0.05,10,1,Czechia
10,ILM-EKF,inc death,3,CZ,7.45,4.42,0.44,0.78,-0.12,9,1,Czechia
10,BIOCOMSC-Gompertz,inc death,2,CZ,2.2,NA,0.67,1,NA,6,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0.9,1,0.06,10,1,Czechia
10,ILM-EKF,inc death,2,CZ,2.21,2.06,0.5,0.8,-0.07,10,1,Czechia
10,BIOCOMSC-Gompertz,inc death,1,CZ,0.96,NA,0.43,1,NA,7,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0.6,1,0.05,10,1,Czechia
10,ILM-EKF,inc death,1,CZ,1.4,1.38,0.6,0.9,-0,10,1,Czechia
