weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,4,Overall,0.94,0.85,0.85,0.42,0.91,0.61,77,21,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.81,0.77,0.77,0.12,0.52,0.81,77,21,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.89,1,0.28,88,22,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.83,0.67,0.68,0.21,0.88,0.66,80,22,NA
10,ECDC-norrsken_blue,inc case,3,Overall,0.62,0.58,0.57,0.62,0.98,0.48,80,22,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.54,0.51,0.5,0.14,0.55,0.8,80,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.9,1,0.28,88,22,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.67,0.53,0.52,0.4,0.89,0.6,82,22,NA
10,Lydia-SARIMA,inc case,3,Overall,1.77,1.81,1.83,1,1,0.19,88,22,NA
10,Lydia-simpleARIMA,inc case,3,Overall,1.75,1.8,1.82,1,1,0.19,88,22,NA
10,fjordhest-ensemble,inc case,3,Overall,0.73,0.61,0.63,0.21,0.75,0.74,52,13,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.52,0.49,0.46,0.61,0.98,0.46,83,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.54,0.49,0.46,0.1,0.51,0.85,83,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.92,1,0.32,88,22,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.58,0.46,0.44,0.49,0.88,0.56,85,22,NA
10,Lydia-SARIMA,inc case,2,Overall,1.76,1.88,1.98,1,1,0.17,79,22,NA
10,Lydia-simpleARIMA,inc case,2,Overall,1.76,1.88,1.98,1,1,0.17,79,22,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.24,1.12,1.15,0.26,0.84,0.64,77,20,NA
10,fjordhest-ensemble,inc case,2,Overall,0.58,0.48,0.49,0.31,0.85,0.66,52,13,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.61,0.53,0.49,0.58,0.99,0.47,84,22,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.71,0.58,0.53,0.11,0.39,0.86,84,22,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.77,1,0.4,88,22,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.54,0.42,0.39,0.5,0.95,0.53,86,22,NA
10,Lydia-SARIMA,inc case,1,Overall,1.92,2.17,2.43,1,1,0.13,73,22,NA
10,Lydia-simpleARIMA,inc case,1,Overall,1.9,2.18,2.43,1,1,0.14,73,22,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.47,0.37,0.36,0.51,0.87,0.22,79,22,NA
10,epiforecasts-tsensemble,inc case,1,Overall,1.31,1,1.03,0.46,0.91,0.5,80,22,NA
10,fjordhest-ensemble,inc case,1,Overall,0.56,0.43,0.42,0.46,0.94,0.56,52,13,NA
10,ECDC-norrsken_blue,inc death,4,Overall,3.04,2.2,2.23,0.41,1,0.55,29,9,NA
10,ECDC-norrsken_green,inc death,4,Overall,2.95,2.25,2.27,0.31,0.66,0.62,29,9,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.83,1,0.17,72,18,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.12,0.94,0.92,0.44,0.96,0.49,45,16,NA
10,ECDC-norrsken_blue,inc death,3,Overall,2.47,1.73,1.83,0.35,1,0.59,31,10,NA
10,ECDC-norrsken_green,inc death,3,Overall,2.81,2.08,2.21,0.23,0.55,0.72,31,10,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.79,1,0.21,72,18,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.11,0.9,0.85,0.39,0.92,0.57,49,16,NA
10,Lydia-SARIMA,inc death,3,Overall,1.29,1.56,1.56,0.83,1,0.23,72,18,NA
10,Lydia-simpleARIMA,inc death,3,Overall,1.29,1.56,1.57,0.83,1,0.23,72,18,NA
10,fjordhest-ensemble,inc death,3,Overall,0.89,0.78,0.74,0.27,0.79,0.6,48,12,NA
10,ECDC-norrsken_blue,inc death,2,Overall,2.28,1.75,1.79,0.38,1,0.63,32,10,NA
10,ECDC-norrsken_green,inc death,2,Overall,2.43,2.06,2.11,0.19,0.44,0.73,32,10,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.72,1,0.28,72,18,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,1.03,0.87,0.79,0.43,0.89,0.52,56,16,NA
10,Lydia-SARIMA,inc death,2,Overall,1.31,1.57,1.59,0.83,0.97,0.26,59,18,NA
10,Lydia-simpleARIMA,inc death,2,Overall,1.31,1.57,1.59,0.83,0.97,0.25,59,18,NA
10,epiforecasts-tsensemble,inc death,2,Overall,1.38,1.25,1.4,0.31,0.69,0.69,55,15,NA
10,fjordhest-ensemble,inc death,2,Overall,0.73,0.69,0.62,0.29,0.77,0.57,48,12,NA
10,ECDC-norrsken_blue,inc death,1,Overall,2.07,1.67,1.94,0.33,0.97,0.65,33,10,NA
10,ECDC-norrsken_green,inc death,1,Overall,1.94,1.71,2.06,0.15,0.39,0.84,33,10,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.64,1,0.31,72,18,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,1.13,0.95,0.87,0.46,0.91,0.49,56,16,NA
10,Lydia-SARIMA,inc death,1,Overall,1.62,1.85,1.84,0.8,0.96,0.27,46,18,NA
10,Lydia-simpleARIMA,inc death,1,Overall,1.63,1.84,1.84,0.8,0.96,0.27,46,18,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.01,0.97,0.79,0.51,0.9,0.34,49,16,NA
10,epiforecasts-tsensemble,inc death,1,Overall,1.8,1.62,1.8,0.38,0.76,0.65,55,14,NA
10,fjordhest-ensemble,inc death,1,Overall,0.76,0.71,0.63,0.44,0.81,0.48,48,12,NA
10,ECDC-norrsken_green,inc hosp,3,Overall,1.23,1.49,1.36,0,0,1,7,2,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.33,1,0.62,18,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,1.04,1.08,1.14,0.67,1,0.51,9,2,NA
10,Lydia-SARIMA,inc hosp,3,Overall,1.82,1.82,1.88,0.2,0.67,0.79,15,3,NA
