weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,4,Overall,1.04,0.92,0.92,0.37,0.9,0.64,98,22,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.92,0.87,0.87,0.12,0.51,0.78,98,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.88,1,0.28,110,22,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.88,0.72,0.72,0.21,0.85,0.67,101,22,NA
10,ECDC-norrsken_blue,inc case,3,Overall,0.79,0.72,0.73,0.54,0.94,0.54,98,22,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.7,0.66,0.68,0.13,0.54,0.78,98,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.87,1,0.29,110,22,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.76,0.62,0.62,0.36,0.89,0.61,102,22,NA
10,Lydia-SARIMA,inc case,3,Overall,1.68,1.75,1.77,1,1,0.19,110,22,NA
10,Lydia-simpleARIMA,inc case,3,Overall,1.64,1.74,1.75,1,1,0.19,110,22,NA
10,fjordhest-ensemble,inc case,3,Overall,0.79,0.67,0.63,0.21,0.75,0.74,52,13,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.55,0.53,0.51,0.61,0.97,0.45,101,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.53,0.51,0.48,0.13,0.54,0.82,101,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.91,1,0.32,110,22,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.62,0.51,0.49,0.5,0.89,0.54,103,22,NA
10,Lydia-SARIMA,inc case,2,Overall,1.66,1.79,1.86,1,1,0.16,101,22,NA
10,Lydia-simpleARIMA,inc case,2,Overall,1.66,1.79,1.86,1,1,0.16,101,22,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.27,1.17,1.15,0.26,0.84,0.64,77,20,NA
10,fjordhest-ensemble,inc case,2,Overall,0.69,0.6,0.62,0.29,0.82,0.66,65,13,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.54,0.51,0.48,0.56,0.97,0.5,105,22,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.6,0.56,0.53,0.1,0.39,0.87,105,22,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.74,1,0.41,110,22,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.55,0.46,0.45,0.44,0.93,0.56,107,22,NA
