weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.95,1,-0.12,120,25,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.13,0.86,0.79,0.79,1,-0.14,91,24,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.38,0.98,1.03,0.3,0.68,-0.47,90,24,NA
10,fjordhest-ensemble,inc case,4,Overall,1.02,0.64,0.66,0.36,0.93,-0.32,67,14,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.94,1,-0.16,120,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.07,0.86,0.77,0.83,1,-0.11,72,24,NA
10,Lydia-SARIMA,inc case,3,Overall,1.45,1.52,1.56,0.99,1,0.03,120,25,NA
10,Lydia-simpleARIMA,inc case,3,Overall,1.47,1.52,1.56,1,1,0.04,120,25,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.31,1.01,1.04,0.31,0.66,-0.39,114,24,NA
10,fjordhest-ensemble,inc case,3,Overall,1.02,0.7,0.72,0.34,0.91,-0.39,67,14,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.84,1,-0.21,120,25,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.94,0.88,0.78,0.69,0.95,-0.21,61,24,NA
10,Lydia-SARIMA,inc case,2,Overall,1.29,1.51,1.56,0.99,1,0.02,120,25,NA
10,Lydia-simpleARIMA,inc case,2,Overall,1.3,1.51,1.55,0.99,1,0.02,120,25,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.35,1.15,1.21,0.28,0.64,-0.41,113,24,NA
10,fjordhest-ensemble,inc case,2,Overall,1.06,0.83,0.85,0.31,0.82,-0.45,67,14,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.72,1,-0.3,120,25,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.88,0.86,0.79,0.64,0.93,-0.28,44,24,NA
10,Lydia-SARIMA,inc case,1,Overall,1.22,1.41,1.49,0.98,1,-0.01,120,25,NA
10,Lydia-simpleARIMA,inc case,1,Overall,1.22,1.4,1.49,0.98,1,-0.01,120,25,NA
10,fjordhest-ensemble,inc case,1,Overall,1.21,1.13,1.1,0.4,0.73,-0.51,67,14,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.82,0.96,-0.21,105,21,NA
10,Lydia-SARIMA,inc death,3,Overall,0.97,1.1,1.1,0.85,0.97,-0.14,105,21,NA
10,Lydia-simpleARIMA,inc death,3,Overall,0.96,1.11,1.11,0.85,0.97,-0.15,105,21,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.77,0.93,-0.24,104,21,NA
10,Lydia-SARIMA,inc death,2,Overall,0.9,1.03,1.03,0.81,0.95,-0.14,104,21,NA
10,Lydia-simpleARIMA,inc death,2,Overall,0.88,1.03,1.03,0.82,0.95,-0.14,104,21,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.67,0.92,-0.28,105,21,NA
10,Lydia-SARIMA,inc death,1,Overall,0.81,0.9,0.9,0.79,0.93,-0.15,105,21,NA
10,Lydia-simpleARIMA,inc death,1,Overall,0.79,0.9,0.9,0.79,0.93,-0.14,105,21,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.17,1,-0.59,18,3,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,0.62,0.87,0.87,0.53,1,-0.01,15,3,NA
10,fjordhest-ensemble,inc hosp,4,Overall,1.2,1.17,1.17,0.25,1,-0.61,12,2,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.44,0.94,-0.54,18,3,NA
10,epiforecasts-EpiNow2,inc hosp,3,Overall,0.72,0.88,0.89,0.5,0.94,-0.1,18,3,NA
10,fjordhest-ensemble,inc hosp,3,Overall,1.15,1.12,1.11,0.25,1,-0.57,12,2,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.5,0.89,-0.56,18,3,NA
10,fjordhest-ensemble,inc hosp,2,Overall,1.08,1.05,1.05,0.42,1,-0.58,12,2,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.4,0.93,-0.57,15,3,NA
10,fjordhest-ensemble,inc hosp,1,Overall,1.1,1.02,1.02,0.3,1,-0.61,10,2,NA
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,-0.04,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,4,BE,1.47,0.56,0.56,0.5,0.5,-0.7,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,-0.08,5,1,Belgium
10,Lydia-SARIMA,inc case,3,BE,5.62,2.58,2.58,1,1,0.2,5,1,Belgium
10,Lydia-simpleARIMA,inc case,3,BE,5.6,2.59,2.59,1,1,0.2,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,3,BE,1.21,0.6,0.6,0.4,0.4,-0.64,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,-0.12,5,1,Belgium
10,Lydia-SARIMA,inc case,2,BE,4.11,2.69,2.69,1,1,0.2,5,1,Belgium
10,Lydia-simpleARIMA,inc case,2,BE,3.93,2.69,2.69,1,1,0.18,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,1.26,0.74,0.74,0.2,0.2,-0.76,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,1,-0.2,5,1,Belgium
10,Lydia-SARIMA,inc case,1,BE,2.06,2.7,2.7,1,1,0.14,5,1,Belgium
10,Lydia-simpleARIMA,inc case,1,BE,2.35,2.72,2.72,1,1,0.14,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.22,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,4,BG,3.7,2.24,2.17,0.5,0.5,0.68,4,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,0.97,0.47,0.49,0.4,1,0.54,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,0.24,5,1,Bulgaria
10,Lydia-SARIMA,inc case,3,BG,0.42,1.53,1.53,1,1,-0.02,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,3,BG,0.37,1.53,1.53,1,1,0.02,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,3,BG,3.15,2.18,2.18,0.6,0.6,0.54,5,1,Bulgaria
10,fjordhest-ensemble,inc case,3,BG,0.95,0.53,0.53,0.4,1,0.36,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,0.22,5,1,Bulgaria
10,Lydia-SARIMA,inc case,2,BG,0.66,1.71,1.71,1,1,0.04,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,2,BG,0.59,1.72,1.72,1,1,0.04,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,2,BG,2.78,1.9,1.9,0.4,0.8,0.46,5,1,Bulgaria
10,fjordhest-ensemble,inc case,2,BG,0.87,0.52,0.52,0.6,1,0.18,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,0.8,1,0.2,5,1,Bulgaria
10,Lydia-SARIMA,inc case,1,BG,1.05,2.34,2.34,1,1,-0.04,5,1,Bulgaria
10,Lydia-simpleARIMA,inc case,1,BG,0.82,2.35,2.35,1,1,-0.04,5,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,0.91,0.6,0.6,0.6,1,0.14,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.04,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,4,BG,12.19,3.83,3.89,0,1,0.9,4,1,Bulgaria
10,fjordhest-ensemble,inc death,4,BG,0.92,0.27,0.27,0.8,1,0.4,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,0.1,5,1,Bulgaria
10,Lydia-SARIMA,inc death,3,BG,0.93,1.59,1.59,1,1,0.04,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,3,BG,1.2,1.59,1.59,1,1,0,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,3,BG,8.33,2.63,2.63,0,1,0.8,5,1,Bulgaria
10,fjordhest-ensemble,inc death,3,BG,1,0.27,0.27,0.6,1,0.4,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,0.16,5,1,Bulgaria
10,Lydia-SARIMA,inc death,2,BG,0.97,1.77,1.77,1,1,0.04,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,2,BG,1.33,1.75,1.75,1,1,0.04,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,2,BG,4.91,2.23,2.23,0.2,1,0.74,5,1,Bulgaria
10,fjordhest-ensemble,inc death,2,BG,0.97,0.4,0.4,0.4,1,0.52,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,0.8,1,0.36,5,1,Bulgaria
10,Lydia-SARIMA,inc death,1,BG,0.8,2.13,2.13,1,1,0.02,5,1,Bulgaria
10,Lydia-simpleARIMA,inc death,1,BG,1,2.17,2.17,1,1,0.04,5,1,Bulgaria
10,fjordhest-ensemble,inc death,1,BG,1.1,0.7,0.7,0.6,1,0.58,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,CY,1,1,1,1,1,0.06,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,4,CY,1.38,0.68,0.68,0.25,0.25,-0.85,4,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,3,CY,1,1,1,1,1,0.02,5,1,Cyprus
10,Lydia-SARIMA,inc case,3,CY,0.53,1.21,1.21,1,1,-0.02,5,1,Cyprus
10,Lydia-simpleARIMA,inc case,3,CY,0.6,1.21,1.21,1,1,-0.02,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,3,CY,1.16,0.62,0.62,0.2,0.4,-0.48,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,2,CY,1,1,1,1,1,0.04,5,1,Cyprus
10,Lydia-SARIMA,inc case,2,CY,0.71,1.28,1.28,1,1,-0.02,5,1,Cyprus
10,Lydia-simpleARIMA,inc case,2,CY,0.67,1.27,1.27,1,1,-0.02,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,2,CY,1.27,0.73,0.73,0.2,0.4,-0.44,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,1,CY,1,1,1,1,1,0,5,1,Cyprus
10,Lydia-SARIMA,inc case,1,CY,1.06,1.4,1.4,1,1,0.02,5,1,Cyprus
10,Lydia-simpleARIMA,inc case,1,CY,0.98,1.39,1.39,1,1,0.04,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,3,CY,NA,1,1,1,1,0,5,1,Cyprus
10,Lydia-SARIMA,inc death,3,CY,Inf,1,1,1,1,0.06,5,1,Cyprus
