weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,4,Overall,0.88,0.76,NA,NA,-0.13,139,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.56,0.96,0.22,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.07,1.03,0.49,0.9,0.19,318,32,NA
10,ILM-EKF,inc case,4,Overall,11.1,16.15,0.27,0.66,0.12,316,32,NA
10,MUNI-ARIMA,inc case,4,Overall,0.93,0.94,0.51,0.93,0.28,318,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.94,0.91,0.47,0.82,-0.08,318,32,NA
10,USC-SIkJalpha,inc case,4,Overall,2.96,3.15,0.11,0.31,0.41,316,32,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.85,1.93,0.65,0.96,0.2,314,32,NA
10,AMM-EpiInvert,inc case,3,Overall,0.75,0.7,NA,NA,-0.1,160,31,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.54,0.97,0.21,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.95,0.91,0.51,0.9,0.14,318,32,NA
10,ILM-EKF,inc case,3,Overall,11.94,17.09,0.29,0.7,0.06,315,32,NA
10,MUNI-ARIMA,inc case,3,Overall,0.89,0.88,0.51,0.91,0.21,318,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,1.01,0.99,0.47,0.81,-0.08,318,32,NA
10,USC-SIkJalpha,inc case,3,Overall,3.52,3.06,0.14,0.36,0.31,317,32,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,1.8,1.72,0.65,0.96,0.15,313,32,NA
10,AMM-EpiInvert,inc case,2,Overall,0.83,0.77,NA,NA,-0.05,183,31,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.52,0.97,0.21,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.81,0.78,0.54,0.91,0.1,318,32,NA
10,ILM-EKF,inc case,2,Overall,12.72,17.73,0.36,0.75,0.03,312,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.81,0.79,0.5,0.91,0.16,318,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,1.04,0.99,0.43,0.81,-0.1,318,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.38,1.53,0.14,0.38,0.25,317,32,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,2.4,2.32,0.69,0.95,0.13,312,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.76,0.71,NA,NA,-0.02,195,31,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.42,0.98,0.17,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.74,0.65,0.5,0.94,0.07,318,32,NA
10,ILM-EKF,inc case,1,Overall,15.03,18.79,0.41,0.83,0,309,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.79,0.75,0.41,0.92,0.1,318,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,1.12,0.99,0.47,0.88,-0.09,318,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.51,1.56,0.16,0.45,0.27,317,32,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,3.08,2.95,0.75,0.95,0.09,310,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.81,0.98,0.06,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.78,0.71,0.6,0.93,0.14,308,31,NA
10,ILM-EKF,inc death,4,Overall,2943.1,3639.22,0.5,0.87,0.12,306,31,NA
10,MUNI-ARIMA,inc death,4,Overall,1.1,1.02,0.64,0.95,0.2,308,31,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.87,0.83,0.57,0.83,-0.06,308,31,NA
10,USC-SIkJalpha,inc death,4,Overall,1.12,1.16,0.29,0.5,0.2,304,31,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.8,0.97,0.07,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.74,0.66,0.62,0.92,0.12,308,31,NA
10,ILM-EKF,inc death,3,Overall,2579.9,3383.19,0.6,0.89,0.09,305,31,NA
10,MUNI-ARIMA,inc death,3,Overall,1.1,0.99,0.64,0.94,0.17,308,31,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.89,0.8,0.55,0.85,-0.01,308,31,NA
10,USC-SIkJalpha,inc death,3,Overall,1.02,1.01,0.3,0.5,0.2,300,31,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.76,0.95,0.08,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.73,0.69,0.65,0.92,0.09,308,31,NA
10,ILM-EKF,inc death,2,Overall,2301.14,2582.53,0.7,0.9,0.08,302,31,NA
10,MUNI-ARIMA,inc death,2,Overall,1.06,0.95,0.56,0.93,0.13,308,31,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.96,0.88,0.56,0.86,0.02,308,31,NA
10,USC-SIkJalpha,inc death,2,Overall,0.95,0.95,0.32,0.54,0.12,296,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.64,0.96,0.08,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.86,0.79,0.61,0.93,0.08,308,31,NA
10,ILM-EKF,inc death,1,Overall,25.96,25.71,0.77,0.92,0.09,299,31,NA
10,MUNI-ARIMA,inc death,1,Overall,1.09,0.96,0.52,0.94,0.09,308,31,NA
10,RobertWalraven-ESG,inc death,1,Overall,1.09,0.99,0.55,0.85,0.06,308,31,NA
10,USC-SIkJalpha,inc death,1,Overall,1.12,1.12,0.37,0.59,0.07,295,31,NA
