weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,4,Overall,1.38,1.38,0.44,0.94,0.07,216,30,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.7,0.99,0.08,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.47,1.49,0.47,0.88,0.01,318,32,NA
10,ILM-EKF,inc case,4,Overall,12.05,16.83,0.3,0.78,-0.13,303,32,NA
10,MUNI-ARIMA,inc case,4,Overall,1.02,0.95,0.54,0.97,0.13,318,32,NA
10,USC-SIkJalpha,inc case,4,Overall,3.79,4.09,0.11,0.3,0.08,316,32,NA
10,AMM-EpiInvert,inc case,3,Overall,1.22,1.18,0.4,0.95,0.1,223,30,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.66,0.99,0.08,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.38,1.33,0.46,0.89,0.04,318,32,NA
10,ILM-EKF,inc case,3,Overall,10.94,14.67,0.31,0.76,-0.07,300,32,NA
10,MUNI-ARIMA,inc case,3,Overall,1.03,0.96,0.53,0.95,0.13,318,32,NA
10,USC-SIkJalpha,inc case,3,Overall,4.24,3.71,0.15,0.37,0.07,315,32,NA
10,AMM-EpiInvert,inc case,2,Overall,1.05,0.95,0.39,0.94,0.1,217,30,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.62,0.98,0.08,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,1.1,1.03,0.46,0.86,0.07,318,32,NA
10,ILM-EKF,inc case,2,Overall,6.35,7.71,0.36,0.76,-0.02,298,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.86,0.82,0.52,0.92,0.13,318,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.52,1.79,0.18,0.38,0.12,314,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.82,0.74,0.35,0.92,0.12,214,30,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.5,0.99,0.1,318,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.85,0.76,0.47,0.92,0.12,318,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.73,0.72,0.43,0.92,0.13,318,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.89,0.91,0.56,0.89,-0.08,287,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.37,1.53,0.2,0.46,0.22,313,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.87,0.99,0.04,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.88,0.71,0.58,0.94,-0.04,308,31,NA
10,ILM-EKF,inc death,4,Overall,2254.02,2404.15,0.53,0.91,-0.06,293,31,NA
10,MUNI-ARIMA,inc death,4,Overall,1.08,0.91,0.63,0.95,0.1,308,31,NA
10,USC-SIkJalpha,inc death,4,Overall,1.19,1.19,0.26,0.42,-0.15,294,31,NA
