weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.63,NA,0.76,1,NA,90,18,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.41,0.98,0.24,299,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.68,0.65,0.55,0.93,-0.11,299,32,NA
10,ILM-EKF,inc case,2,Overall,0.67,0.72,0.34,0.77,-0.31,257,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.79,0.81,0.43,0.89,0.11,299,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.9,0.91,0.55,0.85,-0.27,299,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.11,1.09,0.21,0.48,0.45,299,32,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,4.14,5.99,0.42,0.8,-0.37,299,32,NA
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.77,NA,0.78,1,NA,82,16,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.36,0.98,0.17,301,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.75,0.71,0.56,0.92,-0.14,301,32,NA
10,ILM-EKF,inc case,1,Overall,0.72,0.74,0.37,0.77,-0.3,269,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.82,0.89,0.41,0.86,0.01,301,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,1.01,0.98,0.52,0.87,-0.29,301,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.96,1.03,0.6,0.89,-0.24,301,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.21,1.18,0.14,0.51,0.54,300,32,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,6.72,10.83,0.46,0.84,-0.34,301,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.44,0.95,0.32,295,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.66,0.63,0.56,0.92,-0.04,295,32,NA
10,ILM-EKF,inc case,3,Overall,0.68,0.71,0.35,0.74,-0.26,243,32,NA
10,JBUD-HMXK,inc case,3,Overall,0.85,0.84,0.46,0.86,-0.01,250,29,NA
10,MUNI-ARIMA,inc case,3,Overall,0.81,0.81,0.4,0.87,0.22,295,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.82,0.8,0.59,0.85,-0.19,295,32,NA
10,USC-SIkJalpha,inc case,3,Overall,1.24,1.16,0.19,0.47,0.49,295,32,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,3.03,3.07,0.38,0.79,-0.35,295,32,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.46,0.91,0.4,291,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.7,0.67,0.54,0.9,0.06,291,32,NA
10,ILM-EKF,inc case,4,Overall,0.7,0.74,0.37,0.77,-0.19,230,32,NA
10,JBUD-HMXK,inc case,4,Overall,1.12,1.08,0.43,0.8,0.07,250,29,NA
10,MUNI-ARIMA,inc case,4,Overall,0.91,0.9,0.36,0.87,0.33,291,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,0.73,0.71,0.68,0.87,-0.1,291,32,NA
10,USC-SIkJalpha,inc case,4,Overall,1.78,1.6,0.19,0.43,0.58,290,32,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.76,0.82,0.4,0.81,-0.33,291,32,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.69,0.98,0.34,303,32,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.41,0.45,0.74,0.98,-0.01,303,32,NA
10,ILM-EKF,inc death,4,Overall,1297.03,1889.55,0.63,0.95,-0.03,237,32,NA
10,JBUD-HMXK,inc death,4,Overall,0.9,0.95,0.48,0.78,-0.36,263,29,NA
10,MUNI-ARIMA,inc death,4,Overall,0.86,0.83,0.53,0.94,0.36,303,32,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.62,0.6,0.69,0.95,0.02,303,32,NA
10,USC-SIkJalpha,inc death,4,Overall,0.56,0.56,0.35,0.62,-0.02,303,32,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,0.7,0.95,0.56,0.94,-0.24,268,32,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.69,0.97,0.31,305,32,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.43,0.44,0.75,0.98,-0.03,305,32,NA
10,ILM-EKF,inc death,3,Overall,1557.39,2162.39,0.69,0.96,-0.04,251,32,NA
10,JBUD-HMXK,inc death,3,Overall,1.06,1.04,0.4,0.78,-0.46,261,29,NA
