weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.91,1,-0.15,90,23,NA
10,fjordhest-ensemble,inc case,4,Overall,1.19,0.68,0.68,0.45,0.92,-0.48,51,13,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.76,0.97,-0.3,59,19,NA
10,Lydia-SARIMA,inc death,3,Overall,0.69,1.12,1.12,0.88,0.98,-0.11,59,19,NA
10,Lydia-simpleARIMA,inc death,3,Overall,0.67,1.13,1.13,0.88,0.98,-0.11,59,19,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.66,0.93,-0.31,58,19,NA
10,Lydia-SARIMA,inc death,2,Overall,0.76,1.08,1.08,0.83,0.98,-0.07,58,19,NA
10,Lydia-simpleARIMA,inc death,2,Overall,0.74,1.08,1.08,0.84,0.98,-0.07,58,19,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.52,0.95,-0.35,58,19,NA
10,Lydia-SARIMA,inc death,1,Overall,0.84,1,1,0.79,0.95,-0.06,58,19,NA
10,Lydia-simpleARIMA,inc death,1,Overall,0.85,1,1,0.79,0.95,-0.05,58,19,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.31,0.92,-0.16,13,3,NA
10,fjordhest-ensemble,inc hosp,4,Overall,0.94,0.92,0.92,0.25,0.88,-0.22,8,2,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.21,0.79,0.02,14,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,1.38,1.34,1.07,0.14,0.71,0.36,7,2,NA
10,Lydia-SARIMA,inc hosp,3,Overall,1.37,1.33,1.48,0.36,0.79,0.24,14,3,NA
10,Lydia-simpleARIMA,inc hosp,3,Overall,1.36,1.33,1.48,0.36,0.79,0.24,14,3,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,1.23,1.37,1.38,0.1,0.2,0.14,10,3,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.14,0.79,0.12,14,3,NA
10,Lydia-SARIMA,inc hosp,2,Overall,1.66,1.7,1.7,0.21,0.64,0.34,14,3,NA
10,Lydia-simpleARIMA,inc hosp,2,Overall,1.66,1.71,1.71,0.21,0.71,0.34,14,3,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.15,0.92,0.36,13,3,NA
10,Lydia-SARIMA,inc hosp,1,Overall,2.04,2.34,2.34,0.08,0.46,0.6,13,3,NA
10,Lydia-simpleARIMA,inc hosp,1,Overall,2.05,2.32,2.32,0.08,0.46,0.6,13,3,NA
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,-0.03,4,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,1.84,0.27,0.27,1,1,-0.32,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.1,4,1,Bulgaria
10,fjordhest-ensemble,inc death,4,BG,0.97,0.37,0.37,0.25,1,0.6,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,1,0.75,1,-0.17,4,1,Czechia
10,fjordhest-ensemble,inc case,4,CZ,0.98,0.88,0.88,0.5,1,-0.38,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,1,-0.32,4,1,Czechia
10,fjordhest-ensemble,inc death,4,CZ,1.01,0.83,0.83,0.25,0.75,-0.8,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,4,CZ,1,1,1,0.4,1,-0.1,5,1,Czechia
10,fjordhest-ensemble,inc hosp,4,CZ,0.89,0.91,0.91,0.4,1,-0.22,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,3,CZ,1,1,1,0.4,1,0.08,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,3,CZ,1.18,1.13,1.14,0.25,1,0.35,4,1,Czechia
10,Lydia-SARIMA,inc hosp,3,CZ,1.01,1,0.99,0.4,1,0.06,5,1,Czechia
10,Lydia-simpleARIMA,inc hosp,3,CZ,1,1,0.99,0.4,1,0.06,5,1,Czechia
10,epiforecasts-tsensemble,inc hosp,3,CZ,1.25,1.37,1.39,0.25,0.5,0.35,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,2,CZ,1,1,1,0.2,1,0.2,5,1,Czechia
10,Lydia-SARIMA,inc hosp,2,CZ,0.97,0.94,0.94,0.4,1,0.18,5,1,Czechia
10,Lydia-simpleARIMA,inc hosp,2,CZ,0.96,0.94,0.94,0.4,1,0.18,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,0.2,1,0.4,5,1,Czechia
10,Lydia-SARIMA,inc hosp,1,CZ,1.08,1.04,1.04,0.2,1,0.42,5,1,Czechia
10,Lydia-simpleARIMA,inc hosp,1,CZ,1.07,1.04,1.04,0.2,1,0.42,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,FI,1,1,1,1,1,-0.04,5,1,Finland
10,Lydia-SARIMA,inc death,3,FI,35.83,5.5,5.5,0.6,1,0.46,5,1,Finland
10,Lydia-simpleARIMA,inc death,3,FI,35.83,5.5,5.5,0.6,1,0.46,5,1,Finland
10,EuroCOVIDhub-baseline,inc death,2,FI,1,1,1,1,1,-0.06,5,1,Finland
10,Lydia-SARIMA,inc death,2,FI,27.62,8.11,8.11,0.6,1,0.5,5,1,Finland
10,Lydia-simpleARIMA,inc death,2,FI,27.75,8.06,8.06,0.6,1,0.5,5,1,Finland
10,EuroCOVIDhub-baseline,inc death,1,FI,1,1,1,0.8,1,-0.32,5,1,Finland
10,Lydia-SARIMA,inc death,1,FI,11.95,10.79,10.79,0.6,0.6,0.58,5,1,Finland
10,Lydia-simpleARIMA,inc death,1,FI,11.95,10.79,10.79,0.6,0.6,0.58,5,1,Finland
10,EuroCOVIDhub-baseline,inc case,4,GR,1,1,1,0,1,-0.65,4,1,Greece
10,fjordhest-ensemble,inc case,4,GR,1.05,1.25,1.25,0,0.5,-0.95,4,1,Greece
10,EuroCOVIDhub-baseline,inc death,4,GR,1,1,1,0.25,1,-0.55,4,1,Greece
10,fjordhest-ensemble,inc death,4,GR,0.8,1,1,0,0.5,-0.9,4,1,Greece
10,EuroCOVIDhub-baseline,inc case,4,IE,1,1,1,1,1,-0.17,4,1,Ireland
10,fjordhest-ensemble,inc case,4,IE,1.13,0.34,0.34,0.5,1,-0.6,4,1,Ireland
10,EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,1,-0.45,4,1,Ireland
10,fjordhest-ensemble,inc death,4,IE,0.94,1.29,1.29,0,0.75,-0.92,4,1,Ireland
10,EuroCOVIDhub-baseline,inc case,4,IT,1,1,1,1,1,-0.15,4,1,Italy
10,fjordhest-ensemble,inc case,4,IT,1.35,0.66,0.66,0.25,1,-0.65,4,1,Italy
10,EuroCOVIDhub-baseline,inc death,4,IT,1,1,1,1,1,-0.22,4,1,Italy
10,fjordhest-ensemble,inc death,4,IT,1.41,1.13,1.13,0,0.25,-0.98,4,1,Italy
10,EuroCOVIDhub-baseline,inc hosp,3,IT,1,1,1,0.2,1,-0.04,5,1,Italy
10,Lydia-SARIMA,inc hosp,3,IT,1.91,1.91,1.91,0.6,1,0.62,5,1,Italy
10,Lydia-simpleARIMA,inc hosp,3,IT,1.9,1.92,1.92,0.6,1,0.62,5,1,Italy
