weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,4,Overall,1.41,0.43,0.41,0.58,0.99,0.43,86,22,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.75,0.21,0.19,0.33,0.79,0.3,86,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.93,1,0.16,97,25,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.57,0.21,0.19,0.85,0.98,0.25,86,22,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.23,0.07,0.09,0.5,0.78,-0.18,74,20,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.66,0.24,0.23,0.75,0.96,0.04,85,22,NA
10,fjordhest-ensemble,inc case,4,Overall,0.4,0.15,0.15,0.67,1,0.42,52,13,NA
10,ECDC-norrsken_blue,inc case,3,Overall,0.7,0.25,0.23,0.78,1,0.21,85,22,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.26,0.07,0.06,0.49,0.87,0.04,85,22,NA
10,ECDC-soca_simplex,inc case,3,Overall,0.91,0.25,0.22,0.11,0.34,0.83,76,21,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.94,1,0.16,95,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.47,0.15,0.14,0.93,0.99,0.13,85,22,NA
10,Lydia-SARIMA,inc case,3,Overall,6.18,2.75,3.66,1,1,0.13,65,18,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.27,0.08,0.1,0.51,0.78,-0.27,72,20,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.65,0.22,0.21,0.85,0.99,-0.02,84,22,NA
10,fjordhest-ensemble,inc case,3,Overall,0.46,0.15,0.14,0.79,1,0.37,52,13,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.42,0.15,0.14,0.82,1,0.03,84,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.32,0.05,0.05,0.46,0.89,-0.05,84,22,NA
10,ECDC-soca_simplex,inc case,2,Overall,0.99,0.18,0.17,0.19,0.4,0.7,80,21,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.95,1,0.16,93,24,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.33,0.11,0.1,0.95,1,0.05,84,22,NA
10,Lydia-SARIMA,inc case,2,Overall,8.94,3.25,4.66,1,1,0.11,65,17,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.56,0.17,0.16,0.95,1,-0.06,83,21,NA
