weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,2,Overall,1.28,0.11,0.1,0.75,1,0.11,89,24,NA
10,ECDC-norrsken_green,inc case,2,Overall,1.14,0.06,0.05,0.33,0.87,-0.15,89,24,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.99,1,0.03,94,25,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.84,0.07,0.06,0.83,1,-0.03,89,24,NA
10,Lydia-SARIMA,inc case,2,Overall,23.46,3.28,4.97,1,1,0.09,66,20,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.03,0.06,0.06,0.74,0.99,-0.14,88,25,NA
10,ECDC-norrsken_blue,inc case,4,Overall,2.14,0.13,0.12,0.68,1,0.26,85,22,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.75,0.05,0.05,0.36,0.84,-0.23,85,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.97,1,0.08,91,23,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.7,0.07,0.07,0.88,1,0.06,85,22,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.09,0.05,0.06,0.77,0.99,-0.17,83,22,NA
10,ECDC-norrsken_blue,inc case,3,Overall,1.55,0.11,0.1,0.7,1,0.2,86,23,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.82,0.04,0.04,0.38,0.88,-0.17,86,23,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.98,1,0.06,92,24,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.81,0.07,0.06,0.85,1,0.04,86,23,NA
10,Lydia-SARIMA,inc case,3,Overall,28.02,2.91,4.04,1,1,0.1,63,18,NA
10,epiforecasts-tsensemble,inc case,3,Overall,1.11,0.06,0.05,0.75,0.98,-0.14,84,23,NA
10,ECDC-norrsken_blue,inc death,4,Overall,13.44,1.65,1.61,0.25,0.94,0.65,32,11,NA
10,ECDC-norrsken_green,inc death,4,Overall,12.89,1.76,1.72,0.28,0.62,0.6,32,11,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,0.03,67,17,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,2.29,0.6,0.54,0.88,1,0.23,40,13,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.29,0.19,0.22,0.91,0.98,0.02,46,13,NA
10,ECDC-norrsken_blue,inc death,3,Overall,20.75,2.64,2.67,0.26,0.82,0.68,34,12,NA
10,ECDC-norrsken_green,inc death,3,Overall,16.5,2.31,2.33,0.32,0.53,0.72,34,12,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,1,1,0.03,68,18,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,2.3,0.63,0.55,0.83,1,0.25,42,14,NA
10,epiforecasts-tsensemble,inc death,3,Overall,1.54,0.2,0.22,0.9,0.98,0.04,48,14,NA
10,ECDC-norrsken_blue,inc death,2,Overall,17.31,2.87,3.03,0.29,0.87,0.64,38,12,NA
10,ECDC-norrsken_green,inc death,2,Overall,11.6,2.04,2.16,0.34,0.5,0.72,38,12,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,1,1,0.03,69,18,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,1.85,0.6,0.52,0.84,1,0.22,44,14,NA
10,epiforecasts-tsensemble,inc death,2,Overall,1.08,0.21,0.21,0.94,0.98,0.05,49,14,NA
10,ECDC-norrsken_green,inc hosp,4,Overall,1.8,0.24,0.23,0.38,0.75,0.28,8,2,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,1,1,0.09,10,2,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,1.13,0.24,0.24,1,1,0.09,9,2,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.48,0.17,0.17,1,1,-0.09,10,2,NA
