weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,epiforecasts-tsensemble,inc case,1,Overall,1.04,0.29,0.25,0.34,0.72,-0.56,119,24,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,1.04,0.27,0.27,0.36,0.93,-0.52,121,25,NA
10,fjordhest-ensemble,inc case,1,Overall,1.26,0.3,0.35,0.45,0.95,-0.25,75,16,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,1,1,0,103,21,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.64,0.27,0.26,0.81,0.99,-0.05,88,19,NA
10,SGroup-RandomForest,inc death,4,Overall,1.2,0.52,0.51,0.42,0.87,0.02,103,21,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,0.8,0.32,0.33,0.58,0.84,-0.28,96,20,NA
10,epiforecasts-tsensemble,inc death,4,Overall,1.06,0.33,0.34,0.78,0.97,0.12,79,18,NA
10,epiforecasts-weeklygrowth,inc death,4,Overall,11729.59,3411.86,3460.7,0.72,0.92,-0.12,76,17,NA
10,fjordhest-ensemble,inc death,4,Overall,0.7,0.25,0.24,0.71,0.97,0.05,69,15,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,1,1,-0.01,103,21,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.66,0.25,0.24,0.81,1,-0.09,85,19,NA
10,SGroup-RandomForest,inc death,3,Overall,1.12,0.54,0.54,0.49,0.84,-0.07,103,21,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,0.86,0.37,0.39,0.6,0.81,-0.28,95,20,NA
10,epiforecasts-tsensemble,inc death,3,Overall,0.85,0.28,0.32,0.8,1,0.08,76,18,NA
10,epiforecasts-weeklygrowth,inc death,3,Overall,7357.1,2080.12,1810.84,0.69,0.93,-0.13,90,19,NA
10,fjordhest-ensemble,inc death,3,Overall,0.67,0.25,0.24,0.78,1,-0.02,68,14,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,1,1,-0.02,103,21,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.72,0.29,0.28,0.77,1,-0.15,83,19,NA
10,SGroup-RandomForest,inc death,2,Overall,1.29,0.75,0.77,0.52,0.86,-0.05,103,21,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.91,0.43,0.44,0.6,0.8,-0.32,94,20,NA
10,epiforecasts-tsensemble,inc death,2,Overall,0.81,0.29,0.35,0.78,1,0.04,73,17,NA
10,epiforecasts-weeklygrowth,inc death,2,Overall,4195.46,1538.35,1318.42,0.68,0.93,-0.15,90,19,NA
10,fjordhest-ensemble,inc death,2,Overall,0.74,0.28,0.27,0.74,1,-0.09,69,15,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.95,1,-0.05,103,21,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.81,0.33,0.32,0.78,0.99,-0.21,82,18,NA
10,SGroup-RandomForest,inc death,1,Overall,1.28,0.73,0.72,0.52,0.84,-0.15,103,21,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.03,0.49,0.49,0.62,0.84,-0.32,94,20,NA
10,epiforecasts-tsensemble,inc death,1,Overall,0.81,0.34,0.47,0.83,1,0,71,15,NA
10,epiforecasts-weeklygrowth,inc death,1,Overall,2868.49,950.33,775.66,0.62,0.94,-0.22,95,20,NA
10,fjordhest-ensemble,inc death,1,Overall,0.89,0.37,0.35,0.74,0.96,-0.18,70,15,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.88,1,-0.11,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,1.12,0.7,0.7,0.61,0.96,-0.31,56,9,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,1.28,1.07,1.05,0.33,0.65,-0.66,57,9,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.22,0.84,0.82,0.49,0.78,-0.4,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,4,Overall,1.06,0.67,0.67,0.53,0.98,-0.29,53,8,NA
10,fjordhest-ensemble,inc hosp,4,Overall,1.11,0.67,0.71,0.67,0.95,-0.25,42,7,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.88,1,-0.13,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,1.09,0.7,0.7,0.67,0.95,-0.34,57,9,NA
10,epiforecasts-EpiNow2,inc hosp,3,Overall,1.33,1.06,1.06,0.35,0.63,-0.67,57,9,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,1.18,0.84,0.83,0.53,0.78,-0.43,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,3,Overall,1.02,0.66,0.66,0.58,0.98,-0.33,53,8,NA
10,fjordhest-ensemble,inc hosp,3,Overall,1.04,0.65,0.67,0.66,0.95,-0.26,44,7,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.86,1,-0.14,59,9,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,1.1,0.73,0.73,0.66,0.95,-0.36,58,9,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,1.34,1.02,1.03,0.37,0.65,-0.63,57,9,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,1.2,0.86,0.86,0.54,0.8,-0.44,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,2,Overall,1.05,0.69,0.7,0.58,0.96,-0.34,53,8,NA
10,fjordhest-ensemble,inc hosp,2,Overall,0.99,0.64,0.61,0.62,0.98,-0.26,45,7,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.83,1,-0.16,59,9,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,1.38,1,1.01,0.42,0.74,-0.57,57,9,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.16,0.83,0.85,0.47,0.83,-0.41,59,9,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,1.07,0.82,0.81,0.58,0.97,-0.32,59,9,NA
10,fjordhest-ensemble,inc hosp,1,Overall,0.83,0.56,0.54,0.67,0.98,-0.26,46,7,NA
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,-0.06,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,1.14,0.16,0.16,0.2,0.8,-0.62,5,1,Belgium
10,SGroup-RandomForest,inc case,4,BE,2.92,0.54,0.54,0.6,1,0.24,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,4,BE,1.24,0.23,0.23,0,0,-1,5,1,Belgium
10,epiforecasts-tsensemble,inc case,4,BE,1.27,0.18,0.18,0.2,0.4,-0.7,5,1,Belgium
10,epiforecasts-weeklygrowth,inc case,4,BE,1.15,0.16,0.16,0.2,0.8,-0.58,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,-0.06,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,3,BE,1.11,0.16,0.16,0.2,1,-0.76,5,1,Belgium
10,SGroup-RandomForest,inc case,3,BE,4.72,0.97,0.97,0.4,1,0.16,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,3,BE,1.26,0.27,0.27,0,0,-1,5,1,Belgium
10,epiforecasts-tsensemble,inc case,3,BE,1.3,0.2,0.2,0,0.6,-0.86,5,1,Belgium
10,epiforecasts-weeklygrowth,inc case,3,BE,1.11,0.16,0.16,0.2,0.8,-0.78,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,-0.06,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,2,BE,1.09,0.16,0.16,0.2,1,-0.8,5,1,Belgium
10,SGroup-RandomForest,inc case,2,BE,1.75,0.41,0.41,0.8,1,-0.04,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,2,BE,1.21,0.27,0.27,0,0,-1,5,1,Belgium
10,epiforecasts-tsensemble,inc case,2,BE,1.25,0.22,0.22,0,0.6,-0.9,5,1,Belgium
10,epiforecasts-weeklygrowth,inc case,2,BE,1.07,0.17,0.17,0.2,0.8,-0.82,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,1,-0.12,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,1.05,0.18,0.18,0,1,-0.82,5,1,Belgium
10,SGroup-RandomForest,inc case,1,BE,4.69,1.22,1.22,0.6,1,-0.12,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,1.05,0.25,0.25,0,0.2,-0.98,5,1,Belgium
10,epiforecasts-tsensemble,inc case,1,BE,1.17,0.27,0.27,0,0.4,-0.9,5,1,Belgium
10,epiforecasts-weeklygrowth,inc case,1,BE,1.03,0.2,0.2,0,0.8,-0.88,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.02,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,4,BG,1,0.47,0.47,1,1,0.08,5,1,Bulgaria
10,SGroup-RandomForest,inc case,4,BG,3.14,0.71,0.71,0.6,1,0.44,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,4,BG,0.87,0.15,0.15,0.2,0.4,-0.48,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,4,BG,1.09,0.12,0.12,0.4,1,-0.34,5,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,1.86,0.55,0.55,1,1,0.12,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,-0.02,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,3,BG,1,0.51,0.51,1,1,-0,5,1,Bulgaria
10,SGroup-RandomForest,inc case,3,BG,4,1.33,1.33,0.6,1,0.34,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,3,BG,1.19,0.19,0.19,0.2,0.4,-0.68,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,3,BG,1.3,0.14,0.14,0.4,1,-0.46,5,1,Bulgaria
10,fjordhest-ensemble,inc case,3,BG,1.78,0.58,0.58,1,1,0.08,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,-0.04,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,2,BG,1,0.52,0.52,1,1,-0.04,5,1,Bulgaria
10,SGroup-RandomForest,inc case,2,BG,1.58,0.9,0.9,1,1,0.14,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,2,BG,1.31,0.27,0.27,0.2,0.4,-0.86,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,2,BG,1.17,0.19,0.19,0.4,0.8,-0.62,5,1,Bulgaria
10,fjordhest-ensemble,inc case,2,BG,1.3,0.71,0.71,1,1,0.08,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,1,1,-0.08,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,1,BG,0.9,0.68,0.68,1,1,-0.08,5,1,Bulgaria
10,SGroup-RandomForest,inc case,1,BG,0.98,1.32,1.32,1,1,0.06,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,1,BG,1.53,0.39,0.39,0,0.6,-0.86,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,1,BG,0.92,0.24,0.24,0.6,0.8,-0.46,5,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,1.08,1.1,1.1,1,1,0.02,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.14,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,4,BG,0.76,0.25,0.25,0.4,1,0.54,5,1,Bulgaria
10,SGroup-RandomForest,inc death,4,BG,0.81,0.25,0.25,0.2,1,0.72,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,4,BG,0.62,0.21,0.21,0.2,1,0.76,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,4,BG,1.08,0.33,0.33,0.4,1,0.68,5,1,Bulgaria
10,epiforecasts-weeklygrowth,inc death,4,BG,0.19,3782.64,3782.64,1,1,-0.24,5,1,Bulgaria
10,fjordhest-ensemble,inc death,4,BG,0.81,0.27,0.27,0.8,1,0.38,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,0.16,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,3,BG,0.74,0.27,0.27,0.8,1,0.46,5,1,Bulgaria
10,SGroup-RandomForest,inc death,3,BG,0.51,0.23,0.23,0.4,1,0.62,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,3,BG,0.66,0.23,0.23,0.2,0.8,0.72,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,3,BG,1.23,0.4,0.4,0.2,1,0.72,5,1,Bulgaria
10,epiforecasts-weeklygrowth,inc death,3,BG,0.2,3196.05,3196.05,1,1,-0.26,5,1,Bulgaria
10,fjordhest-ensemble,inc death,3,BG,0.86,0.32,0.32,0.8,1,0.4,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,0.14,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,2,BG,0.88,0.33,0.33,0.8,1,0.32,5,1,Bulgaria
10,SGroup-RandomForest,inc death,2,BG,0.58,0.23,0.23,0.6,1,0.26,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,2,BG,0.77,0.33,0.33,0.4,0.6,0.62,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,2,BG,1.35,0.47,0.47,0.4,1,0.62,5,1,Bulgaria
10,epiforecasts-weeklygrowth,inc death,2,BG,0.31,1780.86,1780.86,0.8,1,-0.26,5,1,Bulgaria
10,fjordhest-ensemble,inc death,2,BG,1.04,0.4,0.4,0.8,1,0.3,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,0.8,1,0.16,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,1,BG,0.83,0.48,0.48,0.6,1,0.28,5,1,Bulgaria
10,SGroup-RandomForest,inc death,1,BG,0.43,0.24,0.24,0.6,1,0.3,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,1,BG,0.83,0.52,0.52,0.4,1,0.48,5,1,Bulgaria
10,epiforecasts-tsensemble,inc death,1,BG,1.3,0.72,0.72,0.4,1,0.58,5,1,Bulgaria
10,epiforecasts-weeklygrowth,inc death,1,BG,0.3,390.32,390.32,0.6,1,-0.26,5,1,Bulgaria
10,fjordhest-ensemble,inc death,1,BG,1,0.52,0.52,0.8,1,0.28,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,CY,1,1,1,1,1,-0.12,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,4,CY,1.38,0.4,0.4,0.6,1,-0.46,5,1,Cyprus
10,SGroup-RandomForest,inc case,4,CY,1.17,0.54,0.54,0.6,1,-0.28,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,4,CY,1.86,0.73,0.73,0,0,-1,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,4,CY,1.49,0.4,0.4,0.2,0.6,-0.56,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,3,CY,1,1,1,1,1,-0.18,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,3,CY,1.35,0.48,0.48,0.6,1,-0.56,5,1,Cyprus
10,SGroup-RandomForest,inc case,3,CY,0.95,0.57,0.57,0.6,1,-0.42,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,3,CY,1.56,0.83,0.83,0,0,-1,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,3,CY,1.4,0.57,0.57,0.2,0.4,-0.8,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc case,3,CY,1.39,0.47,0.47,0.2,1,-0.72,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,2,CY,1,1,1,1,1,-0.22,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,2,CY,1.26,0.54,0.54,0.4,1,-0.64,5,1,Cyprus
10,SGroup-RandomForest,inc case,2,CY,1.06,0.73,0.73,0.4,1,-0.48,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,2,CY,1.41,0.92,0.92,0,0,-1,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,2,CY,1.28,0.64,0.64,0.2,0.4,-0.82,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc case,2,CY,1.34,0.57,0.57,0,1,-0.82,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,1,CY,1,1,1,1,1,-0.26,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,1,CY,1.04,0.62,0.62,0.6,1,-0.52,5,1,Cyprus
10,SGroup-RandomForest,inc case,1,CY,1.04,0.88,0.88,0.6,1,-0.2,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,1,CY,1.29,0.88,0.88,0.2,0.2,-0.7,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,1,CY,1.13,0.66,0.66,0.2,0.6,-0.86,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc case,1,CY,1.4,0.67,0.67,0,1,-0.8,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,4,CY,NA,NA,1,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,4,CY,NA,NA,0.1,1,1,0,5,1,Cyprus
10,SGroup-RandomForest,inc death,4,CY,Inf,NA,1.7,0.4,1,0.5,5,1,Cyprus
10,epiforecasts-tsensemble,inc death,4,CY,NA,0,0,1,1,0,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc death,4,CY,NA,NA,1594.9,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,3,CY,NA,NA,1,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,3,CY,NA,NA,0.2,1,1,0,5,1,Cyprus
10,SGroup-RandomForest,inc death,3,CY,Inf,NA,2,0.6,1,0.32,5,1,Cyprus
10,epiforecasts-tsensemble,inc death,3,CY,NA,0,0,1,1,0,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc death,3,CY,NA,NA,2042.4,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,2,CY,NA,NA,1,1,1,0,5,1,Cyprus
10,SGroup-RandomForest,inc death,2,CY,Inf,NA,2,0.6,1,0.28,5,1,Cyprus
10,epiforecasts-tsensemble,inc death,2,CY,NA,0,0,1,1,0,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc death,2,CY,NA,NA,1361.6,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,1,CY,NA,NA,1,1,1,0,5,1,Cyprus
10,SGroup-RandomForest,inc death,1,CY,Inf,NA,2.2,0.6,1,0.36,5,1,Cyprus
10,epiforecasts-tsensemble,inc death,1,CY,NA,0,0,1,1,0,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc death,1,CY,NA,NA,651.6,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,1,1,1,-0.02,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,4,CZ,1.06,0.03,0.03,0.8,1,-0.28,5,1,Czechia
10,SGroup-RandomForest,inc case,4,CZ,3.47,0.3,0.3,0.6,1,0.4,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,4,CZ,1.23,0.06,0.06,0,0.4,-0.92,5,1,Czechia
10,epiforecasts-tsensemble,inc case,4,CZ,1.45,0.05,0.05,0.4,0.6,-0.56,5,1,Czechia
10,epiforecasts-weeklygrowth,inc case,4,CZ,1.06,0.04,0.04,0.4,1,-0.52,5,1,Czechia
10,fjordhest-ensemble,inc case,4,CZ,0.93,0.04,0.04,0.8,1,-0.12,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,1,1,1,-0.04,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,3,CZ,1.09,0.04,0.04,0.6,1,-0.34,5,1,Czechia
10,SGroup-RandomForest,inc case,3,CZ,4.07,0.6,0.6,0.8,1,0.24,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,3,CZ,1.35,0.07,0.07,0,0.4,-0.92,5,1,Czechia
10,epiforecasts-tsensemble,inc case,3,CZ,1.41,0.05,0.05,0.2,0.8,-0.58,5,1,Czechia
10,epiforecasts-weeklygrowth,inc case,3,CZ,1.08,0.04,0.04,0.4,1,-0.56,5,1,Czechia
10,fjordhest-ensemble,inc case,3,CZ,1.12,0.04,0.04,0.8,1,-0.18,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,1,1,1,-0.1,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,2,CZ,1.11,0.06,0.06,0.4,1,-0.52,5,1,Czechia
10,SGroup-RandomForest,inc case,2,CZ,1.26,0.42,0.42,1,1,-0.02,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,2,CZ,1.46,0.11,0.11,0,0.2,-0.98,5,1,Czechia
10,epiforecasts-tsensemble,inc case,2,CZ,1.34,0.07,0.07,0,0.8,-0.78,5,1,Czechia
10,epiforecasts-weeklygrowth,inc case,2,CZ,1.14,0.06,0.06,0.2,1,-0.72,5,1,Czechia
10,fjordhest-ensemble,inc case,2,CZ,1.03,0.06,0.06,0.8,1,-0.38,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,1,1,-0.16,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,1,CZ,1.06,0.1,0.1,0.6,1,-0.6,5,1,Czechia
10,SGroup-RandomForest,inc case,1,CZ,1.16,0.67,0.67,1,1,0,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,1,CZ,1.5,0.19,0.19,0,0,-1,5,1,Czechia
10,epiforecasts-tsensemble,inc case,1,CZ,1.21,0.13,0.13,0.2,0.6,-0.78,5,1,Czechia
10,epiforecasts-weeklygrowth,inc case,1,CZ,1.04,0.09,0.09,0.2,1,-0.74,5,1,Czechia
10,fjordhest-ensemble,inc case,1,CZ,1.02,0.09,0.09,0.6,1,-0.52,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,1,0,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,4,CZ,1.5,0.12,0.12,1,1,0,5,1,Czechia
10,SGroup-RandomForest,inc death,4,CZ,18.5,0.32,0.32,0.2,1,0.68,5,1,Czechia
10,epiforecasts-EpiNow2,inc death,4,CZ,1,0.01,0.01,0.8,1,-0.18,5,1,Czechia
10,epiforecasts-tsensemble,inc death,4,CZ,3,0.05,0.05,1,1,0.02,5,1,Czechia
10,epiforecasts-weeklygrowth,inc death,4,CZ,1,0.05,0.05,0.8,0.8,-0.2,5,1,Czechia
10,fjordhest-ensemble,inc death,4,CZ,8,0.24,0.24,1,1,0.4,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,1,0,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,3,CZ,1,0.14,0.14,1,1,0,5,1,Czechia
10,SGroup-RandomForest,inc death,3,CZ,8.33,0.32,0.32,0.6,1,0.46,5,1,Czechia
10,epiforecasts-EpiNow2,inc death,3,CZ,0.67,0.02,0.02,0.8,1,-0.18,5,1,Czechia
10,epiforecasts-tsensemble,inc death,3,CZ,1.33,0.09,0.09,1,1,0.06,5,1,Czechia
10,epiforecasts-weeklygrowth,inc death,3,CZ,0.67,0.07,0.07,0.8,0.8,-0.2,5,1,Czechia
10,fjordhest-ensemble,inc death,3,CZ,4.33,0.32,0.32,1,1,0.3,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,1,1,0,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,2,CZ,0.67,0.13,0.12,1,1,-0.06,5,1,Czechia
10,SGroup-RandomForest,inc death,2,CZ,4,0.2,0.2,0.8,1,0.18,5,1,Czechia
10,epiforecasts-EpiNow2,inc death,2,CZ,0.67,0.05,0.05,0.8,0.8,-0.2,5,1,Czechia
10,epiforecasts-tsensemble,inc death,2,CZ,1.33,0.1,0.1,0.8,1,-0.08,5,1,Czechia
10,epiforecasts-weeklygrowth,inc death,2,CZ,0.67,0.05,0.05,0.8,1,-0.14,5,1,Czechia
10,fjordhest-ensemble,inc death,2,CZ,3,0.38,0.38,1,1,0.2,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,1,1,-0.02,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,1,CZ,0.67,0.1,0.1,1,1,-0.04,5,1,Czechia
10,SGroup-RandomForest,inc death,1,CZ,1.33,0.25,0.25,1,1,0.04,5,1,Czechia
10,epiforecasts-EpiNow2,inc death,1,CZ,0.67,0.05,0.05,0.8,1,-0.18,5,1,Czechia
