weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,4,Overall,0.87,0.64,0.62,0.38,0.96,0.59,107,24,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.82,0.59,0.64,0.09,0.48,0.86,107,24,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.91,1,0.23,120,24,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.67,0.42,0.42,0.42,0.91,0.56,109,24,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.3,0.21,0.18,0.4,0.74,0.23,84,24,NA
10,epiforecasts-tsensemble,inc case,4,Overall,1.26,0.84,0.87,0.34,0.86,0.55,100,23,NA
10,fjordhest-ensemble,inc case,4,Overall,0.54,0.36,0.38,0.29,0.85,0.68,65,13,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.79,0.49,0.43,0.64,0.99,0.37,107,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.81,0.45,0.38,0.24,0.57,0.62,107,22,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.91,1,0.27,120,24,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.6,0.32,0.29,0.73,0.96,0.37,108,22,NA
10,Lydia-SARIMA,inc case,2,Overall,2.99,2.54,3.07,0.99,1,0.15,85,24,NA
10,Lydia-simpleARIMA,inc case,2,Overall,3.01,2.55,3.08,0.99,1,0.15,85,24,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.28,0.16,0.18,0.49,0.79,0.07,99,24,NA
10,epiforecasts-tsensemble,inc case,2,Overall,1.08,0.56,0.53,0.68,0.94,0.3,104,22,NA
10,fjordhest-ensemble,inc case,2,Overall,0.5,0.26,0.25,0.62,1,0.43,65,13,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.95,0.56,0.43,0.65,0.99,0.29,107,22,NA
