weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,ECDC-norrsken_blue,inc case,4,Overall,1.38,0.49,0.46,0.54,0.98,0.46,107,22,NA
10,ECDC-norrsken_green,inc case,4,Overall,0.84,0.27,0.25,0.28,0.72,0.41,107,22,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.93,1,0.17,122,25,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.64,0.24,0.22,0.81,0.97,0.29,107,22,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.24,0.08,0.1,0.48,0.77,-0.14,95,23,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.82,0.29,0.28,0.72,0.96,0.1,104,22,NA
10,fjordhest-ensemble,inc case,4,Overall,0.39,0.16,0.17,0.6,0.98,0.46,65,13,NA
10,ECDC-norrsken_blue,inc case,3,Overall,1.05,0.35,0.33,0.69,0.99,0.29,107,22,NA
10,ECDC-norrsken_green,inc case,3,Overall,0.68,0.19,0.18,0.4,0.76,0.22,107,22,NA
10,ECDC-soca_simplex,inc case,3,Overall,1.12,0.32,0.22,0.11,0.34,0.83,76,21,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.93,1,0.17,120,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.59,0.2,0.19,0.89,0.98,0.18,107,22,NA
10,Lydia-SARIMA,inc case,3,Overall,5.6,2.68,3.6,1,1,0.13,81,18,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.27,0.09,0.11,0.51,0.78,-0.22,91,20,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.75,0.25,0.24,0.81,0.97,0.04,106,22,NA
10,fjordhest-ensemble,inc case,3,Overall,0.45,0.16,0.16,0.75,1,0.37,65,13,NA
10,ECDC-norrsken_blue,inc case,2,Overall,0.5,0.19,0.18,0.82,1,0.08,106,22,NA
10,ECDC-norrsken_green,inc case,2,Overall,0.29,0.07,0.06,0.45,0.87,0.01,106,22,NA
10,ECDC-soca_simplex,inc case,2,Overall,0.96,0.24,0.22,0.16,0.37,0.74,98,21,NA
