weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,AMM-EpiInvert,inc case,3,Overall,1.3,1.23,0.39,0.94,0.03,231,31,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.77,0.99,0.1,306,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.51,1.49,0.44,0.85,0.17,306,32,NA
10,ILM-EKF,inc case,3,Overall,2.38,2.46,0.29,0.74,0.01,252,31,NA
10,MUNI-ARIMA,inc case,3,Overall,1.1,1.08,0.55,0.94,0.22,306,32,NA
10,USC-SIkJalpha,inc case,3,Overall,3.96,4.68,0.13,0.31,0.38,301,32,NA
10,AMM-EpiInvert,inc case,2,Overall,1.13,1.03,0.39,0.92,0.03,246,31,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.72,1,0.1,307,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,1.55,1.47,0.45,0.88,0.14,306,32,NA
10,ILM-EKF,inc case,2,Overall,1.69,1.61,0.31,0.78,-0.02,255,31,NA
10,MUNI-ARIMA,inc case,2,Overall,0.97,0.97,0.48,0.93,0.19,307,32,NA
10,USC-SIkJalpha,inc case,2,Overall,3.45,3.91,0.13,0.35,0.34,302,32,NA
10,AMM-EpiInvert,inc case,1,Overall,0.96,0.84,0.37,0.92,0.03,251,31,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.6,1,0.1,309,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,1.1,0.99,0.46,0.91,0.08,304,32,NA
10,ILM-EKF,inc case,1,Overall,1.39,1.36,0.39,0.85,-0.07,259,31,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,1.27,1.31,0.59,0.89,-0.14,309,32,NA
10,USC-SIkJalpha,inc case,1,Overall,1.83,2.05,0.18,0.45,0.18,305,32,NA
10,AMM-EpiInvert,inc case,4,Overall,1.45,1.41,0.35,0.92,0.04,214,31,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.79,0.99,0.1,305,31,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.5,1.51,0.45,0.86,0.16,305,31,NA
10,ILM-EKF,inc case,4,Overall,2.92,3.04,0.29,0.72,0.04,251,30,NA
10,MUNI-ARIMA,inc case,4,Overall,1.12,1.07,0.52,0.97,0.21,305,31,NA
10,USC-SIkJalpha,inc case,4,Overall,3.82,4.37,0.09,0.25,0.39,300,31,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,4.09,4.83,0.65,0.93,-0.04,227,31,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.9,1,-0.05,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.49,1.12,0.51,0.89,-0.11,308,31,NA
10,ILM-EKF,inc death,4,Overall,1.75,1.34,0.57,0.94,-0.12,253,30,NA
10,MUNI-ARIMA,inc death,4,Overall,1.4,1.04,0.58,0.95,0.02,308,31,NA
10,USC-SIkJalpha,inc death,4,Overall,1.92,1.62,0.23,0.37,-0.2,296,31,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.85,1,-0.04,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,1.06,0.86,0.54,0.91,-0.11,308,31,NA
10,ILM-EKF,inc death,3,Overall,1.21,1.01,0.68,0.96,-0.13,253,30,NA
10,MUNI-ARIMA,inc death,3,Overall,1.38,1.07,0.51,0.94,0.02,308,31,NA
10,USC-SIkJalpha,inc death,3,Overall,1.18,1.1,0.29,0.41,-0.24,297,31,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.8,1,-0.05,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.93,0.76,0.59,0.94,-0.11,307,31,NA
10,ILM-EKF,inc death,2,Overall,0.94,0.83,0.78,0.97,-0.12,255,30,NA
10,MUNI-ARIMA,inc death,2,Overall,1.26,1.05,0.48,0.94,-0.01,308,31,NA
10,USC-SIkJalpha,inc death,2,Overall,1.1,1.05,0.31,0.45,-0.19,297,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.62,0.98,-0.02,308,31,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.96,0.88,0.58,0.94,-0.05,282,31,NA
10,ILM-EKF,inc death,1,Overall,0.96,0.98,0.87,0.97,-0.07,257,30,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,1.28,1.16,0.52,0.86,-0.08,308,31,NA
10,USC-SIkJalpha,inc death,1,Overall,1.33,1.28,0.36,0.52,-0.15,296,31,NA
10,AMM-EpiInvert,inc case,3,AT,1.2,1.17,0.3,0.9,0.17,10,1,Austria
