weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.99,1,0.14,142,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.72,0.41,0.4,0.75,0.99,0.28,142,30,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1,0.53,0.49,0.3,0.7,0.13,138,30,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.93,0.46,0.46,0.44,0.79,0.44,137,29,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,0.57,0.39,0.38,0.7,1,0.25,135,28,NA
10,fjordhest-ensemble,inc case,4,Overall,0.68,0.42,0.47,0.64,0.98,0.35,97,20,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,1,1,0.14,141,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.64,0.4,0.41,0.77,1,0.25,141,30,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.85,0.43,0.4,0.35,0.72,0.07,137,30,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.82,0.41,0.41,0.48,0.82,0.41,131,29,NA
10,fjordhest-ensemble,inc case,3,Overall,0.71,0.42,0.46,0.72,1,0.3,94,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,1,1,0.17,143,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.62,0.38,0.38,0.76,1,0.21,140,30,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.73,0.37,0.34,0.34,0.79,-0.01,140,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.79,0.42,0.41,0.52,0.85,0.36,130,29,NA
10,fjordhest-ensemble,inc case,2,Overall,0.69,0.43,0.47,0.68,1,0.25,93,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.94,1,0.23,143,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.69,0.4,0.38,0.76,1,0.21,139,29,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.66,0.33,0.32,0.38,0.88,-0.09,141,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.81,0.44,0.42,0.52,0.91,0.33,128,28,NA
10,fjordhest-ensemble,inc case,1,Overall,0.83,0.48,0.55,0.66,1,0.23,91,20,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.95,1,0.09,108,26,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.9,0.67,0.68,0.81,0.99,0.11,108,26,NA
10,fjordhest-ensemble,inc death,4,Overall,1.14,0.58,0.56,0.52,0.96,0.09,79,18,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.95,1,0.09,108,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.99,0.66,0.67,0.78,1,0.11,108,26,NA
10,fjordhest-ensemble,inc death,3,Overall,1.13,0.64,0.63,0.53,0.96,0.1,78,18,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.94,1,0.1,114,26,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.96,0.67,0.68,0.77,1,0.1,109,26,NA
10,fjordhest-ensemble,inc death,2,Overall,1.19,0.69,0.68,0.55,0.96,0.05,80,18,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,1,0.89,1,0.09,114,26,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.93,0.6,0.63,0.83,0.99,0.1,106,23,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,1.2,0.7,0.65,0.65,0.94,0.01,93,26,NA
10,epiforecasts-tsensemble,inc death,1,Overall,1.24,0.74,0.71,0.52,0.92,0.33,83,21,NA
10,fjordhest-ensemble,inc death,1,Overall,1.15,0.72,0.78,0.61,0.92,0.07,79,17,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.66,1,0.37,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,0.75,0.69,0.69,0.56,0.95,0.4,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,4,Overall,0.66,0.62,0.62,0.41,0.81,0.22,86,14,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,0.92,0.83,0.83,0.31,0.82,0.51,84,14,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.71,1,0.34,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,3,Overall,0.73,0.69,0.69,0.63,0.97,0.35,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,3,Overall,0.66,0.6,0.6,0.38,0.78,0.12,86,14,NA
10,epiforecasts-tsensemble,inc hosp,3,Overall,0.83,0.78,0.78,0.36,0.83,0.45,84,14,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.74,1,0.32,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,2,Overall,0.71,0.67,0.7,0.59,0.97,0.33,86,14,NA
10,epiforecasts-EpiNow2,inc hosp,2,Overall,0.61,0.55,0.6,0.45,0.85,0.06,86,14,NA
10,epiforecasts-tsensemble,inc hosp,2,Overall,0.76,0.77,0.79,0.44,0.82,0.41,84,14,NA
10,fjordhest-ensemble,inc hosp,2,Overall,0.85,0.73,0.62,0.65,0.97,0.19,34,10,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.76,1,0.3,86,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.66,0.64,0.66,0.69,0.96,0.29,85,14,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.57,0.52,0.57,0.51,0.9,0.01,86,14,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,0.78,0.8,0.82,0.52,0.87,0.38,84,14,NA
10,epiforecasts-weeklygrowth,inc hosp,1,Overall,0.63,0.66,0.67,0.67,0.99,0.26,73,14,NA
10,fjordhest-ensemble,inc hosp,1,Overall,0.6,0.61,0.51,0.65,0.95,0.09,40,10,NA
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,1,0.8,1,0.36,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,0.56,0.56,0.56,0.8,1,0.42,5,1,Austria
10,epiforecasts-tsensemble,inc case,4,AT,0.61,0.61,0.61,0.8,0.8,-0.1,5,1,Austria
10,epiforecasts-weeklygrowth,inc case,4,AT,0.42,0.49,0.49,0.6,1,0.58,5,1,Austria
10,fjordhest-ensemble,inc case,4,AT,0.69,0.72,0.72,0.2,1,0.68,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,1,1,1,0.34,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.42,0.44,0.44,1,1,0.34,5,1,Austria
10,epiforecasts-tsensemble,inc case,3,AT,0.35,0.32,0.32,1,1,-0.22,5,1,Austria
10,fjordhest-ensemble,inc case,3,AT,0.92,0.78,0.78,0.4,1,0.66,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,1,1,1,0.32,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.4,0.4,0.42,1,1,0.3,5,1,Austria
10,epiforecasts-EpiNow2,inc case,2,AT,0.21,0.13,0.12,0.25,1,-0.68,4,1,Austria
10,epiforecasts-tsensemble,inc case,2,AT,0.39,0.38,0.38,1,1,-0.1,5,1,Austria
10,fjordhest-ensemble,inc case,2,AT,0.68,0.59,0.6,0.6,1,0.44,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,1,1,1,0.32,5,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.29,0.32,0.32,1,1,0.16,5,1,Austria
10,epiforecasts-EpiNow2,inc case,1,AT,0.2,0.13,0.13,0.4,1,-0.5,5,1,Austria
10,epiforecasts-tsensemble,inc case,1,AT,0.32,0.49,0.49,1,1,0.02,5,1,Austria
10,fjordhest-ensemble,inc case,1,AT,0.51,0.42,0.42,0.8,1,0.24,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,4,AT,1,1,1,1,1,0.28,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,4,AT,0.5,0.57,0.57,1,1,0.26,5,1,Austria
10,fjordhest-ensemble,inc death,4,AT,0.25,0.3,0.3,1,1,0.02,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,3,AT,1,1,1,1,1,0.28,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,3,AT,0.43,0.44,0.44,1,1,0.18,5,1,Austria
10,fjordhest-ensemble,inc death,3,AT,0.26,0.28,0.28,1,1,0.06,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,2,AT,1,1,1,1,1,0.28,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,2,AT,0.51,0.49,0.49,1,1,0.22,5,1,Austria
10,fjordhest-ensemble,inc death,2,AT,0.42,0.35,0.35,0.8,1,0.02,5,1,Austria
10,EuroCOVIDhub-baseline,inc death,1,AT,1,1,1,1,1,0.24,5,1,Austria
10,EuroCOVIDhub-ensemble,inc death,1,AT,0.45,0.46,0.48,1,1,0.22,5,1,Austria
10,epiforecasts-EpiNow2,inc death,1,AT,0.29,0.22,0.21,0.5,1,-0.05,4,1,Austria
10,epiforecasts-tsensemble,inc death,1,AT,1.38,1.01,0.98,0,0.75,0.82,4,1,Austria
10,fjordhest-ensemble,inc death,1,AT,0.29,0.32,0.33,1,1,-0.06,5,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,BE,1,1,1,1,1,0.28,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,4,BE,0.5,0.38,0.38,0.8,1,0.42,5,1,Belgium
10,epiforecasts-tsensemble,inc case,4,BE,0.81,0.66,0.66,0.6,0.6,0.56,5,1,Belgium
10,epiforecasts-weeklygrowth,inc case,4,BE,0.47,0.46,0.46,0.4,1,0.6,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,0.26,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,3,BE,0.62,0.42,0.42,1,1,0.38,5,1,Belgium
10,epiforecasts-tsensemble,inc case,3,BE,0.7,0.49,0.49,0.4,0.8,0.48,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,0.24,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,2,BE,0.59,0.37,0.37,1,1,0.28,5,1,Belgium
10,epiforecasts-tsensemble,inc case,2,BE,0.58,0.37,0.37,0.8,1,0.36,5,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,1,1,0.24,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,0.55,0.31,0.32,1,1,0.24,5,1,Belgium
10,epiforecasts-EpiNow2,inc case,1,BE,0.39,0.17,0.16,0.5,0.75,-0.62,4,1,Belgium
10,epiforecasts-tsensemble,inc case,1,BE,0.55,0.33,0.35,0.8,1,0.32,5,1,Belgium
10,EuroCOVIDhub-baseline,inc death,4,BE,1,1,1,1,1,0.2,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,4,BE,0.69,0.67,0.67,1,1,0.2,5,1,Belgium
10,EuroCOVIDhub-baseline,inc death,3,BE,1,1,1,1,1,0.16,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,3,BE,0.77,0.65,0.65,1,1,0.22,5,1,Belgium
10,EuroCOVIDhub-baseline,inc death,2,BE,1,1,1,1,1,0.18,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,2,BE,0.8,0.59,0.59,1,1,0.2,5,1,Belgium
10,EuroCOVIDhub-baseline,inc death,1,BE,1,1,1,1,1,0.14,5,1,Belgium
10,EuroCOVIDhub-ensemble,inc death,1,BE,0.65,0.51,0.55,1,1,0.2,5,1,Belgium
10,epiforecasts-tsensemble,inc death,1,BE,1.01,0.5,0.47,0.75,1,0.42,4,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,4,BE,1,1,1,0.67,1,0.43,6,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,4,BE,0.65,0.73,0.73,0.83,1,0.25,6,1,Belgium
10,epiforecasts-EpiNow2,inc hosp,4,BE,1,1.03,1.03,0.33,1,-0.25,6,1,Belgium
10,epiforecasts-tsensemble,inc hosp,4,BE,1,0.89,0.89,0.67,1,0.28,6,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,3,BE,1,1,1,0.67,1,0.33,6,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,3,BE,0.7,0.7,0.7,1,1,0.13,6,1,Belgium
10,epiforecasts-EpiNow2,inc hosp,3,BE,0.96,0.82,0.82,0.33,0.67,-0.5,6,1,Belgium
10,epiforecasts-tsensemble,inc hosp,3,BE,1.34,1.1,1.1,0.67,1,0.23,6,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,2,BE,1,1,1,0.83,1,0.27,6,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,2,BE,1.04,0.76,0.76,0.67,1,0.08,6,1,Belgium
10,epiforecasts-EpiNow2,inc hosp,2,BE,1.12,0.88,0.88,0.5,0.67,-0.47,6,1,Belgium
10,epiforecasts-tsensemble,inc hosp,2,BE,1.59,1.09,1.09,0.5,1,0.13,6,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,1,BE,1,1,1,0.67,1,0.25,6,1,Belgium
10,EuroCOVIDhub-ensemble,inc hosp,1,BE,1.01,0.85,0.82,0.5,1,0.07,6,1,Belgium
10,epiforecasts-EpiNow2,inc hosp,1,BE,1.2,1.09,1.04,0.33,0.67,-0.43,6,1,Belgium
10,epiforecasts-tsensemble,inc hosp,1,BE,1.13,0.96,0.96,0.67,1,0.12,6,1,Belgium
10,fjordhest-ensemble,inc hosp,1,BE,1.05,0.81,0.88,0.25,1,0.05,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0.14,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,4,BG,1.41,0.57,0.57,0.8,1,0.4,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,4,BG,3.85,1.11,1.11,0,0.2,0.94,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,4,BG,1.42,0.4,0.4,0.2,0.8,0.84,5,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,0.8,0.59,0.59,1,1,0.14,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,0.18,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,3,BG,1.2,0.57,0.57,0.6,1,0.46,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,3,BG,2.87,0.97,0.97,0,0.2,0.96,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,3,BG,1.29,0.43,0.43,0,0.6,0.9,5,1,Bulgaria
10,fjordhest-ensemble,inc case,3,BG,0.71,0.62,0.62,1,1,0.12,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,0.24,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,2,BG,1.19,0.65,0.65,0.8,1,0.4,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,2,BG,2.14,0.81,0.81,0.2,0.6,0.8,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,2,BG,1.28,0.47,0.47,0,0.6,0.9,5,1,Bulgaria
10,fjordhest-ensemble,inc case,2,BG,1.12,0.75,0.75,1,1,0.2,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,1,1,0.4,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,1,BG,1.07,0.78,0.78,0.8,1,0.4,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc case,1,BG,1.31,0.7,0.7,0.4,0.8,0.62,5,1,Bulgaria
10,epiforecasts-tsensemble,inc case,1,BG,1.22,0.61,0.61,0,1,0.88,5,1,Bulgaria
10,fjordhest-ensemble,inc case,1,BG,1.05,1.12,1.12,1,1,0.18,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.06,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,4,BG,0.83,0.53,0.53,1,1,0.06,5,1,Bulgaria
10,fjordhest-ensemble,inc death,4,BG,0.83,0.25,0.25,1,1,0.06,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,0.12,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,3,BG,0.86,0.47,0.47,1,1,0.18,5,1,Bulgaria
10,fjordhest-ensemble,inc death,3,BG,0.71,0.25,0.25,1,1,0.16,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,0.1,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,2,BG,0.84,0.51,0.51,1,1,0.2,5,1,Bulgaria
10,fjordhest-ensemble,inc death,2,BG,0.74,0.31,0.31,1,1,0.16,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,1,1,0.2,5,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,1,BG,0.9,0.56,0.57,1,1,0.22,5,1,Bulgaria
10,epiforecasts-EpiNow2,inc death,1,BG,1.88,0.69,0.68,0.5,1,0.5,4,1,Bulgaria
10,epiforecasts-tsensemble,inc death,1,BG,0.97,0.37,0.36,0.5,1,0.45,4,1,Bulgaria
10,fjordhest-ensemble,inc death,1,BG,0.81,0.5,0.5,1,1,0.2,5,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,CY,1,1,1,1,1,-0.06,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,4,CY,1.63,0.29,0.29,1,1,-0.18,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,4,CY,4.79,0.55,0.55,0,0.4,-0.94,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,4,CY,0.95,0.18,0.18,1,1,-0.02,5,1,Cyprus
10,epiforecasts-weeklygrowth,inc case,4,CY,3.75,0.38,0.38,1,1,-0.4,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,3,CY,1,1,1,1,1,-0,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,3,CY,1.49,0.36,0.36,1,1,-0.16,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,3,CY,2.48,0.62,0.62,0,0.4,-0.64,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,3,CY,0.93,0.26,0.26,0.8,1,0.02,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,2,CY,1,1,1,1,1,-0,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,2,CY,1.08,0.42,0.42,1,1,-0.14,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,2,CY,1.32,0.57,0.57,0.4,0.4,-0.5,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,2,CY,0.91,0.34,0.34,0.6,1,0.1,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,1,CY,1,1,1,1,1,-0.08,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc case,1,CY,0.79,0.51,0.51,0.8,1,-0.12,5,1,Cyprus
10,epiforecasts-EpiNow2,inc case,1,CY,0.99,0.49,0.49,0.6,0.8,-0.44,5,1,Cyprus
10,epiforecasts-tsensemble,inc case,1,CY,0.98,0.37,0.37,0.4,1,0.08,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,4,CY,1,1,1,1,1,-0.04,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,4,CY,0.75,1.2,1.2,1,1,-0.04,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,3,CY,1,1,1,1,1,-0.04,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,3,CY,0.75,1.4,1.4,1,1,-0.02,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,2,CY,1,1,1,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,2,CY,1,0.8,0.8,1,1,0,5,1,Cyprus
10,EuroCOVIDhub-baseline,inc death,1,CY,1,NA,1,1,1,0.04,5,1,Cyprus
10,EuroCOVIDhub-ensemble,inc death,1,CY,1,NA,0.8,1,1,0.04,5,1,Cyprus
10,epiforecasts-EpiNow2,inc death,1,CY,0.75,0,0,1,1,-0.02,4,1,Cyprus
10,epiforecasts-tsensemble,inc death,1,CY,0.75,NA,0.25,1,1,0.07,4,1,Cyprus
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,1,1,1,0.16,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,4,CZ,0.83,0.29,0.29,0.6,1,0.44,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,4,CZ,0.47,0.19,0.19,0.4,1,0.24,5,1,Czechia
10,epiforecasts-tsensemble,inc case,4,CZ,0.86,0.33,0.33,0.8,1,0.32,5,1,Czechia
10,epiforecasts-weeklygrowth,inc case,4,CZ,0.32,0.17,0.17,0.6,1,0.52,5,1,Czechia
10,fjordhest-ensemble,inc case,4,CZ,0.99,0.39,0.39,0,1,0.84,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,1,1,1,0.16,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,3,CZ,0.74,0.24,0.24,0.8,1,0.3,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,3,CZ,0.4,0.15,0.15,0.6,1,-0.04,5,1,Czechia
10,epiforecasts-tsensemble,inc case,3,CZ,0.69,0.24,0.24,0.6,1,0.16,5,1,Czechia
10,fjordhest-ensemble,inc case,3,CZ,1.01,0.36,0.36,0.2,1,0.72,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,1,1,1,0.2,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,2,CZ,0.63,0.24,0.24,1,1,0.24,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,2,CZ,0.32,0.12,0.12,0.4,1,-0.26,5,1,Czechia
10,epiforecasts-tsensemble,inc case,2,CZ,0.57,0.24,0.24,1,1,0.1,5,1,Czechia
10,fjordhest-ensemble,inc case,2,CZ,1.01,0.37,0.37,0.4,1,0.62,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,1,1,0.32,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,1,CZ,0.53,0.26,0.26,1,1,0.3,5,1,Czechia
10,epiforecasts-EpiNow2,inc case,1,CZ,0.21,0.08,0.08,0.4,1,-0.42,5,1,Czechia
10,epiforecasts-tsensemble,inc case,1,CZ,0.43,0.26,0.26,1,1,-0.02,5,1,Czechia
10,fjordhest-ensemble,inc case,1,CZ,1.05,0.41,0.41,0.6,1,0.5,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,1,0.2,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,4,CZ,0.74,0.51,0.51,0.8,1,0.46,5,1,Czechia
10,fjordhest-ensemble,inc death,4,CZ,0.7,0.41,0.41,0.6,1,0.56,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,1,0.24,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,3,CZ,0.74,0.47,0.47,0.8,1,0.4,5,1,Czechia
10,fjordhest-ensemble,inc death,3,CZ,0.73,0.41,0.41,0.8,1,0.5,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,1,1,0.18,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,2,CZ,0.76,0.5,0.5,1,1,0.28,5,1,Czechia
10,fjordhest-ensemble,inc death,2,CZ,0.76,0.41,0.41,1,1,0.4,5,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,1,1,0.18,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,1,CZ,0.72,0.48,0.51,1,1,0.22,5,1,Czechia
10,epiforecasts-EpiNow2,inc death,1,CZ,0.32,0.15,0.15,0.75,1,0,4,1,Czechia
10,epiforecasts-tsensemble,inc death,1,CZ,1.27,0.58,0.56,0.75,1,0.22,4,1,Czechia
10,fjordhest-ensemble,inc death,1,CZ,0.58,0.43,0.45,1,1,0.26,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,4,CZ,1,1,1,1,1,0.33,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,4,CZ,0.67,0.6,0.6,0.67,1,0.47,6,1,Czechia
10,epiforecasts-EpiNow2,inc hosp,4,CZ,0.3,0.31,0.31,0.5,1,-0,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,4,CZ,0.97,1.13,1.13,0.33,0.67,0.6,6,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,3,CZ,1,1,1,1,1,0.28,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,3,CZ,0.56,0.47,0.47,0.83,1,0.35,6,1,Czechia
10,epiforecasts-EpiNow2,inc hosp,3,CZ,0.15,0.14,0.14,0.5,1,-0.28,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,3,CZ,0.92,0.92,0.92,0.5,0.83,0.47,6,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,2,CZ,1,1,1,1,1,0.27,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,2,CZ,0.51,0.39,0.39,0.83,1,0.32,6,1,Czechia
10,epiforecasts-EpiNow2,inc hosp,2,CZ,0.13,0.11,0.11,0.5,1,-0.4,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,2,CZ,0.79,0.63,0.63,0.67,1,0.28,6,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,1,1,0.23,6,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,1,CZ,0.38,0.3,0.34,0.83,1,0.23,6,1,Czechia
10,epiforecasts-EpiNow2,inc hosp,1,CZ,0.15,0.11,0.11,0.67,1,-0.52,6,1,Czechia
10,epiforecasts-tsensemble,inc hosp,1,CZ,0.5,0.42,0.48,0.83,1,0.15,6,1,Czechia
10,fjordhest-ensemble,inc hosp,1,CZ,0.21,0.19,0.14,1,1,0.15,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,4,DE,1,1,1,1,1,0.16,5,1,Germany
10,EuroCOVIDhub-ensemble,inc case,4,DE,0.53,0.46,0.46,1,1,0.2,5,1,Germany
10,HZI-AgeExtendedSEIR,inc case,4,DE,0.11,0.89,0.89,1,1,0.1,5,1,Germany
10,epiforecasts-EpiNow2,inc case,4,DE,0.2,0.09,0.09,0.2,1,-0.7,5,1,Germany
10,epiforecasts-tsensemble,inc case,4,DE,0.77,0.45,0.45,0.8,1,0.22,5,1,Germany
10,epiforecasts-weeklygrowth,inc case,4,DE,0.48,0.28,0.28,0.4,1,0.6,5,1,Germany
10,EuroCOVIDhub-baseline,inc case,3,DE,1,1,1,1,1,0.14,5,1,Germany
10,EuroCOVIDhub-ensemble,inc case,3,DE,0.45,0.51,0.51,1,1,0.12,5,1,Germany
10,HZI-AgeExtendedSEIR,inc case,3,DE,0.12,0.7,0.7,1,1,0.1,5,1,Germany
10,epiforecasts-tsensemble,inc case,3,DE,0.67,0.39,0.39,1,1,0.18,5,1,Germany
10,EuroCOVIDhub-baseline,inc case,2,DE,1,1,1,1,1,0.16,5,1,Germany
