weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,1,Overall,0.44,NA,0.75,1,NA,130,29,NA
10,DSMPG-bayes,inc case,1,Overall,0.88,0.68,0.5,0.92,0.27,205,25,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.21,0.93,0.34,316,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.74,0.64,0.64,0.96,0.21,316,32,NA
10,IEM_Health-CovidProject,inc case,1,Overall,1.19,1,0.41,0.89,0.36,316,32,NA
10,ILM-EKF,inc case,1,Overall,0.94,0.76,0.48,0.93,0.21,315,32,NA
10,LANL-GrowthRate,inc case,1,Overall,0.89,0.81,0.67,0.95,-0.21,316,32,NA
10,MUNI-ARIMA,inc case,1,Overall,0.42,0.68,0.55,0.88,0.27,124,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,0.9,0.86,0.34,0.72,0.24,316,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.79,NA,NA,NA,NA,284,32,NA
10,UMass-SemiMech,inc case,1,Overall,1.03,1.11,0.55,0.93,0.18,280,32,NA
10,USC-SIkJalpha,inc case,1,Overall,0.95,0.98,0.47,0.57,0.27,316,32,NA
10,UVA-Ensemble,inc case,1,Overall,1.75,NA,0.35,0.67,NA,316,32,NA
10,bisop-seirfilterlite,inc case,1,Overall,1.62,1.2,0.27,0.71,0.06,84,28,NA
10,epiforecasts-EpiExpert,inc case,1,Overall,0.83,0.77,0.33,0.76,0.37,117,28,NA
10,epiforecasts-EpiExpert_Rt,inc case,1,Overall,0.67,0.79,0.56,0.92,0.15,59,19,NA
10,epiforecasts-EpiExpert_direct,inc case,1,Overall,0.58,0.84,0.29,0.66,0.46,38,17,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.01,0.85,0.54,0.89,0.12,314,32,NA
10,DSMPG-bayes,inc case,3,Overall,1.46,1.19,0.49,NA,0.3,148,25,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.28,0.8,0.26,316,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.91,0.79,0.41,0.87,0.31,316,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.39,1.27,0.31,0.72,0.38,316,32,NA
10,ILM-EKF,inc case,3,Overall,1.23,1.02,0.44,0.88,0.24,316,32,NA
10,LANL-GrowthRate,inc case,3,Overall,0.73,0.65,0.53,0.89,0.06,316,32,NA
10,MUNI-ARIMA,inc case,3,Overall,0.42,0.8,0.58,0.9,0.38,31,31,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.89,NA,0.32,0.64,NA,316,32,NA
10,UMass-SemiMech,inc case,3,Overall,0.88,0.94,0.47,0.87,0.27,217,32,NA
10,USC-SIkJalpha,inc case,3,Overall,0.85,0.89,0.36,0.51,0.18,316,32,NA
10,UVA-Ensemble,inc case,3,Overall,1.29,NA,0.2,0.42,NA,256,32,NA
10,bisop-seirfilterlite,inc case,3,Overall,1.19,0.99,0.4,0.85,-0,84,28,NA
10,epiforecasts-EpiExpert,inc case,3,Overall,0.88,0.83,0.26,0.71,0.29,164,32,NA
10,epiforecasts-EpiExpert_Rt,inc case,3,Overall,0.58,0.75,0.3,0.78,0.43,54,19,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1,0.92,0.43,0.85,0.17,315,32,NA
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.37,NA,0.78,1,NA,103,29,NA
10,DSMPG-bayes,inc case,2,Overall,1.01,0.77,0.5,0.95,0.22,209,25,NA
