weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.91,1,-0.02,89,24,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.11,0.8,0.84,0.33,0.82,0.26,39,21,NA
10,fjordhest-ensemble,inc case,4,Overall,1.1,0.72,0.68,0.45,0.88,-0.18,51,13,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.88,1,0.05,88,24,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.12,0.92,0.88,0.29,0.83,0.32,58,21,NA
10,Lydia-SARIMA,inc case,3,Overall,1.56,1.74,1.69,1,1,0.1,88,24,NA
10,Lydia-simpleARIMA,inc case,3,Overall,1.53,1.73,1.68,1,1,0.1,88,24,NA
10,epiforecasts-tsensemble,inc case,3,Overall,1.1,0.99,1.1,0.16,0.53,0.19,64,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.8,1,0.11,88,24,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.91,0.77,0.77,0.33,0.87,0.41,63,21,NA
10,Lydia-SARIMA,inc case,2,Overall,1.34,1.58,1.58,1,1,0.09,88,24,NA
10,Lydia-simpleARIMA,inc case,2,Overall,1.29,1.56,1.57,1,1,0.09,88,24,NA
10,ECDC-norrsken_blue,inc case,1,Overall,0.77,0.72,0.72,0.43,0.88,0.55,76,21,NA
10,ECDC-norrsken_green,inc case,1,Overall,0.75,0.75,0.75,0.18,0.51,0.57,76,21,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.57,1,0.3,87,24,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.75,0.67,0.67,0.29,0.86,0.5,77,21,NA
10,Lydia-SARIMA,inc case,1,Overall,1.31,1.45,1.45,0.99,1,0.15,87,24,NA
10,Lydia-simpleARIMA,inc case,1,Overall,1.29,1.44,1.43,0.99,1,0.14,87,24,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.8,1,-0.19,75,20,NA
10,Lydia-SARIMA,inc death,3,Overall,1.04,1.33,1.33,0.91,1,0.01,75,20,NA
10,Lydia-simpleARIMA,inc death,3,Overall,1.02,1.32,1.32,0.92,1,0.01,75,20,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.72,0.97,-0.2,74,20,NA
10,Lydia-SARIMA,inc death,2,Overall,1.06,1.27,1.27,0.81,1,0.04,74,20,NA
10,Lydia-simpleARIMA,inc death,2,Overall,1.04,1.27,1.27,0.81,1,0.04,74,20,NA
10,EuroCOVIDhub-baseline,inc hosp,4,Overall,1,1,1,0.33,0.83,0.17,12,3,NA
10,EuroCOVIDhub-ensemble,inc hosp,4,Overall,1.15,1.11,1.09,0.33,0.67,0.65,6,2,NA
10,epiforecasts-tsensemble,inc hosp,4,Overall,1.24,1.26,1.28,0.11,0.33,0.4,9,3,NA
10,EuroCOVIDhub-baseline,inc hosp,3,Overall,1,1,1,0.23,0.77,0.33,13,3,NA
10,Lydia-SARIMA,inc hosp,3,Overall,1.6,1.56,1.56,0.31,0.77,0.48,13,3,NA
10,Lydia-simpleARIMA,inc hosp,3,Overall,1.6,1.57,1.57,0.31,0.77,0.48,13,3,NA
10,ECDC-norrsken_green,inc hosp,2,Overall,1.94,2.39,1.72,0,0.25,0.98,4,2,NA
10,EuroCOVIDhub-baseline,inc hosp,2,Overall,1,1,1,0.15,0.85,0.44,13,3,NA
10,Lydia-SARIMA,inc hosp,2,Overall,1.62,1.63,1.92,0.23,0.62,0.59,13,3,NA
10,Lydia-simpleARIMA,inc hosp,2,Overall,1.61,1.62,1.92,0.23,0.69,0.58,13,3,NA
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.33,1,0.68,12,3,NA
10,Lydia-SARIMA,inc hosp,1,Overall,2.27,2.62,2.62,0.17,0.5,0.84,12,3,NA
10,Lydia-simpleARIMA,inc hosp,1,Overall,2.28,2.6,2.6,0.17,0.5,0.84,12,3,NA
10,EuroCOVIDhub-baseline,inc case,3,BE,1,1,1,1,1,0.05,4,1,Belgium
10,Lydia-SARIMA,inc case,3,BE,3.79,2.89,2.89,1,1,0.22,4,1,Belgium
10,Lydia-simpleARIMA,inc case,3,BE,3.64,2.86,2.86,1,1,0.2,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,2,BE,1,1,1,1,1,0.17,4,1,Belgium
10,Lydia-SARIMA,inc case,2,BE,3.29,3.3,3.3,1,1,0.18,4,1,Belgium
10,Lydia-simpleARIMA,inc case,2,BE,3.27,3.29,3.29,1,1,0.18,4,1,Belgium
10,ECDC-norrsken_blue,inc case,1,BE,1.6,1.28,1.28,0.25,1,0.75,4,1,Belgium
10,ECDC-norrsken_green,inc case,1,BE,1.62,1.37,1.37,0,0.5,0.92,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,1,BE,1,1,1,0.75,1,0.5,4,1,Belgium
10,EuroCOVIDhub-ensemble,inc case,1,BE,1.21,1,1,0,1,0.75,4,1,Belgium
10,Lydia-SARIMA,inc case,1,BE,3.68,4.43,4.43,1,1,0.2,4,1,Belgium
10,Lydia-simpleARIMA,inc case,1,BE,3.59,4.39,4.39,1,1,0.2,4,1,Belgium
10,EuroCOVIDhub-baseline,inc case,4,BG,1,1,1,1,1,0,4,1,Bulgaria
10,fjordhest-ensemble,inc case,4,BG,1.24,0.29,0.29,1,1,-0.15,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,3,BG,1,1,1,1,1,0.12,4,1,Bulgaria
10,Lydia-SARIMA,inc case,3,BG,2.22,2.18,2.18,1,1,0.08,4,1,Bulgaria
10,Lydia-simpleARIMA,inc case,3,BG,1.47,2.15,2.15,1,1,0.1,4,1,Bulgaria
10,epiforecasts-tsensemble,inc case,3,BG,1.92,0.5,0.5,0.5,1,0.5,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,2,BG,1,1,1,1,1,0.05,4,1,Bulgaria
10,Lydia-SARIMA,inc case,2,BG,0.89,2.41,2.41,1,1,-0.05,4,1,Bulgaria
10,Lydia-simpleARIMA,inc case,2,BG,1.17,2.4,2.4,1,1,0,4,1,Bulgaria
10,ECDC-norrsken_blue,inc case,1,BG,2.11,1.44,1.44,0.5,1,0.5,4,1,Bulgaria
10,ECDC-norrsken_green,inc case,1,BG,1.2,0.87,0.87,0.5,0.75,0.12,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,1,BG,1,1,1,0.75,1,0.25,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc case,1,BG,0.93,0.76,0.76,0.5,1,0.4,4,1,Bulgaria
10,Lydia-SARIMA,inc case,1,BG,1.58,2.82,2.82,1,1,0.08,4,1,Bulgaria
10,Lydia-simpleARIMA,inc case,1,BG,1.53,2.81,2.81,1,1,0.08,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,4,BG,1,1,1,1,1,0.03,4,1,Bulgaria
10,fjordhest-ensemble,inc death,4,BG,0.92,0.27,0.27,0.5,1,0.35,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,3,BG,1,1,1,1,1,0.07,4,1,Bulgaria
10,Lydia-SARIMA,inc death,3,BG,0.92,1.77,1.77,1,1,-0.05,4,1,Bulgaria
10,Lydia-simpleARIMA,inc death,3,BG,1.21,1.72,1.72,1,1,-0.05,4,1,Bulgaria
10,epiforecasts-tsensemble,inc death,3,BG,1.12,0.38,0.38,0.5,1,0.35,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,2,BG,1,1,1,1,1,0,4,1,Bulgaria
10,Lydia-SARIMA,inc death,2,BG,1.2,1.86,1.86,1,1,0,4,1,Bulgaria
10,Lydia-simpleARIMA,inc death,2,BG,1.36,1.83,1.83,1,1,0,4,1,Bulgaria
10,ECDC-norrsken_blue,inc death,1,BG,1.78,1.33,1.33,0.75,1,0.28,4,1,Bulgaria
10,ECDC-norrsken_green,inc death,1,BG,0.78,0.52,0.52,0.5,1,0.1,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc death,1,BG,1,1,1,0.75,1,-0.05,4,1,Bulgaria
10,EuroCOVIDhub-ensemble,inc death,1,BG,0.83,0.57,0.57,0.5,1,0.02,4,1,Bulgaria
10,Lydia-SARIMA,inc death,1,BG,2.04,2.52,2.52,1,1,0,4,1,Bulgaria
10,Lydia-simpleARIMA,inc death,1,BG,2.04,2.52,2.52,1,1,0,4,1,Bulgaria
10,EuroCOVIDhub-baseline,inc case,4,CZ,1,1,1,0.75,1,0.15,4,1,Czechia
10,fjordhest-ensemble,inc case,4,CZ,0.92,0.89,0.89,0.5,0.75,0.1,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,CZ,1,1,1,0.25,1,0.25,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,3,CZ,1.44,1.45,1.45,0.25,0.5,0.35,4,1,Czechia
10,Lydia-SARIMA,inc case,3,CZ,0.66,0.91,0.91,1,1,0.03,4,1,Czechia
10,Lydia-simpleARIMA,inc case,3,CZ,0.66,0.92,0.92,1,1,0.03,4,1,Czechia
10,epiforecasts-tsensemble,inc case,3,CZ,1.24,1.4,1.4,0,0.25,0.48,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,1,0.25,1,0.35,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,2,CZ,1.36,1.37,1.37,0,0.5,0.48,4,1,Czechia
10,Lydia-SARIMA,inc case,2,CZ,0.73,0.85,0.85,1,1,0.02,4,1,Czechia
10,Lydia-simpleARIMA,inc case,2,CZ,0.73,0.85,0.85,1,1,0.03,4,1,Czechia
10,ECDC-norrsken_blue,inc case,1,CZ,1.52,1.53,1.53,0.25,0.5,0.8,4,1,Czechia
10,ECDC-norrsken_green,inc case,1,CZ,1.49,1.73,1.73,0.25,0.25,0.82,4,1,Czechia
10,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,1,0.25,1,0.58,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc case,1,CZ,1.42,1.35,1.35,0.25,0.5,0.8,4,1,Czechia
10,Lydia-SARIMA,inc case,1,CZ,1.2,0.94,0.94,1,1,0.23,4,1,Czechia
10,Lydia-simpleARIMA,inc case,1,CZ,1.19,0.94,0.94,1,1,0.23,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,1,-0.12,4,1,Czechia
10,fjordhest-ensemble,inc death,4,CZ,1,0.73,0.73,0.25,1,-0.32,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,1,-0.03,4,1,Czechia
10,Lydia-SARIMA,inc death,3,CZ,0.92,1.63,1.63,1,1,-0.08,4,1,Czechia
10,Lydia-simpleARIMA,inc death,3,CZ,0.92,1.65,1.65,1,1,-0.05,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,0.75,1,0,4,1,Czechia
10,Lydia-SARIMA,inc death,2,CZ,1.26,1.84,1.84,1,1,-0.15,4,1,Czechia
10,Lydia-simpleARIMA,inc death,2,CZ,1.12,1.82,1.82,1,1,-0.15,4,1,Czechia
10,EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,0.5,1,0.2,4,1,Czechia
10,EuroCOVIDhub-ensemble,inc death,1,CZ,0.83,0.85,0.85,0.75,1,0.3,4,1,Czechia
10,Lydia-SARIMA,inc death,1,CZ,1.53,1.93,1.93,1,1,-0.03,4,1,Czechia
10,Lydia-simpleARIMA,inc death,1,CZ,1.59,1.93,1.93,1,1,-0,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,4,CZ,1,1,1,0.4,1,0.2,5,1,Czechia
10,EuroCOVIDhub-ensemble,inc hosp,4,CZ,1.18,1.16,1.16,0.5,1,0.48,4,1,Czechia
10,epiforecasts-tsensemble,inc hosp,4,CZ,1.27,1.37,1.37,0,0.5,0.5,4,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,3,CZ,1,1,1,0.4,1,0.4,5,1,Czechia
10,Lydia-SARIMA,inc hosp,3,CZ,0.97,0.97,0.97,0.4,1,0.32,5,1,Czechia
10,Lydia-simpleARIMA,inc hosp,3,CZ,0.97,0.97,0.97,0.4,1,0.32,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,2,CZ,1,1,1,0.2,1,0.5,5,1,Czechia
10,Lydia-SARIMA,inc hosp,2,CZ,1.1,1.07,1.07,0.4,1,0.48,5,1,Czechia
10,Lydia-simpleARIMA,inc hosp,2,CZ,1.08,1.06,1.06,0.4,1,0.46,5,1,Czechia
10,EuroCOVIDhub-baseline,inc hosp,1,CZ,1,1,1,0.4,1,0.64,5,1,Czechia
10,Lydia-SARIMA,inc hosp,1,CZ,1.14,1.1,1.1,0.4,1,0.64,5,1,Czechia
10,Lydia-simpleARIMA,inc hosp,1,CZ,1.14,1.1,1.1,0.4,1,0.64,5,1,Czechia
10,EuroCOVIDhub-baseline,inc case,3,DK,1,1,1,1,1,0.07,4,1,Denmark
10,Lydia-SARIMA,inc case,3,DK,6.41,3.12,3.12,1,1,0.25,4,1,Denmark
10,Lydia-simpleARIMA,inc case,3,DK,6.35,3.12,3.12,1,1,0.25,4,1,Denmark
10,EuroCOVIDhub-baseline,inc case,2,DK,1,1,1,1,1,0.2,4,1,Denmark
10,Lydia-SARIMA,inc case,2,DK,3.83,2.81,2.81,1,1,0.25,4,1,Denmark
10,Lydia-simpleARIMA,inc case,2,DK,3.84,2.82,2.82,1,1,0.28,4,1,Denmark
10,EuroCOVIDhub-baseline,inc case,1,DK,1,1,1,1,1,0.45,4,1,Denmark
10,Lydia-SARIMA,inc case,1,DK,3.47,3.07,3.07,1,1,0.25,4,1,Denmark
10,Lydia-simpleARIMA,inc case,1,DK,3.45,3.09,3.09,1,1,0.22,4,1,Denmark
10,EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,0.5,1,-0.2,4,1,Denmark
10,Lydia-SARIMA,inc death,3,DK,0.63,0.67,0.67,0.75,1,0,4,1,Denmark
10,Lydia-simpleARIMA,inc death,3,DK,0.61,0.67,0.67,0.75,1,0,4,1,Denmark
10,EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,0.5,0.75,-0.03,4,1,Denmark
10,Lydia-SARIMA,inc death,2,DK,0.86,0.75,0.75,0.5,1,0.07,4,1,Denmark
10,Lydia-simpleARIMA,inc death,2,DK,0.86,0.77,0.77,0.5,1,0.07,4,1,Denmark
10,EuroCOVIDhub-baseline,inc death,1,DK,1,1,1,0.75,1,0.25,4,1,Denmark
10,Lydia-SARIMA,inc death,1,DK,2.6,2.24,2.24,0.75,0.75,0.45,4,1,Denmark
10,Lydia-simpleARIMA,inc death,1,DK,2.6,2.2,2.2,0.75,0.75,0.48,4,1,Denmark
10,EuroCOVIDhub-baseline,inc case,3,EE,1,1,1,1,1,0.12,4,1,Estonia
10,Lydia-SARIMA,inc case,3,EE,2.99,2.79,2.79,1,1,0.22,4,1,Estonia
10,Lydia-simpleARIMA,inc case,3,EE,3.21,2.87,2.87,1,1,0.25,4,1,Estonia
10,epiforecasts-tsensemble,inc case,3,EE,1.06,0.98,0.98,0.5,0.5,0.38,4,1,Estonia
10,EuroCOVIDhub-baseline,inc case,2,EE,1,1,1,0.25,1,0.32,4,1,Estonia
10,Lydia-SARIMA,inc case,2,EE,1.98,2.45,2.45,1,1,0.2,4,1,Estonia
10,Lydia-simpleARIMA,inc case,2,EE,2.2,2.5,2.5,1,1,0.2,4,1,Estonia
10,EuroCOVIDhub-baseline,inc case,1,EE,1,1,1,0.25,1,0.68,4,1,Estonia
10,Lydia-SARIMA,inc case,1,EE,2.09,2.58,2.58,1,1,0.2,4,1,Estonia
10,Lydia-simpleARIMA,inc case,1,EE,2.11,2.59,2.59,1,1,0.22,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,3,EE,1,1,1,0.5,1,0.35,4,1,Estonia
10,Lydia-SARIMA,inc death,3,EE,1.15,1,1,0.75,1,0.25,4,1,Estonia
10,Lydia-simpleARIMA,inc death,3,EE,1.2,1,1,1,1,0.2,4,1,Estonia
10,epiforecasts-tsensemble,inc death,3,EE,1.15,0.75,0.75,0.5,1,0.25,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,2,EE,1,1,1,0.25,1,0.6,4,1,Estonia
10,Lydia-SARIMA,inc death,2,EE,1.13,1,1,0.25,1,0.42,4,1,Estonia
10,Lydia-simpleARIMA,inc death,2,EE,1.13,1,1,0.25,1,0.42,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,1,EE,1,1,1,0.25,1,0.6,4,1,Estonia
10,Lydia-SARIMA,inc death,1,EE,1.03,0.95,0.95,0.25,1,0.45,4,1,Estonia
10,Lydia-simpleARIMA,inc death,1,EE,1.06,0.95,0.95,0.25,1,0.48,4,1,Estonia
10,EuroCOVIDhub-baseline,inc death,3,FI,1,1,1,1,1,-0.12,6,1,Finland
10,Lydia-SARIMA,inc death,3,FI,7.77,4.36,4.36,0.67,1,0.52,6,1,Finland
10,Lydia-simpleARIMA,inc death,3,FI,7.77,4.36,4.36,0.67,1,0.52,6,1,Finland
10,EuroCOVIDhub-baseline,inc death,2,FI,1,1,1,0.83,1,-0.2,6,1,Finland
10,Lydia-SARIMA,inc death,2,FI,6.26,5.14,5.14,0.67,1,0.5,6,1,Finland
10,Lydia-simpleARIMA,inc death,2,FI,6.26,5.17,5.17,0.67,1,0.5,6,1,Finland
10,EuroCOVIDhub-baseline,inc case,4,GR,1,1,1,0,1,-0.35,4,1,Greece
10,fjordhest-ensemble,inc case,4,GR,1.01,1.19,1.19,0,0.5,-0.52,4,1,Greece
10,EuroCOVIDhub-baseline,inc case,3,GR,1,1,1,0.25,1,-0.1,4,1,Greece
10,EuroCOVIDhub-ensemble,inc case,3,GR,1.28,1.44,1.44,0,0.75,-0.02,4,1,Greece
10,Lydia-SARIMA,inc case,3,GR,0.81,1.19,1.19,1,1,-0.07,4,1,Greece
10,Lydia-simpleARIMA,inc case,3,GR,0.81,1.19,1.19,1,1,-0.07,4,1,Greece
10,epiforecasts-tsensemble,inc case,3,GR,1.26,1.51,1.51,0,0.25,-0.02,4,1,Greece
10,EuroCOVIDhub-baseline,inc case,2,GR,1,1,1,0.25,1,0,4,1,Greece
10,EuroCOVIDhub-ensemble,inc case,2,GR,1.16,1.25,1.25,0.25,0.75,0.2,4,1,Greece
10,Lydia-SARIMA,inc case,2,GR,0.86,1.25,1.25,1,1,-0.03,4,1,Greece
10,Lydia-simpleARIMA,inc case,2,GR,0.85,1.24,1.24,1,1,-0.03,4,1,Greece
10,ECDC-norrsken_blue,inc case,1,GR,0.98,0.98,0.98,0.5,0.75,0.55,4,1,Greece
10,ECDC-norrsken_green,inc case,1,GR,1.15,1.39,1.39,0.25,0.5,0.3,4,1,Greece
10,EuroCOVIDhub-baseline,inc case,1,GR,1,1,1,0,1,0.02,4,1,Greece
10,EuroCOVIDhub-ensemble,inc case,1,GR,0.91,1,1,0.25,0.75,0.22,4,1,Greece
10,Lydia-SARIMA,inc case,1,GR,0.84,1.11,1.11,1,1,0.02,4,1,Greece
10,Lydia-simpleARIMA,inc case,1,GR,0.81,1.1,1.1,1,1,0.02,4,1,Greece
10,EuroCOVIDhub-baseline,inc death,4,GR,1,1,1,0.25,1,-0.58,4,1,Greece
10,fjordhest-ensemble,inc death,4,GR,0.82,1.02,1.02,0,0.5,-0.92,4,1,Greece
10,EuroCOVIDhub-baseline,inc death,3,GR,1,1,1,0.25,1,-0.6,4,1,Greece
