weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,0.98,1,-0.13,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.98,0.56,0.55,0.68,1,-0.22,90,23,NA
10,SGroup-RandomForest,inc case,4,Overall,1.15,0.7,0.71,0.76,0.99,-0.18,119,25,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.95,1.3,1.26,0.38,0.71,0.15,119,25,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.9,0.54,0.5,0.24,0.51,-0.53,104,22,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.25,0.82,0.71,0.48,0.97,-0.34,98,21,NA
10,fjordhest-ensemble,inc case,4,Overall,1.05,0.67,0.87,0.28,0.7,-0.47,74,16,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,0.97,1,-0.12,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.02,0.65,0.67,0.67,0.99,-0.18,114,24,NA
10,SGroup-RandomForest,inc case,3,Overall,1.27,0.9,0.89,0.78,1,-0.09,119,25,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.58,1.12,1.09,0.34,0.71,0.25,119,25,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.9,0.54,0.51,0.29,0.62,-0.4,103,21,NA
10,epiforecasts-weeklygrowth,inc case,3,Overall,1.19,0.95,0.9,0.5,0.97,-0.28,109,23,NA
10,fjordhest-ensemble,inc case,3,Overall,1.06,0.77,0.88,0.34,0.75,-0.39,73,16,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.94,1,-0.12,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.99,0.62,0.63,0.68,1,-0.15,114,24,NA
10,SGroup-RandomForest,inc case,2,Overall,1.22,0.83,0.82,0.76,0.98,-0.13,119,25,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.36,0.86,0.82,0.39,0.82,0.29,119,25,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.92,0.54,0.51,0.38,0.73,-0.28,103,21,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,1.1,0.89,0.87,0.6,0.97,-0.19,114,24,NA
10,fjordhest-ensemble,inc case,2,Overall,1.02,0.7,0.78,0.43,0.86,-0.32,72,16,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.85,1,-0.14,119,25,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.98,0.67,0.69,0.73,1,-0.11,110,24,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.95,0.58,0.51,0.46,0.82,-0.17,102,21,NA
10,epiforecasts-weeklygrowth,inc case,1,Overall,1.09,0.88,0.86,0.66,1,-0.11,114,24,NA
10,fjordhest-ensemble,inc case,1,Overall,0.99,0.74,0.84,0.42,0.85,-0.29,71,15,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.98,1,-0.12,95,20,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,1.1,0.51,0.52,0.7,0.97,-0.32,64,17,NA
10,SGroup-RandomForest,inc death,4,Overall,2.05,1.03,0.94,0.44,0.85,-0.14,95,20,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,1.38,0.76,0.79,0.33,0.76,-0.5,84,18,NA
10,epiforecasts-tsensemble,inc death,4,Overall,0.97,0.52,0.51,0.38,0.55,-0.56,58,13,NA
