weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.67,1,0.28,88,14,NA
10,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.73,0.71,0.71,0.67,0.98,0.23,88,14,NA
10,epiforecasts-EpiNow2,inc hosp,1,Overall,0.86,0.78,0.79,0.52,0.92,0.06,88,14,NA
10,epiforecasts-tsensemble,inc hosp,1,Overall,1.01,0.92,0.91,0.45,0.88,0.32,86,14,NA
10,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.14,1,0.49,7,1,Estonia
10,EuroCOVIDhub-ensemble,inc hosp,1,EE,1,1.06,1.06,0.43,0.86,0.5,7,1,Estonia
10,epiforecasts-EpiNow2,inc hosp,1,EE,1.06,1.12,1.12,0.43,0.86,0.57,7,1,Estonia
10,epiforecasts-tsensemble,inc hosp,1,EE,0.87,0.98,0.98,0.43,0.86,0.54,7,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,-0,7,1,Greece
10,EuroCOVIDhub-ensemble,inc hosp,1,GR,1.07,0.69,0.69,0.71,1,-0.03,7,1,Greece
10,epiforecasts-EpiNow2,inc hosp,1,GR,1.38,0.88,0.88,0.43,1,-0.1,7,1,Greece
10,epiforecasts-tsensemble,inc hosp,1,GR,0.95,0.61,0.61,0.43,0.86,0.13,7,1,Greece
10,EuroCOVIDhub-baseline,inc hosp,1,HU,1,1,1,0.57,1,0.4,7,1,Hungary
10,EuroCOVIDhub-ensemble,inc hosp,1,HU,0.92,1.03,1.03,0.57,1,0.37,7,1,Hungary
10,epiforecasts-EpiNow2,inc hosp,1,HU,1.12,1.22,1.22,0.43,1,0.44,7,1,Hungary
10,epiforecasts-tsensemble,inc hosp,1,HU,0.88,0.96,0.96,0.71,1,0.37,7,1,Hungary
10,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,1,1,0.17,7,1,Ireland
10,EuroCOVIDhub-ensemble,inc hosp,1,IE,0.92,0.77,0.77,1,1,0.06,7,1,Ireland
10,epiforecasts-EpiNow2,inc hosp,1,IE,1.1,0.75,0.75,0.43,1,-0.4,7,1,Ireland
10,epiforecasts-tsensemble,inc hosp,1,IE,1.13,0.77,0.77,0.43,1,0.31,7,1,Ireland
10,EuroCOVIDhub-baseline,inc hosp,1,LV,1,1,1,0.57,1,0.23,7,1,Latvia
10,EuroCOVIDhub-ensemble,inc hosp,1,LV,1.07,1.01,1.01,0.43,1,0.39,7,1,Latvia
10,epiforecasts-EpiNow2,inc hosp,1,LV,1.14,1.1,1.1,0.43,0.86,0.44,7,1,Latvia
10,epiforecasts-tsensemble,inc hosp,1,LV,1.3,1.17,1.17,0.29,1,0.44,7,1,Latvia
10,EuroCOVIDhub-baseline,inc hosp,1,MT,1,1,1,0.71,1,0.14,7,1,Malta
10,EuroCOVIDhub-ensemble,inc hosp,1,MT,1.05,0.94,0.94,0.86,1,0.14,7,1,Malta
10,epiforecasts-EpiNow2,inc hosp,1,MT,1.05,0.89,0.89,0.86,1,0.1,7,1,Malta
10,epiforecasts-tsensemble,inc hosp,1,MT,1.09,0.94,0.94,0.57,1,0.4,7,1,Malta
10,EuroCOVIDhub-baseline,inc hosp,1,SK,1,1,1,0.57,1,0.54,7,1,Slovakia
10,EuroCOVIDhub-ensemble,inc hosp,1,SK,0.77,0.75,0.75,0.57,1,0.49,7,1,Slovakia
10,epiforecasts-EpiNow2,inc hosp,1,SK,0.22,0.31,0.31,0.71,1,-0.06,7,1,Slovakia
10,epiforecasts-tsensemble,inc hosp,1,SK,1.01,1.15,1.15,0.29,0.57,0.73,7,1,Slovakia
52,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.62,0.99,0.11,164,14,NA
52,EuroCOVIDhub-ensemble,inc hosp,1,Overall,0.86,0.81,0.81,0.6,0.98,0.1,155,14,NA
52,epiforecasts-EpiNow2,inc hosp,1,Overall,0.83,0.83,0.82,0.53,0.91,0.04,116,14,NA
52,epiforecasts-tsensemble,inc hosp,1,Overall,1.03,0.95,0.95,0.45,0.86,0.16,146,14,NA
52,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.38,1,0.13,13,1,Estonia
52,EuroCOVIDhub-ensemble,inc hosp,1,EE,1.03,1.06,1.04,0.42,0.92,0.15,12,1,Estonia
52,epiforecasts-EpiNow2,inc hosp,1,EE,1.1,1.12,1.15,0.33,0.89,0.27,9,1,Estonia
52,epiforecasts-tsensemble,inc hosp,1,EE,0.92,1.04,1.03,0.42,0.83,0.18,12,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.05,13,1,Greece
52,EuroCOVIDhub-ensemble,inc hosp,1,GR,1.11,0.72,0.74,0.75,1,0.13,12,1,Greece
52,epiforecasts-EpiNow2,inc hosp,1,GR,1.36,0.85,0.8,0.56,1,-0.09,9,1,Greece
52,epiforecasts-tsensemble,inc hosp,1,GR,1.1,0.64,0.65,0.5,0.92,0.27,12,1,Greece
52,EuroCOVIDhub-baseline,inc hosp,1,HU,1,1,1,0.5,1,0.23,10,1,Hungary
52,EuroCOVIDhub-ensemble,inc hosp,1,HU,0.82,0.98,0.98,0.6,1,0.15,10,1,Hungary
52,epiforecasts-EpiNow2,inc hosp,1,HU,1.03,1.21,1.18,0.56,1,0.39,9,1,Hungary
52,epiforecasts-tsensemble,inc hosp,1,HU,0.83,0.99,1.02,0.6,0.9,0.11,10,1,Hungary
52,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,0.77,1,-0.12,13,1,Ireland
52,EuroCOVIDhub-ensemble,inc hosp,1,IE,1.01,0.96,0.97,0.67,1,-0.28,12,1,Ireland
