weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.65,0.96,-0.25,48,14,NA
10,MUNI-ARIMA,inc hosp,1,Overall,0.86,0.98,0.98,0.74,0.9,0.01,42,14,NA
10,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.75,1,-0.1,4,1,Estonia
10,MUNI-ARIMA,inc hosp,1,EE,0.8,0.82,0.82,1,1,-0.07,4,1,Estonia
10,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.12,4,1,Greece
10,MUNI-ARIMA,inc hosp,1,GR,2.53,2.38,2.38,0.25,0.5,0.7,4,1,Greece
10,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,0.5,1,-0.38,4,1,Ireland
10,MUNI-ARIMA,inc hosp,1,IE,0.98,0.89,0.89,0.25,1,-0.18,4,1,Ireland
10,EuroCOVIDhub-baseline,inc hosp,1,LV,1,1,1,0.75,1,-0.25,4,1,Latvia
10,MUNI-ARIMA,inc hosp,1,LV,1.47,1.16,1.16,0.5,1,-0.25,4,1,Latvia
10,EuroCOVIDhub-baseline,inc hosp,1,MT,1,1,1,1,1,0.03,4,1,Malta
10,MUNI-ARIMA,inc hosp,1,MT,0.78,0.9,0.9,1,1,-0.1,4,1,Malta
10,EuroCOVIDhub-baseline,inc hosp,1,BE,NA,NA,NA,0,1,-0.48,4,1,Belgium
10,EuroCOVIDhub-baseline,inc hosp,1,DK,NA,NA,NA,0.25,1,-0.72,4,1,Denmark
10,EuroCOVIDhub-baseline,inc hosp,1,ES,NA,NA,NA,1,1,-0.28,4,1,Spain
10,EuroCOVIDhub-baseline,inc hosp,1,NL,NA,NA,NA,0,0.5,-0.42,4,1,Netherlands
52,EuroCOVIDhub-baseline,inc hosp,1,Overall,1,1,1,0.65,0.96,-0.25,48,14,NA
52,MUNI-ARIMA,inc hosp,1,Overall,0.86,0.98,0.98,0.74,0.9,0.01,42,14,NA
52,EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,1,0.75,1,-0.1,4,1,Estonia
52,MUNI-ARIMA,inc hosp,1,EE,0.8,0.82,0.82,1,1,-0.07,4,1,Estonia
52,EuroCOVIDhub-baseline,inc hosp,1,GR,1,1,1,1,1,0.12,4,1,Greece
52,MUNI-ARIMA,inc hosp,1,GR,2.53,2.38,2.38,0.25,0.5,0.7,4,1,Greece
52,EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,1,0.5,1,-0.38,4,1,Ireland
52,MUNI-ARIMA,inc hosp,1,IE,0.98,0.89,0.89,0.25,1,-0.18,4,1,Ireland
52,EuroCOVIDhub-baseline,inc hosp,1,LV,1,1,1,0.75,1,-0.25,4,1,Latvia
52,MUNI-ARIMA,inc hosp,1,LV,1.47,1.16,1.16,0.5,1,-0.25,4,1,Latvia
52,EuroCOVIDhub-baseline,inc hosp,1,MT,1,1,1,1,1,0.03,4,1,Malta
52,MUNI-ARIMA,inc hosp,1,MT,0.78,0.9,0.9,1,1,-0.1,4,1,Malta
52,EuroCOVIDhub-baseline,inc hosp,1,BE,NA,NA,NA,0,1,-0.48,4,1,Belgium
52,EuroCOVIDhub-baseline,inc hosp,1,DK,NA,NA,NA,0.25,1,-0.72,4,1,Denmark
52,EuroCOVIDhub-baseline,inc hosp,1,ES,NA,NA,NA,1,1,-0.28,4,1,Spain
52,EuroCOVIDhub-baseline,inc hosp,1,NL,NA,NA,NA,0,0.5,-0.42,4,1,Netherlands
