weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,DSMPG-bayes,inc case,1,Overall,1.01,0.88,0.45,0.89,0.34,152,24,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.2,0.9,0.12,260,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.74,0.69,0.7,0.97,0.07,260,32,NA
10,IEM_Health-CovidProject,inc case,1,Overall,1.17,1.04,0.5,0.92,0.17,260,32,NA
10,ILM-EKF,inc case,1,Overall,0.96,0.87,0.53,0.93,0.11,260,32,NA
10,LANL-GrowthRate,inc case,1,Overall,0.94,0.89,0.64,0.95,-0.26,260,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,0.92,NA,0.34,0.76,NA,260,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.97,NA,NA,NA,NA,173,30,NA
10,UMass-SemiMech,inc case,1,Overall,1.14,1.13,0.62,0.95,0.06,169,30,NA
10,USC-SIkJalpha,inc case,1,Overall,0.95,0.99,0.56,0.71,0.05,260,32,NA
10,UVA-Ensemble,inc case,1,Overall,1.83,NA,0.25,0.59,NA,232,30,NA
10,epiforecasts-EpiExpert,inc case,1,Overall,0.85,0.84,0.36,0.84,0.17,137,32,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1,0.89,0.54,0.89,0.12,259,32,NA
10,DSMPG-bayes,inc case,2,Overall,1.16,1.12,0.47,0.95,0.3,131,24,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.26,0.83,0.08,228,31,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.84,0.77,0.53,0.95,0.14,228,31,NA
10,IEM_Health-CovidProject,inc case,2,Overall,1.24,1.18,0.37,0.83,0.21,228,31,NA
10,ILM-EKF,inc case,2,Overall,1.11,1.03,0.45,0.92,0.15,228,31,NA
10,LANL-GrowthRate,inc case,2,Overall,0.77,0.77,0.52,0.94,-0.13,228,31,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.88,NA,0.34,0.68,NA,228,31,NA
10,UMass-SemiMech,inc case,2,Overall,0.93,0.93,0.54,0.94,0.14,141,31,NA
10,USC-SIkJalpha,inc case,2,Overall,0.87,0.93,0.48,0.68,0.02,228,31,NA
10,UVA-Ensemble,inc case,2,Overall,1.46,NA,0.2,0.44,NA,203,31,NA
10,epiforecasts-EpiExpert,inc case,2,Overall,0.97,1.01,0.28,0.71,0.17,119,30,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.94,0.93,0.46,0.88,0.1,227,31,NA
10,DSMPG-bayes,inc case,3,Overall,1.56,1.59,0.44,NA,0.31,111,23,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.32,0.79,0.09,198,31,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,1.01,0.94,0.46,0.92,0.21,198,31,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.57,1.49,0.36,0.82,0.25,198,31,NA
10,ILM-EKF,inc case,3,Overall,1.44,1.38,0.45,0.87,0.2,198,31,NA
10,LANL-GrowthRate,inc case,3,Overall,0.86,0.8,0.48,0.89,-0.02,198,31,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.96,NA,0.3,0.64,NA,198,31,NA
10,UMass-SemiMech,inc case,3,Overall,1.03,1.1,0.54,0.91,0.13,109,29,NA
10,USC-SIkJalpha,inc case,3,Overall,0.94,0.97,0.42,0.6,-0.01,198,31,NA
10,epiforecasts-EpiExpert,inc case,3,Overall,0.99,0.96,0.24,0.72,0.15,103,31,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.07,1.04,0.46,0.87,0.14,197,31,NA
10,DSMPG-bayes,inc case,4,Overall,2.28,2.48,0.41,NA,0.34,93,23,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.36,0.77,0.1,171,31,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,1.34,1.29,0.4,0.89,0.26,171,31,NA
10,IEM_Health-CovidProject,inc case,4,Overall,2.22,2.17,0.35,0.75,0.24,171,31,NA
10,ILM-EKF,inc case,4,Overall,1.98,1.95,0.43,0.85,0.23,171,31,NA
10,LANL-GrowthRate,inc case,4,Overall,0.99,0.91,0.4,0.84,0.06,171,31,NA
10,RobertWalraven-ESG,inc case,4,Overall,1,NA,0.29,0.61,NA,171,31,NA
10,USC-SIkJalpha,inc case,4,Overall,0.92,0.97,0.43,0.63,-0.01,171,31,NA
10,epiforecasts-EpiExpert,inc case,4,Overall,0.99,0.97,0.32,0.73,0.2,95,30,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.35,1.28,0.42,0.85,0.15,170,31,NA
10,LANL-GrowthRate,inc case,5,Overall,NA,NA,0.39,0.8,0.15,142,31,NA
10,USC-SIkJalpha,inc case,5,Overall,NA,NA,0.36,0.63,0.09,142,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.36,0.93,0.07,256,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.59,0.61,0.77,0.99,0.09,256,32,NA
10,IEM_Health-CovidProject,inc death,1,Overall,0.97,0.95,0.62,0.96,-0.01,256,32,NA
10,ILM-EKF,inc death,1,Overall,0.75,0.92,0.91,0.99,0.11,256,32,NA
10,LANL-GrowthRate,inc death,1,Overall,0.65,0.65,0.41,0.88,-0.09,256,32,NA
10,RobertWalraven-ESG,inc death,1,Overall,0.86,0.87,0.41,0.74,-0.09,256,32,NA
10,SDSC_ISG-TrendModel,inc death,1,Overall,0.69,NA,NA,NA,NA,170,30,NA
10,UMass-MechBayes,inc death,1,Overall,0.77,0.88,0.59,0.95,0.07,167,30,NA
10,UMass-SemiMech,inc death,1,Overall,0.81,1.17,0.62,0.89,0.11,167,30,NA
10,USC-SIkJalpha,inc death,1,Overall,0.77,0.97,0.53,0.69,0.19,256,32,NA
10,USyd-OneModelMan,inc death,1,Overall,0.73,NA,NA,NA,NA,170,30,NA
10,epiforecasts-EpiExpert,inc death,1,Overall,0.81,0.82,0.4,0.79,0.17,141,32,NA
10,epiforecasts-EpiNow2,inc death,1,Overall,0.94,0.93,0.57,0.91,0.26,254,32,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,0.46,0.88,0.06,223,30,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.52,0.53,0.71,0.99,0.16,223,30,NA
10,IEM_Health-CovidProject,inc death,2,Overall,1.07,1,0.54,0.95,0.02,223,30,NA
10,ILM-EKF,inc death,2,Overall,0.83,0.79,0.8,0.99,0.19,223,30,NA
10,LANL-GrowthRate,inc death,2,Overall,0.66,0.63,0.41,0.87,-0.13,223,30,NA
10,RobertWalraven-ESG,inc death,2,Overall,0.89,0.98,0.42,0.67,-0.13,223,30,NA
10,UMass-MechBayes,inc death,2,Overall,0.55,0.67,0.55,0.93,0.09,136,29,NA
10,UMass-SemiMech,inc death,2,Overall,0.65,0.77,0.57,0.89,0.23,136,29,NA
10,USC-SIkJalpha,inc death,2,Overall,0.71,0.73,0.52,0.71,0.25,223,30,NA
10,USyd-OneModelMan,inc death,2,Overall,0.82,NA,NA,NA,NA,139,29,NA
10,epiforecasts-EpiExpert,inc death,2,Overall,0.85,0.8,0.33,0.77,0.18,122,30,NA
10,epiforecasts-EpiNow2,inc death,2,Overall,0.91,0.86,0.46,0.88,0.34,221,30,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,0.51,0.84,0.05,198,30,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.57,0.54,0.69,0.98,0.19,198,30,NA
10,IEM_Health-CovidProject,inc death,3,Overall,1.26,1.16,0.54,0.94,-0.02,198,30,NA
10,ILM-EKF,inc death,3,Overall,1.03,0.92,0.71,0.97,0.25,198,30,NA
10,LANL-GrowthRate,inc death,3,Overall,0.71,0.64,0.41,0.87,-0.13,198,30,NA
10,RobertWalraven-ESG,inc death,3,Overall,0.97,1.09,0.37,0.67,-0.24,198,30,NA
10,UMass-MechBayes,inc death,3,Overall,0.67,0.7,0.59,0.97,0.15,109,29,NA
10,UMass-SemiMech,inc death,3,Overall,0.8,0.83,0.59,0.93,0.3,109,29,NA
10,USC-SIkJalpha,inc death,3,Overall,0.8,0.81,0.44,0.67,0.3,198,30,NA
10,USyd-OneModelMan,inc death,3,Overall,1.01,NA,NA,NA,NA,112,29,NA
10,epiforecasts-EpiExpert,inc death,3,Overall,0.87,0.8,0.3,0.79,0.17,107,30,NA
10,epiforecasts-EpiNow2,inc death,3,Overall,1.11,1.03,0.47,0.89,0.37,196,30,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,0.55,0.8,0.06,170,30,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.69,0.65,0.66,0.97,0.24,170,30,NA
10,IEM_Health-CovidProject,inc death,4,Overall,1.5,1.32,0.5,0.95,-0.06,170,30,NA
10,ILM-EKF,inc death,4,Overall,1.51,1.4,0.65,0.98,0.29,170,30,NA
10,LANL-GrowthRate,inc death,4,Overall,0.7,0.62,0.46,0.88,-0.16,170,30,NA
10,RobertWalraven-ESG,inc death,4,Overall,0.98,1.09,0.36,0.66,-0.31,170,30,NA
10,USC-SIkJalpha,inc death,4,Overall,0.79,0.79,0.52,0.74,0.27,170,30,NA
10,epiforecasts-EpiExpert,inc death,4,Overall,0.94,0.88,0.3,0.79,0.14,98,29,NA
10,epiforecasts-EpiNow2,inc death,4,Overall,1.3,1.3,0.49,0.9,0.35,168,30,NA
10,LANL-GrowthRate,inc death,5,Overall,NA,NA,0.46,0.88,-0.11,141,29,NA
10,USC-SIkJalpha,inc death,5,Overall,NA,NA,0.48,0.79,0.26,141,29,NA
10,EuroCOVIDhub-baseline,inc case,1,AT,1,1,0.11,1,0.21,9,1,Austria
10,EuroCOVIDhub-ensemble,inc case,1,AT,0.65,0.69,0.78,0.89,0.3,9,1,Austria
10,IEM_Health-CovidProject,inc case,1,AT,0.81,0.84,0.44,0.89,0.46,9,1,Austria
10,ILM-EKF,inc case,1,AT,0.76,0.89,0.67,1,0.32,9,1,Austria
10,LANL-GrowthRate,inc case,1,AT,0.65,0.6,0.44,1,-0.18,9,1,Austria
10,RobertWalraven-ESG,inc case,1,AT,0.64,NA,0.56,0.89,NA,9,1,Austria
10,SDSC_ISG-TrendModel,inc case,1,AT,0.58,NA,NA,NA,NA,6,1,Austria
10,UMass-SemiMech,inc case,1,AT,0.96,0.88,0.67,1,0.28,6,1,Austria
10,USC-SIkJalpha,inc case,1,AT,0.7,0.93,0.56,0.78,0.36,9,1,Austria
10,UVA-Ensemble,inc case,1,AT,1.56,NA,0.12,1,NA,8,1,Austria
10,epiforecasts-EpiNow2,inc case,1,AT,0.67,0.65,0.56,0.78,0.28,9,1,Austria
10,EuroCOVIDhub-baseline,inc case,2,AT,1,1,0,1,0.21,8,1,Austria
10,EuroCOVIDhub-ensemble,inc case,2,AT,0.71,0.78,0.5,1,0.38,8,1,Austria
10,IEM_Health-CovidProject,inc case,2,AT,0.94,0.99,0.5,0.88,0.55,8,1,Austria
10,ILM-EKF,inc case,2,AT,0.89,1.06,0.62,1,0.41,8,1,Austria
10,LANL-GrowthRate,inc case,2,AT,0.6,0.6,0.38,1,0.11,8,1,Austria
10,RobertWalraven-ESG,inc case,2,AT,0.63,NA,0.38,0.75,NA,8,1,Austria
10,UMass-SemiMech,inc case,2,AT,0.91,0.86,0.4,1,0.36,5,1,Austria
10,USC-SIkJalpha,inc case,2,AT,0.67,0.78,0.38,0.75,0.41,8,1,Austria
10,UVA-Ensemble,inc case,2,AT,1.16,NA,0,0.86,NA,7,1,Austria
10,epiforecasts-EpiNow2,inc case,2,AT,0.84,0.86,0.25,0.75,0.29,8,1,Austria
10,EuroCOVIDhub-baseline,inc case,3,AT,1,1,0.14,1,0.29,7,1,Austria
10,EuroCOVIDhub-ensemble,inc case,3,AT,0.92,0.98,0.57,1,0.49,7,1,Austria
10,IEM_Health-CovidProject,inc case,3,AT,1.27,1.3,0.29,1,0.69,7,1,Austria
10,ILM-EKF,inc case,3,AT,1.31,1.45,0.57,1,0.53,7,1,Austria
10,LANL-GrowthRate,inc case,3,AT,0.79,0.76,0.29,1,0.34,7,1,Austria
10,RobertWalraven-ESG,inc case,3,AT,0.7,NA,0.43,0.71,NA,7,1,Austria
10,UMass-SemiMech,inc case,3,AT,0.85,1.01,0.5,1,0.4,4,1,Austria
10,USC-SIkJalpha,inc case,3,AT,0.76,1.03,0.43,0.57,0.37,7,1,Austria
10,epiforecasts-EpiNow2,inc case,3,AT,0.92,0.94,0.43,0.86,0.27,7,1,Austria
10,EuroCOVIDhub-baseline,inc case,4,AT,1,1,0.17,1,0.37,6,1,Austria
10,EuroCOVIDhub-ensemble,inc case,4,AT,1.37,1.43,0.17,0.83,0.68,6,1,Austria
10,IEM_Health-CovidProject,inc case,4,AT,1.92,1.92,0.17,0.83,0.83,6,1,Austria
10,ILM-EKF,inc case,4,AT,2.07,2.21,0.33,1,0.65,6,1,Austria
10,LANL-GrowthRate,inc case,4,AT,0.92,0.91,0.17,1,0.47,6,1,Austria
10,RobertWalraven-ESG,inc case,4,AT,0.8,NA,0.33,0.5,NA,6,1,Austria
10,USC-SIkJalpha,inc case,4,AT,1.04,1.32,0.33,0.5,0.73,6,1,Austria
