weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,DSMPG-bayes,inc case,3,Overall,1.61,1.06,0.51,0.95,0.31,125,25,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.29,0.82,0.43,313,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.87,0.76,0.42,0.85,0.42,313,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.36,1.25,0.28,0.64,0.55,313,32,NA
10,ILM-EKF,inc case,3,Overall,1.16,0.92,0.43,0.88,0.32,313,32,NA
10,LANL-GrowthRate,inc case,3,Overall,0.66,0.61,0.56,0.89,0.15,313,32,NA
10,MUNI-ARIMA,inc case,3,Overall,0.48,0.9,0.6,0.91,0.32,91,31,NA
10,RobertWalraven-ESG,inc case,3,Overall,0.78,0.8,0.34,0.65,0.21,313,32,NA
10,UMass-SemiMech,inc case,3,Overall,0.86,0.91,0.42,0.84,0.33,277,32,NA
10,USC-SIkJalpha,inc case,3,Overall,0.78,0.82,0.34,0.45,0.35,313,32,NA
10,UVA-Ensemble,inc case,3,Overall,1.29,NA,0.29,0.54,NA,281,32,NA
10,bisop-seirfilterlite,inc case,3,Overall,1.29,0.94,0.4,0.85,-0,84,28,NA
10,epiforecasts-EpiExpert,inc case,3,Overall,0.87,0.8,0.24,0.65,0.47,114,28,NA
10,epiforecasts-EpiExpert_Rt,inc case,3,Overall,0.6,0.67,0.28,0.77,0.39,57,19,NA
10,epiforecasts-EpiExpert_direct,inc case,3,Overall,0.66,0.96,0.19,0.41,0.5,37,17,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.94,0.85,0.41,0.86,0.16,311,32,NA
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.38,NA,0.76,0.99,NA,157,30,NA
10,DSMPG-bayes,inc case,2,Overall,0.91,0.71,0.54,0.96,0.2,181,25,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.29,0.88,0.44,313,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.71,0.63,0.51,0.92,0.33,313,32,NA
10,IEM_Health-CovidProject,inc case,2,Overall,1.07,1.02,0.34,0.74,0.46,313,32,NA
10,ILM-EKF,inc case,2,Overall,0.88,0.74,0.46,0.94,0.27,312,32,NA
10,LANL-GrowthRate,inc case,2,Overall,0.68,0.62,0.66,0.95,-0.04,283,32,NA
10,MUNI-ARIMA,inc case,2,Overall,0.45,0.78,0.59,0.92,0.27,153,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,0.75,0.88,0.35,0.69,0.21,313,32,NA
10,UMass-SemiMech,inc case,2,Overall,0.89,0.93,0.4,0.88,0.31,309,32,NA
10,USC-SIkJalpha,inc case,2,Overall,0.77,0.86,0.38,0.47,0.37,313,32,NA
10,UVA-Ensemble,inc case,2,Overall,1.51,NA,0.41,0.63,NA,313,32,NA
